date_obj,Airtight%20pot price
2019-04-27,871
2019-04-28,871
2019-04-29,891
2019-04-30,921
2019-05-01,921
2019-05-02,910
2019-05-03,935
2019-05-04,941
2019-05-05,946
2019-05-06,946
2019-05-07,981
2019-05-08,1030
2019-05-09,1030
2019-05-10,1057
2019-05-11,1044
2019-05-12,1064
2019-05-13,1113
2019-05-14,1153
2019-05-15,1153
2019-05-16,1208
2019-05-17,1208
2019-05-18,1255
2019-05-19,1255
2019-05-20,1268
2019-05-21,1268
2019-05-22,1317
2019-05-23,1370
2019-05-24,1370
2019-05-25,1422
2019-05-26,1484
2019-05-27,1534
2019-05-28,1573
2019-05-29,1534
2019-05-30,1534
2019-05-31,1518
2019-06-01,1491
2019-06-02,1466
2019-06-03,1466
2019-06-04,1473
2019-06-05,1476
2019-06-06,1445
2019-06-07,1372
2019-06-08,1303
2019-06-09,1237
2019-06-10,1237
2019-06-11,1218
2019-06-12,1218
2019-06-13,1221
2019-06-14,1224
2019-06-15,1224
2019-06-16,1213
2019-06-17,1212
2019-06-18,1212
2019-06-19,1211
2019-06-20,1209
2019-06-21,1202
2019-06-22,1202
2019-06-23,1207
2019-06-24,1207
2019-06-25,1191
2019-06-26,1191
2019-06-27,1204
2019-06-28,1204
2019-06-29,1186
2019-06-30,1162
2019-07-01,1162
2019-07-02,1174
2019-07-03,1150
2019-07-04,1150
2019-07-05,1144
2019-07-06,1144
2019-07-07,1094
2019-07-08,1094
2019-07-09,1039
2019-07-10,989
2019-07-11,989
2019-07-12,974
2019-07-13,974
2019-07-14,926
2019-07-15,926
2019-07-16,880
2019-07-17,856
2019-07-18,856
2019-07-19,854
2019-07-20,854
2019-07-21,840
2019-07-22,840
2019-07-23,840
2019-07-24,840
2019-07-25,846
2019-07-26,846
2019-07-27,844
2019-07-28,844
2019-07-29,848
2019-07-30,847
2019-07-31,847
2019-08-01,809
2019-08-02,809
2019-08-03,768
2019-08-04,768
2019-08-05,729
2019-08-06,729
2019-08-07,696
2019-08-08,696
2019-08-09,661
2019-08-10,627
2019-08-11,627
2019-08-12,595
2019-08-13,595
2019-08-14,565
2019-08-15,565
2019-08-16,543
2019-08-17,543
2019-08-18,531
2019-08-19,536
2019-08-20,536
2019-08-21,512
2019-08-22,486
2019-08-23,486
2019-08-24,461
2019-08-24,461
2019-08-25,461
2019-08-25,461
2019-08-26,456
2019-08-27,456
2019-08-27,456
2019-08-28,453
2019-08-29,453
2019-08-30,453
2019-08-31,453
2019-09-01,449
2019-09-02,449
2019-09-03,448
2019-09-04,448
2019-09-05,449
2019-09-06,449
2019-09-07,451
2019-09-08,451
2019-09-09,451
2019-09-10,451
2019-09-11,451
2019-09-12,452
2019-09-13,452
2019-09-14,448
2019-09-15,448
2019-09-16,452
2019-09-17,452
2019-09-18,467
2019-09-19,467
2019-09-20,467
2019-09-21,467
2019-09-22,467
2019-09-23,465
2019-09-24,465
2019-09-25,465
2019-09-26,468
2019-09-27,468
2019-09-28,461
2019-09-29,461
2019-09-30,461
2019-10-01,460
2019-10-02,460
2019-10-03,460
2019-10-04,445
2019-10-05,445
2019-10-06,422
2019-10-07,422
2019-10-08,400
2019-10-09,400
2019-10-10,381
2019-10-11,381
2019-10-12,361
2019-10-13,361
2019-10-14,342
2019-10-15,342
2019-10-16,337
2019-10-17,337
2019-10-18,335
2019-10-19,338
2019-10-20,338
2019-10-21,336
2019-10-22,336
2019-10-23,333
2019-10-24,333
2019-10-25,334
2019-10-26,334
2019-10-27,337
2019-10-28,337
2019-10-29,338
2019-10-30,338
2019-10-31,335
2019-11-01,335
2019-11-02,347
2019-11-03,347
2019-11-04,359
2019-11-05,359
2019-11-06,359
2019-11-07,369
2019-11-08,369
2019-11-09,383
2019-11-10,383
2019-11-11,398
2019-11-12,398
2019-11-13,398
2019-11-14,402
2019-11-15,402
2019-11-16,404
2019-11-17,404
2019-11-18,412
2019-11-19,412
2019-11-20,408
2019-11-21,408
2019-11-22,408
2019-11-23,407
2019-11-24,407
2019-11-25,407
2019-11-26,407
2019-11-27,407
2019-11-28,424
2019-11-29,424
2019-11-30,436
2019-12-01,436
2019-12-02,436
2019-12-03,450
2019-12-04,450
2019-12-05,450
2019-12-06,470
2019-12-07,470
2019-12-08,493
2019-12-09,493
2019-12-10,509
2019-12-11,509
2019-12-12,509
2019-12-13,533
2019-12-14,533
2019-12-15,558
2019-12-16,558
2019-12-17,577
2019-12-18,577
2019-12-19,577
2019-12-20,594
2019-12-21,594
2019-12-22,594
2019-12-23,594
2019-12-24,594
2019-12-25,577
2019-12-26,577
2019-12-27,577
2019-12-28,573
2019-12-29,573
2019-12-30,573
2019-12-31,558
2020-01-01,558
2020-01-02,544
2020-01-03,544
2020-01-04,528
2020-01-05,528
2020-01-06,507
2020-01-07,507
2020-01-08,492
2020-01-09,492
2020-01-10,492
2020-01-11,492
2020-01-12,469
2020-01-13,469
2020-01-14,469
2020-01-15,469
2020-01-16,469
2020-01-17,466
2020-01-18,466
2020-01-19,469
2020-01-20,469
2020-01-21,469
2020-01-22,470
2020-01-23,470
2020-01-24,465
2020-01-25,465
2020-01-26,462
2020-01-27,462
2020-01-28,449
2020-01-29,449
2020-01-30,464
2020-01-31,464
2020-02-01,483
2020-02-02,483
2020-02-03,500
2020-02-04,500
2020-02-05,505
2020-02-06,505
2020-02-07,519
2020-02-08,519
2020-02-09,541
2020-02-10,547
2020-02-11,547
2020-02-12,570
2020-02-13,570
2020-02-14,595
2020-02-15,595
2020-02-16,624
2020-02-17,644
2020-02-18,644
2020-02-19,665
2020-02-20,665
2020-02-21,691
2020-02-22,703
2020-02-23,703
2020-02-24,695
2020-02-25,695
2020-02-26,696
2020-02-27,696
2020-02-28,728
2020-02-29,728
2020-03-01,744
2020-03-02,744
2020-03-03,772
2020-03-04,772
2020-03-05,754
2020-03-06,754
2020-03-07,772
2020-03-08,772
2020-03-09,800
2020-03-10,800
2020-03-11,832
2020-03-12,832
2020-03-13,860
2020-03-14,860
2020-03-15,883
2020-03-16,883
2020-03-17,915
2020-03-18,915
2020-03-19,951
2020-03-20,985
2020-03-21,985
2020-03-22,1028
2020-03-23,1028
2020-03-24,1070
2020-03-25,1070
2020-03-26,1043
2020-03-27,1043
2020-03-28,994
2020-03-29,959
2020-03-30,955
2020-03-31,955
2020-04-01,965
2020-04-02,931
2020-04-03,931
2020-04-04,915
2020-04-05,915
2020-04-06,903
2020-04-07,900
2020-04-08,880
2020-04-09,844
2020-04-10,844
2020-04-11,838
2020-04-12,830
2020-04-13,836
2020-04-14,832
2020-04-15,844
2020-04-16,844
2020-04-17,871
2020-04-18,882
2020-04-19,894
2020-04-20,931
2020-04-21,973
2020-04-22,1018
2020-04-23,1018
2020-04-24,1067
2020-04-25,1067
2020-04-26,1103
2020-04-27,1107
2020-04-28,1136
2020-04-29,1136
2020-04-30,1143
2020-05-01,1143
2020-05-02,1131
2020-05-03,1128
2020-05-04,1128
2020-05-05,1117
2020-05-06,1096
2020-05-07,1096
2020-05-08,1042
2020-05-09,1049
2020-05-10,1035
2020-05-11,1035
2020-05-12,1017
2020-05-13,1012
