date_obj,Abyssal%20bludgeon price
2019-05-16,28874139
2019-05-17,28678413
2019-05-18,28542760
2019-05-19,28305670
2019-05-20,28318303
2019-05-21,28400729
2019-05-22,28276440
2019-05-23,27978351
2019-05-24,27515021
2019-05-25,27201845
2019-05-26,27244433
2019-05-27,27176788
2019-05-28,27176954
2019-05-29,27288490
2019-05-30,27382632
2019-05-31,27290170
2019-06-01,27365490
2019-06-02,27504542
2019-06-03,27481214
2019-06-04,27541491
2019-06-05,27602603
2019-06-06,27502523
2019-06-07,27294868
2019-06-08,27154384
2019-06-09,27077068
2019-06-10,27164001
2019-06-11,27377167
2019-06-12,27156433
2019-06-13,27123567
2019-06-14,26925565
2019-06-15,27050585
2019-06-16,27027078
2019-06-17,26990794
2019-06-18,26878077
2019-06-19,26782415
2019-06-20,26081398
2019-06-21,25741920
2019-06-22,25627550
2019-06-23,24783794
2019-06-24,23878381
2019-06-25,24862816
2019-06-26,25963733
2019-06-27,26807847
2019-06-28,27698465
2019-06-29,28525715
2019-06-30,29256189
2019-07-01,29468878
2019-07-02,29745781
2019-07-03,29896147
2019-07-04,31187889
2019-07-05,31100812
2019-07-06,30826494
2019-07-07,30480311
2019-07-08,30419571
2019-07-09,30327221
2019-07-10,30145956
2019-07-11,30067601
2019-07-12,29951078
2019-07-13,30017110
2019-07-14,29965441
2019-07-15,29933425
2019-07-16,29844817
2019-07-17,29811712
2019-07-18,29958381
2019-07-19,30710043
2019-07-20,31582756
2019-07-21,31640709
2019-07-22,31365617
2019-07-23,30713959
2019-07-24,30384676
2019-07-25,29503285
2019-07-26,28836376
2019-07-27,28283367
2019-07-28,28090868
2019-07-29,27993527
2019-07-30,27861783
2019-07-31,27850591
2019-08-01,27949223
2019-08-02,28634338
2019-08-03,28824347
2019-08-04,29073900
2019-08-05,28982080
2019-08-06,28875224
2019-08-07,28768807
2019-08-08,28731554
2019-08-09,28787344
2019-08-10,28810898
2019-08-11,29056931
2019-08-12,29214866
2019-08-13,29245778
2019-08-14,29364797
2019-08-15,29314445
2019-08-16,29249891
2019-08-17,29096114
2019-08-18,29132494
2019-08-19,29047606
2019-08-20,28919051
2019-08-21,28856808
2019-08-22,28770171
2019-08-23,28611459
2019-08-24,28697433
2019-08-24,28697433
2019-08-25,28631849
2019-08-25,28631849
2019-08-26,28713828
2019-08-26,28713828
2019-08-27,28704671
2019-08-27,28704671
2019-08-28,28862035
2019-08-29,29369093
2019-08-30,29498866
2019-08-31,29451573
2019-09-01,29509095
2019-09-02,29510210
2019-09-03,29488491
2019-09-04,29503453
2019-09-05,29490986
2019-09-06,29485160
2019-09-07,29542357
2019-09-08,29479565
2019-09-09,29454393
2019-09-10,29402160
2019-09-11,29441733
2019-09-12,29268006
2019-09-13,29169834
2019-09-14,29064299
2019-09-15,28949667
2019-09-16,28902690
2019-09-17,28710749
2019-09-18,28468562
2019-09-19,28444263
2019-09-20,28384074
2019-09-21,28354363
2019-09-22,27892753
2019-09-23,27826188
2019-09-24,27615126
2019-09-25,27455735
2019-09-26,27213912
2019-09-27,27169832
2019-09-28,27227156
2019-09-29,27228692
2019-09-30,27189953
2019-10-01,27132591
2019-10-02,27171398
2019-10-03,27417639
2019-10-04,27717139
2019-10-05,28182969
2019-10-06,28332117
2019-10-07,28136133
2019-10-08,28031726
2019-10-09,27806889
2019-10-10,27604405
2019-10-11,27562135
2019-10-12,27455448
2019-10-13,27399552
2019-10-14,27378844
2019-10-15,27373751
2019-10-16,26936382
2019-10-17,26470981
2019-10-18,26266302
2019-10-19,26401033
2019-10-20,26574097
2019-10-21,26477327
2019-10-22,26492439
2019-10-23,26614858
2019-10-24,26541394
2019-10-25,26580642
2019-10-26,26556013
2019-10-27,26562755
2019-10-28,26586440
2019-10-29,26586468
2019-10-30,26645090
2019-10-31,26659426
2019-11-01,26682360
2019-11-02,26672437
2019-11-03,26656546
2019-11-04,26601672
2019-11-05,26550111
2019-11-06,26517873
2019-11-07,26486837
2019-11-08,26315138
2019-11-09,26326935
2019-11-10,26267726
2019-11-11,26171274
2019-11-12,26202787
2019-11-13,26191245
2019-11-14,26154025
2019-11-15,26144126
2019-11-16,26081070
2019-11-17,26078625
2019-11-18,26000206
2019-11-19,25915743
2019-11-20,25798874
2019-11-21,25559355
2019-11-22,25552681
2019-11-23,25577797
2019-11-24,25753482
2019-11-25,25766555
2019-11-26,25851661
2019-11-27,25684867
2019-11-28,25635728
2019-11-29,25466368
2019-11-30,25354913
2019-12-01,25232148
2019-12-02,25229787
2019-12-03,25222070
2019-12-04,25240359
2019-12-05,25241279
2019-12-06,25253523
2019-12-07,25286403
2019-12-08,25316084
2019-12-09,25267780
2019-12-10,25219016
2019-12-11,25138463
2019-12-12,25140644
2019-12-13,25040366
2019-12-14,24912045
2019-12-15,25117353
2019-12-16,25019703
2019-12-17,25004349
2019-12-18,24957928
2019-12-19,24867993
2019-12-20,24814709
2019-12-21,24828732
2019-12-22,24692655
2019-12-23,24635364
2019-12-24,24640319
2019-12-25,24704589
2019-12-26,24731585
2019-12-27,24504430
2019-12-28,24265827
2019-12-29,24346749
2019-12-30,24285864
2019-12-31,24242187
2020-01-01,24377737
2020-01-02,24694221
2020-01-03,24685819
2020-01-04,24671562
2020-01-05,24671091
2020-01-06,24737698
2020-01-07,24905092
2020-01-08,24966773
2020-01-09,25714251
2020-01-10,25580661
2020-01-11,25554597
2020-01-12,25508844
2020-01-13,25467990
2020-01-14,25428455
2020-01-15,25346643
2020-01-16,25200394
2020-01-17,25126615
2020-01-18,25080974
2020-01-19,25088357
2020-01-20,25333153
2020-01-21,25695456
2020-01-22,26165457
2020-01-23,26127586
2020-01-24,26948259
2020-01-25,26409357
2020-01-26,26536791
2020-01-27,26434048
2020-01-28,27039892
2020-01-29,27904212
2020-01-30,27533153
2020-01-31,27464866
2020-02-01,27317177
2020-02-02,27175889
2020-02-03,27090358
2020-02-04,27102567
2020-02-05,27379302
2020-02-06,28742750
2020-02-07,30179888
2020-02-08,31688883
2020-02-09,33272542
2020-02-10,34640816
2020-02-11,34677423
2020-02-12,34730580
2020-02-13,34894546
2020-02-14,34797823
2020-02-15,34599349
2020-02-16,34229182
2020-02-17,32797789
2020-02-18,31157899
2020-02-19,29600004
2020-02-20,28121253
2020-02-21,27157697
2020-02-22,26546015
2020-02-23,26484403
2020-02-24,27416024
2020-02-25,27831565
2020-02-26,28431629
2020-02-27,28289998
2020-02-28,28480714
2020-02-29,28718250
2020-03-01,28980476
2020-03-02,29147446
2020-03-03,29165680
2020-03-04,29207168
2020-03-05,29496530
2020-03-06,29661447
2020-03-07,29527651
2020-03-08,29493596
2020-03-09,29362352
2020-03-10,29267177
2020-03-11,29653527
2020-03-12,30712208
2020-03-13,31152260
2020-03-14,31209245
2020-03-15,31512663
2020-03-16,31533522
2020-03-17,31440838
2020-03-18,31500193
2020-03-19,31649763
2020-03-20,32386625
2020-03-21,33630745
2020-03-22,33871806
2020-03-23,34725948
2020-03-24,35249150
2020-03-25,36043265
2020-03-26,36650046
2020-03-27,37272588
2020-03-28,38011273
2020-03-29,36617239
2020-03-30,34990782
2020-03-31,33756245
2020-04-01,32891151
2020-04-02,33218762
2020-04-03,33735962
2020-04-04,33461178
2020-04-05,33348559
2020-04-06,32848295
2020-04-07,32305569
2020-04-08,31508872
2020-04-09,31523988
2020-04-10,31741267
2020-04-11,31074181
2020-04-12,30581686
2020-04-13,30516369
2020-04-14,30540007
2020-04-15,31424117
2020-04-16,31909615
2020-04-17,31891346
2020-04-18,32084982
2020-04-19,31989625
2020-04-20,32009167
2020-04-21,31882729
2020-04-22,31693833
2020-04-23,31352867
2020-04-24,31193895
2020-04-25,31147985
2020-04-26,30828322
2020-04-27,30850463
2020-04-28,30928086
2020-04-29,30709892
2020-04-30,30375060
2020-05-01,30185917
2020-05-02,30019894
2020-05-03,29937362
2020-05-04,29798178
2020-05-05,29623151
2020-05-06,29484235
2020-05-07,29316986
2020-05-08,29119784
2020-05-09,28847810
2020-05-10,28766552
2020-05-11,28486485
2020-05-12,28113735
2020-05-13,28250199
