date_obj,Ham%20logo price
2019-04-28,939
2019-04-29,934
2019-04-30,932
2019-05-01,933
2019-05-02,946
2019-05-03,950
2019-05-04,956
2019-05-05,955
2019-05-06,950
2019-05-07,958
2019-05-08,969
2019-05-09,991
2019-05-10,974
2019-05-11,975
2019-05-12,990
2019-05-13,989
2019-05-14,999
2019-05-15,1013
2019-05-16,1009
2019-05-17,1039
2019-05-18,1056
2019-05-19,1075
2019-05-20,1086
2019-05-21,1085
2019-05-22,1030
2019-05-23,1023
2019-05-24,989
2019-05-25,959
2019-05-26,955
2019-05-27,974
2019-05-28,997
2019-05-29,1013
2019-05-30,1026
2019-05-31,1033
2019-06-01,1048
2019-06-02,1053
2019-06-03,1059
2019-06-04,1062
2019-06-05,1064
2019-06-06,1090
2019-06-07,1093
2019-06-08,1090
2019-06-09,1108
2019-06-10,1108
2019-06-11,1110
2019-06-12,1069
2019-06-13,1080
2019-06-14,1091
2019-06-15,1083
2019-06-16,1085
2019-06-17,1067
2019-06-18,1061
2019-06-19,1067
2019-06-20,1062
2019-06-21,1049
2019-06-22,1020
2019-06-23,1006
2019-06-24,977
2019-06-25,950
2019-06-26,962
2019-06-27,960
2019-06-28,952
2019-06-29,946
2019-06-30,957
2019-07-01,976
2019-07-02,995
2019-07-03,1017
2019-07-04,1029
2019-07-05,1034
2019-07-06,1060
2019-07-07,1091
2019-07-08,1144
2019-07-09,1186
2019-07-10,1169
2019-07-11,1200
2019-07-12,1243
2019-07-13,1254
2019-07-14,1297
2019-07-15,1361
2019-07-16,1429
2019-07-17,1493
2019-07-18,1568
2019-07-19,1644
2019-07-20,1727
2019-07-21,1807
2019-07-22,1891
2019-07-23,1972
2019-07-24,2038
2019-07-25,2102
2019-07-26,2154
2019-07-27,2237
2019-07-28,2329
2019-07-29,2390
2019-07-30,2468
2019-07-31,2527
2019-08-01,2536
2019-08-02,2521
2019-08-03,2520
2019-08-04,2514
2019-08-05,2463
2019-08-06,2377
2019-08-07,2276
2019-08-08,2229
2019-08-09,2170
2019-08-10,2136
2019-08-11,2114
2019-08-12,2104
2019-08-13,2086
2019-08-14,2045
2019-08-15,2059
2019-08-16,2038
2019-08-17,2038
2019-08-18,2026
2019-08-19,1986
2019-08-20,1936
2019-08-21,1870
2019-08-22,1790
2019-08-23,1756
2019-08-24,1745
2019-08-24,1745
2019-08-25,1770
2019-08-25,1770
2019-08-26,1752
2019-08-26,1752
2019-08-27,1724
2019-08-27,1724
2019-08-28,1707
2019-08-29,1674
2019-08-30,1651
2019-08-31,1631
2019-09-01,1587
2019-09-02,1587
2019-09-03,1524
2019-09-04,1464
2019-09-05,1407
2019-09-06,1365
2019-09-07,1336
2019-09-08,1291
2019-09-09,1246
2019-09-10,1236
2019-09-11,1194
2019-09-12,1187
2019-09-13,1161
2019-09-14,1129
2019-09-15,1118
2019-09-16,1096
2019-09-17,1095
2019-09-18,1069
2019-09-19,1041
2019-09-20,1058
2019-09-21,1039
2019-09-22,1047
2019-09-23,1098
2019-09-24,1098
2019-09-25,1148
2019-09-26,1206
2019-09-27,1261
2019-09-28,1325
2019-09-29,1392
2019-09-30,1432
2019-10-01,1474
2019-10-02,1474
2019-10-03,1479
2019-10-04,1467
2019-10-05,1450
2019-10-06,1420
2019-10-07,1395
2019-10-08,1373
2019-10-09,1373
2019-10-10,1340
2019-10-11,1311
2019-10-12,1284
2019-10-13,1262
2019-10-14,1252
2019-10-15,1274
2019-10-16,1276
2019-10-17,1276
2019-10-18,1261
2019-10-19,1252
2019-10-20,1287
2019-10-21,1339
2019-10-22,1398
2019-10-23,1437
2019-10-24,1469
2019-10-25,1515
2019-10-26,1531
2019-10-27,1519
2019-10-28,1555
2019-10-29,1555
2019-10-30,1577
2019-10-31,1651
2019-11-01,1722
2019-11-02,1762
2019-11-03,1793
2019-11-04,1826
2019-11-05,1826
2019-11-06,1866
2019-11-07,1911
2019-11-08,1952
2019-11-09,1909
2019-11-10,1901
2019-11-11,1923
2019-11-12,1946
2019-11-13,1983
2019-11-14,1965
2019-11-15,1968
2019-11-16,2012
2019-11-17,2012
2019-11-18,2055
2019-11-19,2055
2019-11-20,2102
2019-11-21,2102
2019-11-22,2120
2019-11-23,2176
2019-11-24,2217
2019-11-25,2163
2019-11-26,2128
2019-11-27,2128
2019-11-28,2091
2019-11-29,2002
2019-11-30,2002
2019-12-01,1914
2019-12-02,1862
2019-12-03,1844
2019-12-04,1829
2019-12-05,1829
2019-12-06,1789
2019-12-07,1740
2019-12-08,1734
2019-12-09,1730
2019-12-10,1715
2019-12-11,1696
2019-12-12,1696
2019-12-13,1664
2019-12-14,1639
2019-12-15,1615
2019-12-16,1604
2019-12-17,1614
2019-12-18,1602
2019-12-19,1534
2019-12-20,1502
2019-12-21,1488
2019-12-22,1496
2019-12-23,1506
2019-12-24,1481
2019-12-25,1460
2019-12-26,1413
2019-12-27,1431
2019-12-28,1435
2019-12-29,1437
2019-12-30,1456
2019-12-31,1464
2020-01-01,1469
2020-01-02,1491
2020-01-03,1449
2020-01-04,1398
2020-01-05,1377
2020-01-06,1415
2020-01-07,1418
2020-01-08,1418
2020-01-09,1470
2020-01-10,1527
2020-01-11,1603
2020-01-12,1666
2020-01-13,1666
2020-01-14,1710
2020-01-15,1777
2020-01-16,1835
2020-01-17,1865
2020-01-18,1893
2020-01-19,1911
2020-01-20,1949
2020-01-21,1989
2020-01-22,2041
2020-01-23,2084
2020-01-24,2137
2020-01-25,2184
2020-01-26,2176
2020-01-27,2137
2020-01-28,2136
2020-01-29,2142
2020-01-30,2123
2020-01-31,2160
2020-02-01,2191
2020-02-02,2225
2020-02-03,2224
2020-02-04,2212
2020-02-05,2237
2020-02-06,2262
2020-02-07,2252
2020-02-08,2262
2020-02-09,2272
2020-02-10,2269
2020-02-11,2271
2020-02-12,2233
2020-02-13,2250
2020-02-14,2270
2020-02-15,2274
2020-02-16,2314
2020-02-17,2299
2020-02-18,2289
2020-02-19,2292
2020-02-20,2295
2020-02-21,2295
2020-02-22,2270
2020-02-23,2308
2020-02-24,2349
2020-02-25,2371
2020-02-26,2435
2020-02-27,2461
2020-02-28,2479
2020-02-29,2485
2020-03-01,2509
2020-03-02,2570
2020-03-03,2578
2020-03-04,2590
2020-03-05,2608
2020-03-06,2613
2020-03-07,2652
2020-03-08,2675
2020-03-09,2644
2020-03-10,2690
2020-03-11,2746
2020-03-12,2787
2020-03-13,2813
2020-03-14,2754
2020-03-15,2757
2020-03-16,2735
2020-03-17,2772
2020-03-18,2769
2020-03-19,2786
2020-03-20,2808
2020-03-21,2756
2020-03-22,2664
2020-03-23,2598
2020-03-24,2565
2020-03-25,2466
2020-03-26,2362
2020-03-27,2280
2020-03-28,2212
2020-03-29,2150
2020-03-30,2107
2020-03-31,2039
2020-04-01,1958
2020-04-02,1887
2020-04-03,1833
2020-04-04,1782
2020-04-05,1726
2020-04-06,1678
2020-04-07,1643
2020-04-08,1596
2020-04-09,1570
2020-04-10,1534
2020-04-11,1519
2020-04-12,1497
2020-04-13,1463
2020-04-14,1418
2020-04-15,1401
2020-04-16,1371
2020-04-17,1339
2020-04-18,1316
2020-04-19,1302
2020-04-20,1271
2020-04-21,1248
2020-04-22,1237
2020-04-23,1229
2020-04-24,1219
2020-04-25,1205
2020-04-26,1202
2020-04-27,1196
2020-04-28,1191
2020-04-29,1192
2020-04-30,1189
2020-05-01,1176
2020-05-02,1172
2020-05-03,1176
2020-05-04,1169
2020-05-05,1157
2020-05-06,1160
2020-05-07,1148
2020-05-08,1151
2020-05-09,1141
2020-05-10,1117
2020-05-11,1112
2020-05-12,1118
2020-05-13,1119
