date_obj,Rune%20helm%20(h3) price
2019-04-04,23369
2019-04-05,23675
2019-04-06,23602
2019-04-07,22978
2019-04-08,23098
2019-04-09,22670
2019-04-10,22774
2019-04-11,22730
2019-04-12,22437
2019-04-13,22102
2019-04-14,22218
2019-04-15,22218
2019-04-16,21728
2019-04-17,21774
2019-04-18,21468
2019-04-19,21607
2019-04-20,21359
2019-04-21,21468
2019-04-22,21464
2019-04-23,21582
2019-04-24,21612
2019-04-25,21641
2019-04-26,22028
2019-04-27,21935
2019-04-28,21782
2019-04-29,21649
2019-04-30,21407
2019-05-01,21703
2019-05-02,21452
2019-05-03,21517
2019-05-04,21274
2019-05-05,21225
2019-05-06,21817
2019-05-07,21518
2019-05-08,21455
2019-05-09,21828
2019-05-10,21644
2019-05-11,21451
2019-05-12,21503
2019-05-13,21811
2019-05-14,21897
2019-05-15,21728
2019-05-16,21394
2019-05-17,21396
2019-05-18,21495
2019-05-19,21356
2019-05-20,21661
2019-05-21,21579
2019-05-22,21772
2019-05-23,21748
2019-05-24,21879
2019-05-25,21776
2019-05-26,21391
2019-05-27,21364
2019-05-28,21227
2019-05-29,21700
2019-05-30,21996
2019-05-31,22198
2019-06-01,22088
2019-06-02,21623
2019-06-03,21619
2019-06-04,21521
2019-06-05,21671
2019-06-06,21800
2019-06-07,21707
2019-06-08,21958
2019-06-09,22380
2019-06-10,22380
2019-06-11,22152
2019-06-12,22312
2019-06-13,22092
2019-06-14,21822
2019-06-15,21574
2019-06-16,21313
2019-06-17,21193
2019-06-18,21784
2019-06-19,21067
2019-06-20,20940
2019-06-21,21322
2019-06-22,21500
2019-06-23,21437
2019-06-24,21423
2019-06-25,21246
2019-06-26,21172
2019-06-27,20940
2019-06-28,20940
2019-06-29,20732
2019-06-30,21107
2019-07-01,21107
2019-07-02,21259
2019-07-03,21431
2019-07-04,21092
2019-07-05,21113
2019-07-06,21582
2019-07-07,21715
2019-07-08,21201
2019-07-09,21434
2019-07-10,21566
2019-07-11,21379
2019-07-12,21253
2019-07-13,21506
2019-07-14,21925
2019-07-15,21925
2019-07-16,21783
2019-07-17,21642
2019-07-18,21437
2019-07-19,21367
2019-07-20,21523
2019-07-21,21248
2019-07-22,21325
2019-07-23,21335
2019-07-24,21775
2019-07-25,21769
2019-07-26,22206
2019-07-27,21941
2019-07-28,22324
2019-07-29,22356
2019-07-30,22129
2019-07-31,21695
2019-08-01,22143
2019-08-02,21466
2019-08-03,21554
2019-08-04,21991
2019-08-05,21962
2019-08-06,22534
2019-08-07,22481
2019-08-08,22481
2019-08-09,22135
2019-08-10,21810
2019-08-11,21787
2019-08-12,21506
2019-08-13,20950
2019-08-14,21115
2019-08-15,21432
2019-08-16,21709
2019-08-17,21709
2019-08-18,22095
2019-08-19,21774
2019-08-20,21851
2019-08-21,21620
2019-08-22,21458
2019-08-23,21599
2019-08-24,21113
2019-08-24,21113
2019-08-25,21219
2019-08-25,21219
2019-08-26,21992
2019-08-26,21992
2019-08-27,21902
2019-08-27,21902
2019-08-28,22705
2019-08-29,22755
2019-08-30,23188
2019-08-31,23479
2019-09-01,23803
2019-09-02,23803
2019-09-03,23903
2019-09-04,23947
2019-09-05,23947
2019-09-06,23928
2019-09-07,23846
2019-09-08,23570
2019-09-09,23570
2019-09-10,23466
2019-09-11,23469
2019-09-12,23469
2019-09-13,22839
2019-09-14,22518
2019-09-15,21927
2019-09-16,21567
2019-09-17,21567
2019-09-18,21477
2019-09-19,21477
2019-09-20,21530
2019-09-21,21382
2019-09-22,21612
2019-09-23,21444
2019-09-24,21444
2019-09-25,21626
2019-09-26,21583
2019-09-27,21583
2019-09-28,21550
2019-09-29,21732
2019-09-30,21582
2019-10-01,21444
2019-10-02,21444
2019-10-03,21411
2019-10-04,21412
2019-10-05,21353
2019-10-06,21318
2019-10-07,21605
2019-10-08,21231
2019-10-09,21231
2019-10-10,21141
2019-10-11,21141
2019-10-12,21119
2019-10-13,21092
2019-10-14,20990
2019-10-15,20990
2019-10-16,21302
2019-10-17,21486
2019-10-18,21201
2019-10-19,21019
2019-10-20,21019
2019-10-21,20934
2019-10-22,20934
2019-10-23,20992
2019-10-24,20992
2019-10-25,20997
2019-10-26,21043
2019-10-27,20986
2019-10-28,20709
2019-10-29,20709
2019-10-30,21162
2019-10-31,21130
2019-11-01,21312
2019-11-02,20988
2019-11-03,21091
2019-11-04,21512
2019-11-05,21512
2019-11-06,21345
2019-11-07,22207
2019-11-08,22686
2019-11-09,22803
2019-11-10,22659
2019-11-11,22506
2019-11-12,22506
2019-11-13,21973
2019-11-14,21339
2019-11-15,21569
2019-11-16,21106
2019-11-17,21106
2019-11-18,21037
2019-11-19,21320
2019-11-20,20755
2019-11-21,20755
2019-11-22,20881
2019-11-23,21355
2019-11-24,21625
2019-11-25,21736
2019-11-26,21605
2019-11-27,21605
2019-11-28,20945
2019-11-29,20945
2019-11-30,20744
2019-12-01,20805
2019-12-02,20740
2019-12-03,20490
2019-12-04,20743
2019-12-05,20743
2019-12-06,21238
2019-12-07,21487
2019-12-08,21733
2019-12-09,21733
2019-12-10,21009
2019-12-11,20963
2019-12-12,21060
2019-12-13,21069
2019-12-14,21502
2019-12-15,21354
2019-12-16,21350
2019-12-17,21743
2019-12-18,21743
2019-12-19,21323
2019-12-20,21834
2019-12-21,21916
2019-12-22,21783
2019-12-23,21783
2019-12-24,22293
2019-12-25,22391
2019-12-26,22391
2019-12-27,22077
2019-12-28,21149
2019-12-29,21149
2019-12-30,21181
2019-12-31,21769
2020-01-01,21814
2020-01-02,21579
2020-01-03,21579
2020-01-04,21415
2020-01-05,21538
2020-01-06,21538
2020-01-07,21368
2020-01-08,21368
2020-01-09,21164
2020-01-10,20997
2020-01-11,21002
2020-01-12,20998
2020-01-13,20998
2020-01-14,20862
2020-01-15,20988
2020-01-16,20831
2020-01-17,20914
2020-01-18,20914
2020-01-19,21069
2020-01-20,21272
2020-01-21,21272
2020-01-22,21462
2020-01-23,21948
2020-01-24,21900
2020-01-25,22094
2020-01-26,21939
2020-01-27,21521
2020-01-28,21744
2020-01-29,21461
2020-01-30,21260
2020-01-31,21700
2020-02-01,21729
2020-02-02,21683
2020-02-03,21705
2020-02-04,21570
2020-02-05,21804
2020-02-06,21479
2020-02-07,21150
2020-02-08,20538
2020-02-09,20314
2020-02-10,20813
2020-02-11,21074
2020-02-12,21279
2020-02-13,21171
2020-02-14,21076
2020-02-15,21076
2020-02-16,21212
2020-02-17,21397
2020-02-18,21287
2020-02-19,21258
2020-02-20,21126
2020-02-21,21126
2020-02-22,21240
2020-02-23,21302
2020-02-24,21387
2020-02-25,21235
2020-02-26,21171
2020-02-27,21189
2020-02-28,21149
2020-02-29,21149
2020-03-01,20943
2020-03-02,21152
2020-03-03,21034
2020-03-04,21053
2020-03-05,21023
2020-03-06,21287
2020-03-07,20853
2020-03-08,21267
2020-03-09,21493
2020-03-10,21178
2020-03-11,20793
2020-03-12,21111
2020-03-13,20912
2020-03-14,20421
2020-03-15,20907
2020-03-16,21129
2020-03-17,21294
2020-03-18,21310
2020-03-19,21588
2020-03-20,21162
2020-03-21,21394
2020-03-22,21533
2020-03-23,21591
2020-03-24,21617
2020-03-25,21608
2020-03-26,21179
2020-03-27,21394
2020-03-28,21790
2020-03-29,21482
2020-03-30,21404
2020-03-31,21126
2020-04-01,21229
2020-04-02,21098
2020-04-03,21098
2020-04-04,21186
2020-04-05,21230
2020-04-06,21366
2020-04-07,21433
2020-04-08,21734
2020-04-09,21795
2020-04-10,21795
2020-04-11,21352
2020-04-12,21140
2020-04-13,21113
2020-04-14,21320
2020-04-15,21673
2020-04-16,21263
2020-04-17,21000
2020-04-18,21063
2020-04-19,21447
2020-04-20,21629
2020-04-21,20976
2020-04-22,21155
2020-04-23,21508
2020-04-24,21908
2020-04-25,21656
2020-04-26,21559
2020-04-27,21597
2020-04-28,21745
2020-04-29,22111
2020-04-30,22025
2020-05-01,21613
2020-05-02,20975
2020-05-03,21241
2020-05-04,21318
2020-05-05,21725
2020-05-06,21814
2020-05-07,21973
2020-05-08,21688
2020-05-09,21888
2020-05-10,21697
2020-05-11,22142
2020-05-12,22668
2020-05-13,22413
