date_obj,Guthix%20page%201 price
2019-03-26,6543
2019-03-27,6734
2019-03-28,6767
2019-03-29,6977
2019-03-30,7029
2019-03-31,7029
2019-04-01,7231
2019-04-02,7466
2019-04-03,7660
2019-04-04,7711
2019-04-05,7828
2019-04-06,7825
2019-04-07,7757
2019-04-08,7805
2019-04-09,7736
2019-04-10,8029
2019-04-11,7883
2019-04-12,7745
2019-04-13,7600
2019-04-14,7529
2019-04-15,7403
2019-04-16,7255
2019-04-17,7126
2019-04-18,7106
2019-04-19,7072
2019-04-20,6910
2019-04-21,6721
2019-04-22,6770
2019-04-23,6653
2019-04-24,6554
2019-04-25,6425
2019-04-26,6306
2019-04-27,6272
2019-04-28,6101
2019-04-29,5930
2019-04-30,5821
2019-05-01,5642
2019-05-02,5476
2019-05-03,5404
2019-05-04,5308
2019-05-05,5218
2019-05-06,5351
2019-05-07,5239
2019-05-08,5240
2019-05-09,5136
2019-05-10,4944
2019-05-11,4727
2019-05-12,4597
2019-05-13,4505
2019-05-14,4370
2019-05-15,4276
2019-05-16,4224
2019-05-17,4173
2019-05-18,4191
2019-05-19,4137
2019-05-20,3961
2019-05-21,3805
2019-05-22,3729
2019-05-23,3715
2019-05-24,3727
2019-05-25,3679
2019-05-26,3638
2019-05-27,3669
2019-05-28,3719
2019-05-29,3743
2019-05-30,3800
2019-05-31,3808
2019-06-01,3776
2019-06-02,3817
2019-06-03,3864
2019-06-04,3877
2019-06-05,3927
2019-06-06,3912
2019-06-07,3883
2019-06-08,3810
2019-06-09,3875
2019-06-10,3875
2019-06-11,3910
2019-06-12,3956
2019-06-13,3943
2019-06-14,4010
2019-06-15,3905
2019-06-16,3869
2019-06-17,3884
2019-06-18,3990
2019-06-19,4089
2019-06-20,4163
2019-06-21,4257
2019-06-22,4383
2019-06-23,4488
2019-06-24,4518
2019-06-25,4703
2019-06-26,4878
2019-06-27,5076
2019-06-28,5183
2019-06-29,5229
2019-06-30,5157
2019-07-01,5116
2019-07-02,5232
2019-07-03,5312
2019-07-04,5092
2019-07-05,5176
2019-07-06,5312
2019-07-07,5458
2019-07-08,5572
2019-07-09,5711
2019-07-10,5700
2019-07-11,5736
2019-07-12,5907
2019-07-13,5987
2019-07-14,5971
2019-07-15,6249
2019-07-16,6470
2019-07-17,6663
2019-07-18,6977
2019-07-19,7326
2019-07-20,7693
2019-07-21,8078
2019-07-22,8476
2019-07-23,8770
2019-07-24,8378
2019-07-25,8249
2019-07-26,8424
2019-07-27,8399
2019-07-28,8252
2019-07-29,8017
2019-07-30,7775
2019-07-31,7426
2019-08-01,7206
2019-08-02,6956
2019-08-03,6774
2019-08-04,6695
2019-08-05,6650
2019-08-06,6579
2019-08-07,6589
2019-08-08,6627
2019-08-09,6491
2019-08-10,6354
2019-08-11,6132
2019-08-12,5843
2019-08-13,5550
2019-08-14,5286
2019-08-15,5048
2019-08-16,4824
2019-08-17,4662
2019-08-18,4485
2019-08-19,4399
2019-08-20,4349
2019-08-21,4271
2019-08-22,4061
2019-08-23,3970
2019-08-24,3943
2019-08-24,3943
2019-08-25,3862
2019-08-25,3862
2019-08-26,3858
2019-08-26,3858
2019-08-27,3832
2019-08-27,3832
2019-08-28,3759
2019-08-29,3572
2019-08-30,3507
2019-08-31,3449
2019-09-01,3417
2019-09-02,3413
2019-09-03,3424
2019-09-04,3457
2019-09-05,3478
2019-09-06,3436
2019-09-07,3477
2019-09-08,3486
2019-09-09,3527
2019-09-10,3548
2019-09-11,3630
2019-09-12,3597
2019-09-13,3578
2019-09-14,3541
2019-09-15,3548
2019-09-16,3480
2019-09-17,3389
2019-09-18,3256
2019-09-19,3209
2019-09-20,3072
2019-09-21,2962
2019-09-22,2831
2019-09-23,2761
2019-09-24,2680
2019-09-25,2609
2019-09-26,2557
2019-09-27,2441
2019-09-28,2349
2019-09-29,2289
2019-09-30,2244
2019-10-01,2209
2019-10-02,2156
2019-10-03,2147
2019-10-04,2154
2019-10-05,2121
2019-10-06,2092
2019-10-07,2100
2019-10-08,2103
2019-10-09,2103
2019-10-10,2140
2019-10-11,2161
2019-10-12,2188
2019-10-13,2219
2019-10-14,2275
2019-10-15,2229
2019-10-16,2183
2019-10-17,2183
2019-10-18,2231
2019-10-19,2269
2019-10-20,2277
2019-10-21,2285
2019-10-22,2279
2019-10-23,2231
2019-10-24,2188
2019-10-25,2161
2019-10-26,2129
2019-10-27,2074
2019-10-28,2053
2019-10-29,2039
2019-10-30,2052
2019-10-31,2077
2019-11-01,2060
2019-11-02,2061
2019-11-03,2037
2019-11-04,2031
2019-11-05,2016
2019-11-06,2014
2019-11-07,2020
2019-11-08,2015
2019-11-09,2002
2019-11-10,1972
2019-11-11,2001
2019-11-12,2061
2019-11-13,2080
2019-11-14,2086
2019-11-15,2142
2019-11-16,2138
2019-11-17,2138
2019-11-18,2152
2019-11-19,2248
2019-11-20,2303
2019-11-21,2379
2019-11-22,2450
2019-11-23,2468
2019-11-24,2477
2019-11-25,2504
2019-11-26,2524
2019-11-27,2524
2019-11-28,2596
2019-11-29,2614
2019-11-30,2628
2019-12-01,2580
2019-12-02,2610
2019-12-03,2669
2019-12-04,2719
2019-12-05,2719
2019-12-06,2753
2019-12-07,2732
2019-12-08,2730
2019-12-09,2765
2019-12-10,2723
2019-12-11,2826
2019-12-12,2826
2019-12-13,2932
2019-12-14,3021
2019-12-15,3086
2019-12-16,3107
2019-12-17,3169
2019-12-18,3144
2019-12-19,3157
2019-12-20,3134
2019-12-21,3097
2019-12-22,3094
2019-12-23,3054
2019-12-24,3134
2019-12-25,3016
2019-12-26,2918
2019-12-27,2839
2019-12-28,2809
2019-12-29,2744
2019-12-30,2695
2019-12-31,2697
2020-01-01,2678
2020-01-02,2666
2020-01-03,2656
2020-01-04,2676
2020-01-05,2692
2020-01-06,2621
2020-01-07,2578
2020-01-08,2578
2020-01-09,2564
2020-01-10,2586
2020-01-11,2479
2020-01-12,2478
2020-01-13,2413
2020-01-14,2407
2020-01-15,2469
2020-01-16,2506
2020-01-17,2490
2020-01-18,2475
2020-01-19,2437
2020-01-20,2427
2020-01-21,2450
2020-01-22,2505
2020-01-23,2529
2020-01-24,2568
2020-01-25,2550
2020-01-26,2498
2020-01-27,2484
2020-01-28,2432
2020-01-29,2437
2020-01-30,2458
2020-01-31,2410
2020-02-01,2380
2020-02-02,2298
2020-02-03,2194
2020-02-04,2127
2020-02-05,2071
2020-02-06,2037
2020-02-07,1980
2020-02-08,1913
2020-02-09,1846
2020-02-10,1781
2020-02-11,1714
2020-02-12,1691
2020-02-13,1656
2020-02-14,1640
2020-02-15,1605
2020-02-16,1606
2020-02-17,1613
2020-02-18,1656
2020-02-19,1705
2020-02-20,1768
2020-02-21,1768
2020-02-22,1838
2020-02-23,1898
2020-02-24,1975
2020-02-25,2046
2020-02-26,2115
2020-02-27,2144
2020-02-28,2220
2020-02-29,2220
2020-03-01,2244
2020-03-02,2286
2020-03-03,2261
2020-03-04,2243
2020-03-05,2183
2020-03-06,2143
2020-03-07,2085
2020-03-08,2070
2020-03-09,2114
2020-03-10,2136
2020-03-11,2170
2020-03-12,2222
2020-03-13,2263
2020-03-14,2291
2020-03-15,2328
2020-03-16,2415
2020-03-17,2427
2020-03-18,2502
2020-03-19,2561
2020-03-20,2610
2020-03-21,2552
2020-03-22,2508
2020-03-23,2474
2020-03-24,2423
2020-03-25,2442
2020-03-26,2460
2020-03-27,2473
2020-03-28,2443
2020-03-29,2481
2020-03-30,2525
2020-03-31,2548
2020-04-01,2594
2020-04-02,2676
2020-04-03,2690
2020-04-04,2740
2020-04-05,2675
2020-04-06,2686
2020-04-07,2663
2020-04-08,2659
2020-04-09,2653
2020-04-10,2629
2020-04-11,2615
2020-04-12,2543
2020-04-13,2438
2020-04-14,2375
2020-04-15,2406
2020-04-16,2474
2020-04-17,2488
2020-04-18,2563
2020-04-19,2609
2020-04-20,2670
2020-04-21,2742
2020-04-22,2799
2020-04-23,2816
2020-04-24,2799
2020-04-25,2799
2020-04-26,2727
2020-04-27,2762
2020-04-28,2782
2020-04-29,2760
2020-04-30,2770
2020-05-01,2677
2020-05-02,2543
2020-05-03,2517
2020-05-04,2553
2020-05-05,2590
2020-05-06,2656
2020-05-07,2735
2020-05-08,2799
2020-05-09,2884
2020-05-10,2932
2020-05-11,2937
2020-05-12,3011
2020-05-13,3037
