date_obj,Mithril%20platelegs%20(t) price
2019-04-06,2314
2019-04-07,2418
2019-04-08,2506
2019-04-09,2545
2019-04-10,2648
2019-04-11,2561
2019-04-12,2525
2019-04-13,2615
2019-04-14,2684
2019-04-15,2718
2019-04-16,2742
2019-04-17,2790
2019-04-18,2653
2019-04-19,2612
2019-04-20,2543
2019-04-21,2604
2019-04-22,2632
2019-04-23,2534
2019-04-24,2411
2019-04-25,2367
2019-04-26,2376
2019-04-27,2421
2019-04-28,2362
2019-04-29,2314
2019-04-30,2368
2019-05-01,2358
2019-05-02,2414
2019-05-03,2476
2019-05-04,2493
2019-05-05,2536
2019-05-06,2548
2019-05-07,2620
2019-05-08,2751
2019-05-09,2860
2019-05-10,2966
2019-05-11,3074
2019-05-12,3110
2019-05-13,3067
2019-05-14,3075
2019-05-15,3102
2019-05-16,3199
2019-05-17,3234
2019-05-18,3180
2019-05-19,3061
2019-05-20,3086
2019-05-21,3102
2019-05-22,3079
2019-05-23,3055
2019-05-24,3117
2019-05-25,3185
2019-05-26,3270
2019-05-27,3328
2019-05-28,3314
2019-05-29,3188
2019-05-30,3091
2019-05-31,3040
2019-06-01,3063
2019-06-02,3038
2019-06-03,3055
2019-06-04,3052
2019-06-05,3065
2019-06-06,3042
2019-06-07,2958
2019-06-08,2986
2019-06-09,3076
2019-06-10,3076
2019-06-11,3137
2019-06-12,3237
2019-06-13,3114
2019-06-14,3083
2019-06-15,3137
2019-06-16,3136
2019-06-17,3094
2019-06-18,3027
2019-06-19,3002
2019-06-20,2965
2019-06-21,2841
2019-06-22,2841
2019-06-23,2724
2019-06-24,2656
2019-06-25,2603
2019-06-26,2618
2019-06-27,2693
2019-06-28,2693
2019-06-29,2745
2019-06-30,2738
2019-07-01,2738
2019-07-02,2791
2019-07-03,2863
2019-07-04,2863
2019-07-05,2830
2019-07-06,2727
2019-07-07,2634
2019-07-08,2567
2019-07-09,2636
2019-07-10,2733
2019-07-11,2815
2019-07-12,2866
2019-07-13,2866
2019-07-14,2789
2019-07-15,2789
2019-07-16,2724
2019-07-17,2703
2019-07-18,2749
2019-07-19,2749
2019-07-20,2713
2019-07-21,2692
2019-07-22,2715
2019-07-23,2646
2019-07-24,2646
2019-07-25,2553
2019-07-26,2553
2019-07-27,2433
2019-07-28,2343
2019-07-29,2382
2019-07-30,2452
2019-07-31,2515
2019-08-01,2506
2019-08-02,2492
2019-08-03,2433
2019-08-04,2324
2019-08-05,2215
2019-08-06,2120
2019-08-07,2027
2019-08-08,1963
2019-08-09,1963
2019-08-10,1915
2019-08-11,1938
2019-08-12,1893
2019-08-13,1825
2019-08-14,1807
2019-08-15,1807
2019-08-16,1828
2019-08-17,1828
2019-08-18,1865
2019-08-19,1904
2019-08-20,1928
2019-08-21,1908
2019-08-22,1861
2019-08-23,1861
2019-08-24,1911
2019-08-24,1911
2019-08-25,1911
2019-08-25,1911
2019-08-26,1960
2019-08-26,1960
2019-08-27,1999
2019-08-27,1999
2019-08-28,2034
2019-08-29,2066
2019-08-30,2060
2019-08-31,2060
2019-09-01,2033
2019-09-02,2033
2019-09-03,2049
2019-09-04,2121
2019-09-05,2164
2019-09-06,2164
2019-09-07,2194
2019-09-08,2262
2019-09-09,2262
2019-09-10,2314
2019-09-11,2371
2019-09-12,2424
2019-09-13,2424
2019-09-14,2469
2019-09-15,2471
2019-09-16,2424
2019-09-17,2356
2019-09-18,2263
2019-09-19,2263
2019-09-20,2188
2019-09-21,2155
2019-09-22,2092
2019-09-23,2069
2019-09-24,2069
2019-09-25,1998
2019-09-26,1926
2019-09-27,1926
2019-09-28,1956
2019-09-29,1956
2019-09-30,1960
2019-10-01,1998
2019-10-02,1998
2019-10-03,1943
2019-10-04,1943
2019-10-05,1873
2019-10-06,1868
2019-10-07,1868
2019-10-08,1885
2019-10-09,1885
2019-10-10,1917
2019-10-11,1917
2019-10-12,1923
2019-10-13,1931
2019-10-14,1885
2019-10-15,1885
2019-10-16,1856
2019-10-17,1856
2019-10-18,1886
2019-10-19,1845
2019-10-20,1845
2019-10-21,1846
2019-10-22,1846
2019-10-23,1808
2019-10-24,1808
2019-10-25,1837
2019-10-26,1840
2019-10-27,1840
2019-10-28,1836
2019-10-29,1836
2019-10-30,1863
2019-10-31,1929
2019-11-01,1929
2019-11-02,1948
2019-11-03,1973
2019-11-04,1943
2019-11-05,1943
2019-11-06,1913
2019-11-07,1869
2019-11-08,1875
2019-11-09,1876
2019-11-10,1859
2019-11-11,1895
2019-11-12,1895
2019-11-13,1887
2019-11-14,1887
2019-11-15,1885
2019-11-16,1900
2019-11-17,1900
2019-11-18,1838
2019-11-19,1838
2019-11-20,1849
2019-11-21,1849
2019-11-22,1882
2019-11-23,1882
2019-11-24,1863
2019-11-25,1863
2019-11-26,1869
2019-11-27,1869
2019-11-28,1815
2019-11-29,1815
2019-11-30,1756
2019-12-01,1756
2019-12-02,1674
2019-12-03,1602
2019-12-04,1549
2019-12-05,1549
2019-12-06,1541
2019-12-07,1541
2019-12-08,1575
2019-12-09,1575
2019-12-10,1602
2019-12-11,1602
2019-12-12,1586
2019-12-13,1586
2019-12-14,1583
2019-12-15,1573
2019-12-16,1573
2019-12-17,1542
2019-12-18,1542
2019-12-19,1549
2019-12-20,1557
2019-12-21,1589
2019-12-22,1639
2019-12-23,1639
2019-12-24,1626
2019-12-25,1663
2019-12-26,1663
2019-12-27,1671
2019-12-28,1648
2019-12-29,1648
2019-12-30,1635
2019-12-31,1635
2020-01-01,1599
2020-01-02,1626
2020-01-03,1626
2020-01-04,1587
2020-01-05,1571
2020-01-06,1592
2020-01-07,1599
2020-01-08,1599
2020-01-09,1593
2020-01-10,1596
2020-01-11,1578
2020-01-12,1619
2020-01-13,1619
2020-01-14,1666
2020-01-15,1631
2020-01-16,1712
2020-01-17,1725
2020-01-18,1725
2020-01-19,1672
2020-01-20,1603
2020-01-21,1603
2020-01-22,1570
2020-01-23,1527
2020-01-24,1500
2020-01-25,1500
2020-01-26,1460
2020-01-27,1459
2020-01-28,1459
2020-01-29,1493
2020-01-30,1526
2020-01-31,1526
2020-02-01,1525
2020-02-02,1519
2020-02-03,1562
2020-02-04,1523
2020-02-05,1532
2020-02-06,1551
2020-02-07,1551
2020-02-08,1585
2020-02-09,1582
2020-02-10,1604
2020-02-11,1633
2020-02-12,1675
2020-02-13,1675
2020-02-14,1746
2020-02-15,1746
2020-02-16,1834
2020-02-17,1917
2020-02-18,2003
2020-02-19,2003
2020-02-20,2097
2020-02-21,2097
2020-02-22,2134
2020-02-23,2230
2020-02-24,2342
2020-02-25,2342
2020-02-26,2460
2020-02-27,2460
2020-02-28,2511
2020-02-29,2511
2020-03-01,2583
2020-03-02,2537
2020-03-03,2449
2020-03-04,2449
2020-03-05,2397
2020-03-06,2307
2020-03-07,2196
2020-03-08,2239
2020-03-09,2152
2020-03-10,2099
2020-03-11,2161
2020-03-12,2125
2020-03-13,2108
2020-03-14,2091
2020-03-15,2169
2020-03-16,2180
2020-03-17,2160
2020-03-18,2181
2020-03-19,2199
2020-03-20,2208
2020-03-21,2109
2020-03-22,2006
2020-03-23,1996
2020-03-24,1931
2020-03-25,1854
2020-03-26,1772
2020-03-27,1686
2020-03-28,1615
2020-03-29,1564
2020-03-30,1568
2020-03-31,1535
2020-04-01,1548
2020-04-02,1530
2020-04-03,1530
2020-04-04,1544
2020-04-05,1567
2020-04-06,1588
2020-04-07,1602
2020-04-08,1667
2020-04-09,1682
2020-04-10,1726
2020-04-11,1768
2020-04-12,1780
2020-04-13,1830
2020-04-14,1910
2020-04-15,1955
2020-04-16,1933
2020-04-17,1957
2020-04-18,1896
2020-04-19,1868
2020-04-20,1870
2020-04-21,1823
2020-04-22,1842
2020-04-23,1819
2020-04-24,1765
2020-04-25,1738
2020-04-26,1713
2020-04-27,1644
2020-04-28,1616
2020-04-29,1612
2020-04-30,1632
2020-05-01,1609
2020-05-02,1649
2020-05-03,1669
2020-05-04,1685
2020-05-05,1711
2020-05-06,1730
2020-05-07,1809
2020-05-08,1879
2020-05-09,1818
2020-05-10,1853
2020-05-11,1765
2020-05-12,1704
2020-05-13,1657
