date_obj,Skeletal%20helm price
2019-04-06,41470
2019-04-07,41470
2019-04-08,41470
2019-04-09,41470
2019-04-10,39666
2019-04-11,39666
2019-04-12,39666
2019-04-13,38906
2019-04-14,38906
2019-04-15,38906
2019-04-16,38906
2019-04-17,40032
2019-04-18,40032
2019-04-19,40032
2019-04-20,40032
2019-04-21,41683
2019-04-22,41683
2019-04-23,41683
2019-04-24,41683
2019-04-25,43676
2019-04-26,43676
2019-04-27,43676
2019-04-28,43676
2019-04-29,43676
2019-04-30,44984
2019-05-01,44984
2019-05-02,44984
2019-05-03,44984
2019-05-04,44619
2019-05-05,44619
2019-05-06,44619
2019-05-07,44619
2019-05-08,44619
2019-05-09,44499
2019-05-10,44499
2019-05-11,44499
2019-05-12,44499
2019-05-13,43502
2019-05-14,43502
2019-05-15,43502
2019-05-16,43502
2019-05-17,43502
2019-05-18,43603
2019-05-19,43603
2019-05-20,43603
2019-05-21,43603
2019-05-22,43603
2019-05-23,45728
2019-05-24,45728
2019-05-25,45728
2019-05-26,45728
2019-05-27,47400
2019-05-28,47400
2019-05-29,47400
2019-05-30,49544
2019-05-31,49544
2019-06-01,49544
2019-06-02,49544
2019-06-03,49544
2019-06-04,51914
2019-06-05,51914
2019-06-06,51914
2019-06-07,51914
2019-06-08,52041
2019-06-09,52041
2019-06-10,52041
2019-06-11,52041
2019-06-12,53830
2019-06-13,53830
2019-06-14,53830
2019-06-15,53830
2019-06-16,53830
2019-06-17,53403
2019-06-18,53403
2019-06-19,53403
2019-06-20,53403
2019-06-21,53403
2019-06-22,53403
2019-06-23,50781
2019-06-24,50781
2019-06-25,50781
2019-06-26,50781
2019-06-27,50781
2019-06-28,48347
2019-06-29,48347
2019-06-30,48347
2019-07-01,48347
2019-07-02,48347
2019-07-03,46827
2019-07-04,46827
2019-07-05,46827
2019-07-06,46827
2019-07-07,44544
2019-07-08,44544
2019-07-09,44544
2019-07-10,44544
2019-07-11,44544
2019-07-12,42436
2019-07-13,42436
2019-07-14,42436
2019-07-15,42436
2019-07-16,40590
2019-07-17,40590
2019-07-18,40590
2019-07-19,40590
2019-07-20,40590
2019-07-21,38905
2019-07-22,38905
2019-07-23,38905
2019-07-24,38905
2019-07-25,38905
2019-07-26,38905
2019-07-27,37995
2019-07-28,37995
2019-07-29,37995
2019-07-30,37995
2019-07-31,36939
2019-08-01,36939
2019-08-02,36939
2019-08-03,36939
2019-08-04,36939
2019-08-05,36127
2019-08-06,36127
2019-08-07,36127
2019-08-08,36127
2019-08-09,36127
2019-08-10,35985
2019-08-11,35985
2019-08-12,35985
2019-08-13,35985
2019-08-14,35985
2019-08-15,35114
2019-08-16,35114
2019-08-17,35114
2019-08-18,35114
2019-08-19,35114
2019-08-20,34156
2019-08-21,34156
2019-08-22,34156
2019-08-23,34156
2019-08-24,34156
2019-08-24,34156
2019-08-25,33450
2019-08-25,33450
2019-08-26,33450
2019-08-26,33450
2019-08-27,33450
2019-08-27,33450
2019-08-28,33450
2019-08-29,33450
2019-08-30,34478
2019-08-31,34478
2019-09-01,34478
2019-09-02,34478
2019-09-03,35464
2019-09-04,35464
2019-09-05,35464
2019-09-06,35464
2019-09-07,35464
2019-09-08,36835
2019-09-09,36835
2019-09-10,36835
2019-09-11,36835
2019-09-12,36835
2019-09-13,36835
2019-09-14,38205
2019-09-15,38205
2019-09-16,38205
2019-09-17,38205
2019-09-18,39535
2019-09-19,39535
2019-09-20,39535
2019-09-21,39535
2019-09-22,39535
2019-09-23,39535
2019-09-24,39535
2019-09-25,40064
2019-09-26,40064
2019-09-27,40064
2019-09-28,40064
2019-09-29,40064
2019-09-30,40064
2019-10-01,39026
2019-10-02,39026
2019-10-03,39026
2019-10-04,39026
2019-10-05,39026
2019-10-06,39026
2019-10-07,37111
2019-10-08,37111
2019-10-09,37111
2019-10-10,37111
2019-10-11,37111
2019-10-12,37111
2019-10-13,35460
2019-10-14,35460
2019-10-15,35460
2019-10-16,35460
2019-10-17,35460
2019-10-18,35460
2019-10-19,33687
2019-10-20,33687
2019-10-21,33687
2019-10-22,33687
2019-10-23,33687
2019-10-24,32127
2019-10-25,32127
2019-10-26,32127
2019-10-27,32127
2019-10-28,30792
2019-10-29,30792
2019-10-30,30792
2019-10-31,30792
2019-11-01,30792
2019-11-02,30121
2019-11-03,30121
2019-11-04,30121
2019-11-05,30121
2019-11-06,30121
2019-11-07,30121
2019-11-08,30121
2019-11-09,28647
2019-11-10,28647
2019-11-11,28647
2019-11-12,28647
2019-11-13,28647
2019-11-14,28647
2019-11-15,27492
2019-11-16,27492
2019-11-17,27492
2019-11-18,27492
2019-11-19,27492
2019-11-20,27492
2019-11-21,27041
2019-11-22,27041
2019-11-23,27041
2019-11-24,27041
2019-11-25,27041
2019-11-26,27041
2019-11-27,26614
2019-11-28,26614
2019-11-29,26614
2019-11-30,26614
2019-12-01,26614
2019-12-02,26614
2019-12-03,27685
2019-12-04,27685
2019-12-05,27685
2019-12-06,27685
2019-12-07,27685
2019-12-08,27685
2019-12-09,27685
2019-12-10,26452
2019-12-11,26452
2019-12-12,26452
2019-12-13,26452
2019-12-14,26452
2019-12-15,26452
2019-12-16,26452
2019-12-17,26448
2019-12-18,26448
2019-12-19,26448
2019-12-20,26448
2019-12-21,26448
2019-12-22,26448
2019-12-23,26448
2019-12-24,26680
2019-12-25,26680
2019-12-26,26680
2019-12-27,26680
2019-12-28,26680
2019-12-29,26680
2019-12-30,27215
2019-12-31,27215
2020-01-01,27215
2020-01-02,27215
2020-01-03,27215
2020-01-04,27215
2020-01-05,27553
2020-01-06,27553
2020-01-07,27553
2020-01-08,27553
2020-01-09,27553
2020-01-10,27553
2020-01-11,27673
2020-01-12,27673
2020-01-13,27673
2020-01-14,27673
2020-01-15,27673
2020-01-16,27011
2020-01-17,27011
2020-01-18,27011
2020-01-19,27011
2020-01-20,27011
2020-01-21,27011
2020-01-22,26995
2020-01-23,26995
2020-01-24,26995
2020-01-25,26995
2020-01-26,26995
2020-01-27,27263
2020-01-28,27263
2020-01-29,27263
2020-01-30,27263
2020-01-31,27263
2020-02-01,27263
2020-02-02,27043
2020-02-03,27043
2020-02-04,27043
2020-02-05,27043
2020-02-06,27043
2020-02-07,27043
2020-02-08,25989
2020-02-09,25989
2020-02-10,25989
2020-02-11,25989
2020-02-12,24778
2020-02-13,24778
2020-02-14,24778
2020-02-15,24778
2020-02-16,24778
2020-02-17,24287
2020-02-18,24287
2020-02-19,24287
2020-02-20,24287
2020-02-21,24287
2020-02-22,23540
2020-02-23,23540
2020-02-24,23540
2020-02-25,23540
2020-02-26,23009
2020-02-27,23009
2020-02-28,23009
2020-02-29,23009
2020-03-01,23009
2020-03-02,23116
2020-03-03,23116
2020-03-04,23116
2020-03-05,23116
2020-03-06,23116
2020-03-07,23042
2020-03-08,23042
2020-03-09,23042
2020-03-10,23042
2020-03-11,23042
2020-03-12,22948
2020-03-13,22948
2020-03-14,22948
2020-03-15,22948
2020-03-16,22948
2020-03-17,22528
2020-03-18,22528
2020-03-19,22528
2020-03-20,22528
2020-03-21,22528
2020-03-22,22668
2020-03-23,22668
2020-03-24,22668
2020-03-25,22668
2020-03-26,23428
2020-03-27,23428
2020-03-28,23428
2020-03-29,23428
2020-03-30,23273
2020-03-31,23273
2020-04-01,23273
2020-04-02,23273
2020-04-03,24058
2020-04-04,24058
2020-04-05,24058
2020-04-06,24855
2020-04-07,24855
2020-04-08,24855
2020-04-09,25230
2020-04-10,25230
2020-04-11,25230
2020-04-12,25230
2020-04-13,25446
2020-04-14,25446
2020-04-15,25446
2020-04-16,25446
2020-04-17,26299
2020-04-18,26299
2020-04-19,26299
2020-04-20,26383
2020-04-21,26383
2020-04-22,26383
2020-04-23,26383
2020-04-24,27057
2020-04-25,27057
2020-04-26,27057
2020-04-27,28159
2020-04-28,28159
2020-04-29,28159
2020-04-30,29407
2020-05-01,29407
2020-05-02,29407
2020-05-03,29407
2020-05-04,29775
2020-05-05,29775
2020-05-06,29775
2020-05-07,29775
2020-05-08,30703
2020-05-09,30703
2020-05-10,30703
2020-05-11,30703
2020-05-12,31280
2020-05-13,31280
