date_obj,Bones%20to%20bananas%20(tablet) price
2019-06-12,570
2019-06-13,584
2019-06-14,584
2019-06-15,584
2019-06-16,584
2019-06-17,584
2019-06-18,584
2019-06-19,584
2019-06-20,584
2019-06-21,584
2019-06-22,584
2019-06-23,584
2019-06-24,584
2019-06-25,584
2019-06-26,584
2019-06-27,584
2019-06-28,584
2019-06-29,584
2019-06-30,584
2019-07-01,584
2019-07-02,584
2019-07-03,578
2019-07-04,578
2019-07-05,578
2019-07-06,578
2019-07-07,578
2019-07-08,578
2019-07-09,578
2019-07-10,578
2019-07-11,578
2019-07-12,578
2019-07-13,578
2019-07-14,578
2019-07-15,578
2019-07-16,578
2019-07-17,578
2019-07-18,578
2019-07-19,578
2019-07-20,578
2019-07-21,590
2019-07-22,590
2019-07-23,590
2019-07-24,590
2019-07-25,590
2019-07-26,590
2019-07-27,590
2019-07-28,590
2019-07-29,590
2019-07-30,590
2019-07-31,590
2019-08-01,579
2019-08-02,579
2019-08-03,579
2019-08-04,579
2019-08-05,579
2019-08-06,579
2019-08-07,579
2019-08-08,579
2019-08-09,579
2019-08-10,579
2019-08-11,579
2019-08-12,556
2019-08-13,556
2019-08-14,556
2019-08-15,556
2019-08-16,556
2019-08-17,556
2019-08-18,556
2019-08-19,556
2019-08-20,556
2019-08-21,556
2019-08-22,556
2019-08-23,556
2019-08-24,556
2019-08-24,556
2019-08-25,556
2019-08-25,556
2019-08-26,533
2019-08-27,533
2019-08-27,533
2019-08-28,533
2019-08-29,533
2019-08-30,533
2019-08-31,533
2019-09-01,533
2019-09-02,533
2019-09-03,533
2019-09-04,533
2019-09-05,533
2019-09-06,533
2019-09-07,533
2019-09-08,533
2019-09-09,538
2019-09-10,538
2019-09-11,538
2019-09-12,538
2019-09-13,538
2019-09-14,538
2019-09-15,538
2019-09-16,538
2019-09-17,538
2019-09-18,538
2019-09-19,538
2019-09-20,538
2019-09-21,538
2019-09-22,538
2019-09-23,538
2019-09-24,538
2019-09-25,538
2019-09-26,535
2019-09-27,535
2019-09-28,535
2019-09-29,535
2019-09-30,535
2019-10-01,535
2019-10-02,535
2019-10-03,535
2019-10-04,535
2019-10-05,535
2019-10-06,535
2019-10-07,535
2019-10-08,535
2019-10-09,535
2019-10-10,535
2019-10-11,535
2019-10-12,535
2019-10-13,533
2019-10-14,533
2019-10-15,533
2019-10-16,533
2019-10-17,533
2019-10-18,533
2019-10-19,533
2019-10-20,533
2019-10-21,533
2019-10-22,533
2019-10-23,533
2019-10-24,533
2019-10-25,533
2019-10-26,533
2019-10-27,533
2019-10-28,533
2019-10-29,530
2019-10-30,530
2019-10-31,530
2019-11-01,530
2019-11-02,530
2019-11-03,530
2019-11-04,530
2019-11-05,530
2019-11-06,530
2019-11-07,530
2019-11-08,530
2019-11-09,530
2019-11-10,530
2019-11-11,530
2019-11-12,530
2019-11-13,530
2019-11-14,530
2019-11-15,530
2019-11-16,530
2019-11-17,530
2019-11-18,530
2019-11-19,530
2019-11-20,530
2019-11-21,530
2019-11-22,530
2019-11-23,530
2019-11-24,530
2019-11-25,530
2019-11-26,530
2019-11-27,530
2019-11-28,530
2019-11-29,530
2019-11-30,530
2019-12-01,530
2019-12-02,530
2019-12-03,530
2019-12-04,530
2019-12-05,530
2019-12-06,530
2019-12-07,530
2019-12-08,530
2019-12-09,550
2019-12-10,550
2019-12-11,550
2019-12-12,550
2019-12-13,550
2019-12-14,550
2019-12-15,550
2019-12-16,550
2019-12-17,550
2019-12-18,550
2019-12-19,550
2019-12-20,550
2019-12-21,550
2019-12-22,550
2019-12-23,550
2019-12-24,550
2019-12-25,550
2019-12-26,550
2019-12-27,577
2019-12-28,577
2019-12-29,577
2019-12-30,577
2019-12-31,577
2020-01-01,577
2020-01-02,577
2020-01-03,577
2020-01-04,577
2020-01-05,577
2020-01-06,577
2020-01-07,577
2020-01-08,577
2020-01-09,577
2020-01-10,577
2020-01-11,577
2020-01-12,577
2020-01-13,601
2020-01-14,601
2020-01-15,601
2020-01-16,601
2020-01-17,601
2020-01-18,601
2020-01-19,601
2020-01-20,601
2020-01-21,601
2020-01-22,601
2020-01-23,601
2020-01-24,601
2020-01-25,601
2020-01-26,601
2020-01-27,601
2020-01-28,629
2020-01-29,629
2020-01-30,629
2020-01-31,629
2020-02-01,629
2020-02-02,629
2020-02-03,629
2020-02-04,629
2020-02-05,629
2020-02-06,629
2020-02-07,629
2020-02-08,629
2020-02-09,629
2020-02-10,629
2020-02-11,632
2020-02-12,632
2020-02-13,632
2020-02-14,632
2020-02-15,632
2020-02-16,632
2020-02-17,632
2020-02-18,632
2020-02-19,632
2020-02-20,632
2020-02-21,632
2020-02-22,632
2020-02-23,632
2020-02-24,632
2020-02-25,602
2020-02-26,602
2020-02-27,602
2020-02-28,602
2020-02-29,602
2020-03-01,602
2020-03-02,602
2020-03-03,602
2020-03-04,602
2020-03-05,602
2020-03-06,602
2020-03-07,602
2020-03-08,602
2020-03-09,576
2020-03-10,576
2020-03-11,576
2020-03-12,576
2020-03-13,576
2020-03-14,576
2020-03-15,576
2020-03-16,576
2020-03-17,576
2020-03-18,576
2020-03-19,576
2020-03-20,576
2020-03-21,558
2020-03-22,558
2020-03-23,558
2020-03-24,558
2020-03-25,558
2020-03-26,558
2020-03-27,558
2020-03-28,558
2020-03-29,558
2020-03-30,570
2020-03-31,570
2020-04-01,570
2020-04-02,570
2020-04-03,570
2020-04-04,570
2020-04-05,570
2020-04-06,570
2020-04-07,593
2020-04-08,593
2020-04-09,593
2020-04-10,593
2020-04-11,593
2020-04-12,593
2020-04-13,593
2020-04-14,590
2020-04-15,590
2020-04-16,590
2020-04-17,590
2020-04-18,590
2020-04-19,590
2020-04-20,607
2020-04-21,607
2020-04-22,607
2020-04-23,607
2020-04-24,607
2020-04-25,607
2020-04-26,638
2020-04-27,638
2020-04-28,638
2020-04-29,638
2020-04-30,638
2020-05-01,638
2020-05-02,663
2020-05-03,663
2020-05-04,663
2020-05-05,663
2020-05-06,663
2020-05-07,663
2020-05-08,663
2020-05-09,688
2020-05-10,688
2020-05-11,688
2020-05-12,688
2020-05-13,688
