date_obj,Stripy%20pirate%20shirt%20(brown) price
2019-01-08,983
2019-01-10,1024
2019-01-11,1024
2019-01-12,1024
2019-01-13,1024
2019-01-14,1024
2019-01-15,1029
2019-01-16,1029
2019-01-17,1029
2019-01-18,1029
2019-01-19,1029
2019-01-20,1029
2019-01-21,997
2019-01-22,997
2019-01-23,997
2019-01-24,997
2019-01-25,997
2019-01-26,997
2019-01-27,996
2019-01-28,996
2019-01-29,996
2019-01-30,996
2019-01-31,996
2019-02-01,996
2019-02-02,955
2019-02-03,955
2019-02-04,955
2019-02-05,955
2019-02-06,955
2019-02-07,934
2019-02-08,934
2019-02-09,934
2019-02-10,934
2019-02-11,934
2019-02-12,934
2019-02-13,954
2019-02-14,954
2019-02-15,954
2019-02-16,954
2019-02-17,954
2019-02-18,954
2019-02-19,954
2019-02-20,972
2019-02-21,972
2019-02-22,972
2019-02-23,972
2019-02-24,1008
2019-02-25,1008
2019-02-26,1008
2019-02-27,1008
2019-02-28,1008
2019-03-01,1008
2019-03-02,1008
2019-03-03,962
2019-03-04,962
2019-03-05,962
2019-03-06,962
2019-03-07,954
2019-03-08,954
2019-03-09,954
2019-03-10,954
2019-03-11,954
2019-03-12,954
2019-03-13,982
2019-03-14,982
2019-03-15,982
2019-03-16,982
2019-03-17,982
2019-03-18,978
2019-03-19,978
2019-03-20,978
2019-03-21,978
2019-03-22,978
2019-03-23,937
2019-03-24,937
2019-03-25,937
2019-03-26,937
2019-03-27,937
2019-03-28,891
2019-03-29,891
2019-03-30,891
2019-03-31,891
2019-04-01,891
2019-04-02,860
2019-04-03,860
2019-04-04,860
2019-04-05,860
2019-04-06,860
2019-04-07,860
2019-04-08,860
2019-04-09,820
2019-04-10,820
2019-04-11,820
2019-04-12,820
2019-04-13,829
2019-04-14,829
2019-04-15,829
2019-04-16,829
2019-04-17,829
2019-04-18,844
2019-04-19,844
2019-04-20,844
2019-04-21,844
2019-04-22,844
2019-04-23,844
2019-04-24,844
2019-04-25,857
2019-04-26,857
2019-04-27,857
2019-04-28,857
2019-04-29,857
2019-04-30,857
2019-05-01,857
2019-05-02,884
2019-05-03,884
2019-05-04,884
2019-05-05,884
2019-05-06,884
2019-05-07,884
2019-05-08,904
2019-05-09,904
2019-05-10,904
2019-05-11,904
2019-05-12,904
2019-05-13,884
2019-05-14,884
2019-05-15,884
2019-05-16,884
2019-05-17,884
2019-05-18,884
2019-05-19,846
2019-05-20,846
2019-05-21,846
2019-05-22,846
2019-05-23,846
2019-05-24,846
2019-05-25,846
2019-05-26,857
2019-05-27,857
2019-05-28,857
2019-05-29,857
2019-05-30,857
2019-05-31,819
2019-06-01,819
2019-06-02,819
2019-06-03,819
2019-06-04,819
2019-06-05,819
2019-06-06,837
2019-06-07,837
2019-06-08,837
2019-06-09,837
2019-06-10,837
2019-06-11,837
2019-06-12,817
2019-06-13,817
2019-06-14,817
2019-06-15,817
2019-06-16,817
2019-06-17,817
2019-06-18,817
2019-06-19,797
2019-06-20,797
2019-06-21,797
2019-06-22,797
2019-06-23,797
2019-06-24,797
2019-06-25,796
2019-06-26,796
2019-06-27,796
2019-06-28,796
2019-06-29,796
2019-06-30,796
2019-07-01,796
2019-07-02,796
2019-07-03,783
2019-07-04,783
2019-07-05,783
2019-07-06,783
2019-07-07,783
2019-07-08,783
2019-07-09,783
2019-07-10,783
2019-07-11,774
2019-07-12,774
2019-07-13,774
2019-07-14,774
2019-07-15,774
2019-07-16,774
2019-07-17,774
2019-07-18,774
2019-07-19,780
2019-07-20,780
2019-07-21,780
2019-07-22,780
2019-07-23,780
2019-07-24,780
2019-07-25,780
2019-07-26,780
2019-07-27,796
2019-07-28,796
2019-07-29,796
2019-07-30,796
2019-07-31,796
2019-08-01,796
2019-08-02,796
2019-08-03,812
2019-08-04,812
2019-08-05,812
2019-08-06,812
2019-08-07,812
2019-08-08,812
2019-08-09,812
2019-08-10,812
2019-08-11,803
2019-08-12,803
2019-08-13,803
2019-08-14,803
2019-08-15,803
2019-08-16,803
2019-08-17,803
2019-08-18,803
2019-08-19,811
2019-08-20,811
2019-08-21,811
2019-08-22,811
2019-08-23,811
2019-08-24,811
2019-08-24,811
2019-08-25,811
2019-08-25,811
2019-08-26,811
2019-08-26,811
2019-08-27,811
2019-08-27,811
2019-08-28,821
2019-08-29,821
2019-08-30,821
2019-08-31,821
2019-09-01,821
2019-09-02,821
2019-09-03,821
2019-09-04,821
2019-09-05,821
2019-09-06,821
2019-09-07,830
2019-09-08,830
2019-09-09,830
2019-09-10,830
2019-09-11,830
2019-09-12,830
2019-09-13,830
2019-09-14,830
2019-09-15,830
2019-09-16,823
2019-09-17,823
2019-09-18,823
2019-09-19,823
2019-09-20,823
2019-09-21,823
2019-09-22,823
2019-09-23,823
2019-09-24,823
2019-09-25,801
2019-09-26,801
2019-09-27,801
2019-09-28,801
2019-09-29,801
2019-09-30,801
2019-10-01,801
2019-10-02,801
2019-10-03,801
2019-10-04,801
2019-10-05,789
2019-10-06,789
2019-10-07,789
2019-10-08,789
2019-10-09,789
2019-10-10,789
2019-10-11,789
2019-10-12,789
2019-10-13,789
2019-10-14,789
2019-10-15,789
2019-10-16,805
2019-10-17,805
2019-10-18,805
2019-10-19,805
2019-10-20,805
2019-10-21,805
2019-10-22,805
2019-10-23,805
2019-10-24,805
2019-10-25,805
2019-10-26,774
2019-10-27,774
2019-10-28,774
2019-10-29,774
2019-10-30,774
2019-10-31,774
2019-11-01,774
2019-11-02,774
2019-11-03,774
2019-11-04,774
2019-11-05,774
2019-11-06,774
2019-11-07,738
2019-11-08,738
2019-11-09,738
2019-11-10,738
2019-11-11,738
2019-11-12,738
2019-11-13,738
2019-11-14,738
2019-11-15,738
2019-11-16,763
2019-11-17,763
2019-11-18,763
2019-11-19,763
2019-11-20,763
2019-11-21,763
2019-11-22,763
2019-11-23,763
2019-11-24,775
2019-11-25,775
2019-11-26,775
2019-11-27,775
2019-11-28,775
2019-11-29,775
2019-11-30,775
2019-12-01,775
2019-12-02,775
2019-12-03,775
2019-12-04,775
2019-12-05,814
2019-12-06,814
2019-12-07,814
2019-12-08,814
2019-12-09,814
2019-12-10,814
2019-12-11,814
2019-12-12,814
2019-12-13,814
2019-12-14,814
2019-12-15,854
2019-12-16,854
2019-12-17,854
2019-12-18,854
2019-12-19,854
2019-12-20,854
2019-12-21,854
2019-12-22,854
2019-12-23,854
2019-12-24,854
2019-12-25,854
2019-12-26,880
2019-12-27,880
2019-12-28,880
2019-12-29,880
2019-12-30,880
2019-12-31,880
2020-01-01,880
2020-01-02,884
2020-01-03,884
2020-01-04,884
2020-01-05,884
2020-01-06,884
2020-01-07,884
2020-01-08,884
2020-01-09,884
2020-01-10,907
2020-01-11,907
2020-01-12,907
2020-01-13,907
2020-01-14,907
2020-01-15,907
2020-01-16,907
2020-01-17,907
2020-01-18,876
2020-01-19,876
2020-01-20,876
2020-01-21,876
2020-01-22,876
2020-01-23,876
2020-01-24,876
2020-01-25,876
2020-01-26,884
2020-01-27,884
2020-01-28,884
2020-01-29,884
2020-01-30,884
2020-01-31,884
2020-02-01,884
2020-02-02,884
2020-02-03,884
2020-02-04,884
2020-02-05,869
2020-02-06,869
2020-02-07,869
2020-02-08,869
2020-02-09,869
2020-02-10,869
2020-02-11,869
2020-02-12,869
2020-02-13,869
2020-02-14,829
2020-02-15,829
2020-02-16,829
2020-02-17,829
2020-02-18,829
2020-02-19,829
2020-02-20,829
2020-02-21,829
2020-02-22,793
2020-02-23,793
2020-02-24,793
2020-02-25,793
2020-02-26,793
2020-02-27,793
2020-02-28,793
2020-02-29,793
2020-03-01,759
2020-03-02,759
2020-03-03,759
2020-03-04,759
2020-03-05,759
2020-03-06,759
2020-03-07,759
2020-03-08,759
2020-03-09,759
2020-03-10,759
2020-03-11,752
2020-03-12,752
2020-03-13,752
2020-03-14,752
2020-03-15,752
2020-03-16,752
2020-03-17,752
2020-03-18,752
2020-03-19,739
2020-03-20,739
2020-03-21,739
2020-03-22,739
2020-03-23,739
2020-03-24,739
2020-03-25,739
2020-03-26,751
2020-03-27,751
2020-03-28,751
2020-03-29,751
2020-03-30,751
2020-03-31,751
2020-04-01,751
2020-04-02,751
2020-04-03,751
2020-04-04,751
2020-04-05,751
2020-04-06,751
2020-04-07,751
2020-04-08,719
2020-04-09,719
2020-04-10,719
2020-04-11,719
2020-04-12,719
2020-04-13,719
2020-04-14,684
2020-04-15,684
2020-04-16,684
2020-04-17,684
2020-04-18,652
2020-04-19,652
2020-04-20,652
2020-04-21,652
2020-04-22,634
2020-04-23,634
2020-04-24,634
2020-04-25,634
2020-04-26,634
2020-04-27,648
2020-04-28,648
2020-04-29,648
2020-04-30,648
2020-05-01,648
2020-05-02,648
2020-05-03,656
2020-05-04,656
2020-05-05,656
2020-05-06,656
2020-05-07,656
2020-05-08,656
2020-05-09,656
2020-05-10,647
2020-05-11,647
2020-05-12,647
2020-05-13,647
