date_obj,Unholy%20book%20page%20set price
2018-11-26,2522410
2018-11-27,2630871
2018-11-28,2744409
2018-11-29,2743609
2018-12-01,2728565
2018-12-02,2714342
2018-12-03,2714342
2018-12-04,2675674
2018-12-05,2620088
2018-12-07,2485525
2018-12-09,2327864
2018-12-10,2253241
2018-12-11,2186049
2018-12-12,2142033
2018-12-13,2058070
2018-12-14,1974517
2018-12-15,1921071
2018-12-16,1888007
2018-12-17,1820598
2018-12-18,1813460
2018-12-19,1809387
2018-12-20,1799077
2018-12-21,1773118
2018-12-22,1772822
2018-12-23,1802187
2018-12-24,1868034
2018-12-25,1934534
2018-12-26,2028640
2018-12-27,2126885
2018-12-28,2168906
2018-12-29,2194464
2018-12-30,2199127
2018-12-31,2183903
2019-01-01,2170799
2019-01-02,2180834
2019-01-03,2137436
2019-01-04,2118349
2019-01-05,2090829
2019-01-06,2087582
2019-01-08,2060077
2019-01-10,1897857
2019-01-11,1806210
2019-01-12,1715899
2019-01-13,1642286
2019-01-14,1594087
2019-01-15,1613184
2019-01-16,1630108
2019-01-17,1640550
2019-01-18,1668931
2019-01-19,1740198
2019-01-20,1807487
2019-01-21,1859642
2019-01-22,1922174
2019-01-23,1976441
2019-01-24,2017576
2019-01-25,1984055
2019-01-26,2013397
2019-01-27,2033566
2019-01-28,2074670
2019-01-29,2079132
2019-01-30,2061062
2019-01-31,2063589
2019-02-01,2038167
2019-02-02,1977797
2019-02-03,1921513
2019-02-04,1921513
2019-02-05,1836933
2019-02-06,1755119
2019-02-07,1726905
2019-02-08,1727155
2019-02-09,1722218
2019-02-10,1725053
2019-02-11,1712446
2019-02-12,1728824
2019-02-13,1745384
2019-02-14,1745384
2019-02-15,1710757
2019-02-16,1694751
2019-02-17,1761543
2019-02-18,1792451
2019-02-19,1722273
2019-02-20,1681061
2019-02-21,1647847
2019-02-22,1599455
2019-02-23,1623568
2019-02-24,1676918
2019-02-25,1690656
2019-02-26,1712159
2019-02-27,1680602
2019-02-28,1689409
2019-03-01,1718599
2019-03-02,1751579
2019-03-03,1793352
2019-03-04,1789343
2019-03-05,1763005
2019-03-06,1738572
2019-03-07,1704257
2019-03-08,1704257
2019-03-09,1707139
2019-03-10,1649102
2019-03-11,1616233
2019-03-12,1565753
2019-03-13,1565753
2019-03-14,1501747
2019-03-15,1485388
2019-03-16,1500861
2019-03-17,1541643
2019-03-18,1541643
2019-03-19,1535879
2019-03-20,1547788
2019-03-21,1598101
2019-03-22,1601869
2019-03-23,1594188
2019-03-24,1565023
2019-03-25,1552293
2019-03-26,1534251
2019-03-27,1511163
2019-03-28,1492591
2019-03-29,1492077
2019-03-30,1492077
2019-03-31,1493457
2019-04-01,1516674
2019-04-02,1528445
2019-04-03,1594623
2019-04-04,1592585
2019-04-05,1630228
2019-04-06,1633816
2019-04-07,1655940
2019-04-08,1708561
2019-04-09,1785303
2019-04-10,1845190
2019-04-11,1807811
2019-04-12,1717420
2019-04-13,1631549
2019-04-14,1549971
2019-04-15,1472472
2019-04-16,1398848
2019-04-17,1329124
2019-04-18,1264733
2019-04-19,1265799
2019-04-20,1274246
2019-04-21,1307978
2019-04-22,1318867
2019-04-23,1319189
2019-04-24,1317215
2019-04-25,1299104
2019-04-26,1283468
2019-04-27,1274977
2019-04-28,1265573
2019-04-29,1267149
2019-04-30,1284255
2019-05-01,1276047
2019-05-02,1247135
2019-05-03,1255641
2019-05-04,1260531
2019-05-05,1270826
2019-05-06,1281865
2019-05-07,1324083
2019-05-08,1336799
2019-05-09,1324101
2019-05-10,1311834
2019-05-11,1294223
2019-05-12,1290506
2019-05-13,1263480
2019-05-14,1237076
2019-05-15,1204354
2019-05-16,1165080
2019-05-17,1151550
2019-05-18,1147977
2019-05-19,1182723
2019-05-20,1229978
2019-05-21,1218366
2019-05-22,1192803
2019-05-23,1163909
2019-05-24,1140184
2019-05-25,1176049
2019-05-26,1180551
2019-05-27,1166876
2019-05-28,1148861
2019-05-29,1136191
2019-05-30,1140971
2019-05-31,1146725
2019-06-01,1127985
2019-06-02,1091209
2019-06-03,1107854
2019-06-04,1101060
2019-06-05,1092447
2019-06-06,1091029
2019-06-07,1104955
2019-06-08,1103773
2019-06-09,1126768
2019-06-10,1126768
2019-06-11,1123267
2019-06-12,1111297
2019-06-13,1114202
2019-06-14,1114067
2019-06-15,1119703
2019-06-16,1114340
2019-06-17,1095691
2019-06-18,1086292
2019-06-19,1075867
2019-06-20,1044608
2019-06-21,1017308
2019-06-22,1004770
2019-06-23,976132
2019-06-24,958170
2019-06-25,958445
2019-06-26,952400
2019-06-27,946853
2019-06-28,946853
2019-06-29,963681
2019-06-30,957041
2019-07-01,976832
2019-07-02,957519
2019-07-03,957654
2019-07-04,950864
2019-07-05,952549
2019-07-06,949097
2019-07-07,947802
2019-07-08,941931
2019-07-09,918699
2019-07-10,902296
2019-07-11,888349
2019-07-12,884375
2019-07-13,888148
2019-07-14,884616
2019-07-15,884616
2019-07-16,882542
2019-07-17,885859
2019-07-18,893450
2019-07-19,892057
2019-07-20,895903
2019-07-21,893350
2019-07-22,893542
2019-07-23,884048
2019-07-24,880804
2019-07-25,870832
2019-07-26,876986
2019-07-27,880249
2019-07-28,894148
2019-07-29,899333
2019-07-30,898082
2019-07-31,898564
2019-08-01,896677
2019-08-02,890090
2019-08-03,887040
2019-08-04,899134
2019-08-05,908914
2019-08-06,896897
2019-08-07,891406
2019-08-08,891406
2019-08-09,885685
2019-08-10,879434
2019-08-11,879486
2019-08-12,875945
2019-08-13,872690
2019-08-14,884980
2019-08-15,894284
2019-08-16,894254
2019-08-17,894254
2019-08-18,892689
2019-08-19,885997
2019-08-20,885297
2019-08-21,887405
2019-08-22,881538
2019-08-23,875257
2019-08-24,871551
2019-08-24,871551
2019-08-25,875911
2019-08-25,875911
2019-08-26,874565
2019-08-26,874565
2019-08-27,868847
2019-08-27,868847
2019-08-28,863720
2019-08-29,858392
2019-08-30,856513
2019-08-31,856513
2019-09-01,857780
2019-09-02,857780
2019-09-03,853941
2019-09-04,845855
2019-09-05,845320
2019-09-06,836245
2019-09-07,835501
2019-09-08,851965
2019-09-09,878361
2019-09-10,873977
2019-09-11,866617
2019-09-12,865004
2019-09-13,872825
2019-09-14,872187
2019-09-15,869824
2019-09-16,869920
2019-09-17,867679
2019-09-18,858270
2019-09-19,852008
2019-09-20,852008
2019-09-21,844420
2019-09-22,840863
2019-09-23,830748
2019-09-24,830748
2019-09-25,825683
2019-09-26,828266
2019-09-27,828266
2019-09-28,816675
2019-09-29,816675
2019-09-30,797789
2019-10-01,774566
2019-10-02,761618
2019-10-03,747297
2019-10-04,736146
2019-10-05,725872
2019-10-06,730671
2019-10-07,719619
2019-10-08,705541
2019-10-09,705541
2019-10-10,700863
2019-10-11,700863
2019-10-12,689367
2019-10-13,681866
2019-10-14,670765
2019-10-15,657829
2019-10-16,652968
2019-10-17,652968
2019-10-18,642956
2019-10-19,628309
2019-10-20,611217
2019-10-21,604833
2019-10-22,600418
2019-10-23,614706
2019-10-24,610026
2019-10-25,615318
2019-10-26,617282
2019-10-27,609160
2019-10-28,604166
2019-10-29,604166
2019-10-30,601059
2019-10-31,597985
2019-11-01,592270
2019-11-02,594221
2019-11-03,590186
2019-11-04,571321
2019-11-05,571321
2019-11-06,564941
2019-11-07,564040
2019-11-08,571016
2019-11-09,572456
2019-11-10,559007
2019-11-11,569506
2019-11-12,581336
2019-11-13,570658
2019-11-14,580518
2019-11-15,576120
2019-11-16,575550
2019-11-17,575550
2019-11-18,570022
2019-11-19,570022
2019-11-20,570798
2019-11-21,570798
2019-11-22,570609
2019-11-23,578293
2019-11-24,577427
2019-11-25,577514
2019-11-26,584490
2019-11-27,584490
2019-11-28,597123
2019-11-29,624215
2019-11-30,651037
2019-12-01,671565
2019-12-02,656037
2019-12-03,677274
2019-12-04,703111
2019-12-05,703111
2019-12-06,720914
2019-12-07,749214
2019-12-08,776902
2019-12-09,796519
2019-12-10,797333
2019-12-11,797893
2019-12-12,797893
2019-12-13,818301
2019-12-14,811523
2019-12-15,813554
2019-12-16,817300
2019-12-17,820597
2019-12-18,820597
2019-12-19,843460
2019-12-20,856402
2019-12-21,844604
2019-12-22,836433
2019-12-23,826357
2019-12-24,817745
2019-12-25,813808
2019-12-26,813808
2019-12-27,810624
2019-12-28,809493
2019-12-29,799550
2019-12-30,792828
2019-12-31,799033
2020-01-01,800223
2020-01-02,823800
2020-01-03,808920
2020-01-04,806213
2020-01-05,803451
2020-01-06,793211
2020-01-07,796739
2020-01-08,796739
2020-01-09,806759
2020-01-10,813794
2020-01-11,825500
2020-01-12,849151
2020-01-13,849151
2020-01-14,871696
2020-01-15,893128
2020-01-16,881335
2020-01-17,881154
2020-01-18,881154
2020-01-19,886936
2020-01-20,888100
2020-01-21,888100
2020-01-22,881450
2020-01-23,868361
2020-01-24,866779
2020-01-25,872130
2020-01-26,874391
2020-01-27,863520
2020-01-28,863388
2020-01-29,855976
2020-01-30,845354
2020-01-31,825660
2020-02-01,785349
2020-02-02,764361
2020-02-03,749115
2020-02-04,731131
2020-02-05,717187
2020-02-06,696854
2020-02-07,688741
2020-02-08,680368
2020-02-09,672082
2020-02-10,655007
2020-02-11,633779
2020-02-12,609856
2020-02-13,590833
2020-02-14,582587
2020-02-15,582664
2020-02-16,576751
2020-02-17,579518
2020-02-18,576430
2020-02-19,586927
2020-02-20,602403
2020-02-21,602403
2020-02-22,623975
2020-02-23,635776
2020-02-24,648964
2020-02-25,643968
2020-02-26,643231
2020-02-27,663116
2020-02-28,669410
2020-02-29,691573
2020-03-01,709833
2020-03-02,689649
2020-03-03,679761
2020-03-04,678536
2020-03-05,675184
2020-03-06,690265
2020-03-07,696521
2020-03-08,692986
2020-03-09,692605
2020-03-10,690056
2020-03-11,689528
2020-03-12,677581
2020-03-13,679843
2020-03-14,680489
2020-03-15,672599
2020-03-16,669847
2020-03-17,665197
2020-03-18,658415
2020-03-19,652915
2020-03-20,663708
2020-03-21,685731
2020-03-22,711646
2020-03-23,721923
2020-03-24,701352
2020-03-25,716909
2020-03-26,729095
2020-03-27,758817
2020-03-28,770049
2020-03-29,768069
2020-03-30,763182
2020-03-31,764091
2020-04-01,760505
2020-04-02,768979
2020-04-03,768979
2020-04-04,771422
2020-04-05,768387
2020-04-06,765337
2020-04-07,762769
2020-04-08,764879
2020-04-09,776617
2020-04-10,761524
2020-04-11,759251
2020-04-12,753071
2020-04-13,741979
2020-04-14,727012
2020-04-15,718166
2020-04-16,710464
2020-04-17,708368
2020-04-18,712221
2020-04-19,708939
2020-04-20,707138
2020-04-21,722773
2020-04-22,718278
2020-04-23,718768
2020-04-24,714987
2020-04-25,716559
2020-04-26,726050
2020-04-27,720113
2020-04-28,714855
2020-04-29,711476
2020-04-30,708250
2020-05-01,706876
2020-05-02,714097
2020-05-03,708115
2020-05-04,699559
2020-05-05,694512
2020-05-06,684953
2020-05-07,676830
2020-05-08,676183
2020-05-09,679095
2020-05-10,685083
2020-05-11,690629
2020-05-12,682043
2020-05-13,687021
