date_obj,Raw%20mud%20pie price
2019-09-06,967
2019-09-07,967
2019-09-08,967
2019-09-09,967
2019-09-10,967
2019-09-11,967
2019-09-12,967
2019-09-13,967
2019-09-14,967
2019-09-15,967
2019-09-16,967
2019-09-17,967
2019-09-18,967
2019-09-19,967
2019-09-20,967
2019-09-21,967
2019-09-22,967
2019-09-23,967
2019-09-24,967
2019-09-25,967
2019-09-26,967
2019-09-27,967
2019-09-28,967
2019-09-29,967
2019-09-30,967
2019-10-01,967
2019-10-02,967
2019-10-03,967
2019-10-04,967
2019-10-05,967
2019-10-06,967
2019-10-07,967
2019-10-08,967
2019-10-09,967
2019-10-10,967
2019-10-11,967
2019-10-12,967
2019-10-13,967
2019-10-14,967
2019-10-15,967
2019-10-16,967
2019-10-17,967
2019-10-18,967
2019-10-19,967
2019-10-20,967
2019-10-21,967
2019-10-22,967
2019-10-23,967
2019-10-24,967
2019-10-25,967
2019-10-26,967
2019-10-27,967
2019-10-28,967
2019-10-29,967
2019-10-30,967
2019-10-31,967
2019-11-01,967
2019-11-02,967
2019-11-03,967
2019-11-04,967
2019-11-05,967
2019-11-06,967
2019-11-07,967
2019-11-08,967
2019-11-09,967
2019-11-10,967
2019-11-11,967
2019-11-12,967
2019-11-13,967
2019-11-14,967
2019-11-15,967
2019-11-16,967
2019-11-17,967
2019-11-18,967
2019-11-19,967
2019-11-20,967
2019-11-21,967
2019-11-22,967
2019-11-23,967
2019-11-24,967
2019-11-25,967
2019-11-26,967
2019-11-27,967
2019-11-28,967
2019-11-29,967
2019-11-30,1010
2019-12-01,1010
2019-12-02,1010
2019-12-03,1010
2019-12-04,1010
2019-12-05,1010
2019-12-06,1010
2019-12-07,1010
2019-12-08,1010
2019-12-09,1010
2019-12-10,1010
2019-12-11,1010
2019-12-12,1010
2019-12-13,1010
2019-12-14,1010
2019-12-15,1010
2019-12-16,1010
2019-12-17,1010
2019-12-18,1010
2019-12-19,1010
2019-12-20,1010
2019-12-21,1010
2019-12-22,1010
2019-12-23,1010
2019-12-24,1010
2019-12-25,1010
2019-12-26,1010
2019-12-27,1010
2019-12-28,1010
2019-12-29,1010
2019-12-30,1010
2019-12-31,1010
2020-01-01,1010
2020-01-02,1010
2020-01-03,1010
2020-01-04,1010
2020-01-05,1010
2020-01-06,1010
2020-01-07,1010
2020-01-08,1010
2020-01-09,1010
2020-01-10,1010
2020-01-11,1010
2020-01-12,1010
2020-01-13,1010
2020-01-14,1010
2020-01-15,1010
2020-01-16,1010
2020-01-17,1010
2020-01-18,1010
2020-01-19,1010
2020-01-20,1010
2020-01-21,1010
2020-01-22,1010
2020-01-23,1010
2020-01-24,1010
2020-01-25,1010
2020-01-26,1010
2020-01-27,1010
2020-01-28,1010
2020-01-29,1010
2020-01-30,1010
2020-01-31,1010
2020-02-01,1010
2020-02-02,1010
2020-02-03,1010
2020-02-04,1010
2020-02-05,1010
2020-02-06,1010
2020-02-07,1010
2020-02-08,1010
2020-02-09,1010
2020-02-10,1010
2020-02-11,1010
2020-02-12,1010
2020-02-13,1010
2020-02-14,1010
2020-02-15,1010
2020-02-16,1010
2020-02-17,1010
2020-02-18,1010
2020-02-19,1010
2020-02-20,1010
2020-02-21,1027
2020-02-22,1027
2020-02-23,1027
2020-02-24,1027
2020-02-25,1027
2020-02-26,1027
2020-02-27,1027
2020-02-28,1027
2020-02-29,1027
2020-03-01,1027
2020-03-02,1027
2020-03-03,1027
2020-03-04,1027
2020-03-05,1027
2020-03-06,1027
2020-03-07,1027
2020-03-08,1027
2020-03-09,1027
2020-03-10,1027
2020-03-11,1027
2020-03-12,1027
2020-03-13,1027
2020-03-14,1027
2020-03-15,1027
2020-03-16,1027
2020-03-17,1027
2020-03-18,1027
2020-03-19,1027
2020-03-20,1027
2020-03-21,1027
2020-03-22,1027
2020-03-23,1027
2020-03-24,1027
2020-03-25,1027
2020-03-26,1027
2020-03-27,1027
2020-03-28,1027
2020-03-29,1027
2020-03-30,1027
2020-03-31,1027
2020-04-01,1027
2020-04-02,1027
2020-04-03,1027
2020-04-04,1027
2020-04-05,1027
2020-04-06,1027
2020-04-07,1027
2020-04-08,1027
2020-04-09,1027
2020-04-10,1027
2020-04-11,1027
2020-04-12,1027
2020-04-13,1070
2020-04-14,1070
2020-04-15,1070
2020-04-16,1070
2020-04-17,1070
2020-04-18,1070
2020-04-19,1070
2020-04-20,1070
2020-04-21,1070
2020-04-22,1070
2020-04-23,1070
2020-04-24,1070
2020-04-25,1070
2020-04-26,1070
2020-04-27,1070
2020-04-28,1070
2020-04-29,1070
2020-04-30,1070
2020-05-01,1070
2020-05-02,1070
2020-05-03,1070
2020-05-04,1070
2020-05-05,1070
2020-05-06,1070
2020-05-07,1070
2020-05-08,1070
2020-05-09,1070
2020-05-10,1070
2020-05-11,1070
2020-05-12,1070
2020-05-13,1070
