date_obj,Shirt%20(lilac) price
2019-01-04,1289
2019-01-05,1289
2019-01-06,1259
2019-01-08,1259
2019-01-10,1259
2019-01-11,1259
2019-01-12,1259
2019-01-13,1259
2019-01-14,1259
2019-01-15,1213
2019-01-16,1213
2019-01-17,1213
2019-01-18,1213
2019-01-19,1213
2019-01-20,1213
2019-01-21,1213
2019-01-22,1213
2019-01-23,1213
2019-01-25,1173
2019-01-26,1173
2019-01-27,1173
2019-01-28,1173
2019-01-29,1173
2019-01-30,1173
2019-01-31,1173
2019-02-01,1171
2019-02-02,1171
2019-02-03,1171
2019-02-04,1171
2019-02-05,1171
2019-02-06,1171
2019-02-07,1171
2019-02-08,1171
2019-02-09,1171
2019-02-10,1157
2019-02-11,1157
2019-02-12,1157
2019-02-13,1157
2019-02-14,1157
2019-02-15,1157
2019-02-16,1157
2019-02-17,1157
2019-02-18,1157
2019-02-19,1157
2019-02-20,1177
2019-02-21,1177
2019-02-22,1177
2019-02-23,1177
2019-02-24,1177
2019-02-25,1177
2019-02-26,1177
2019-02-27,1177
2019-02-28,1177
2019-03-01,1177
2019-03-02,1177
2019-03-03,1177
2019-03-04,1177
2019-03-05,1177
2019-03-06,1177
2019-03-07,1177
2019-03-08,1177
2019-03-09,1187
2019-03-10,1187
2019-03-11,1187
2019-03-12,1187
2019-03-13,1187
2019-03-14,1187
2019-03-15,1187
2019-03-16,1187
2019-03-17,1187
2019-03-18,1187
2019-03-19,1158
2019-03-20,1158
2019-03-21,1158
2019-03-22,1158
2019-03-23,1158
2019-03-24,1158
2019-03-25,1158
2019-03-26,1158
2019-03-27,1158
2019-03-28,1175
2019-03-29,1175
2019-03-30,1175
2019-03-31,1175
2019-04-01,1175
2019-04-02,1175
2019-04-03,1175
2019-04-04,1175
2019-04-05,1175
2019-04-06,1175
2019-04-07,1177
2019-04-08,1177
2019-04-09,1177
2019-04-10,1177
2019-04-11,1177
2019-04-12,1177
2019-04-13,1177
2019-04-14,1177
2019-04-15,1177
2019-04-16,1224
2019-04-17,1224
2019-04-18,1224
2019-04-19,1224
2019-04-20,1224
2019-04-21,1224
2019-04-22,1224
2019-04-23,1224
2019-04-24,1224
2019-04-25,1224
2019-04-26,1251
2019-04-27,1251
2019-04-28,1251
2019-04-29,1251
2019-04-30,1251
2019-05-01,1251
2019-05-02,1251
2019-05-03,1251
2019-05-04,1251
2019-05-05,1251
2019-05-06,1213
2019-05-07,1213
2019-05-08,1213
2019-05-09,1213
2019-05-10,1213
2019-05-11,1213
2019-05-12,1213
2019-05-13,1213
2019-05-14,1213
2019-05-15,1213
2019-05-16,1213
2019-05-17,1213
2019-05-18,1198
2019-05-19,1198
2019-05-20,1198
2019-05-21,1198
2019-05-22,1198
2019-05-23,1198
2019-05-24,1198
2019-05-25,1198
2019-05-26,1198
2019-05-27,1198
2019-05-28,1198
2019-05-29,1198
2019-05-30,1203
2019-05-31,1203
2019-06-01,1203
2019-06-02,1203
2019-06-03,1203
2019-06-04,1203
2019-06-05,1203
2019-06-06,1203
2019-06-07,1203
2019-06-08,1203
2019-06-09,1203
2019-06-10,1241
2019-06-11,1241
2019-06-12,1241
2019-06-13,1241
2019-06-14,1241
2019-06-15,1241
2019-06-16,1241
2019-06-17,1241
2019-06-18,1241
2019-06-19,1241
2019-06-20,1284
2019-06-21,1284
2019-06-22,1284
2019-06-23,1284
2019-06-24,1284
2019-06-25,1284
2019-06-26,1284
2019-06-27,1284
2019-06-28,1284
2019-06-29,1284
2019-06-30,1284
2019-07-01,1309
2019-07-02,1309
2019-07-03,1309
2019-07-04,1309
2019-07-05,1309
2019-07-06,1309
2019-07-07,1309
2019-07-08,1309
2019-07-09,1309
2019-07-10,1309
2019-07-11,1309
2019-07-12,1305
2019-07-13,1305
2019-07-14,1305
2019-07-15,1305
2019-07-16,1305
2019-07-17,1305
2019-07-18,1305
2019-07-19,1305
2019-07-20,1305
2019-07-21,1305
2019-07-22,1305
2019-07-23,1305
2019-07-24,1357
2019-07-25,1357
2019-07-26,1357
2019-07-27,1357
2019-07-28,1357
2019-07-29,1357
2019-07-30,1357
2019-07-31,1357
2019-08-01,1357
2019-08-02,1357
2019-08-03,1357
2019-08-04,1357
2019-08-05,1377
2019-08-06,1377
2019-08-07,1377
2019-08-08,1377
2019-08-09,1377
2019-08-10,1377
2019-08-11,1377
2019-08-12,1377
2019-08-13,1377
2019-08-14,1377
2019-08-15,1377
2019-08-16,1377
2019-08-17,1334
2019-08-18,1334
2019-08-19,1334
2019-08-20,1334
2019-08-21,1334
2019-08-22,1334
2019-08-23,1334
2019-08-24,1334
2019-08-24,1334
2019-08-25,1334
2019-08-25,1334
2019-08-26,1334
2019-08-26,1334
2019-08-27,1334
2019-08-27,1334
2019-08-28,1334
2019-08-29,1334
2019-08-30,1334
2019-08-31,1334
2019-09-01,1334
2019-09-02,1334
2019-09-03,1334
2019-09-04,1334
2019-09-05,1334
2019-09-06,1334
2019-09-07,1334
2019-09-08,1334
2019-09-09,1334
2019-09-10,1334
2019-09-11,1328
2019-09-12,1328
2019-09-13,1328
2019-09-14,1328
2019-09-15,1328
2019-09-16,1328
2019-09-17,1328
2019-09-18,1328
2019-09-19,1328
2019-09-20,1328
2019-09-21,1328
2019-09-22,1328
2019-09-23,1328
2019-09-24,1328
2019-09-25,1277
2019-09-26,1277
2019-09-27,1277
2019-09-28,1277
2019-09-29,1277
2019-09-30,1277
2019-10-01,1277
2019-10-02,1277
2019-10-03,1277
2019-10-04,1277
2019-10-05,1277
2019-10-06,1277
2019-10-07,1259
2019-10-08,1259
2019-10-09,1259
2019-10-10,1259
2019-10-11,1259
2019-10-12,1259
2019-10-13,1259
2019-10-14,1259
2019-10-15,1259
2019-10-16,1259
2019-10-17,1259
2019-10-18,1259
2019-10-19,1259
2019-10-20,1259
2019-10-21,1270
2019-10-22,1270
2019-10-23,1270
2019-10-24,1270
2019-10-25,1270
2019-10-26,1270
2019-10-27,1270
2019-10-28,1270
2019-10-29,1270
2019-10-30,1270
2019-10-31,1270
2019-11-01,1270
2019-11-02,1270
2019-11-03,1270
2019-11-04,1218
2019-11-05,1218
2019-11-06,1218
2019-11-07,1218
2019-11-08,1218
2019-11-09,1218
2019-11-10,1218
2019-11-11,1218
2019-11-12,1218
2019-11-13,1218
2019-11-14,1218
2019-11-15,1218
2019-11-16,1218
2019-11-17,1218
2019-11-18,1230
2019-11-19,1230
2019-11-20,1230
2019-11-21,1230
2019-11-22,1230
2019-11-23,1230
2019-11-24,1230
2019-11-25,1230
2019-11-26,1230
2019-11-27,1230
2019-11-28,1230
2019-11-29,1230
2019-11-30,1230
2019-12-01,1230
2019-12-02,1230
2019-12-03,1230
2019-12-04,1230
2019-12-05,1247
2019-12-06,1247
2019-12-07,1247
2019-12-08,1247
2019-12-09,1247
2019-12-10,1247
2019-12-11,1247
2019-12-12,1247
2019-12-13,1247
2019-12-14,1247
2019-12-15,1247
2019-12-16,1247
2019-12-17,1247
2019-12-18,1247
2019-12-19,1247
2019-12-20,1247
2019-12-21,1246
2019-12-22,1246
2019-12-23,1246
2019-12-24,1246
2019-12-25,1246
2019-12-26,1246
2019-12-27,1246
2019-12-28,1246
2019-12-29,1246
2019-12-30,1246
2019-12-31,1246
2020-01-01,1246
2020-01-02,1211
2020-01-03,1211
2020-01-04,1211
2020-01-05,1211
2020-01-06,1211
2020-01-07,1211
2020-01-08,1211
2020-01-09,1211
2020-01-10,1211
2020-01-11,1211
2020-01-12,1211
2020-01-13,1239
2020-01-14,1239
2020-01-15,1239
2020-01-16,1239
2020-01-17,1239
2020-01-18,1239
2020-01-19,1239
2020-01-20,1239
2020-01-21,1239
2020-01-22,1239
2020-01-23,1239
2020-01-24,1239
2020-01-25,1239
2020-01-26,1278
2020-01-27,1278
2020-01-28,1278
2020-01-29,1278
2020-01-30,1278
2020-01-31,1278
2020-02-01,1278
2020-02-02,1278
2020-02-03,1278
2020-02-04,1278
2020-02-05,1278
2020-02-06,1278
2020-02-07,1278
2020-02-08,1262
2020-02-09,1262
2020-02-10,1262
2020-02-11,1262
2020-02-12,1262
2020-02-13,1262
2020-02-14,1262
2020-02-15,1262
2020-02-16,1262
2020-02-17,1262
2020-02-18,1262
2020-02-19,1262
2020-02-20,1290
2020-02-21,1290
2020-02-22,1290
2020-02-23,1290
2020-02-24,1290
2020-02-25,1290
2020-02-26,1290
2020-02-27,1290
2020-02-28,1290
2020-02-29,1290
2020-03-01,1290
2020-03-02,1290
2020-03-03,1290
2020-03-04,1283
2020-03-05,1283
2020-03-06,1283
2020-03-07,1283
2020-03-08,1283
2020-03-09,1283
2020-03-10,1283
2020-03-11,1283
2020-03-12,1283
2020-03-13,1283
2020-03-14,1283
2020-03-15,1283
2020-03-16,1289
2020-03-17,1289
2020-03-18,1289
2020-03-19,1289
2020-03-20,1289
2020-03-21,1289
2020-03-22,1289
2020-03-23,1289
2020-03-24,1289
2020-03-25,1289
2020-03-26,1289
2020-03-27,1318
2020-03-28,1318
2020-03-29,1318
2020-03-30,1318
2020-03-31,1318
2020-04-01,1318
2020-04-02,1318
2020-04-03,1318
2020-04-04,1318
2020-04-05,1285
2020-04-06,1285
2020-04-07,1285
2020-04-08,1285
2020-04-09,1285
2020-04-10,1285
2020-04-11,1285
2020-04-12,1285
2020-04-13,1249
2020-04-14,1249
2020-04-15,1249
2020-04-16,1249
2020-04-17,1249
2020-04-18,1249
2020-04-19,1249
2020-04-20,1249
2020-04-21,1213
2020-04-22,1213
2020-04-23,1213
2020-04-24,1213
2020-04-25,1213
2020-04-26,1213
2020-04-27,1213
2020-04-28,1213
2020-04-29,1190
2020-04-30,1190
2020-05-01,1190
2020-05-02,1190
2020-05-03,1190
2020-05-04,1190
2020-05-05,1190
2020-05-06,1190
2020-05-07,1190
2020-05-08,1221
2020-05-09,1221
2020-05-10,1221
2020-05-11,1221
2020-05-12,1221
2020-05-13,1221
