date_obj,Baked%20potato price
2019-08-24,144
2019-08-24,144
2019-08-25,144
2019-08-25,144
2019-08-26,152
2019-08-27,152
2019-08-27,152
2019-08-28,152
2019-08-29,152
2019-08-30,152
2019-08-31,152
2019-09-01,145
2019-09-02,145
2019-09-03,145
2019-09-04,145
2019-09-05,145
2019-09-06,145
2019-09-07,145
2019-09-08,141
2019-09-09,141
2019-09-10,141
2019-09-11,141
2019-09-12,141
2019-09-13,141
2019-09-14,141
2019-09-15,141
2019-09-16,149
2019-09-17,149
2019-09-18,149
2019-09-19,149
2019-09-20,149
2019-09-21,149
2019-09-22,149
2019-09-23,157
2019-09-24,157
2019-09-25,157
2019-09-26,157
2019-09-27,157
2019-09-28,157
2019-09-29,157
2019-09-30,157
2019-10-01,164
2019-10-02,164
2019-10-03,164
2019-10-04,164
2019-10-05,164
2019-10-06,164
2019-10-07,160
2019-10-08,160
2019-10-09,160
2019-10-10,160
2019-10-11,160
2019-10-12,160
2019-10-13,152
2019-10-14,152
2019-10-15,152
2019-10-16,152
2019-10-17,152
2019-10-18,152
2019-10-19,146
2019-10-20,146
2019-10-21,146
2019-10-22,146
2019-10-23,146
2019-10-24,146
2019-10-25,146
2019-10-26,146
2019-10-27,146
2019-10-28,146
2019-10-29,146
2019-10-30,146
2019-10-31,146
2019-11-01,146
2019-11-02,143
2019-11-03,143
2019-11-04,143
2019-11-05,143
2019-11-06,143
2019-11-07,143
2019-11-08,143
2019-11-09,137
2019-11-10,137
2019-11-11,137
2019-11-12,137
2019-11-13,137
2019-11-14,137
2019-11-15,137
2019-11-16,136
2019-11-17,136
2019-11-18,136
2019-11-19,136
2019-11-20,136
2019-11-21,136
2019-11-22,136
2019-11-23,135
2019-11-24,135
2019-11-25,135
2019-11-26,135
2019-11-27,135
2019-11-28,132
2019-11-29,132
2019-11-30,132
2019-12-01,132
2019-12-02,132
2019-12-03,132
2019-12-04,130
2019-12-05,130
2019-12-06,130
2019-12-07,130
2019-12-08,130
2019-12-09,130
2019-12-10,130
2019-12-11,130
2019-12-12,130
2019-12-13,130
2019-12-14,130
2019-12-15,130
2019-12-16,130
2019-12-17,135
2019-12-18,135
2019-12-19,135
2019-12-20,135
2019-12-21,135
2019-12-22,135
2019-12-23,142
2019-12-24,142
2019-12-25,142
2019-12-26,142
2019-12-27,142
2019-12-28,142
2019-12-29,149
2019-12-30,149
2019-12-31,149
2020-01-01,149
2020-01-02,149
2020-01-03,153
2020-01-04,153
2020-01-05,153
2020-01-06,153
2020-01-07,153
2020-01-08,152
2020-01-09,152
2020-01-10,152
2020-01-11,152
2020-01-12,152
2020-01-13,152
2020-01-14,149
2020-01-15,149
2020-01-16,149
2020-01-17,149
2020-01-18,149
2020-01-19,156
2020-01-20,156
2020-01-21,156
2020-01-22,156
2020-01-23,156
2020-01-24,156
2020-01-25,161
2020-01-26,161
2020-01-27,161
2020-01-28,161
2020-01-29,170
2020-01-30,170
2020-01-31,170
2020-02-01,170
2020-02-02,170
2020-02-03,179
2020-02-04,179
2020-02-05,179
2020-02-06,179
2020-02-07,179
2020-02-08,188
2020-02-09,188
2020-02-10,188
2020-02-11,188
2020-02-12,188
2020-02-13,198
2020-02-14,198
2020-02-15,198
2020-02-16,198
2020-02-17,204
2020-02-18,204
2020-02-19,204
2020-02-20,204
2020-02-21,204
2020-02-22,193
2020-02-23,193
2020-02-24,193
2020-02-25,193
2020-02-26,185
2020-02-27,185
2020-02-28,185
2020-02-29,185
2020-03-01,185
2020-03-02,178
2020-03-03,178
2020-03-04,178
2020-03-05,178
2020-03-06,178
2020-03-07,171
2020-03-08,171
2020-03-09,171
2020-03-10,171
2020-03-11,168
2020-03-12,168
2020-03-13,168
2020-03-14,168
2020-03-15,168
2020-03-16,168
2020-03-17,168
2020-03-18,168
2020-03-19,168
2020-03-20,170
2020-03-21,170
2020-03-22,170
2020-03-23,170
2020-03-24,171
2020-03-25,171
2020-03-26,171
2020-03-27,169
2020-03-28,169
2020-03-29,174
2020-03-30,174
2020-03-31,174
2020-04-01,179
2020-04-02,179
2020-04-03,179
2020-04-04,179
2020-04-05,179
2020-04-06,175
2020-04-07,175
2020-04-08,178
2020-04-09,178
2020-04-10,178
2020-04-11,179
2020-04-12,179
2020-04-13,179
2020-04-14,187
2020-04-15,187
2020-04-16,187
2020-04-17,184
2020-04-18,184
2020-04-19,176
2020-04-20,176
2020-04-21,176
2020-04-22,172
2020-04-23,172
2020-04-24,172
2020-04-25,172
2020-04-26,177
2020-04-27,177
2020-04-28,184
2020-04-29,184
2020-04-30,184
2020-05-01,184
2020-05-02,194
2020-05-03,194
2020-05-04,194
2020-05-05,203
2020-05-06,203
2020-05-07,203
2020-05-08,207
2020-05-09,207
2020-05-10,207
2020-05-11,211
2020-05-12,211
2020-05-13,211
