date_obj,Muddy%20key price
2019-04-10,5212
2019-04-11,5340
2019-04-12,5273
2019-04-13,5116
2019-04-14,4922
2019-04-15,4922
2019-04-16,4843
2019-04-17,4843
2019-04-18,4679
2019-04-19,4679
2019-04-20,4536
2019-04-21,4536
2019-04-22,4426
2019-04-23,4222
2019-04-24,4222
2019-04-25,4010
2019-04-26,3978
2019-04-27,3978
2019-04-28,4102
2019-04-29,4102
2019-04-30,4117
2019-05-01,4117
2019-05-02,3987
2019-05-03,3928
2019-05-04,3949
2019-05-05,3949
2019-05-06,4011
2019-05-07,4011
2019-05-08,3964
2019-05-09,3964
2019-05-10,4039
2019-05-11,4039
2019-05-12,4173
2019-05-13,4179
2019-05-14,4179
2019-05-15,3991
2019-05-16,3991
2019-05-17,3832
2019-05-18,3786
2019-05-19,3786
2019-05-20,3695
2019-05-21,3695
2019-05-22,3593
2019-05-23,3639
2019-05-24,3639
2019-05-25,3711
2019-05-26,3711
2019-05-27,3802
2019-05-28,3802
2019-05-29,3751
2019-05-30,3751
2019-05-31,3600
2019-06-01,3600
2019-06-02,3512
2019-06-03,3512
2019-06-04,3370
2019-06-05,3309
2019-06-06,3309
2019-06-07,3173
2019-06-08,3262
2019-06-09,3425
2019-06-10,3425
2019-06-11,3308
2019-06-12,3308
2019-06-13,3182
2019-06-14,3182
2019-06-15,3231
2019-06-16,3088
2019-06-17,3088
2019-06-18,2949
2019-06-19,2949
2019-06-20,2861
2019-06-21,2861
2019-06-22,2793
2019-06-23,2803
2019-06-24,2803
2019-06-25,2701
2019-06-26,2701
2019-06-27,2685
2019-06-28,2685
2019-06-29,2688
2019-06-30,2688
2019-07-01,2688
2019-07-02,2634
2019-07-03,2634
2019-07-04,2611
2019-07-05,2736
2019-07-06,2736
2019-07-07,2789
2019-07-08,2789
2019-07-09,2768
2019-07-10,2768
2019-07-11,2883
2019-07-12,2883
2019-07-13,2973
2019-07-14,3122
2019-07-15,3122
2019-07-16,3236
2019-07-17,3244
2019-07-18,3244
2019-07-19,3334
2019-07-20,3334
2019-07-21,3418
2019-07-22,3418
2019-07-23,3461
2019-07-24,3461
2019-07-25,3500
2019-07-26,3500
2019-07-27,3559
2019-07-28,3559
2019-07-29,3588
2019-07-30,3588
2019-07-31,3624
2019-08-01,3624
2019-08-02,3632
2019-08-03,3594
2019-08-04,3594
2019-08-05,3604
2019-08-06,3604
2019-08-07,3679
2019-08-08,3679
2019-08-09,3500
2019-08-10,3325
2019-08-11,3325
2019-08-12,3165
2019-08-13,3165
2019-08-14,3016
2019-08-15,3016
2019-08-16,3033
2019-08-17,3033
2019-08-18,2948
2019-08-19,2948
2019-08-20,2915
2019-08-21,2915
2019-08-22,2871
2019-08-23,2871
2019-08-24,2887
2019-08-24,2887
2019-08-25,2887
2019-08-25,2887
2019-08-26,2908
2019-08-26,2908
2019-08-27,2908
2019-08-27,2908
2019-08-28,2942
2019-08-29,2942
2019-08-30,2934
2019-08-31,2934
2019-09-01,2981
2019-09-02,2981
2019-09-03,2995
2019-09-04,2995
2019-09-05,2970
2019-09-06,2970
2019-09-07,3016
2019-09-08,3016
2019-09-09,3069
2019-09-10,3069
2019-09-11,3113
2019-09-12,3113
2019-09-13,2980
2019-09-14,2980
2019-09-15,2910
2019-09-16,2910
2019-09-17,2834
2019-09-18,2834
2019-09-19,2809
2019-09-20,2809
2019-09-21,2840
2019-09-22,2840
2019-09-23,2819
2019-09-24,2819
2019-09-25,2770
2019-09-26,2770
2019-09-27,2750
2019-09-28,2750
2019-09-29,2689
2019-09-30,2689
2019-10-01,2693
2019-10-02,2693
2019-10-03,2693
2019-10-04,2652
2019-10-05,2652
2019-10-06,2739
2019-10-07,2739
2019-10-08,2820
2019-10-09,2820
2019-10-10,2793
2019-10-11,2793
2019-10-12,2779
2019-10-13,2852
2019-10-14,2852
2019-10-15,2995
2019-10-16,2995
2019-10-17,3008
2019-10-18,3008
2019-10-19,3020
2019-10-20,3020
2019-10-21,3078
2019-10-22,3078
2019-10-23,3130
2019-10-24,3130
2019-10-25,3275
2019-10-26,3275
2019-10-27,3355
2019-10-28,3355
2019-10-29,3512
2019-10-30,3512
2019-10-31,3688
2019-11-01,3688
2019-11-02,3822
2019-11-03,3822
2019-11-04,3969
2019-11-05,3969
2019-11-06,3969
2019-11-07,4035
2019-11-08,4035
2019-11-09,3936
2019-11-10,3936
2019-11-11,3884
2019-11-12,3884
2019-11-13,3870
2019-11-14,3870
2019-11-15,3881
2019-11-16,3881
2019-11-17,3865
2019-11-18,3865
2019-11-19,3831
2019-11-20,3831
2019-11-21,3831
2019-11-22,3740
2019-11-23,3740
2019-11-24,3661
2019-11-25,3661
2019-11-26,3532
2019-11-27,3532
2019-11-28,3489
2019-11-29,3489
2019-11-30,3489
2019-12-01,3540
2019-12-02,3540
2019-12-03,3716
2019-12-04,3716
2019-12-05,3899
2019-12-06,3899
2019-12-07,4076
2019-12-08,4076
2019-12-09,4235
2019-12-10,4235
2019-12-11,4138
2019-12-12,4138
2019-12-13,4163
2019-12-14,4163
2019-12-15,4334
2019-12-16,4334
2019-12-17,4523
2019-12-18,4523
2019-12-19,4523
2019-12-20,4745
2019-12-21,4745
2019-12-22,4932
2019-12-23,4932
2019-12-24,5179
2019-12-25,5179
2019-12-26,5438
2019-12-27,5708
2019-12-28,5708
2019-12-29,5867
2019-12-30,5867
2019-12-31,6161
2020-01-01,6161
2020-01-02,6470
2020-01-03,6470
2020-01-04,6769
2020-01-05,6769
2020-01-06,6691
2020-01-07,6371
2020-01-08,6371
2020-01-09,6080
2020-01-10,5795
2020-01-11,5519
2020-01-12,5271
2020-01-13,5271
2020-01-14,5008
2020-01-15,4867
2020-01-16,4867
2020-01-17,4774
2020-01-18,4774
2020-01-19,5010
2020-01-20,5010
2020-01-21,5261
2020-01-22,5513
2020-01-23,5774
2020-01-24,5922
2020-01-25,5922
2020-01-26,6210
2020-01-27,6210
2020-01-28,6521
2020-01-29,6847
2020-01-30,6847
2020-01-31,7188
2020-02-01,7188
2020-02-02,7548
2020-02-03,7548
2020-02-04,7845
2020-02-05,7845
2020-02-06,7771
2020-02-07,7771
2020-02-08,7439
2020-02-09,7439
2020-02-10,7164
2020-02-11,7164
2020-02-12,6951
2020-02-13,6951
2020-02-14,6717
2020-02-15,6717
2020-02-16,6671
2020-02-17,6702
2020-02-18,6594
2020-02-19,6594
2020-02-20,6856
2020-02-21,6856
2020-02-22,6748
2020-02-23,6542
2020-02-24,6302
2020-02-25,6302
2020-02-26,6116
2020-02-27,6116
2020-02-28,5850
2020-02-29,5850
2020-03-01,5562
2020-03-02,5633
2020-03-03,5758
2020-03-04,5758
2020-03-05,5817
2020-03-06,5619
2020-03-07,5619
2020-03-08,5425
2020-03-09,5315
2020-03-10,5222
2020-03-11,5222
2020-03-12,5130
2020-03-13,5130
2020-03-14,5029
2020-03-15,5029
2020-03-16,4884
2020-03-17,4884
2020-03-18,4690
2020-03-19,4690
2020-03-20,4621
2020-03-21,4520
2020-03-22,4396
2020-03-23,4311
2020-03-24,4154
2020-03-25,4229
2020-03-26,4144
2020-03-27,4158
2020-03-28,4126
2020-03-29,4140
2020-03-30,4132
2020-03-31,3971
2020-04-01,3977
2020-04-02,4092
2020-04-03,4092
2020-04-04,4142
2020-04-05,4106
2020-04-06,4056
2020-04-07,3857
2020-04-08,3739
2020-04-09,3597
2020-04-10,3597
2020-04-11,3612
2020-04-12,3793
2020-04-13,3983
2020-04-14,4081
2020-04-15,4127
2020-04-16,4127
2020-04-17,4151
2020-04-18,4255
2020-04-19,4427
2020-04-20,4446
2020-04-21,4502
2020-04-22,4605
2020-04-23,4630
2020-04-24,4759
2020-04-25,4774
2020-04-26,4704
2020-04-27,4662
2020-04-28,4896
2020-04-29,5141
2020-04-30,5283
2020-05-01,5317
2020-05-02,5342
2020-05-03,5090
2020-05-04,4842
2020-05-05,4675
2020-05-06,4441
2020-05-07,4218
2020-05-08,4058
2020-05-09,4083
2020-05-10,3990
2020-05-11,3990
2020-05-12,3918
2020-05-13,3775
