date_obj,Rune%20plateskirt%20(t) price
2019-04-03,38587
2019-04-04,38587
2019-04-05,38638
2019-04-06,38638
2019-04-07,38605
2019-04-08,38605
2019-04-09,38687
2019-04-10,38687
2019-04-11,38399
2019-04-12,38250
2019-04-13,38405
2019-04-14,38400
2019-04-15,38400
2019-04-16,38380
2019-04-17,38380
2019-04-18,38285
2019-04-19,38285
2019-04-20,38345
2019-04-21,38345
2019-04-22,38562
2019-04-23,38499
2019-04-24,38499
2019-04-25,38467
2019-04-26,38744
2019-04-27,38744
2019-04-28,38789
2019-04-29,38789
2019-04-30,38835
2019-05-01,38835
2019-05-02,38883
2019-05-03,39000
2019-05-04,38946
2019-05-05,38946
2019-05-06,38866
2019-05-07,38866
2019-05-08,39184
2019-05-09,39184
2019-05-10,39319
2019-05-11,39319
2019-05-12,39109
2019-05-13,39109
2019-05-14,38445
2019-05-15,38445
2019-05-16,38286
2019-05-17,38286
2019-05-18,38484
2019-05-19,38484
2019-05-20,38410
2019-05-21,38410
2019-05-22,38683
2019-05-23,38683
2019-05-24,38620
2019-05-25,38620
2019-05-26,38219
2019-05-27,38361
2019-05-28,38361
2019-05-29,38569
2019-05-30,38569
2019-05-31,38528
2019-06-01,38528
2019-06-02,38476
2019-06-03,38476
2019-06-04,38621
2019-06-05,38621
2019-06-06,38867
2019-06-07,38867
2019-06-08,38800
2019-06-09,38800
2019-06-10,38255
2019-06-11,37996
2019-06-12,37996
2019-06-13,38462
2019-06-14,38462
2019-06-15,38431
2019-06-16,38342
2019-06-17,38342
2019-06-18,38832
2019-06-19,38832
2019-06-20,38987
2019-06-21,38987
2019-06-22,38540
2019-06-23,38721
2019-06-24,38721
2019-06-25,38585
2019-06-26,38585
2019-06-27,38686
2019-06-28,38686
2019-06-29,38328
2019-06-30,38042
2019-07-01,38042
2019-07-02,37703
2019-07-03,37703
2019-07-04,38221
2019-07-05,38221
2019-07-06,38325
2019-07-07,38325
2019-07-08,37737
2019-07-09,38224
2019-07-10,38224
2019-07-11,38466
2019-07-12,38102
2019-07-13,38102
2019-07-14,38020
2019-07-15,38020
2019-07-16,38377
2019-07-17,38377
2019-07-18,38898
2019-07-19,38898
2019-07-20,39432
2019-07-21,39432
2019-07-22,39681
2019-07-23,39681
2019-07-24,39413
2019-07-25,39413
2019-07-26,39413
2019-07-27,38463
2019-07-28,38463
2019-07-29,37862
2019-07-30,37862
2019-07-31,37884
2019-08-01,37884
2019-08-02,38595
2019-08-03,38595
2019-08-04,39065
2019-08-05,39065
2019-08-06,39222
2019-08-07,39222
2019-08-08,38673
2019-08-09,38673
2019-08-10,38409
2019-08-11,38409
2019-08-12,39241
2019-08-13,39241
2019-08-14,37756
2019-08-15,38158
2019-08-16,38158
2019-08-17,38718
2019-08-18,38718
2019-08-19,38290
2019-08-20,38290
2019-08-21,38290
2019-08-22,39287
2019-08-23,39287
2019-08-24,40311
2019-08-24,40311
2019-08-25,40311
2019-08-25,40311
2019-08-26,39249
2019-08-26,39249
2019-08-27,39249
2019-08-27,39249
2019-08-28,40409
2019-08-29,40409
2019-08-30,39447
2019-08-31,39447
2019-09-01,39264
2019-09-02,39264
2019-09-03,39605
2019-09-04,39605
2019-09-05,38536
2019-09-06,38536
2019-09-07,38453
2019-09-08,38453
2019-09-09,37968
2019-09-10,37968
2019-09-11,38631
2019-09-12,38631
2019-09-13,38631
2019-09-14,38964
2019-09-15,38964
2019-09-16,38265
2019-09-17,38265
2019-09-18,38336
2019-09-19,38336
2019-09-20,38336
2019-09-21,38344
2019-09-22,38344
2019-09-23,38591
2019-09-24,38591
2019-09-25,38811
2019-09-26,38811
2019-09-27,38231
2019-09-28,38231
2019-09-29,38301
2019-09-30,38301
2019-10-01,38216
2019-10-02,38216
2019-10-03,38216
2019-10-04,38583
2019-10-05,38583
2019-10-06,38608
2019-10-07,38608
2019-10-08,38507
2019-10-09,38507
2019-10-10,38507
2019-10-11,38441
2019-10-12,38441
2019-10-13,38120
2019-10-14,38120
2019-10-15,38018
2019-10-16,38018
2019-10-17,38018
2019-10-18,38027
2019-10-19,38027
2019-10-20,38007
2019-10-21,38007
2019-10-22,38108
2019-10-23,38108
2019-10-24,38075
2019-10-25,38075
2019-10-26,38650
2019-10-27,38650
2019-10-28,38372
2019-10-29,38372
2019-10-30,38372
2019-10-31,38230
2019-11-01,38230
2019-11-02,38091
2019-11-03,38091
2019-11-04,38553
2019-11-05,38553
2019-11-06,38553
2019-11-07,38006
2019-11-08,38006
2019-11-09,37814
2019-11-10,37814
2019-11-11,37917
2019-11-12,37917
2019-11-13,37917
2019-11-14,38177
2019-11-15,38177
2019-11-16,38640
2019-11-17,38640
2019-11-18,38645
2019-11-19,38645
2019-11-20,38584
2019-11-21,38584
2019-11-22,38551
2019-11-23,38551
2019-11-24,38747
2019-11-25,38747
2019-11-26,38823
2019-11-27,38823
2019-11-28,38786
2019-11-29,38786
2019-11-30,39209
2019-12-01,39209
2019-12-02,38601
2019-12-03,38601
2019-12-04,38888
2019-12-05,38888
2019-12-06,38888
2019-12-07,38500
2019-12-08,38500
2019-12-09,38281
2019-12-10,38281
2019-12-11,38327
2019-12-12,38327
2019-12-13,38327
2019-12-14,38153
2019-12-15,38153
2019-12-16,38130
2019-12-17,38130
2019-12-18,38130
2019-12-19,38043
2019-12-20,38043
2019-12-21,38156
2019-12-22,38156
2019-12-23,38342
2019-12-24,38342
2019-12-25,38179
2019-12-26,38179
2019-12-27,38129
2019-12-28,38129
2019-12-29,38037
2019-12-30,38037
2019-12-31,38154
2020-01-01,38154
2020-01-02,38216
2020-01-03,38216
2020-01-04,38216
2020-01-05,38143
2020-01-06,38143
2020-01-07,38366
2020-01-08,38366
2020-01-09,38268
2020-01-10,38268
2020-01-11,38358
2020-01-12,38358
2020-01-13,38277
2020-01-14,38277
2020-01-15,38091
2020-01-16,38091
2020-01-17,38201
2020-01-18,38201
2020-01-19,38217
2020-01-20,38217
2020-01-21,38217
2020-01-22,38097
2020-01-23,38097
2020-01-24,38020
2020-01-25,38020
2020-01-26,38049
2020-01-27,38049
2020-01-28,37770
2020-01-29,37770
2020-01-30,37974
2020-01-31,37974
2020-02-01,38110
2020-02-02,38110
2020-02-03,37968
2020-02-04,37968
2020-02-05,37927
2020-02-06,37927
2020-02-07,37801
2020-02-08,37801
2020-02-09,37734
2020-02-10,37929
2020-02-11,37929
2020-02-12,37786
2020-02-13,37786
2020-02-14,37740
2020-02-15,37740
2020-02-16,37715
2020-02-17,37715
2020-02-18,37902
2020-02-19,37902
2020-02-20,37691
2020-02-21,37691
2020-02-22,37884
2020-02-23,37884
2020-02-24,37967
2020-02-25,37967
2020-02-26,37886
2020-02-27,37886
2020-02-28,37990
2020-02-29,37990
2020-03-01,37831
2020-03-02,37831
2020-03-03,37893
2020-03-04,37893
2020-03-05,38074
2020-03-06,38074
2020-03-07,38050
2020-03-08,38050
2020-03-09,38099
2020-03-10,38105
2020-03-11,38105
2020-03-12,38470
2020-03-13,38470
2020-03-14,38579
2020-03-15,38579
2020-03-16,38602
2020-03-17,38602
2020-03-18,38179
2020-03-19,38179
2020-03-20,37956
2020-03-21,37956
2020-03-22,38472
2020-03-23,38472
2020-03-24,37957
2020-03-25,37799
2020-03-26,38209
2020-03-27,38209
2020-03-28,38076
2020-03-29,38036
2020-03-30,37986
2020-03-31,37986
2020-04-01,38026
2020-04-02,38529
2020-04-03,38529
2020-04-04,38042
2020-04-05,38042
2020-04-06,38184
2020-04-07,38184
2020-04-08,38248
2020-04-09,38396
2020-04-10,38396
2020-04-11,38170
2020-04-12,38443
2020-04-13,38443
2020-04-14,38360
2020-04-15,38205
2020-04-16,38205
2020-04-17,38212
2020-04-18,38214
2020-04-19,38088
2020-04-20,38264
2020-04-21,38264
2020-04-22,38511
2020-04-23,38511
2020-04-24,38210
2020-04-25,38210
2020-04-26,38030
2020-04-27,38065
2020-04-28,38281
2020-04-29,38281
2020-04-30,38292
2020-05-01,38292
2020-05-02,37758
2020-05-03,38053
2020-05-04,38053
2020-05-05,38321
2020-05-06,38264
2020-05-07,38264
2020-05-08,38161
2020-05-09,38020
2020-05-10,37928
2020-05-11,37928
2020-05-12,38271
2020-05-13,38010
