date_obj,Tribal%20mask%20(blue) price
2019-01-03,1914
2019-01-04,1911
2019-01-05,1911
2019-01-06,1921
2019-01-08,1988
2019-01-10,1971
2019-01-11,1971
2019-01-12,1928
2019-01-13,1928
2019-01-14,1892
2019-01-15,1892
2019-01-16,1961
2019-01-17,1961
2019-01-18,2039
2019-01-19,2039
2019-01-20,2129
2019-01-21,2129
2019-01-22,2127
2019-01-23,2127
2019-01-24,2073
2019-01-25,2073
2019-01-26,2101
2019-01-27,2101
2019-01-28,2081
2019-01-29,2053
2019-01-30,2053
2019-01-31,2099
2019-02-01,2088
2019-02-02,2088
2019-02-03,2076
2019-02-04,2076
2019-02-05,2043
2019-02-06,2043
2019-02-07,1965
2019-02-08,1965
2019-02-09,1916
2019-02-10,1916
2019-02-11,1826
2019-02-12,1826
2019-02-13,1838
2019-02-14,1838
2019-02-15,1762
2019-02-16,1762
2019-02-17,1792
2019-02-18,1792
2019-02-19,1874
2019-02-20,1874
2019-02-21,1967
2019-02-22,1967
2019-02-23,2009
2019-02-24,2009
2019-02-25,1966
2019-02-26,1966
2019-02-27,1932
2019-02-28,1932
2019-03-01,1847
2019-03-02,1847
2019-03-03,1804
2019-03-04,1804
2019-03-05,1754
2019-03-06,1754
2019-03-07,1696
2019-03-08,1696
2019-03-09,1696
2019-03-10,1720
2019-03-11,1720
2019-03-12,1715
2019-03-13,1715
2019-03-14,1719
2019-03-15,1719
2019-03-16,1719
2019-03-17,1676
2019-03-18,1676
2019-03-19,1676
2019-03-20,1633
2019-03-21,1633
2019-03-22,1633
2019-03-23,1589
2019-03-24,1589
2019-03-25,1589
2019-03-26,1572
2019-03-27,1572
2019-03-28,1572
2019-03-29,1578
2019-03-30,1578
2019-03-31,1578
2019-04-01,1654
2019-04-02,1654
2019-04-03,1654
2019-04-04,1688
2019-04-05,1688
2019-04-06,1688
2019-04-07,1711
2019-04-08,1711
2019-04-09,1711
2019-04-10,1652
2019-04-11,1652
2019-04-12,1610
2019-04-13,1610
2019-04-14,1545
2019-04-15,1545
2019-04-16,1545
2019-04-17,1489
2019-04-18,1489
2019-04-19,1465
2019-04-20,1465
2019-04-21,1402
2019-04-22,1402
2019-04-23,1398
2019-04-24,1398
2019-04-25,1398
2019-04-26,1333
2019-04-27,1333
2019-04-28,1322
2019-04-29,1322
2019-04-30,1346
2019-05-01,1346
2019-05-02,1346
2019-05-03,1365
2019-05-04,1365
2019-05-05,1361
2019-05-06,1361
2019-05-07,1382
2019-05-08,1382
2019-05-09,1382
2019-05-10,1413
2019-05-11,1413
2019-05-12,1356
2019-05-13,1356
2019-05-14,1363
2019-05-15,1363
2019-05-16,1322
2019-05-17,1322
2019-05-18,1344
2019-05-19,1344
2019-05-20,1391
2019-05-21,1391
2019-05-22,1391
2019-05-23,1388
2019-05-24,1388
2019-05-25,1431
2019-05-26,1431
2019-05-27,1427
2019-05-28,1427
2019-05-29,1364
2019-05-30,1364
2019-05-31,1364
2019-06-01,1344
2019-06-02,1344
2019-06-03,1328
2019-06-04,1328
2019-06-05,1358
2019-06-06,1358
2019-06-07,1358
2019-06-08,1426
2019-06-09,1426
2019-06-10,1426
2019-06-11,1498
2019-06-12,1498
2019-06-13,1560
2019-06-14,1560
2019-06-15,1560
2019-06-16,1545
2019-06-17,1545
2019-06-18,1545
2019-06-19,1467
2019-06-20,1467
2019-06-21,1457
2019-06-22,1457
2019-06-23,1457
2019-06-24,1480
2019-06-25,1480
2019-06-26,1480
2019-06-27,1446
2019-06-28,1446
2019-06-29,1446
2019-06-30,1424
2019-07-01,1424
2019-07-02,1405
2019-07-03,1405
2019-07-04,1405
2019-07-05,1397
2019-07-06,1397
2019-07-07,1397
2019-07-08,1391
2019-07-09,1391
2019-07-10,1391
2019-07-11,1451
2019-07-12,1451
2019-07-13,1451
2019-07-14,1464
2019-07-15,1464
2019-07-16,1464
2019-07-17,1530
2019-07-18,1530
2019-07-19,1530
2019-07-20,1564
2019-07-21,1564
2019-07-22,1564
2019-07-23,1622
2019-07-24,1622
2019-07-25,1622
2019-07-26,1622
2019-07-27,1565
2019-07-28,1565
2019-07-29,1565
2019-07-30,1577
2019-07-31,1577
2019-08-01,1577
2019-08-02,1541
2019-08-03,1541
2019-08-04,1541
2019-08-05,1536
2019-08-06,1536
2019-08-07,1536
2019-08-08,1613
2019-08-09,1613
2019-08-10,1613
2019-08-11,1694
2019-08-12,1694
2019-08-13,1694
2019-08-14,1647
2019-08-15,1647
2019-08-16,1647
2019-08-17,1579
2019-08-18,1579
2019-08-19,1543
2019-08-20,1543
2019-08-21,1543
2019-08-22,1508
2019-08-23,1508
2019-08-24,1508
2019-08-24,1508
2019-08-25,1543
2019-08-25,1543
2019-08-26,1543
2019-08-26,1543
2019-08-27,1543
2019-08-27,1543
2019-08-28,1526
2019-08-29,1526
2019-08-30,1526
2019-08-31,1460
2019-09-01,1460
2019-09-02,1460
2019-09-03,1410
2019-09-04,1410
2019-09-05,1410
2019-09-06,1410
2019-09-07,1415
2019-09-08,1415
2019-09-09,1415
2019-09-10,1415
2019-09-11,1440
2019-09-12,1440
2019-09-13,1440
2019-09-14,1512
2019-09-15,1512
2019-09-16,1512
2019-09-17,1588
2019-09-18,1588
2019-09-19,1588
2019-09-20,1668
2019-09-21,1668
2019-09-22,1668
2019-09-23,1752
2019-09-24,1752
2019-09-25,1752
2019-09-26,1752
2019-09-27,1840
2019-09-28,1840
2019-09-29,1840
2019-09-30,1840
2019-10-01,1855
2019-10-02,1855
2019-10-03,1855
2019-10-04,1855
2019-10-05,1948
2019-10-06,1948
2019-10-07,1948
2019-10-08,2009
2019-10-09,2009
2019-10-10,2009
2019-10-11,2009
2019-10-12,2012
2019-10-13,2012
2019-10-14,2012
2019-10-15,2037
2019-10-16,2037
2019-10-17,2037
2019-10-18,2029
2019-10-19,2029
2019-10-20,2029
2019-10-21,1999
2019-10-22,1999
2019-10-23,1999
2019-10-24,1957
2019-10-25,1957
2019-10-26,1957
2019-10-27,1959
2019-10-28,1959
2019-10-29,1959
2019-10-30,1959
2019-10-31,1972
2019-11-01,1972
2019-11-02,1972
2019-11-03,1902
2019-11-04,1902
2019-11-05,1902
2019-11-06,1902
2019-11-07,1816
2019-11-08,1816
2019-11-09,1735
2019-11-10,1735
2019-11-11,1669
2019-11-12,1669
2019-11-13,1669
2019-11-14,1621
2019-11-15,1621
2019-11-16,1621
2019-11-17,1641
2019-11-18,1641
2019-11-19,1641
2019-11-20,1655
2019-11-21,1655
2019-11-22,1655
2019-11-23,1655
2019-11-24,1632
2019-11-25,1632
2019-11-26,1632
2019-11-27,1632
2019-11-28,1563
2019-11-29,1563
2019-11-30,1563
2019-12-01,1493
2019-12-02,1493
2019-12-03,1493
2019-12-04,1441
2019-12-05,1441
2019-12-06,1441
2019-12-07,1462
2019-12-08,1462
2019-12-09,1462
2019-12-10,1462
2019-12-11,1442
2019-12-12,1442
2019-12-13,1442
2019-12-14,1442
2019-12-15,1488
2019-12-16,1488
2019-12-17,1488
2019-12-18,1488
2019-12-19,1420
2019-12-20,1420
2019-12-21,1371
2019-12-22,1371
2019-12-23,1371
2019-12-24,1371
2019-12-25,1370
2019-12-26,1370
2019-12-27,1370
2019-12-28,1381
2019-12-29,1381
2019-12-30,1381
2019-12-31,1388
2020-01-01,1388
2020-01-02,1388
2020-01-03,1436
2020-01-04,1436
2020-01-05,1384
2020-01-06,1384
2020-01-07,1346
2020-01-08,1346
2020-01-09,1346
2020-01-10,1297
2020-01-11,1297
2020-01-12,1239
2020-01-13,1239
2020-01-14,1239
2020-01-15,1192
2020-01-16,1192
2020-01-17,1166
2020-01-18,1166
2020-01-19,1166
2020-01-20,1212
2020-01-21,1212
2020-01-22,1212
2020-01-23,1273
2020-01-24,1273
2020-01-25,1273
2020-01-26,1298
2020-01-27,1298
2020-01-28,1298
2020-01-29,1264
2020-01-30,1264
2020-01-31,1264
2020-02-01,1294
2020-02-02,1294
2020-02-03,1294
2020-02-04,1252
2020-02-05,1252
2020-02-06,1196
2020-02-07,1196
2020-02-08,1196
2020-02-09,1215
2020-02-10,1215
2020-02-11,1215
2020-02-12,1228
2020-02-13,1228
2020-02-14,1228
2020-02-15,1191
2020-02-16,1191
2020-02-17,1157
2020-02-18,1157
2020-02-19,1157
2020-02-20,1118
2020-02-21,1118
2020-02-22,1118
2020-02-23,1130
2020-02-24,1130
2020-02-25,1131
2020-02-26,1131
2020-02-27,1131
2020-02-28,1145
2020-02-29,1145
2020-03-01,1145
2020-03-02,1169
2020-03-03,1169
2020-03-04,1169
2020-03-05,1131
2020-03-06,1131
2020-03-07,1131
2020-03-08,1157
2020-03-09,1157
2020-03-10,1110
2020-03-11,1110
2020-03-12,1123
2020-03-13,1123
2020-03-14,1123
2020-03-15,1103
2020-03-16,1103
2020-03-17,1050
2020-03-18,1050
2020-03-19,1002
2020-03-20,1002
2020-03-21,966
2020-03-22,966
2020-03-23,992
2020-03-24,992
2020-03-25,1016
2020-03-26,1016
2020-03-27,1033
2020-03-28,1033
2020-03-29,1053
2020-03-30,1053
2020-03-31,1075
2020-04-01,1075
2020-04-02,1111
2020-04-03,1111
2020-04-04,1129
2020-04-05,1129
2020-04-06,1148
2020-04-07,1148
2020-04-08,1171
2020-04-09,1171
2020-04-10,1171
2020-04-11,1146
2020-04-12,1146
2020-04-13,1094
2020-04-14,1065
2020-04-15,1064
2020-04-16,1064
2020-04-17,1077
2020-04-18,1077
2020-04-19,1108
2020-04-20,1108
2020-04-21,1107
2020-04-22,1157
2020-04-23,1157
2020-04-24,1196
2020-04-25,1196
2020-04-26,1226
2020-04-27,1226
2020-04-28,1246
2020-04-29,1246
2020-04-30,1264
2020-05-01,1264
2020-05-02,1278
2020-05-03,1278
2020-05-04,1245
2020-05-05,1245
2020-05-06,1235
2020-05-07,1235
2020-05-08,1246
2020-05-09,1246
2020-05-10,1305
2020-05-11,1305
2020-05-12,1305
2020-05-13,1332
