date_obj,Mahogany%20pyre%20log price
2019-04-01,1925
2019-04-02,1925
2019-04-03,1925
2019-04-04,1925
2019-04-05,1925
2019-04-06,1925
2019-04-07,1925
2019-04-08,1925
2019-04-09,1925
2019-04-10,1925
2019-04-11,1925
2019-04-12,1925
2019-04-13,1925
2019-04-14,1925
2019-04-15,1925
2019-04-16,1943
2019-04-17,1943
2019-04-18,1943
2019-04-19,1943
2019-04-20,1943
2019-04-21,1943
2019-04-22,1943
2019-04-23,1943
2019-04-24,1943
2019-04-25,1943
2019-04-26,1943
2019-04-27,1943
2019-04-28,1943
2019-04-29,1943
2019-04-30,1943
2019-05-01,1943
2019-05-02,1973
2019-05-03,1973
2019-05-04,1973
2019-05-05,1973
2019-05-06,1973
2019-05-07,1973
2019-05-08,1973
2019-05-09,1973
2019-05-10,1973
2019-05-11,1973
2019-05-12,1973
2019-05-13,1973
2019-05-14,1973
2019-05-15,1973
2019-05-16,1973
2019-05-17,1981
2019-05-18,1981
2019-05-19,1981
2019-05-20,1981
2019-05-21,1981
2019-05-22,1981
2019-05-23,1981
2019-05-24,1981
2019-05-25,1981
2019-05-26,1981
2019-05-27,1981
2019-05-28,1981
2019-05-29,1981
2019-05-30,1981
2019-05-31,1981
2019-06-01,1981
2019-06-02,1981
2019-06-03,2001
2019-06-04,2001
2019-06-05,2001
2019-06-06,2001
2019-06-07,2001
2019-06-08,2001
2019-06-09,2001
2019-06-10,2001
2019-06-11,2001
2019-06-12,2001
2019-06-13,2001
2019-06-14,2001
2019-06-15,2001
2019-06-16,2001
2019-06-17,2001
2019-06-18,2001
2019-06-19,2001
2019-06-20,2001
2019-06-21,2001
2019-06-22,2024
2019-06-23,2024
2019-06-24,2024
2019-06-25,2024
2019-06-26,2024
2019-06-27,2024
2019-06-28,2024
2019-06-29,2024
2019-06-30,2024
2019-07-01,2024
2019-07-02,2024
2019-07-03,2024
2019-07-04,2024
2019-07-05,2024
2019-07-06,2024
2019-07-07,2024
2019-07-08,2024
2019-07-09,2024
2019-07-10,2024
2019-07-11,2024
2019-07-12,2084
2019-07-13,2084
2019-07-14,2084
2019-07-15,2084
2019-07-16,2084
2019-07-17,2084
2019-07-18,2084
2019-07-19,2084
2019-07-20,2084
2019-07-21,2084
2019-07-22,2084
2019-07-23,2084
2019-07-24,2084
2019-07-25,2084
2019-07-26,2084
2019-07-27,2084
2019-07-28,2084
2019-07-29,2084
2019-07-30,2154
2019-07-31,2154
2019-08-01,2154
2019-08-02,2154
2019-08-03,2154
2019-08-04,2154
2019-08-05,2154
2019-08-06,2154
2019-08-07,2154
2019-08-08,2154
2019-08-09,2154
2019-08-10,2154
2019-08-11,2154
2019-08-12,2154
2019-08-13,2154
2019-08-14,2154
2019-08-15,2154
2019-08-16,2075
2019-08-17,2075
2019-08-18,2075
2019-08-19,2075
2019-08-20,2075
2019-08-21,2075
2019-08-22,2075
2019-08-23,2075
2019-08-24,2075
2019-08-24,2075
2019-08-25,2075
2019-08-25,2075
2019-08-26,2075
2019-08-26,2075
2019-08-27,2075
2019-08-27,2075
2019-08-28,2075
2019-08-29,2075
2019-08-30,2075
2019-08-31,2075
2019-09-01,1984
2019-09-02,1984
2019-09-03,1984
2019-09-04,1984
2019-09-05,1984
2019-09-06,1984
2019-09-07,1984
2019-09-08,1984
2019-09-09,1984
2019-09-10,1984
2019-09-11,1984
2019-09-12,1984
2019-09-13,1984
2019-09-14,1984
2019-09-15,1984
2019-09-16,1984
2019-09-17,1984
2019-09-18,1984
2019-09-19,1979
2019-09-20,1979
2019-09-21,1979
2019-09-22,1979
2019-09-23,1979
2019-09-24,1979
2019-09-25,1979
2019-09-26,1979
2019-09-27,1979
2019-09-28,1979
2019-09-29,1979
2019-09-30,1979
2019-10-01,1979
2019-10-02,1979
2019-10-03,1979
2019-10-04,1979
2019-10-05,1979
2019-10-06,1979
2019-10-07,1979
2019-10-08,1989
2019-10-09,1989
2019-10-10,1989
2019-10-11,1989
2019-10-12,1989
2019-10-13,1989
2019-10-14,1989
2019-10-15,1989
2019-10-16,1989
2019-10-17,1989
2019-10-18,1989
2019-10-19,1989
2019-10-20,1989
2019-10-21,1989
2019-10-22,1989
2019-10-23,1989
2019-10-24,1989
2019-10-25,1989
2019-10-26,1989
2019-10-27,1981
2019-10-28,1981
2019-10-29,1981
2019-10-30,1981
2019-10-31,1981
2019-11-01,1981
2019-11-02,1981
2019-11-03,1981
2019-11-04,1981
2019-11-05,1981
2019-11-06,1981
2019-11-07,1981
2019-11-08,1981
2019-11-09,1981
2019-11-10,1981
2019-11-11,1981
2019-11-12,1981
2019-11-13,1981
2019-11-14,1981
2019-11-15,1981
2019-11-16,1981
2019-11-17,2044
2019-11-18,2044
2019-11-19,2044
2019-11-20,2044
2019-11-21,2044
2019-11-22,2044
2019-11-23,2044
2019-11-24,2044
2019-11-25,2044
2019-11-26,2044
2019-11-27,2044
2019-11-28,2044
2019-11-29,2044
2019-11-30,2044
2019-12-01,2044
2019-12-02,2044
2019-12-03,2044
2019-12-04,2044
2019-12-05,2044
2019-12-06,2044
2019-12-07,2044
2019-12-08,2044
2019-12-09,2044
2019-12-10,2044
2019-12-11,2044
2019-12-12,2135
2019-12-13,2135
2019-12-14,2135
2019-12-15,2135
2019-12-16,2135
2019-12-17,2135
2019-12-18,2135
2019-12-19,2135
2019-12-20,2135
2019-12-21,2135
2019-12-22,2135
2019-12-23,2135
2019-12-24,2135
2019-12-25,2135
2019-12-26,2135
2019-12-27,2135
2019-12-28,2135
2019-12-29,2135
2019-12-30,2135
2019-12-31,2135
2020-01-01,2135
2020-01-02,2203
2020-01-03,2203
2020-01-04,2203
2020-01-05,2203
2020-01-06,2203
2020-01-07,2203
2020-01-08,2203
2020-01-09,2203
2020-01-10,2203
2020-01-11,2203
2020-01-12,2203
2020-01-13,2203
2020-01-14,2203
2020-01-15,2203
2020-01-16,2203
2020-01-17,2203
2020-01-18,2203
2020-01-19,2230
2020-01-20,2230
2020-01-21,2230
2020-01-22,2230
2020-01-23,2230
2020-01-24,2230
2020-01-25,2230
2020-01-26,2230
2020-01-27,2230
2020-01-28,2230
2020-01-29,2230
2020-01-30,2230
2020-01-31,2230
2020-02-01,2230
2020-02-02,2230
2020-02-03,2230
2020-02-04,2230
2020-02-05,2246
2020-02-06,2246
2020-02-07,2246
2020-02-08,2246
2020-02-09,2246
2020-02-10,2246
2020-02-11,2246
2020-02-12,2246
2020-02-13,2246
2020-02-14,2246
2020-02-15,2246
2020-02-16,2246
2020-02-17,2246
2020-02-18,2246
2020-02-19,2246
2020-02-20,2274
2020-02-21,2274
2020-02-22,2274
2020-02-23,2274
2020-02-24,2274
2020-02-25,2274
2020-02-26,2274
2020-02-27,2274
2020-02-28,2274
2020-02-29,2274
2020-03-01,2274
2020-03-02,2274
2020-03-03,2274
2020-03-04,2274
2020-03-05,2274
2020-03-06,2274
2020-03-07,2273
2020-03-08,2273
2020-03-09,2273
2020-03-10,2273
2020-03-11,2273
2020-03-12,2273
2020-03-13,2273
2020-03-14,2273
2020-03-15,2273
2020-03-16,2273
2020-03-17,2273
2020-03-18,2273
2020-03-19,2273
2020-03-20,2273
2020-03-21,2273
2020-03-22,2283
2020-03-23,2283
2020-03-24,2283
2020-03-25,2283
2020-03-26,2283
2020-03-27,2283
2020-03-28,2283
2020-03-29,2283
2020-03-30,2283
2020-03-31,2283
2020-04-01,2283
2020-04-02,2283
2020-04-03,2283
2020-04-04,2316
2020-04-05,2316
2020-04-06,2316
2020-04-07,2316
2020-04-08,2316
2020-04-09,2316
2020-04-10,2316
2020-04-11,2316
2020-04-12,2316
2020-04-13,2316
2020-04-14,2316
2020-04-15,2337
2020-04-16,2337
2020-04-17,2337
2020-04-18,2337
2020-04-19,2337
2020-04-20,2337
2020-04-21,2337
2020-04-22,2337
2020-04-23,2337
2020-04-24,2337
2020-04-25,2337
2020-04-26,2357
2020-04-27,2357
2020-04-28,2357
2020-04-29,2357
2020-04-30,2357
2020-05-01,2357
2020-05-02,2357
2020-05-03,2357
2020-05-04,2357
2020-05-05,2357
2020-05-06,2415
2020-05-07,2415
2020-05-08,2415
2020-05-09,2415
2020-05-10,2415
2020-05-11,2415
2020-05-12,2415
2020-05-13,2415
