date_obj,Crossbow%20string price
2019-08-28,223
2019-08-29,223
2019-08-30,223
2019-08-31,223
2019-09-01,223
2019-09-02,223
2019-09-03,228
2019-09-04,228
2019-09-05,228
2019-09-06,228
2019-09-07,228
2019-09-08,228
2019-09-09,228
2019-09-10,228
2019-09-11,231
2019-09-12,231
2019-09-13,231
2019-09-14,231
2019-09-15,231
2019-09-16,231
2019-09-17,231
2019-09-18,231
2019-09-19,241
2019-09-20,241
2019-09-21,241
2019-09-22,241
2019-09-23,241
2019-09-24,241
2019-09-25,241
2019-09-26,241
2019-09-27,251
2019-09-28,251
2019-09-29,251
2019-09-30,251
2019-10-01,251
2019-10-02,251
2019-10-03,251
2019-10-04,251
2019-10-05,256
2019-10-06,256
2019-10-07,256
2019-10-08,256
2019-10-09,256
2019-10-10,256
2019-10-11,256
2019-10-12,256
2019-10-13,256
2019-10-14,257
2019-10-15,257
2019-10-16,257
2019-10-17,257
2019-10-18,257
2019-10-19,257
2019-10-20,257
2019-10-21,257
2019-10-22,257
2019-10-23,257
2019-10-24,259
2019-10-25,259
2019-10-26,259
2019-10-27,259
2019-10-28,259
2019-10-29,259
2019-10-30,259
2019-10-31,259
2019-11-01,259
2019-11-02,258
2019-11-03,258
2019-11-04,258
2019-11-05,258
2019-11-06,258
2019-11-07,258
2019-11-08,258
2019-11-09,258
2019-11-10,258
2019-11-11,255
2019-11-12,255
2019-11-13,255
2019-11-14,255
2019-11-15,255
2019-11-16,255
2019-11-17,255
2019-11-18,255
2019-11-19,255
2019-11-20,259
2019-11-21,259
2019-11-22,259
2019-11-23,259
2019-11-24,259
2019-11-25,259
2019-11-26,259
2019-11-27,259
2019-11-28,259
2019-11-29,265
2019-11-30,265
2019-12-01,265
2019-12-02,265
2019-12-03,265
2019-12-04,265
2019-12-05,265
2019-12-06,265
2019-12-07,265
2019-12-08,265
2019-12-09,276
2019-12-10,276
2019-12-11,276
2019-12-12,276
2019-12-13,276
2019-12-14,276
2019-12-15,276
2019-12-16,276
2019-12-17,276
2019-12-18,276
2019-12-19,274
2019-12-20,274
2019-12-21,274
2019-12-22,274
2019-12-23,274
2019-12-24,274
2019-12-25,274
2019-12-26,274
2019-12-27,274
2019-12-28,277
2019-12-29,277
2019-12-30,277
2019-12-31,277
2020-01-01,277
2020-01-02,277
2020-01-03,277
2020-01-04,277
2020-01-05,277
2020-01-06,273
2020-01-07,273
2020-01-08,273
2020-01-09,273
2020-01-10,273
2020-01-11,273
2020-01-12,273
2020-01-13,273
2020-01-14,273
2020-01-15,263
2020-01-16,263
2020-01-17,263
2020-01-18,263
2020-01-19,263
2020-01-20,263
2020-01-21,263
2020-01-22,263
2020-01-23,267
2020-01-24,267
2020-01-25,267
2020-01-26,267
2020-01-27,267
2020-01-28,267
2020-01-29,267
2020-01-30,267
2020-01-31,258
2020-02-01,258
2020-02-02,258
2020-02-03,258
2020-02-04,258
2020-02-05,258
2020-02-06,258
2020-02-07,258
2020-02-08,261
2020-02-09,261
2020-02-10,261
2020-02-11,261
2020-02-12,261
2020-02-13,261
2020-02-14,261
2020-02-15,261
2020-02-16,251
2020-02-17,251
2020-02-18,251
2020-02-19,251
2020-02-20,251
2020-02-21,251
2020-02-22,251
2020-02-23,239
2020-02-24,239
2020-02-25,239
2020-02-26,239
2020-02-27,239
2020-02-28,239
2020-02-29,239
2020-03-01,232
2020-03-02,232
2020-03-03,232
2020-03-04,232
2020-03-05,232
2020-03-06,232
2020-03-07,232
2020-03-08,232
2020-03-09,229
2020-03-10,229
2020-03-11,229
2020-03-12,229
2020-03-13,229
2020-03-14,229
2020-03-15,229
2020-03-16,221
2020-03-17,221
2020-03-18,221
2020-03-19,221
2020-03-20,221
2020-03-21,221
2020-03-22,226
2020-03-23,226
2020-03-24,226
2020-03-25,226
2020-03-26,226
2020-03-27,226
2020-03-28,230
2020-03-29,230
2020-03-30,230
2020-03-31,230
2020-04-01,230
2020-04-02,228
2020-04-03,228
2020-04-04,228
2020-04-05,228
2020-04-06,228
2020-04-07,229
2020-04-08,229
2020-04-09,229
2020-04-10,229
2020-04-11,229
2020-04-12,233
2020-04-13,233
2020-04-14,233
2020-04-15,233
2020-04-16,233
2020-04-17,238
2020-04-18,238
2020-04-19,238
2020-04-20,238
2020-04-21,233
2020-04-22,233
2020-04-23,233
2020-04-24,233
2020-04-25,233
2020-04-26,222
2020-04-27,222
2020-04-28,222
2020-04-29,222
2020-04-30,212
2020-05-01,212
2020-05-02,212
2020-05-03,212
2020-05-04,212
2020-05-05,208
2020-05-06,208
2020-05-07,208
2020-05-08,208
2020-05-09,208
2020-05-10,199
2020-05-11,199
2020-05-12,199
2020-05-13,199
