date_obj,Adamant%20shield%20(h1) price
2015-09-01,3006
2015-09-02,3006
2015-09-03,3006
2015-09-04,3049
2015-09-05,3049
2015-09-06,3049
2015-09-07,3049
2015-09-08,3108
2015-09-09,3108
2015-09-10,3108
2015-09-11,3108
2015-09-12,3003
2015-09-13,3003
2015-09-14,3003
2015-09-15,2977
2015-09-16,2977
2015-09-17,2977
2015-09-18,2977
2015-09-19,3040
2015-09-20,3040
2015-09-21,3040
2015-09-22,3040
2015-09-23,3050
2015-09-24,3050
2015-09-25,3050
2015-09-27,3050
2015-09-28,3048
2015-09-29,3048
2015-09-30,3048
2015-10-05,3060
2015-10-06,3071
2015-10-07,3071
2015-10-08,3071
2015-10-09,3071
2015-10-10,3071
2015-10-11,3119
2015-10-12,3119
2015-10-13,3119
2015-10-14,3119
2015-10-15,3119
2015-10-16,3092
2015-10-17,3092
2015-10-18,3092
2015-10-19,3092
2015-10-20,3032
2015-10-22,3032
2015-10-23,3032
2015-10-24,3139
2015-10-25,3139
2015-10-26,3139
2015-10-27,3164
2015-10-28,3164
2015-10-29,3164
2015-10-30,3164
2015-10-31,3060
2015-11-01,3060
2015-11-02,3060
2015-11-03,3060
2015-11-04,3060
2015-11-05,3017
2015-11-06,3017
2015-11-07,3017
2015-11-08,3017
2015-11-09,3017
2015-11-10,3010
2015-11-11,3010
2015-11-12,3010
2015-11-13,3010
2015-11-14,3010
2015-11-15,3004
2015-11-16,3004
2015-11-17,3004
2015-11-18,3004
2015-11-19,3032
2015-11-20,3032
2015-11-21,3032
2015-11-22,3045
2015-11-23,3045
2015-11-24,3045
2015-11-25,3045
2015-11-26,3120
2015-11-27,3120
2015-11-28,3120
2015-11-29,3120
2015-11-30,3163
2015-12-01,3163
2015-12-02,3163
2015-12-03,3163
2015-12-04,3163
2015-12-05,3120
2015-12-06,3120
2015-12-07,3120
2015-12-08,3261
2015-12-09,3261
2015-12-10,3261
2015-12-11,3350
2015-12-12,3350
2015-12-13,3350
2015-12-14,3350
2015-12-15,3307
2015-12-16,3307
2015-12-17,3307
2015-12-18,3307
2015-12-19,3368
2015-12-20,3368
2015-12-21,3368
2015-12-22,3368
2015-12-23,3276
2015-12-24,3276
2015-12-25,3276
2015-12-26,3276
2015-12-27,3347
2015-12-28,3347
2015-12-29,3347
2015-12-30,3347
2015-12-31,3359
2016-01-01,3359
2016-01-02,3359
2016-01-03,3359
2016-01-04,3301
2016-01-05,3301
2016-01-06,3301
2016-01-07,3301
2016-01-08,3195
2016-01-09,3195
2016-01-10,3195
2016-01-11,3195
2016-01-12,3129
2016-01-13,3129
2016-01-14,3129
2016-01-15,3274
2016-01-16,3274
2016-01-17,3274
2016-01-18,3383
2016-01-19,3383
2016-01-20,3383
2016-01-21,3383
2016-01-22,3235
2016-01-23,3235
2016-01-24,3235
2016-01-25,3215
2016-01-26,3215
2016-01-27,3089
2016-01-28,3089
2016-01-29,3089
2016-01-30,3089
2016-01-31,2975
2016-02-01,2975
2016-02-02,2975
2016-02-03,3007
2016-02-04,3007
2016-02-05,3007
2016-02-06,3007
2016-02-07,3074
2016-02-08,3074
2016-02-09,3074
2016-02-10,3164
2016-02-11,3164
2016-02-12,3164
2016-02-13,3063
2016-02-14,3063
2016-02-15,3063
2016-02-16,3063
2016-02-17,3028
2016-02-18,3028
2016-02-19,3028
2016-02-20,3028
2016-02-21,3058
2016-02-22,3058
2016-02-23,3058
2016-02-24,3058
2016-02-25,2938
2016-02-26,2938
2016-02-27,2938
2016-02-28,2959
2016-02-29,2959
2016-03-01,2996
2016-03-02,2996
2016-03-03,2996
2016-03-04,2988
2016-03-05,2988
2016-03-06,3008
2016-03-07,3008
2016-03-08,3008
2016-03-09,3008
2016-03-10,2961
2016-03-11,2961
2016-03-12,2961
2016-03-13,2968
2016-03-14,2968
2016-03-15,2968
2016-03-16,2970
2016-03-17,2970
2016-03-18,2970
2016-03-19,3016
2016-03-20,3016
2016-03-21,3016
2016-03-22,3067
2016-03-23,3067
2016-03-24,3067
2016-03-25,3156
2016-03-26,3156
2016-03-27,3156
2016-03-28,3222
2016-03-29,3222
2016-03-30,3222
2016-03-31,3222
2016-04-01,3370
2016-04-02,3370
2016-04-03,3370
2016-04-04,3338
2016-04-05,3338
2016-04-06,3338
2016-04-07,3338
2016-04-08,3440
2016-04-09,3440
2016-04-10,3440
2016-04-11,3295
2016-04-12,3295
2016-04-13,3295
2016-04-14,3221
2016-04-15,3221
2016-04-16,3221
2016-04-17,3253
2016-04-18,3253
2016-04-19,3253
2016-04-20,3249
2016-04-21,3249
2016-04-22,3249
2016-04-23,3154
2016-04-24,3154
2016-04-25,3019
2016-04-26,3019
2016-04-27,3019
2016-04-28,2953
2016-04-29,2953
2016-04-30,2953
2016-05-01,2900
2016-05-02,2900
2016-05-03,2900
2016-05-04,3018
2016-05-05,3018
2016-05-06,3018
2016-05-07,3012
2016-05-08,3012
2016-05-09,3012
2016-05-10,2963
2016-05-11,2963
2016-05-12,2963
2016-05-13,2951
2016-05-14,2951
2016-05-15,2815
2016-05-16,2815
2016-05-17,2882
2016-05-18,2882
2016-05-19,2915
2016-05-21,2915
2016-05-22,3026
2016-05-23,3026
2016-05-24,3026
2016-05-25,3011
2016-05-26,3011
2016-05-27,3067
2016-05-28,3067
2016-05-29,3067
2016-05-30,3183
2016-05-31,3183
2016-06-01,3147
2016-06-02,3147
2016-06-03,3015
2016-06-04,3015
2016-06-05,3015
2016-06-06,3031
2016-06-07,3031
2016-06-08,3031
2016-06-09,2973
2016-06-10,2973
2016-06-11,2997
2016-06-12,2997
2016-06-13,2997
2016-06-14,3039
2016-06-15,3039
2016-06-16,3039
2016-06-17,3008
2016-06-18,3008
2016-06-19,3008
2016-06-20,3011
2016-06-21,3011
2016-06-22,3011
2016-06-23,3044
2016-06-24,3044
2016-06-25,3044
2016-06-26,3115
2016-06-27,3115
2016-06-28,3115
2016-06-29,3115
2016-06-30,3227
2016-07-01,3227
2016-07-02,3182
2016-07-03,3182
2016-07-04,3227
2016-07-05,3227
2016-07-06,3227
2016-07-07,3086
2016-07-08,3086
2016-07-09,2999
2016-07-10,2999
2016-07-11,2988
2016-07-12,2988
2016-07-13,3025
2016-07-14,3025
2016-07-15,3124
2016-07-16,3124
2016-07-17,3055
2016-07-18,3055
2016-07-23,3047
2016-07-24,3047
2016-07-25,3051
2016-07-26,3051
2016-07-27,3051
2016-07-28,3051
2016-07-29,2996
2016-07-30,2996
2016-07-31,2996
2016-08-01,3049
2016-08-02,3049
2016-08-03,3049
2016-08-04,3115
2016-08-05,3115
2016-08-06,3115
2016-08-07,3160
2016-08-08,3160
2016-08-09,3160
2016-08-10,3207
2016-08-11,3207
2016-08-12,3207
2016-08-13,3207
2016-08-14,3178
2016-08-15,3178
2016-08-16,3178
2016-08-17,3061
2016-08-18,3061
2016-08-19,3061
2016-08-20,3093
2016-08-21,3093
2016-08-22,3093
2016-08-23,3082
2016-08-24,3082
2016-08-25,3082
2016-08-26,3082
2016-08-28,3094
2016-08-31,3241
2016-09-01,3241
2016-09-02,3241
2016-09-03,3241
2016-09-04,3086
2016-09-05,3086
2016-09-06,3086
2016-09-07,3086
2016-09-08,3181
2016-09-09,3181
2016-09-10,3181
2016-09-11,3181
2016-09-12,3122
2016-09-13,3122
2016-09-14,3122
2016-09-15,3073
2016-09-16,3073
2016-09-17,3073
2016-09-18,3073
2016-09-19,3101
2016-09-20,3101
2016-09-21,3101
2016-09-22,3101
2016-09-23,3115
2016-09-24,3115
2016-09-25,3115
2016-09-26,3174
2016-09-27,3174
2016-09-28,3174
2016-09-29,3174
2016-09-30,3139
2016-10-01,3139
2016-10-02,3139
2016-10-03,3139
2016-10-04,3139
2016-10-05,3144
2016-10-06,3144
2016-10-07,3144
2016-10-08,3144
2016-10-09,3058
2016-10-10,3058
2016-10-11,3058
2016-10-12,3058
2016-10-13,3058
2016-10-14,3089
2016-10-15,3089
2016-10-16,3089
2016-10-17,3089
2016-10-18,3137
2016-10-19,3137
2016-10-20,3137
2016-10-21,3137
2016-10-22,3226
2016-10-23,3226
2016-10-24,3226
2016-10-25,3287
2016-10-26,3287
2016-10-27,3287
2016-10-28,3287
2016-10-29,3210
2016-10-30,3210
2016-10-31,3210
2016-11-01,3210
2016-11-02,3279
2016-11-03,3279
2016-11-04,3279
2016-11-05,3279
2016-11-06,3260
2016-11-07,3260
2016-11-08,3260
2016-11-09,3260
2016-11-10,3363
2016-11-11,3363
2016-11-12,3363
2016-11-13,3363
2016-11-14,3523
2016-11-15,3523
2016-12-07,3566
2016-12-08,3451
2016-12-09,3451
2016-12-10,3451
2016-12-11,3308
2016-12-12,3308
2016-12-13,3308
2016-12-14,3188
2016-12-15,3188
2016-12-16,3188
2016-12-17,3188
2016-12-18,3070
2016-12-19,3070
2016-12-20,3070
2016-12-21,3112
2016-12-22,3112
2016-12-23,3112
2016-12-24,3054
2016-12-25,3054
2016-12-26,3054
2016-12-27,3046
2016-12-28,3046
2016-12-29,3053
2016-12-30,3053
2016-12-31,3053
2017-01-01,2998
2017-01-02,2998
2017-01-03,3021
2017-01-04,3021
2017-01-05,3021
2017-01-06,3034
2017-01-07,3034
2017-01-08,3035
2017-01-09,3035
2017-01-10,3101
2017-01-11,3101
2017-01-12,3105
2017-01-13,3105
2017-01-14,3105
2017-01-15,2986
2017-01-16,2986
2017-01-17,2997
2017-01-18,2997
2017-01-19,2997
2017-01-20,3047
2017-01-21,3047
2017-01-22,3047
2017-01-23,3006
2017-01-27,2939
2017-01-28,2939
2017-01-29,2972
2017-01-30,2972
2017-01-31,2972
2017-02-01,2896
2017-02-02,2896
2017-02-03,2896
2017-02-04,2967
2017-02-05,2967
2017-02-06,2967
2017-02-07,3015
2017-02-08,3015
2017-02-09,3015
2017-02-10,3035
2017-02-11,3035
2017-02-12,3035
2017-02-13,3058
2017-02-14,3058
2017-02-15,3058
2017-02-16,3020
2017-02-17,3020
2017-02-18,3020
2017-02-19,3008
2017-02-20,3008
2017-02-21,3008
2017-02-22,3011
2017-02-23,3011
2017-02-24,3011
2017-02-25,3001
2017-02-26,3001
2017-02-27,3001
2017-02-28,3035
2017-03-01,3035
2017-03-02,3035
2017-03-03,3021
2017-03-04,3021
2017-03-05,3021
2017-03-06,3012
2017-03-07,3012
2017-03-08,3012
2017-03-09,3029
2017-03-10,3029
2017-03-11,3063
2017-03-12,3063
2017-03-13,3209
2017-03-14,3209
2017-03-15,3364
2017-03-16,3364
2017-03-17,3364
2017-03-18,3533
2017-03-19,3533
2017-03-20,3690
2017-03-21,3690
2017-03-22,3690
2017-03-23,3875
2017-03-24,3875
2017-03-25,3875
2017-03-26,4061
2017-03-27,4061
2017-03-28,4061
2017-03-29,4243
2017-03-30,4243
2017-03-31,4243
2017-04-01,4443
2017-04-02,4443
2017-04-03,4568
2017-04-04,4568
2017-04-05,4568
2017-04-12,4191
2017-04-13,4191
2017-04-14,3984
2017-04-15,3984
2017-04-16,3839
2017-04-17,3839
2017-04-18,3701
2017-04-19,3701
2017-04-20,3871
2017-04-21,3871
2017-04-22,3871
2017-04-23,3969
2017-04-24,3969
2017-04-25,3825
2017-04-26,3825
2017-04-27,3825
2017-04-28,3932
2017-04-29,3932
2017-04-30,3932
2017-05-01,3753
2017-05-02,3753
2017-05-03,3753
2017-05-04,3732
2017-05-05,3732
2017-05-06,3732
2017-05-07,3572
2017-05-08,3572
2017-05-09,3572
2017-05-10,3463
2017-05-11,3463
2017-05-12,3350
2017-05-13,3350
2017-05-14,3240
2017-05-15,3240
2017-05-16,3102
2017-05-17,3102
2017-05-18,3185
2017-05-19,3185
2017-05-20,3325
2017-05-21,3325
2017-05-22,3325
2017-05-23,3317
2017-05-24,3317
2017-05-25,3317
2017-05-26,3157
2017-05-27,3157
2017-05-28,3157
2017-05-29,3312
2017-05-30,3312
2017-05-31,3312
2017-06-01,3212
2017-06-02,3212
2017-06-03,3212
2017-06-04,3061
2017-06-05,3061
2017-06-06,3035
2017-06-07,3035
2017-06-08,3035
2017-06-09,3044
2017-06-10,3044
2017-06-11,3088
2017-06-12,3088
2017-06-13,3088
2017-06-14,3082
2017-06-15,3082
2017-06-16,3065
2017-06-17,3065
2017-06-18,3082
2017-06-19,3082
2017-06-20,3082
2017-06-21,3021
2017-06-22,3021
2017-06-23,3021
2017-06-24,2983
2017-06-25,2983
2017-06-26,3005
2017-06-27,3005
2017-06-28,3005
2017-06-29,2931
2017-06-30,2931
2017-07-01,2931
2017-07-02,2931
2017-07-03,2978
2017-07-04,2978
2017-07-05,2978
2017-07-06,3012
2017-07-07,3012
2017-07-08,3012
2017-07-09,3062
2017-07-13,3047
2017-07-14,3047
2017-07-15,3041
2017-07-16,3041
2017-07-17,3041
2017-07-18,3007
2017-07-19,3007
2017-07-20,3007
2017-07-21,3008
2017-07-22,3008
2017-07-23,3084
2017-07-24,3084
2017-07-25,3084
2017-07-26,3071
2017-07-27,3071
2017-07-28,3071
2017-07-29,3077
2017-07-30,3077
2017-07-31,3077
2017-08-01,3062
2017-08-02,3062
2017-08-03,3062
2017-08-04,3002
2017-08-05,3002
2017-08-06,3026
2017-08-07,3026
2017-08-08,3031
2017-08-09,3031
2017-08-10,3031
2017-08-11,3111
2017-08-12,3111
2017-08-13,3111
2017-08-14,3088
2017-08-15,3088
2017-08-16,3088
2017-08-17,3050
2017-08-18,3050
2017-08-19,3050
2017-08-20,2939
2017-08-21,2939
2017-08-22,3005
2017-08-23,3005
2017-08-24,3005
2017-08-25,3058
2017-08-26,3058
2017-08-27,3013
2017-08-28,3013
2017-08-29,3013
2017-08-30,3034
2017-08-31,3034
2017-09-01,3034
2017-09-02,3061
2017-09-03,3061
2017-09-04,3061
2017-09-05,3043
2017-09-06,3043
2017-09-07,3043
2017-09-08,3008
2017-09-09,3008
2017-09-10,3033
2017-09-11,3033
2017-09-12,3033
2017-09-13,3033
2017-09-14,3033
2017-09-15,3033
2017-09-16,3034
2017-09-17,3034
2017-09-18,3034
2017-09-19,3021
2017-09-20,3021
2017-09-21,3021
2017-09-22,3014
2017-09-23,3014
2017-09-24,3014
2017-09-25,3019
2017-09-26,3019
2017-09-27,3019
2017-09-28,3112
2017-09-29,3112
2017-09-30,3112
2017-10-01,3249
2017-10-02,3249
2017-10-03,3249
2017-10-04,3249
2017-10-05,3276
2017-10-06,3276
2017-10-07,3276
2017-10-08,3420
2017-10-09,3420
2017-10-10,3420
2017-10-11,3462
2017-10-12,3462
2017-10-13,3513
2017-10-14,3513
2017-10-15,3513
2017-10-16,3638
2017-10-17,3638
2017-10-18,3638
2017-10-19,3699
2017-10-20,3699
2017-10-21,3699
2017-10-22,3716
2017-10-23,3716
2017-10-24,3716
2017-10-25,3681
2017-10-26,3681
2017-10-27,3681
2017-10-28,3585
2017-10-29,3585
2017-10-30,3418
2017-10-31,3418
2017-11-01,3418
2017-11-02,3274
2017-11-03,3274
2017-11-04,3193
2017-11-05,3193
2017-11-06,3193
2017-11-07,3064
2017-11-08,3064
2017-11-09,3003
2017-11-10,3003
2017-11-11,3003
2017-11-12,3004
2017-11-13,3004
2017-11-14,3004
2017-11-15,2938
2017-11-16,2938
2017-11-17,2938
2017-11-18,2848
2017-11-19,2848
2017-11-20,2848
2017-11-21,2822
2017-11-22,2822
2017-11-23,2822
2017-11-24,2853
2017-11-25,2853
2017-11-26,2917
2017-11-27,2917
2017-11-28,2917
2017-11-29,2912
2017-11-30,2912
2017-12-01,2962
2017-12-02,2962
2017-12-03,2962
2017-12-04,2979
2017-12-05,2979
2017-12-06,2979
2017-12-07,2979
2017-12-08,2979
2017-12-09,2975
2017-12-10,2975
2017-12-11,3013
2017-12-12,3013
2017-12-13,2997
2017-12-14,2997
2017-12-15,3012
2017-12-16,3012
2017-12-17,3012
2017-12-18,2903
2017-12-19,2903
2017-12-20,2936
2017-12-21,2936
2017-12-22,2936
2017-12-23,2920
2017-12-24,2920
2017-12-25,2920
2017-12-26,2901
2017-12-27,2901
2017-12-28,2881
2017-12-29,2881
2017-12-30,2858
2017-12-31,2858
2018-01-01,2899
2018-01-02,2899
2018-01-03,2868
2018-01-04,2868
2018-01-05,2876
2018-01-06,2876
2018-01-07,2844
2018-01-08,2844
2018-01-09,2907
2018-01-10,2907
2018-01-11,2917
2018-01-12,2917
2018-01-13,2971
2018-01-14,2971
2018-01-15,2876
2018-01-16,2876
2018-01-17,2865
2018-01-18,2865
2018-01-19,2865
2018-01-20,2907
2018-01-21,2907
2018-01-22,2940
2018-01-23,2940
2018-01-24,2923
2018-01-25,2923
2018-01-26,2979
2018-01-27,2979
2018-01-28,2946
2018-01-29,2946
2018-01-30,2931
2018-01-31,2931
2018-02-01,2931
2018-02-02,2985
2018-02-03,3040
2018-02-04,3040
2018-02-05,3023
2018-02-06,3023
2018-02-07,3003
2018-02-08,3003
2018-02-09,2925
2018-02-10,2925
2018-02-11,2942
2018-02-12,2942
2018-02-13,2955
2018-02-14,2955
2018-02-15,2974
2018-02-16,2974
2018-02-17,2853
2018-02-18,2853
2018-02-19,2842
2018-02-20,2842
2018-02-21,2842
2018-02-22,2866
2018-02-23,2866
2018-02-24,2888
2018-02-25,2888
2018-02-26,2876
2018-02-27,2876
2018-02-28,2910
2018-03-01,2910
2018-03-02,2880
2018-03-03,2880
2018-03-04,2880
2018-03-05,2917
2018-03-06,2917
2018-03-07,2907
2018-03-08,2907
2018-03-09,2918
2018-03-10,2918
2018-03-11,2957
2018-03-12,2957
2018-03-13,2986
2018-03-14,2986
2018-03-15,2989
2018-03-16,2989
2018-03-17,2993
2018-03-18,2993
2018-03-19,2993
2018-03-20,2946
2018-03-21,2946
2018-03-22,2946
2018-03-23,3009
2018-03-24,3009
2018-03-25,3025
2018-03-26,3025
2018-03-27,2997
2018-03-28,2997
2018-03-29,2997
2018-03-30,2938
2018-03-31,2938
2018-04-01,2937
2018-04-02,2937
2018-04-03,2950
2018-04-04,2950
2018-04-05,2973
2018-04-06,2973
2018-04-07,2973
2018-04-08,2972
2018-04-09,2972
2018-04-10,2961
2018-04-11,2961
2018-04-12,2950
2018-04-13,2950
2018-04-14,2950
2018-04-15,2953
2018-04-16,2953
2018-04-17,2973
2018-04-18,2973
2018-04-19,2973
2018-04-20,2947
2018-04-21,2947
2018-04-22,2947
2018-04-23,2947
2018-04-24,2985
2018-04-25,2985
2018-04-26,2985
2018-04-27,2951
2018-04-28,2951
2018-04-29,2946
2018-04-30,2946
2018-05-01,2970
2018-05-02,2970
2018-05-03,2970
2018-05-04,2994
2018-05-05,2994
2018-05-06,3000
2018-05-07,3000
2018-05-08,2969
2018-05-09,2969
2018-05-10,2944
2018-05-11,2944
2018-05-12,2944
2018-05-13,2944
2018-05-14,2970
2018-05-15,2970
2018-05-16,2972
2018-05-17,2972
2018-05-18,2951
2018-05-19,2951
2018-05-20,2947
2018-05-21,2947
2018-05-22,2990
2018-05-23,2990
2018-05-24,3035
2018-05-25,3035
2018-05-26,3018
2018-05-27,3018
2018-05-28,3072
2018-05-29,3072
2018-05-30,3175
2018-05-31,3175
2018-06-01,3134
2018-06-02,3134
2018-06-03,3065
2018-06-04,3065
2018-06-05,3001
2018-06-06,3001
2018-06-07,3048
2018-06-08,3048
2018-06-09,2969
2018-06-10,2969
2018-06-11,2998
2018-06-12,2998
2018-06-13,2991
2018-06-14,2991
2018-06-15,2863
2018-06-16,2863
2018-06-17,2811
2018-06-18,2811
2018-06-19,2813
2018-06-20,2813
2018-06-21,2855
2018-06-22,2855
2018-06-23,2893
2018-06-24,2893
2018-06-25,2887
2018-06-26,2887
2018-06-27,2897
2018-06-28,2897
2018-06-29,2867
2018-06-30,2867
2018-07-01,2907
2018-07-02,2907
2018-07-03,2907
2018-07-04,3024
2018-07-05,3024
2018-07-06,3039
2018-07-07,3039
2018-07-08,2997
2018-07-09,2997
2018-07-10,2903
2018-07-11,2946
2018-07-12,2946
2018-07-13,2865
2018-07-14,2922
2018-07-15,2922
2018-07-16,2896
2018-07-17,2925
2018-07-18,2925
2018-07-19,2976
2018-07-20,2976
2018-07-21,3005
2018-07-22,3005
2018-07-23,3000
2018-07-24,3000
2018-07-25,3034
2018-07-26,3034
2018-07-27,2936
2018-07-28,2936
2018-07-29,2976
2018-07-30,2976
2018-07-31,2977
2018-08-01,2977
2018-08-02,2976
2018-08-03,2976
2018-08-04,2954
2018-08-05,2954
2018-08-06,2926
2018-08-07,2926
2018-08-08,2916
2018-08-09,2916
2018-08-10,2937
2018-08-11,2937
2018-08-12,2914
2018-08-14,2962
2018-08-16,2966
2018-08-17,2869
2018-08-18,2869
2018-08-19,2943
2018-08-20,2994
2018-08-21,2994
2018-08-22,2957
2018-08-23,2957
2018-08-24,2975
2018-08-25,2852
2018-08-26,2852
2018-08-27,2823
2018-08-28,2867
2018-08-29,2867
2018-08-30,2900
2018-08-31,2934
2018-09-01,2973
2018-09-02,2973
2018-09-03,2970
2018-09-04,3036
2018-09-05,3102
2018-09-06,3102
2018-09-07,2989
2018-09-08,3002
2018-09-09,3002
2018-09-10,2941
2018-09-11,2941
2018-09-12,2832
2018-09-13,2832
2018-09-14,2901
2018-09-15,2923
2018-09-16,2923
2018-09-17,2958
2018-09-18,2874
2018-09-19,2874
2018-09-20,2885
2018-09-21,2885
2018-09-22,2851
2018-09-23,2851
2018-09-24,2940
2018-09-25,2940
2018-09-26,3087
2018-09-27,3087
2018-09-28,3230
2018-09-29,3230
2018-09-30,3370
2018-10-01,3434
2018-10-02,3434
2018-10-03,3299
2018-10-04,3299
2018-10-05,3166
2018-10-06,3081
2018-10-07,3081
2018-10-08,3163
2018-10-09,3163
2018-10-10,3159
2018-10-11,3159
2018-10-12,3134
2018-10-13,3134
2018-10-14,3291
2018-10-15,3291
2018-10-16,3456
2018-10-17,3456
2018-10-18,3629
2018-10-19,3629
2018-10-20,3811
2018-10-21,3811
2018-10-22,4002
2018-10-23,4002
2018-10-24,4115
2018-10-25,4115
2018-10-26,4151
2018-10-27,4151
2018-10-28,4114
2018-10-29,4114
2018-10-30,4133
2018-10-31,4213
2018-11-01,4214
2018-11-03,4195
2018-11-04,4173
2018-11-05,4196
2018-11-06,4191
2018-11-07,4245
2018-11-08,4178
2018-11-09,4201
2018-11-10,4175
2018-11-11,4310
2018-11-12,4298
2018-11-13,4259
2018-11-14,4259
2018-11-15,4199
2018-11-16,4203
2018-11-17,4281
2018-11-18,4223
2018-11-19,4254
2018-11-20,4191
2018-11-21,4254
2018-11-22,4254
2018-11-23,4416
2018-11-24,4637
2018-11-25,4710
2018-11-26,4710
2018-11-27,4617
2018-11-28,4503
2018-11-29,4385
2018-12-01,4204
2018-12-02,4169
2018-12-03,4169
2018-12-04,4248
2018-12-05,4206
2018-12-07,4147
2018-12-09,4143
2018-12-10,4154
2018-12-11,4154
2018-12-12,4134
2018-12-13,4168
2018-12-14,4185
2018-12-15,4221
2018-12-16,4169
2018-12-17,4169
2018-12-18,4131
2018-12-19,4147
2018-12-20,4160
2018-12-21,4246
2018-12-22,4246
2018-12-23,4179
2018-12-24,4160
2018-12-25,4160
2018-12-26,4146
2018-12-27,4133
2018-12-28,4133
2018-12-29,4147
2018-12-30,4151
2018-12-31,4127
2019-01-01,4127
2019-01-02,4169
2019-01-03,4065
2019-01-04,4065
2019-01-05,4133
2019-01-06,4231
2019-01-08,4235
2019-01-10,4228
2019-01-11,4228
2019-01-12,4221
2019-01-13,4206
2019-01-14,4203
2019-01-15,4206
2019-01-16,4206
2019-01-17,4014
2019-01-18,3938
2019-01-19,4108
2019-01-20,4108
2019-01-21,4108
2019-01-22,3938
2019-01-23,3807
2019-01-24,3807
2019-01-25,3652
2019-01-26,3544
2019-01-27,3385
2019-01-28,3278
2019-01-29,3292
2019-01-30,3170
2019-01-31,3170
2019-02-01,3042
2019-02-02,3042
2019-02-03,2937
2019-02-04,2937
2019-02-05,2869
2019-02-06,2869
2019-02-07,2874
2019-02-08,2897
2019-02-09,2942
2019-02-10,2986
2019-02-11,3027
2019-02-12,3027
2019-02-13,2906
2019-02-14,2906
2019-02-15,2919
2019-02-16,2945
2019-02-17,2945
2019-02-18,2927
2019-02-19,2991
2019-02-20,2991
2019-02-21,2927
2019-02-22,2927
2019-02-23,3005
2019-02-24,3029
2019-02-25,3038
2019-02-26,3038
2019-02-27,3037
2019-02-28,3037
2019-03-01,3103
2019-03-02,3116
2019-03-03,3117
2019-03-04,3117
2019-03-05,3138
2019-03-06,3112
2019-03-07,3112
2019-03-08,3063
2019-03-09,2996
2019-03-10,2886
2019-03-11,2957
2019-03-12,3094
2019-03-13,3094
2019-03-14,3113
