date_obj,Sagacious%20spectacles price
2018-12-10,2683569
2018-12-11,2683569
2018-12-12,2549390
2018-12-13,2549390
2018-12-14,2549390
2018-12-15,2421920
2018-12-16,2421920
2018-12-17,2312809
2018-12-18,2312809
2018-12-19,2312809
2018-12-20,2199901
2018-12-21,2199901
2018-12-22,2199901
2018-12-23,2098690
2018-12-24,2098690
2018-12-25,2098690
2018-12-26,2012650
2018-12-27,2012650
2018-12-28,2012650
2018-12-29,1928034
2018-12-30,1928034
2018-12-31,1868876
2019-01-01,1868876
2019-01-02,1868876
2019-01-03,1797191
2019-01-04,1797191
2019-01-05,1797191
2019-01-06,1727680
2019-01-08,1727680
2019-01-10,1710394
2019-01-11,1710394
2019-01-12,1670711
2019-01-13,1670711
2019-01-14,1601050
2019-01-15,1601050
2019-01-16,1601050
2019-01-17,1578581
2019-01-18,1578581
2019-01-19,1578581
2019-01-20,1501846
2019-01-22,1501846
2019-01-23,1429918
2019-01-24,1429918
2019-01-25,1429918
2019-01-26,1365957
2019-01-27,1365957
2019-01-28,1365957
2019-01-29,1325095
2019-01-30,1325095
2019-01-31,1325095
2019-02-01,1296134
2019-02-02,1296134
2019-02-03,1303593
2019-02-04,1303593
2019-02-05,1303593
2019-02-06,1331824
2019-02-07,1331824
2019-02-08,1357907
2019-02-09,1357907
2019-02-10,1357907
2019-02-11,1329150
2019-02-12,1329150
2019-02-13,1329150
2019-02-14,1302008
2019-02-15,1302008
2019-02-16,1330732
2019-02-17,1330732
2019-02-18,1361153
2019-02-19,1361153
2019-02-20,1361153
2019-02-21,1383394
2019-02-22,1383394
2019-02-23,1440464
2019-02-24,1440464
2019-02-25,1479103
2019-02-26,1479103
2019-02-27,1479103
2019-02-28,1479103
2019-03-01,1496795
2019-03-02,1496795
2019-03-03,1496795
2019-03-04,1460001
2019-03-05,1460001
2019-03-06,1391619
2019-03-07,1391619
2019-03-08,1391619
2019-03-09,1331296
2019-03-10,1331296
2019-03-11,1271851
2019-03-12,1271851
2019-03-13,1271851
2019-03-14,1215702
2019-03-15,1215702
2019-03-16,1215702
2019-03-17,1162194
2019-03-18,1162194
2019-03-19,1162194
2019-03-20,1125109
2019-03-21,1125109
2019-03-22,1125109
2019-03-23,1132897
2019-03-24,1132897
2019-03-25,1132897
2019-03-26,1142159
2019-03-27,1142159
2019-03-28,1142159
2019-03-29,1153038
2019-03-30,1153038
2019-03-31,1153038
2019-04-01,1179313
2019-04-02,1179313
2019-04-03,1179313
2019-04-04,1168218
2019-04-05,1168218
2019-04-06,1168218
2019-04-07,1123646
2019-04-08,1123646
2019-04-09,1123646
2019-04-10,1082662
2019-04-11,1082662
2019-04-12,1041065
2019-04-13,1041065
2019-04-14,1022823
2019-04-15,1022823
2019-04-16,1022823
2019-04-17,1004747
2019-04-18,1004747
2019-04-19,1004747
2019-04-20,1001078
2019-04-21,1001078
2019-04-22,1015162
2019-04-23,1015162
2019-04-24,1015162
2019-04-25,1032307
2019-04-26,1032307
2019-04-27,1032307
2019-04-28,1051267
2019-04-29,1051267
2019-04-30,1056651
2019-05-01,1056651
2019-05-02,1056651
2019-05-03,1082971
2019-05-04,1082971
2019-05-05,1095787
2019-05-06,1095787
2019-05-07,1127198
2019-05-08,1127198
2019-05-09,1127198
2019-05-10,1178728
2019-05-11,1178728
2019-05-12,1218690
2019-05-13,1218690
2019-05-14,1271099
2019-05-15,1271099
2019-05-16,1271099
2019-05-17,1324724
2019-05-18,1324724
2019-05-19,1324724
2019-05-20,1390961
2019-05-21,1390961
2019-05-22,1390961
2019-05-23,1454426
2019-05-24,1454426
2019-05-25,1454426
2019-05-26,1522354
2019-05-27,1522354
2019-05-28,1506749
2019-05-29,1506749
2019-05-30,1506749
2019-05-31,1442691
2019-06-01,1442691
2019-06-02,1442691
2019-06-03,1374980
2019-06-04,1374980
2019-06-05,1374980
2019-06-06,1308422
2019-06-07,1308422
2019-06-08,1248650
2019-06-09,1248650
2019-06-10,1248650
2019-06-11,1191343
2019-06-12,1191343
2019-06-13,1191343
2019-06-14,1133345
2019-06-15,1133345
2019-06-16,1133345
2019-06-17,1080352
2019-06-18,1080352
2019-06-19,1080352
2019-06-20,1088407
2019-06-21,1088407
2019-06-22,1088407
2019-06-23,1103135
2019-06-24,1103135
2019-06-25,1103135
2019-06-26,1103135
2019-06-27,1148859
2019-06-28,1148859
2019-06-29,1148859
2019-06-30,1188559
2019-07-01,1188559
2019-07-02,1188559
2019-07-03,1241733
2019-07-04,1241733
2019-07-05,1241733
2019-07-06,1241733
2019-07-07,1299123
2019-07-08,1299123
2019-07-09,1351772
2019-07-10,1351772
2019-07-11,1351772
2019-07-12,1411875
2019-07-13,1411875
2019-07-14,1476668
2019-07-15,1476668
2019-07-16,1476668
2019-07-17,1542876
2019-07-18,1542876
2019-07-19,1542876
2019-07-20,1612377
2019-07-21,1612377
2019-07-22,1685544
2019-07-23,1685544
2019-07-24,1729498
2019-07-25,1729498
2019-07-26,1729498
2019-07-27,1788902
2019-07-28,1788902
2019-07-29,1788902
2019-07-30,1753277
2019-07-31,1753277
2019-08-01,1753277
2019-08-02,1679751
2019-08-03,1679751
2019-08-04,1606774
2019-08-05,1606774
2019-08-06,1606774
2019-08-07,1648120
2019-08-08,1648120
2019-08-09,1648120
2019-08-10,1629138
2019-08-11,1629138
2019-08-12,1629138
2019-08-13,1584962
2019-08-14,1584962
2019-08-15,1584962
2019-08-16,1586933
2019-08-17,1586933
2019-08-18,1586933
2019-08-19,1624591
2019-08-20,1624591
2019-08-21,1624591
2019-08-22,1647405
2019-08-23,1647405
2019-08-24,1647405
2019-08-24,1647405
2019-08-25,1691515
2019-08-25,1691515
2019-08-26,1691515
2019-08-26,1691515
2019-08-27,1691515
2019-08-27,1691515
2019-08-28,1660673
2019-08-29,1660673
2019-08-30,1660673
2019-08-31,1604111
2019-09-01,1604111
2019-09-02,1604111
2019-09-03,1540761
2019-09-04,1540761
2019-09-05,1540761
2019-09-06,1540761
2019-09-07,1503689
2019-09-08,1503689
2019-09-09,1503689
2019-09-10,1462291
2019-09-11,1462291
2019-09-12,1462291
2019-09-13,1470560
2019-09-14,1470560
2019-09-15,1470560
2019-09-16,1485934
2019-09-17,1485934
2019-09-18,1485934
2019-09-19,1507147
2019-09-20,1507147
2019-09-21,1507147
2019-09-22,1550129
2019-09-23,1550129
2019-09-24,1550129
2019-09-25,1587646
2019-09-26,1587646
2019-09-27,1587646
2019-09-28,1561001
2019-09-29,1561001
2019-09-30,1561001
2019-10-01,1485191
2019-10-02,1485191
2019-10-03,1485191
2019-10-04,1485191
2019-10-05,1417899
2019-10-06,1417899
2019-10-07,1417899
2019-10-08,1415232
2019-10-09,1415232
2019-10-10,1415232
2019-10-11,1415232
2019-10-12,1439664
2019-10-13,1439664
2019-10-14,1439664
2019-10-15,1396061
2019-10-16,1396061
2019-10-17,1396061
2019-10-18,1333990
2019-10-19,1333990
2019-10-20,1333990
2019-10-21,1333990
2019-10-22,1356601
2019-10-23,1356601
2019-10-24,1356601
2019-10-25,1374036
2019-10-26,1374036
2019-10-27,1374036
2019-10-28,1388345
2019-10-29,1388345
2019-10-30,1388345
2019-10-31,1396753
2019-11-01,1396753
2019-11-02,1396753
2019-11-03,1361892
2019-11-04,1361892
2019-11-05,1361892
2019-11-06,1327902
2019-11-07,1327902
2019-11-08,1327902
2019-11-09,1294631
2019-11-10,1294631
2019-11-11,1294631
2019-11-12,1313374
2019-11-13,1313374
2019-11-14,1313374
2019-11-15,1313374
2019-11-16,1307201
2019-11-17,1307201
2019-11-18,1307201
2019-11-19,1307201
2019-11-20,1252402
2019-11-21,1252402
2019-11-22,1252402
2019-11-23,1193342
2019-11-24,1193342
2019-11-25,1193342
2019-11-26,1133674
2019-11-27,1133674
2019-11-28,1133674
2019-11-29,1133674
2019-11-30,1113327
2019-12-01,1113327
2019-12-02,1113327
2019-12-03,1125616
2019-12-04,1125616
2019-12-05,1125616
2019-12-06,1125616
2019-12-07,1154584
2019-12-08,1154584
2019-12-09,1205300
2019-12-10,1205300
2019-12-11,1205300
2019-12-12,1254136
2019-12-13,1254136
2019-12-14,1254136
2019-12-15,1246868
2019-12-16,1246868
2019-12-17,1246868
2019-12-18,1246868
2019-12-19,1223691
2019-12-20,1223691
2019-12-21,1223691
2019-12-22,1223754
2019-12-23,1223754
2019-12-24,1223754
2019-12-25,1250543
2019-12-26,1250543
2019-12-27,1250543
2019-12-28,1286448
2019-12-29,1286448
2019-12-30,1286448
2019-12-31,1286448
2020-01-01,1316649
2020-01-02,1316649
2020-01-03,1316649
2020-01-04,1316649
2020-01-05,1326798
2020-01-06,1326798
2020-01-07,1326798
2020-01-08,1325070
2020-01-09,1325070
2020-01-10,1325070
2020-01-11,1320943
2020-01-12,1320943
2020-01-13,1320943
2020-01-14,1320943
2020-01-15,1325130
2020-01-16,1325130
2020-01-17,1325130
2020-01-18,1328162
2020-01-19,1328162
2020-01-20,1325088
2020-01-21,1325088
2020-01-22,1325088
2020-01-23,1325088
2020-01-24,1284228
2020-01-25,1284228
2020-01-26,1284228
2020-01-27,1220702
2020-01-28,1220702
2020-01-29,1220702
2020-01-30,1185833
2020-01-31,1185833
2020-02-01,1185833
2020-02-02,1184903
2020-02-03,1184903
2020-02-04,1184903
2020-02-05,1166922
2020-02-06,1166922
2020-02-07,1166922
2020-02-08,1138317
2020-02-09,1138317
2020-02-10,1086767
2020-02-11,1086767
2020-02-12,1086767
2020-02-13,1045632
2020-02-14,1045632
2020-02-15,1006775
2020-02-16,1006775
2020-02-17,1007672
2020-02-18,1007672
2020-02-19,1007672
2020-02-20,1038641
2020-02-21,1038641
2020-02-22,1038641
2020-02-23,991811
2020-02-24,991811
2020-02-25,991811
2020-02-26,949493
2020-02-27,949493
2020-02-28,948516
2020-02-29,948516
2020-03-01,948516
2020-03-02,981597
2020-03-03,981597
2020-03-04,981597
2020-03-05,1022972
2020-03-06,1022972
2020-03-07,1022972
2020-03-08,1054940
2020-03-09,1054940
2020-03-10,1069867
2020-03-11,1069867
2020-03-12,1069867
2020-03-13,1049057
2020-03-14,1049057
2020-03-15,1049057
2020-03-16,999308
2020-03-17,999308
2020-03-18,999308
2020-03-19,960396
2020-03-20,960396
2020-03-21,960396
2020-03-22,957471
2020-03-23,957471
2020-03-24,957471
2020-03-25,944645
2020-03-26,944645
2020-03-27,944645
2020-03-28,953380
2020-03-29,953380
2020-03-30,955035
2020-03-31,955035
2020-04-01,955035
2020-04-02,946325
2020-04-03,946325
2020-04-04,924053
2020-04-05,924053
2020-04-06,889959
2020-04-07,889959
2020-04-08,882887
2020-04-09,882887
2020-04-10,882887
2020-04-11,864562
2020-04-12,864562
2020-04-13,831883
2020-04-14,831883
2020-04-15,811959
2020-04-16,811959
2020-04-17,811959
2020-04-18,787215
2020-04-19,787215
2020-04-20,763335
2020-04-21,763335
2020-04-22,772536
2020-04-23,772536
2020-04-24,776796
2020-04-25,776796
2020-04-26,774225
2020-04-27,774225
2020-04-28,792682
2020-04-29,792682
2020-04-30,793405
2020-05-01,793405
2020-05-02,793405
2020-05-03,795084
2020-05-04,795084
2020-05-05,790991
2020-05-06,790991
2020-05-07,782703
2020-05-08,782703
2020-05-09,769547
2020-05-10,769547
2020-05-11,769547
2020-05-12,759971
2020-05-13,759971
