date_obj,Larupia%20legs price
2019-04-11,1109
2019-04-12,1109
2019-04-13,1109
2019-04-14,1091
2019-04-15,1091
2019-04-16,1091
2019-04-17,1048
2019-04-18,1048
2019-04-19,1048
2019-04-20,1071
2019-04-21,1071
2019-04-22,1071
2019-04-23,1033
2019-04-24,1033
2019-04-25,1033
2019-04-26,1013
2019-04-27,1013
2019-04-28,1013
2019-04-29,1013
2019-04-30,1006
2019-05-01,1006
2019-05-02,1006
2019-05-03,1024
2019-05-04,1024
2019-05-05,1024
2019-05-06,1024
2019-05-07,1063
2019-05-08,1063
2019-05-09,1063
2019-05-10,1063
2019-05-11,1011
2019-05-12,1011
2019-05-13,1011
2019-05-14,970
2019-05-15,970
2019-05-16,970
2019-05-17,970
2019-05-18,956
2019-05-19,956
2019-05-20,956
2019-05-21,956
2019-05-22,960
2019-05-23,960
2019-05-24,960
2019-05-25,965
2019-05-26,965
2019-05-27,965
2019-05-28,990
2019-05-29,990
2019-05-30,990
2019-05-31,990
2019-06-01,1040
2019-06-02,1040
2019-06-03,1040
2019-06-04,1092
2019-06-05,1092
2019-06-06,1092
2019-06-07,1092
2019-06-08,1110
2019-06-09,1110
2019-06-10,1110
2019-06-11,1110
2019-06-12,1153
2019-06-13,1153
2019-06-14,1153
2019-06-15,1153
2019-06-16,1123
2019-06-17,1123
2019-06-18,1123
2019-06-19,1123
2019-06-20,1078
2019-06-21,1078
2019-06-22,1078
2019-06-23,1078
2019-06-24,1079
2019-06-25,1079
2019-06-26,1079
2019-06-27,1079
2019-06-28,1059
2019-06-29,1059
2019-06-30,1059
2019-07-01,1059
2019-07-02,1018
2019-07-03,1018
2019-07-04,1018
2019-07-05,1018
2019-07-06,974
2019-07-07,974
2019-07-08,974
2019-07-09,974
2019-07-10,927
2019-07-11,927
2019-07-12,927
2019-07-13,927
2019-07-14,922
2019-07-15,922
2019-07-16,922
2019-07-17,922
2019-07-18,922
2019-07-19,924
2019-07-20,924
2019-07-21,924
2019-07-22,924
2019-07-23,941
2019-07-24,941
2019-07-25,941
2019-07-26,941
2019-07-27,941
2019-07-28,904
2019-07-29,904
2019-07-30,904
2019-07-31,904
2019-08-01,878
2019-08-02,878
2019-08-03,878
2019-08-04,878
2019-08-05,834
2019-08-06,834
2019-08-07,834
2019-08-08,834
2019-08-09,817
2019-08-10,817
2019-08-11,817
2019-08-12,817
2019-08-13,826
2019-08-14,826
2019-08-15,826
2019-08-16,826
2019-08-17,845
2019-08-18,845
2019-08-19,845
2019-08-20,845
2019-08-21,854
2019-08-22,854
2019-08-23,854
2019-08-24,854
2019-08-24,854
2019-08-25,856
2019-08-25,856
2019-08-26,856
2019-08-26,856
2019-08-27,856
2019-08-27,856
2019-08-28,856
2019-08-29,832
2019-08-30,832
2019-08-31,832
2019-09-01,832
2019-09-02,828
2019-09-03,828
2019-09-04,828
2019-09-05,828
2019-09-06,828
2019-09-07,813
2019-09-08,813
2019-09-09,813
2019-09-10,813
2019-09-11,813
2019-09-12,819
2019-09-13,819
2019-09-14,819
2019-09-15,819
2019-09-16,819
2019-09-17,811
2019-09-18,811
2019-09-19,811
2019-09-20,811
2019-09-21,811
2019-09-22,824
2019-09-23,824
2019-09-24,824
2019-09-25,824
2019-09-26,824
2019-09-27,838
2019-09-28,838
2019-09-29,838
2019-09-30,838
2019-10-01,879
2019-10-02,879
2019-10-03,879
2019-10-04,879
2019-10-05,879
2019-10-06,919
2019-10-07,919
2019-10-08,919
2019-10-09,919
2019-10-10,919
2019-10-11,919
2019-10-12,927
2019-10-13,927
2019-10-14,927
2019-10-15,927
2019-10-16,929
2019-10-17,929
2019-10-18,929
2019-10-19,929
2019-10-20,929
2019-10-21,936
2019-10-22,936
2019-10-23,936
2019-10-24,936
2019-10-25,936
2019-10-26,934
2019-10-27,934
2019-10-28,934
2019-10-29,934
2019-10-30,935
2019-10-31,935
2019-11-01,935
2019-11-02,935
2019-11-03,923
2019-11-04,923
2019-11-05,923
2019-11-06,923
2019-11-07,923
2019-11-08,915
2019-11-09,915
2019-11-10,915
2019-11-11,915
2019-11-12,911
2019-11-13,911
2019-11-14,911
2019-11-15,911
2019-11-16,911
2019-11-17,878
2019-11-18,878
2019-11-19,878
2019-11-20,878
2019-11-21,878
2019-11-22,869
2019-11-23,869
2019-11-24,869
2019-11-25,869
2019-11-26,909
2019-11-27,909
2019-11-28,909
2019-11-29,909
2019-11-30,909
2019-12-01,909
2019-12-02,950
2019-12-03,950
2019-12-04,950
2019-12-05,950
2019-12-06,950
2019-12-07,989
2019-12-08,989
2019-12-09,989
2019-12-10,989
2019-12-11,989
2019-12-12,989
2019-12-13,982
2019-12-14,982
2019-12-15,982
2019-12-16,982
2019-12-17,982
2019-12-18,961
2019-12-19,961
2019-12-20,961
2019-12-21,961
2019-12-22,961
2019-12-23,961
2019-12-24,935
2019-12-25,935
2019-12-26,935
2019-12-27,935
2019-12-28,935
2019-12-29,929
2019-12-30,929
2019-12-31,929
2020-01-01,929
2020-01-02,929
2020-01-03,887
2020-01-04,887
2020-01-05,887
2020-01-06,887
2020-01-07,874
2020-01-08,874
2020-01-09,874
2020-01-10,874
2020-01-11,844
2020-01-12,844
2020-01-13,844
2020-01-14,844
2020-01-15,814
2020-01-16,814
2020-01-17,814
2020-01-18,814
2020-01-19,811
2020-01-20,811
2020-01-21,811
2020-01-22,811
2020-01-23,811
2020-01-24,813
2020-01-25,813
2020-01-26,813
2020-01-27,813
2020-01-28,849
2020-01-29,849
2020-01-30,849
2020-01-31,849
2020-02-01,849
2020-02-02,892
2020-02-03,892
2020-02-04,892
2020-02-05,892
2020-02-06,892
2020-02-07,937
2020-02-08,937
2020-02-09,937
2020-02-10,972
2020-02-11,972
2020-02-12,972
2020-02-13,972
2020-02-14,972
2020-02-15,947
2020-02-16,947
2020-02-17,947
2020-02-18,903
2020-02-19,903
2020-02-20,903
2020-02-21,903
2020-02-22,902
2020-02-23,902
2020-02-24,902
2020-02-25,902
2020-02-26,889
2020-02-27,889
2020-02-28,889
2020-02-29,889
2020-03-01,878
2020-03-02,878
2020-03-03,878
2020-03-04,878
2020-03-05,878
2020-03-06,861
2020-03-07,861
2020-03-08,861
2020-03-09,861
2020-03-10,839
2020-03-11,839
2020-03-12,839
2020-03-13,839
2020-03-14,838
2020-03-15,838
2020-03-16,838
2020-03-17,838
2020-03-18,856
2020-03-19,856
2020-03-20,856
2020-03-21,856
2020-03-22,850
2020-03-23,850
2020-03-24,850
2020-03-25,837
2020-03-26,837
2020-03-27,837
2020-03-28,832
2020-03-29,832
2020-03-30,851
2020-03-31,851
2020-04-01,851
2020-04-02,894
2020-04-03,894
2020-04-04,894
2020-04-05,939
2020-04-06,939
2020-04-07,979
2020-04-08,979
2020-04-09,990
2020-04-10,990
2020-04-11,1005
2020-04-12,1005
2020-04-13,1005
2020-04-14,1015
2020-04-15,1015
2020-04-16,1019
2020-04-17,1019
2020-04-18,1005
2020-04-19,1005
2020-04-20,998
2020-04-21,998
2020-04-22,979
2020-04-23,979
2020-04-24,979
2020-04-25,969
2020-04-26,969
2020-04-27,951
2020-04-28,951
2020-04-29,943
2020-04-30,943
2020-05-01,943
2020-05-02,942
2020-05-03,942
2020-05-04,942
2020-05-05,918
2020-05-06,918
2020-05-07,918
2020-05-08,898
2020-05-09,898
2020-05-10,878
2020-05-11,878
2020-05-12,878
2020-05-13,878
