date_obj,Dwarf%20weed price
2019-06-08,500
2019-06-09,489
2019-06-10,489
2019-06-11,487
2019-06-12,487
2019-06-13,494
2019-06-14,514
2019-06-15,515
2019-06-16,517
2019-06-17,530
2019-06-18,535
2019-06-19,522
2019-06-20,516
2019-06-21,528
2019-06-22,517
2019-06-23,507
2019-06-24,500
2019-06-25,509
2019-06-26,521
2019-06-27,524
2019-06-28,514
2019-06-29,505
2019-06-30,497
2019-07-01,490
2019-07-02,499
2019-07-03,500
2019-07-04,506
2019-07-05,500
2019-07-06,495
2019-07-07,494
2019-07-08,499
2019-07-09,506
2019-07-10,516
2019-07-11,536
2019-07-12,526
2019-07-13,530
2019-07-14,526
2019-07-15,513
2019-07-16,509
2019-07-17,499
2019-07-18,517
2019-07-19,523
2019-07-20,526
2019-07-21,531
2019-07-22,530
2019-07-23,543
2019-07-24,551
2019-07-25,544
2019-07-26,538
2019-07-27,531
2019-07-28,515
2019-07-29,525
2019-07-30,543
2019-07-31,537
2019-08-01,535
2019-08-02,538
2019-08-03,526
2019-08-04,520
2019-08-05,521
2019-08-06,517
2019-08-07,520
2019-08-08,519
2019-08-09,518
2019-08-10,506
2019-08-11,500
2019-08-12,510
2019-08-13,513
2019-08-14,519
2019-08-15,519
2019-08-16,515
2019-08-17,510
2019-08-18,509
2019-08-19,511
2019-08-20,512
2019-08-21,518
2019-08-22,512
2019-08-23,501
2019-08-24,502
2019-08-24,502
2019-08-25,509
2019-08-25,509
2019-08-26,506
2019-08-26,506
2019-08-27,511
2019-08-27,511
2019-08-28,523
2019-08-29,535
2019-08-30,537
2019-08-31,552
2019-09-01,544
2019-09-02,540
2019-09-03,539
2019-09-04,530
2019-09-05,520
2019-09-06,520
2019-09-07,523
2019-09-08,522
2019-09-09,522
2019-09-10,513
2019-09-11,519
2019-09-12,543
2019-09-13,544
2019-09-14,555
2019-09-15,550
2019-09-16,543
2019-09-17,548
2019-09-18,560
2019-09-19,560
2019-09-20,560
2019-09-21,552
2019-09-22,548
2019-09-23,559
2019-09-24,559
2019-09-25,580
2019-09-26,605
2019-09-27,605
2019-09-28,626
2019-09-29,626
2019-09-30,650
2019-10-01,674
2019-10-02,674
2019-10-03,686
2019-10-04,706
2019-10-05,716
2019-10-06,731
2019-10-07,762
2019-10-08,746
2019-10-09,746
2019-10-10,710
2019-10-11,674
2019-10-12,649
2019-10-13,627
2019-10-14,611
2019-10-15,619
2019-10-16,603
2019-10-17,584
2019-10-18,577
2019-10-19,572
2019-10-20,573
2019-10-21,591
2019-10-22,613
2019-10-23,619
2019-10-24,611
2019-10-25,607
2019-10-26,610
2019-10-27,620
2019-10-28,633
2019-10-29,633
2019-10-30,640
2019-10-31,635
2019-11-01,641
2019-11-02,654
2019-11-03,658
2019-11-04,667
2019-11-05,667
2019-11-06,670
2019-11-07,673
2019-11-08,668
2019-11-09,667
2019-11-10,649
2019-11-11,629
2019-11-12,639
2019-11-13,622
2019-11-14,613
2019-11-15,611
2019-11-16,602
2019-11-17,602
2019-11-18,588
2019-11-19,592
2019-11-20,587
2019-11-21,587
2019-11-22,597
2019-11-23,614
2019-11-24,615
2019-11-25,601
2019-11-26,613
2019-11-27,613
2019-11-28,599
2019-11-29,587
2019-11-30,567
2019-12-01,549
2019-12-02,544
2019-12-03,526
2019-12-04,502
2019-12-05,502
2019-12-06,503
2019-12-07,518
2019-12-08,518
2019-12-09,512
2019-12-10,517
2019-12-11,524
2019-12-12,524
2019-12-13,534
2019-12-14,526
2019-12-15,524
2019-12-16,528
2019-12-17,540
2019-12-18,551
2019-12-19,559
2019-12-20,565
2019-12-21,574
2019-12-22,588
2019-12-23,604
2019-12-24,623
2019-12-25,620
2019-12-26,611
2019-12-27,627
2019-12-28,618
2019-12-29,595
2019-12-30,570
2019-12-31,546
2020-01-01,556
2020-01-02,548
2020-01-03,533
2020-01-04,536
2020-01-05,539
2020-01-06,533
2020-01-07,534
2020-01-08,534
2020-01-09,542
2020-01-10,545
2020-01-11,546
2020-01-12,552
2020-01-13,552
2020-01-14,554
2020-01-15,559
2020-01-16,557
2020-01-17,549
2020-01-18,549
2020-01-19,550
2020-01-20,563
2020-01-21,563
2020-01-22,568
2020-01-23,557
2020-01-24,566
2020-01-25,556
2020-01-26,539
2020-01-27,528
2020-01-28,531
2020-01-29,544
2020-01-30,554
2020-01-31,562
2020-02-01,569
2020-02-02,573
2020-02-03,559
2020-02-04,554
2020-02-05,536
2020-02-06,527
2020-02-07,502
2020-02-08,500
2020-02-09,496
2020-02-10,506
2020-02-11,506
2020-02-12,501
2020-02-13,513
2020-02-14,513
2020-02-15,514
2020-02-16,501
2020-02-17,498
2020-02-18,496
2020-02-19,497
2020-02-20,504
2020-02-21,504
2020-02-22,509
2020-02-23,513
2020-02-24,523
2020-02-25,526
2020-02-26,530
2020-02-27,536
2020-02-28,530
2020-02-29,527
2020-03-01,533
2020-03-02,553
2020-03-03,543
2020-03-04,536
2020-03-05,529
2020-03-06,525
2020-03-07,534
2020-03-08,536
2020-03-09,550
2020-03-10,555
2020-03-11,556
2020-03-12,559
2020-03-13,561
2020-03-14,552
2020-03-15,549
2020-03-16,547
2020-03-17,539
2020-03-18,535
2020-03-19,523
2020-03-20,529
2020-03-21,548
2020-03-22,562
2020-03-23,586
2020-03-24,601
2020-03-25,605
2020-03-26,599
2020-03-27,593
2020-03-28,604
2020-03-29,598
2020-03-30,600
2020-03-31,589
2020-04-01,562
2020-04-02,545
2020-04-03,529
2020-04-04,517
2020-04-05,506
2020-04-06,497
2020-04-07,510
2020-04-08,512
2020-04-09,516
2020-04-10,525
2020-04-11,528
2020-04-12,523
2020-04-13,516
2020-04-14,508
2020-04-15,505
2020-04-16,508
2020-04-17,509
2020-04-18,512
2020-04-19,507
2020-04-20,512
2020-04-21,508
2020-04-22,506
2020-04-23,515
2020-04-24,521
2020-04-25,523
2020-04-26,526
2020-04-27,523
2020-04-28,512
2020-04-29,503
2020-04-30,488
2020-05-01,488
2020-05-02,479
2020-05-03,471
2020-05-04,473
2020-05-05,468
2020-05-06,468
2020-05-07,472
2020-05-08,477
2020-05-09,472
2020-05-10,473
2020-05-11,468
2020-05-12,469
2020-05-13,480
