date_obj,Green%20partyhat price
2019-03-27,4210
2019-03-28,4210
2019-03-29,4306
2019-03-30,4306
2019-03-31,4306
2019-04-01,4331
2019-04-02,4331
2019-04-03,4380
2019-04-04,4380
2019-04-05,4380
2019-04-06,4267
2019-04-07,4267
2019-04-08,4261
2019-04-09,4261
2019-04-10,4261
2019-04-11,4168
2019-04-12,4168
2019-04-13,4113
2019-04-14,4113
2019-04-15,4113
2019-04-16,3977
2019-04-17,3977
2019-04-18,3977
2019-04-19,3798
2019-04-20,3798
2019-04-21,3798
2019-04-22,3737
2019-04-23,3737
2019-04-24,3672
2019-04-25,3672
2019-04-26,3566
2019-04-27,3566
2019-04-28,3566
2019-04-29,3402
2019-04-30,3402
2019-05-01,3372
2019-05-02,3372
2019-05-03,3335
2019-05-04,3335
2019-05-05,3335
2019-05-06,3410
2019-05-07,3410
2019-05-08,3410
2019-05-09,3420
2019-05-10,3420
2019-05-11,3420
2019-05-12,3453
2019-05-13,3453
2019-05-14,3450
2019-05-15,3450
2019-05-16,3450
2019-05-17,3507
2019-05-18,3507
2019-05-19,3585
2019-05-20,3585
2019-05-21,3585
2019-05-22,3708
2019-05-23,3708
2019-05-24,3708
2019-05-25,3844
2019-05-26,3844
2019-05-27,3932
2019-05-28,3932
2019-05-29,4005
2019-05-30,4005
2019-05-31,4005
2019-06-01,4135
2019-06-02,4135
2019-06-03,4135
2019-06-04,4226
2019-06-05,4226
2019-06-06,4399
2019-06-07,4399
2019-06-08,4463
2019-06-09,4463
2019-06-10,4463
2019-06-11,4616
2019-06-12,4616
2019-06-13,4616
2019-06-14,4779
2019-06-15,4779
2019-06-16,4779
2019-06-17,4891
2019-06-18,4891
2019-06-19,4891
2019-06-20,5113
2019-06-21,5113
2019-06-22,5113
2019-06-23,5289
2019-06-24,5289
2019-06-25,5289
2019-06-26,5473
2019-06-27,5473
2019-06-28,5473
2019-06-29,5599
2019-06-30,5599
2019-07-01,5599
2019-07-02,5701
2019-07-03,5701
2019-07-04,5701
2019-07-05,5706
2019-07-06,5706
2019-07-07,5706
2019-07-08,5574
2019-07-09,5574
2019-07-10,5574
2019-07-11,5409
2019-07-12,5409
2019-07-13,5409
2019-07-14,5469
2019-07-15,5469
2019-07-16,5469
2019-07-17,5451
2019-07-18,5451
2019-07-19,5451
2019-07-20,5203
2019-07-21,5203
2019-07-22,5203
2019-07-23,5026
2019-07-24,5026
2019-07-25,5026
2019-07-26,5026
2019-07-27,4954
2019-07-28,4954
2019-07-29,4954
2019-07-30,4911
2019-07-31,4911
2019-08-01,4911
2019-08-02,5078
2019-08-03,5078
2019-08-04,5078
2019-08-05,5095
2019-08-06,5095
2019-08-07,5095
2019-08-08,5153
2019-08-09,5153
2019-08-10,5153
2019-08-11,5036
2019-08-12,5036
2019-08-13,5036
2019-08-14,5183
2019-08-15,5183
2019-08-16,5202
2019-08-17,5202
2019-08-18,5202
2019-08-19,5248
2019-08-20,5248
2019-08-21,5248
2019-08-22,5338
2019-08-23,5338
2019-08-24,5338
2019-08-24,5338
2019-08-25,5338
2019-08-25,5338
2019-08-26,5317
2019-08-26,5317
2019-08-27,5317
2019-08-27,5317
2019-08-28,5317
2019-08-29,5219
2019-08-30,5219
2019-08-31,5219
2019-09-01,5297
2019-09-02,5297
2019-09-03,5297
2019-09-04,5469
2019-09-05,5469
2019-09-06,5469
2019-09-07,5653
2019-09-08,5653
2019-09-09,5653
2019-09-10,5651
2019-09-11,5651
2019-09-12,5651
2019-09-13,5760
2019-09-14,5760
2019-09-15,5760
2019-09-16,5480
2019-09-17,5480
2019-09-18,5480
2019-09-19,5407
2019-09-20,5407
2019-09-21,5407
2019-09-22,5432
2019-09-23,5432
2019-09-24,5432
2019-09-25,5491
2019-09-26,5491
2019-09-27,5491
2019-09-28,5491
2019-09-29,5316
2019-09-30,5316
2019-10-01,5316
2019-10-02,5137
2019-10-03,5137
2019-10-04,5137
2019-10-05,5137
2019-10-06,5029
2019-10-07,5029
2019-10-08,5029
2019-10-09,5029
2019-10-10,5135
2019-10-11,5135
2019-10-12,5135
2019-10-13,5363
2019-10-14,5363
2019-10-15,5363
2019-10-16,5568
2019-10-17,5568
2019-10-18,5568
2019-10-19,5568
2019-10-20,5763
2019-10-21,5763
2019-10-22,5763
2019-10-23,5763
2019-10-24,5817
2019-10-25,5817
2019-10-26,5817
2019-10-27,5875
2019-10-28,5875
2019-10-29,5875
2019-10-30,5875
2019-10-31,5868
2019-11-01,5868
2019-11-02,5868
2019-11-03,5926
2019-11-04,5926
2019-11-05,5926
2019-11-06,5926
2019-11-07,6030
2019-11-08,6030
2019-11-09,6030
2019-11-10,5966
2019-11-11,5966
2019-11-12,5966
2019-11-13,5966
2019-11-14,5931
2019-11-15,5931
2019-11-16,5931
2019-11-17,5931
2019-11-18,5778
2019-11-19,5778
2019-11-20,5778
2019-11-21,5778
2019-11-22,5527
2019-11-23,5527
2019-11-24,5527
2019-11-25,5262
2019-11-26,5262
2019-11-27,5262
2019-11-28,5008
2019-11-29,5008
2019-11-30,5008
2019-12-01,4768
2019-12-02,4768
2019-12-03,4768
2019-12-04,4632
2019-12-05,4632
2019-12-06,4632
2019-12-07,4632
2019-12-08,4632
2019-12-09,4571
2019-12-10,4370
2019-12-11,4151
2019-12-12,3943
2019-12-13,3745
2019-12-14,3559
2019-12-15,3388
2019-12-16,3237
2019-12-17,3121
2019-12-18,3002
2019-12-19,2954
2019-12-20,2902
2019-12-21,2921
2019-12-22,2857
2019-12-23,2763
2019-12-24,2727
2019-12-25,2636
2019-12-26,2504
2019-12-27,2378
2019-12-28,2281
2019-12-29,2255
2019-12-30,2232
2019-12-31,2269
2020-01-01,2260
2020-01-02,2253
2020-01-03,2289
2020-01-04,2284
2020-01-05,2286
2020-01-06,2266
2020-01-07,2271
2020-01-08,2271
2020-01-09,2210
2020-01-10,2102
2020-01-11,1998
2020-01-12,1952
2020-01-13,1952
2020-01-14,1961
2020-01-15,1947
2020-01-16,1939
2020-01-17,1926
2020-01-18,1926
2020-01-19,1963
2020-01-20,1963
2020-01-21,1987
2020-01-22,1987
2020-01-23,2047
2020-01-24,2047
2020-01-25,2136
2020-01-26,2136
2020-01-27,2034
2020-01-28,2034
2020-01-29,2001
2020-01-30,2001
2020-01-31,2040
2020-02-01,2040
2020-02-02,1975
2020-02-03,1975
2020-02-04,1998
2020-02-05,1998
2020-02-06,1968
2020-02-07,1968
2020-02-08,1890
2020-02-09,1890
2020-02-10,1874
2020-02-11,1874
2020-02-12,1944
2020-02-13,1944
2020-02-14,2022
2020-02-15,2022
2020-02-16,2022
2020-02-17,2050
2020-02-18,2050
2020-02-19,2120
2020-02-20,2081
2020-02-21,2081
2020-02-22,2045
2020-02-23,2045
2020-02-24,2059
2020-02-25,2059
2020-02-26,2029
2020-02-27,2029
2020-02-28,2067
2020-02-29,2067
2020-03-01,2067
2020-03-02,2095
2020-03-03,2095
2020-03-04,2095
2020-03-05,2053
2020-03-06,2053
2020-03-07,2053
2020-03-08,2041
2020-03-09,2041
2020-03-10,2024
2020-03-11,2024
2020-03-12,2024
2020-03-13,2057
2020-03-14,2057
2020-03-15,2057
2020-03-16,2070
2020-03-17,2070
2020-03-18,2070
2020-03-19,2091
2020-03-20,2091
2020-03-21,2064
2020-03-22,2064
2020-03-23,2073
2020-03-24,2073
2020-03-25,2050
2020-03-26,2050
2020-03-27,2074
2020-03-28,2074
2020-03-29,2048
2020-03-30,2048
2020-03-31,2047
2020-04-01,2047
2020-04-02,1998
2020-04-03,1998
2020-04-04,1998
2020-04-05,1998
2020-04-06,1965
2020-04-07,1965
2020-04-08,1939
2020-04-09,1939
2020-04-10,1939
2020-04-11,1934
2020-04-12,1934
2020-04-13,1952
2020-04-14,1952
2020-04-15,1963
2020-04-16,1963
2020-04-17,1963
2020-04-18,1983
2020-04-19,1983
2020-04-20,1954
2020-04-21,1954
2020-04-22,1921
2020-04-23,1921
2020-04-24,1921
2020-04-25,1926
2020-04-26,1926
2020-04-27,1980
2020-04-28,1980
2020-04-29,1959
2020-04-30,1959
2020-05-01,1993
2020-05-02,1993
2020-05-03,1973
2020-05-04,1973
2020-05-05,1973
2020-05-06,2001
2020-05-07,2001
2020-05-08,2001
2020-05-09,2029
2020-05-10,2029
2020-05-11,2029
2020-05-12,1963
2020-05-13,1963
