date_obj,Spiny%20helmet price
2019-08-23,722
2019-08-24,722
2019-08-24,722
2019-08-25,722
2019-08-25,722
2019-08-26,724
2019-08-26,724
2019-08-27,724
2019-08-27,724
2019-08-28,724
2019-08-29,734
2019-08-30,734
2019-08-31,734
2019-09-01,739
2019-09-02,739
2019-09-03,739
2019-09-04,750
2019-09-05,750
2019-09-06,750
2019-09-07,750
2019-09-08,759
2019-09-09,759
2019-09-10,759
2019-09-11,759
2019-09-12,759
2019-09-13,759
2019-09-14,759
2019-09-15,759
2019-09-16,751
2019-09-17,751
2019-09-18,751
2019-09-19,743
2019-09-20,743
2019-09-21,743
2019-09-22,743
2019-09-23,764
2019-09-24,764
2019-09-25,764
2019-09-26,764
2019-09-27,779
2019-09-28,779
2019-09-29,779
2019-09-30,779
2019-10-01,780
2019-10-02,780
2019-10-03,780
2019-10-04,780
2019-10-05,771
2019-10-06,771
2019-10-07,771
2019-10-08,766
2019-10-09,766
2019-10-10,766
2019-10-11,766
2019-10-12,769
2019-10-13,769
2019-10-14,769
2019-10-15,794
2019-10-16,794
2019-10-17,794
2019-10-18,794
2019-10-19,773
2019-10-20,773
2019-10-21,773
2019-10-22,773
2019-10-23,748
2019-10-24,748
2019-10-25,748
2019-10-26,748
2019-10-27,733
2019-10-28,733
2019-10-29,733
2019-10-30,733
2019-10-31,727
2019-11-01,727
2019-11-02,727
2019-11-03,721
2019-11-04,721
2019-11-05,721
2019-11-06,721
2019-11-07,740
2019-11-08,740
2019-11-09,740
2019-11-10,750
2019-11-11,750
2019-11-12,750
2019-11-13,750
2019-11-14,750
2019-11-15,750
2019-11-16,750
2019-11-17,750
2019-11-18,750
2019-11-19,750
2019-11-20,750
2019-11-21,750
2019-11-22,781
2019-11-23,781
2019-11-24,781
2019-11-25,781
2019-11-26,787
2019-11-27,787
2019-11-28,787
2019-11-29,787
2019-11-30,789
2019-12-01,789
2019-12-02,789
2019-12-03,789
2019-12-04,783
2019-12-05,783
2019-12-06,783
2019-12-07,783
2019-12-08,786
2019-12-09,786
2019-12-10,786
2019-12-11,769
2019-12-12,769
2019-12-13,769
2019-12-14,769
2019-12-15,759
2019-12-16,759
2019-12-17,759
2019-12-18,759
2019-12-19,746
2019-12-20,746
2019-12-21,746
2019-12-22,731
2019-12-23,731
2019-12-24,731
2019-12-25,735
2019-12-26,735
2019-12-27,735
2019-12-28,731
2019-12-29,731
2019-12-30,731
2019-12-31,731
2020-01-01,733
2020-01-02,733
2020-01-03,733
2020-01-04,732
2020-01-05,732
2020-01-06,732
2020-01-07,769
2020-01-08,769
2020-01-09,769
2020-01-10,769
2020-01-11,803
2020-01-12,803
2020-01-13,803
2020-01-14,803
2020-01-15,786
2020-01-16,786
2020-01-17,789
2020-01-18,789
2020-01-19,789
2020-01-20,780
2020-01-21,780
2020-01-22,780
2020-01-23,781
2020-01-24,781
2020-01-25,781
2020-01-26,778
2020-01-27,778
2020-01-28,778
2020-01-29,767
2020-01-30,767
2020-01-31,767
2020-02-01,753
2020-02-02,753
2020-02-03,753
2020-02-04,755
2020-02-05,755
2020-02-06,755
2020-02-07,788
2020-02-08,788
2020-02-09,788
2020-02-10,789
2020-02-11,789
2020-02-12,789
2020-02-13,794
2020-02-14,794
2020-02-15,794
2020-02-16,780
2020-02-17,780
2020-02-18,780
2020-02-19,771
2020-02-20,771
2020-02-21,771
2020-02-22,774
2020-02-23,774
2020-02-24,774
2020-02-25,765
2020-02-26,765
2020-02-27,765
2020-02-28,760
2020-02-29,760
2020-03-01,760
2020-03-02,759
2020-03-03,759
2020-03-04,759
2020-03-05,752
2020-03-06,752
2020-03-07,752
2020-03-08,744
2020-03-09,744
2020-03-10,744
2020-03-11,735
2020-03-12,735
2020-03-13,735
2020-03-14,742
2020-03-15,742
2020-03-16,742
2020-03-17,741
2020-03-18,741
2020-03-19,741
2020-03-20,737
2020-03-21,737
2020-03-22,739
2020-03-23,739
2020-03-24,742
2020-03-25,742
2020-03-26,730
2020-03-27,730
2020-03-28,713
2020-03-29,714
2020-03-30,714
2020-03-31,715
2020-04-01,715
2020-04-02,719
2020-04-03,719
2020-04-04,717
2020-04-05,717
2020-04-06,719
2020-04-07,719
2020-04-08,720
2020-04-09,720
2020-04-10,720
2020-04-11,726
2020-04-12,726
2020-04-13,750
2020-04-14,750
2020-04-15,783
2020-04-16,783
2020-04-17,806
2020-04-18,806
2020-04-19,817
2020-04-20,817
2020-04-21,828
2020-04-22,828
2020-04-23,846
2020-04-24,846
2020-04-25,842
2020-04-26,842
2020-04-27,832
2020-04-28,832
2020-04-29,843
2020-04-30,843
2020-05-01,838
2020-05-02,838
2020-05-03,839
2020-05-04,839
2020-05-05,831
2020-05-06,830
2020-05-07,830
2020-05-08,842
2020-05-09,842
2020-05-10,832
2020-05-11,832
2020-05-12,832
2020-05-13,824
