date_obj,Spined%20chaps price
2019-04-10,3510
2019-04-11,3571
2019-04-12,3594
2019-04-13,3598
2019-04-14,3582
2019-04-15,3551
2019-04-16,3681
2019-04-17,3866
2019-04-18,4060
2019-04-19,4213
2019-04-20,4395
2019-04-21,4395
2019-04-22,4517
2019-04-23,4480
2019-04-24,4402
2019-04-25,4191
2019-04-26,3981
2019-04-27,3903
2019-04-28,3799
2019-04-29,3741
2019-04-30,3731
2019-05-01,3731
2019-05-02,3873
2019-05-03,4067
2019-05-04,4259
2019-05-05,4401
2019-05-06,4401
2019-05-07,4622
2019-05-08,4820
2019-05-09,4820
2019-05-10,4965
2019-05-11,5106
2019-05-12,5158
2019-05-13,5234
2019-05-14,5196
2019-05-15,5196
2019-05-16,5323
2019-05-17,5323
2019-05-18,5399
2019-05-19,5399
2019-05-20,5405
2019-05-21,5405
2019-05-22,5445
2019-05-23,5577
2019-05-24,5577
2019-05-25,5682
2019-05-26,5949
2019-05-27,5845
2019-05-28,5845
2019-05-29,5980
2019-05-30,5980
2019-05-31,6099
2019-06-01,6158
2019-06-02,6239
2019-06-03,6239
2019-06-04,6329
2019-06-05,6461
2019-06-06,6461
2019-06-07,6506
2019-06-08,6637
2019-06-09,6736
2019-06-10,6736
2019-06-11,6471
2019-06-12,6471
2019-06-13,6166
2019-06-14,5910
2019-06-15,5910
2019-06-16,5640
2019-06-17,5358
2019-06-18,5117
2019-06-19,4896
2019-06-20,4651
2019-06-21,4427
2019-06-22,4427
2019-06-23,4212
2019-06-24,4028
2019-06-25,3908
2019-06-26,3752
2019-06-27,3564
2019-06-28,3564
2019-06-29,3385
2019-06-30,3215
2019-07-01,3215
2019-07-02,3131
2019-07-03,3071
2019-07-04,3071
2019-07-05,3007
2019-07-06,2903
2019-07-07,2871
2019-07-08,2871
2019-07-09,2787
2019-07-10,2670
2019-07-11,2670
2019-07-12,2536
2019-07-13,2536
2019-07-14,2424
2019-07-15,2424
2019-07-16,2366
2019-07-17,2340
2019-07-18,2340
2019-07-19,2283
2019-07-20,2283
2019-07-21,2259
2019-07-22,2259
2019-07-23,2229
2019-07-24,2229
2019-07-25,2199
2019-07-26,2199
2019-07-27,2141
2019-07-28,2141
2019-07-29,2206
2019-07-30,2206
2019-07-31,2143
2019-08-01,2143
2019-08-02,2147
2019-08-03,2243
2019-08-04,2243
2019-08-05,2332
2019-08-06,2332
2019-08-07,2449
2019-08-08,2449
2019-08-09,2558
2019-08-10,2574
2019-08-11,2574
2019-08-12,2559
2019-08-13,2559
2019-08-14,2600
2019-08-15,2600
2019-08-16,2576
2019-08-17,2576
2019-08-18,2523
2019-08-19,2480
2019-08-20,2480
2019-08-21,2515
2019-08-22,2539
2019-08-23,2539
2019-08-24,2632
2019-08-24,2632
2019-08-25,2632
2019-08-25,2632
2019-08-26,2764
2019-08-26,2764
2019-08-27,2764
2019-08-27,2764
2019-08-28,2902
2019-08-29,2902
2019-08-30,3048
2019-08-31,3048
2019-09-01,3201
2019-09-02,3201
2019-09-03,3362
2019-09-04,3362
2019-09-05,3531
2019-09-06,3531
2019-09-07,3708
2019-09-08,3894
2019-09-09,3894
2019-09-10,4089
2019-09-11,4293
2019-09-12,4293
2019-09-13,4508
2019-09-14,4508
2019-09-15,4592
2019-09-16,4666
2019-09-17,4666
2019-09-18,4640
2019-09-19,4640
2019-09-20,4499
2019-09-21,4499
2019-09-22,4507
2019-09-23,4322
2019-09-24,4322
2019-09-25,4151
2019-09-26,4151
2019-09-27,4098
2019-09-28,3974
2019-09-29,3974
2019-09-30,3958
2019-10-01,3943
2019-10-02,3943
2019-10-03,3855
2019-10-04,3855
2019-10-05,3777
2019-10-06,3749
2019-10-07,3749
2019-10-08,3710
2019-10-09,3710
2019-10-10,3789
2019-10-11,3789
2019-10-12,3944
2019-10-13,4142
2019-10-14,4350
2019-10-15,4350
2019-10-16,4459
2019-10-17,4459
2019-10-18,4431
2019-10-19,4494
2019-10-20,4494
2019-10-21,4708
2019-10-22,4708
2019-10-23,4783
2019-10-24,4783
2019-10-25,4953
2019-10-26,5125
2019-10-27,5125
2019-10-28,5042
2019-10-29,5042
2019-10-30,4833
2019-10-31,4833
2019-11-01,4639
2019-11-02,4579
2019-11-03,4415
2019-11-04,4415
2019-11-05,4224
2019-11-06,4224
2019-11-07,4027
2019-11-08,3897
2019-11-09,3797
2019-11-10,3748
2019-11-11,3748
2019-11-12,3571
2019-11-13,3571
2019-11-14,3476
2019-11-15,3476
2019-11-16,3371
2019-11-17,3371
2019-11-18,3232
2019-11-19,3232
2019-11-20,3159
2019-11-21,3159
2019-11-22,3134
2019-11-23,3134
2019-11-24,3125
2019-11-25,3125
2019-11-26,3037
2019-11-27,3037
2019-11-28,2891
2019-11-29,2891
2019-11-30,2836
2019-12-01,2836
2019-12-02,2805
2019-12-03,2805
2019-12-04,2759
2019-12-05,2759
2019-12-06,2761
2019-12-07,2814
2019-12-08,2814
2019-12-09,2783
2019-12-10,2783
2019-12-11,2696
2019-12-12,2696
2019-12-13,2659
2019-12-14,2659
2019-12-15,2609
2019-12-16,2609
2019-12-17,2570
2019-12-18,2570
2019-12-19,2570
2019-12-20,2530
2019-12-21,2559
2019-12-22,2682
2019-12-23,2682
2019-12-24,2777
2019-12-25,2777
2019-12-26,2809
2019-12-27,2809
2019-12-28,2917
2019-12-29,2917
2019-12-30,2995
2019-12-31,2995
2020-01-01,3084
2020-01-02,3139
2020-01-03,3139
2020-01-04,3189
2020-01-05,3322
2020-01-06,3322
2020-01-07,3399
2020-01-08,3399
2020-01-09,3399
2020-01-10,3527
2020-01-11,3704
2020-01-12,3890
2020-01-13,3890
2020-01-14,4085
2020-01-15,4290
2020-01-16,4290
2020-01-17,4466
2020-01-18,4466
2020-01-19,4653
2020-01-20,4653
2020-01-21,4886
2020-01-22,4886
2020-01-23,5055
2020-01-24,5152
2020-01-25,5152
2020-01-26,5093
2020-01-27,5176
2020-01-28,5176
2020-01-29,5044
2020-01-30,4829
2020-01-31,4829
2020-02-01,4775
2020-02-02,4684
2020-02-03,4684
2020-02-04,4665
2020-02-05,4665
2020-02-06,4644
2020-02-07,4644
2020-02-08,4669
2020-02-09,4669
2020-02-10,4644
2020-02-11,4644
2020-02-12,4665
2020-02-13,4665
2020-02-14,4727
2020-02-15,4727
2020-02-16,4685
2020-02-17,4670
2020-02-18,4684
2020-02-19,4684
2020-02-20,4689
2020-02-21,4689
2020-02-22,4728
2020-02-23,4649
2020-02-24,4674
2020-02-25,4674
2020-02-26,4683
2020-02-27,4683
2020-02-28,4712
2020-02-29,4712
2020-03-01,4712
2020-03-02,4666
2020-03-03,4704
2020-03-04,4704
2020-03-05,4701
2020-03-06,4678
2020-03-07,4678
2020-03-08,4668
2020-03-09,4525
2020-03-10,4410
2020-03-11,4410
2020-03-12,4259
2020-03-13,4259
2020-03-14,4074
2020-03-15,3937
2020-03-16,3813
2020-03-17,3813
2020-03-18,3749
2020-03-19,3633
2020-03-20,3499
2020-03-21,3478
2020-03-22,3568
2020-03-23,3488
2020-03-24,3380
2020-03-25,3248
2020-03-26,3170
2020-03-27,3135
2020-03-28,3122
2020-03-29,3056
2020-03-30,2979
2020-03-31,2958
2020-04-01,2881
2020-04-02,2825
2020-04-03,2825
2020-04-04,2786
2020-04-05,2860
2020-04-06,2956
2020-04-07,2999
2020-04-08,3045
2020-04-09,3053
2020-04-10,2985
2020-04-11,2908
2020-04-12,2887
2020-04-13,2889
2020-04-14,2951
2020-04-15,2989
2020-04-16,2989
2020-04-17,3008
2020-04-18,3014
2020-04-19,3015
2020-04-20,3011
2020-04-21,3036
2020-04-22,3035
2020-04-23,3027
2020-04-24,3029
2020-04-25,3086
2020-04-26,3093
2020-04-27,3053
2020-04-28,3017
2020-04-29,2902
2020-04-30,2966
2020-05-01,3010
2020-05-02,3110
2020-05-03,3152
2020-05-04,3082
2020-05-05,2997
2020-05-06,2974
2020-05-07,2915
2020-05-08,2881
2020-05-09,2862
2020-05-10,2802
2020-05-11,2774
2020-05-12,2740
2020-05-13,2701
