date_obj,Bagged%20daffodils price
2019-03-15,11514
2019-03-16,11514
2019-03-17,11514
2019-03-18,11514
2019-03-19,11514
2019-03-20,11514
2019-03-21,11514
2019-03-22,11514
2019-03-23,11514
2019-03-24,11514
2019-03-25,11514
2019-03-26,11514
2019-03-27,11514
2019-03-28,11514
2019-03-29,11514
2019-03-30,11514
2019-03-31,11514
2019-04-01,11514
2019-04-02,11514
2019-04-03,11514
2019-04-04,11514
2019-04-05,11514
2019-04-06,11514
2019-04-07,11514
2019-04-08,11514
2019-04-09,11514
2019-04-10,11514
2019-04-11,11514
2019-04-12,11514
2019-04-13,11514
2019-04-14,11514
2019-04-15,11514
2019-04-16,11514
2019-04-17,11514
2019-04-18,11514
2019-04-19,11514
2019-04-20,11514
2019-04-21,11514
2019-04-22,11514
2019-04-23,11514
2019-04-24,11514
2019-04-25,11514
2019-04-26,11514
2019-04-27,11514
2019-04-28,11514
2019-04-29,11514
2019-04-30,11514
2019-05-01,11514
2019-05-02,11699
2019-05-03,11699
2019-05-04,11699
2019-05-05,11699
2019-05-06,11699
2019-05-07,11699
2019-05-08,11699
2019-05-09,11699
2019-05-10,11699
2019-05-11,11699
2019-05-12,11699
2019-05-13,11699
2019-05-14,11699
2019-05-15,11699
2019-05-16,11699
2019-05-17,11699
2019-05-18,11699
2019-05-19,11699
2019-05-20,11699
2019-05-21,11699
2019-05-22,11699
2019-05-23,11699
2019-05-24,11699
2019-05-25,11699
2019-05-26,11699
2019-05-27,11699
2019-05-28,11699
2019-05-29,11699
2019-05-30,11699
2019-05-31,11699
2019-06-01,11699
2019-06-02,11699
2019-06-03,11699
2019-06-04,11699
2019-06-05,11699
2019-06-06,11699
2019-06-07,11699
2019-06-08,11699
2019-06-09,11699
2019-06-10,11699
2019-06-11,11699
2019-06-12,11699
2019-06-13,11699
2019-06-14,11699
2019-06-15,11699
2019-06-16,11699
2019-06-17,11699
2019-06-18,11699
2019-06-19,11699
2019-06-20,11699
2019-06-21,11699
2019-06-22,11699
2019-06-23,11699
2019-06-24,11699
2019-06-25,11699
2019-06-26,11699
2019-06-27,11699
2019-06-28,11699
2019-06-29,11699
2019-06-30,11699
2019-07-01,11699
2019-07-02,11699
2019-07-03,11699
2019-07-04,11699
2019-07-05,11699
2019-07-06,11699
2019-07-07,11793
2019-07-08,11793
2019-07-09,11793
2019-07-10,11793
2019-07-11,11793
2019-07-12,11793
2019-07-13,11793
2019-07-14,11793
2019-07-15,11793
2019-07-16,11793
2019-07-17,11793
2019-07-18,11793
2019-07-19,11793
2019-07-20,11793
2019-07-21,11793
2019-07-22,11793
2019-07-23,11793
2019-07-24,11793
2019-07-25,11793
2019-07-26,11793
2019-07-27,11793
2019-07-28,11793
2019-07-29,11793
2019-07-30,11793
2019-07-31,11793
2019-08-01,11793
2019-08-02,11793
2019-08-03,11793
2019-08-04,11793
2019-08-05,11793
2019-08-06,11793
2019-08-07,11793
2019-08-08,11793
2019-08-09,11793
2019-08-10,11793
2019-08-11,11793
2019-08-12,11793
2019-08-13,11793
2019-08-14,11793
2019-08-15,11793
2019-08-16,11793
2019-08-17,11793
2019-08-18,11793
2019-08-19,11793
2019-08-20,11793
2019-08-21,11793
2019-08-22,11793
2019-08-23,11793
2019-08-24,11793
2019-08-24,11793
2019-08-25,11793
2019-08-25,11793
2019-08-26,11793
2019-08-27,11793
2019-08-27,11793
2019-08-28,11793
2019-08-29,11793
2019-08-30,11793
2019-08-31,11793
2019-09-01,11793
2019-09-02,11793
2019-09-03,11793
2019-09-04,11793
2019-09-05,11793
2019-09-06,11793
2019-09-07,11793
2019-09-08,11972
2019-09-09,11972
2019-09-10,11972
2019-09-11,11972
2019-09-12,11972
2019-09-13,11972
2019-09-14,11972
2019-09-15,11972
2019-09-16,11972
2019-09-17,11972
2019-09-18,11972
2019-09-19,11972
2019-09-20,11972
2019-09-21,11972
2019-09-22,11972
2019-09-23,11972
2019-09-24,11972
2019-09-25,11972
2019-09-26,11972
2019-09-27,11972
2019-09-28,11972
2019-09-29,11972
2019-09-30,11972
2019-10-01,11972
2019-10-02,11972
2019-10-03,11972
2019-10-04,11972
2019-10-05,11972
2019-10-06,11972
2019-10-07,11972
2019-10-08,11972
2019-10-09,11972
2019-10-10,11972
2019-10-11,11972
2019-10-12,11972
2019-10-13,11972
2019-10-14,11972
2019-10-15,11972
2019-10-16,11972
2019-10-17,11972
2019-10-18,11972
2019-10-19,11972
2019-10-20,11972
2019-10-21,11972
2019-10-22,11972
2019-10-23,11972
2019-10-24,11972
2019-10-25,11972
2019-10-26,11972
2019-10-27,11972
2019-10-28,11972
2019-10-29,11972
2019-10-30,11972
2019-10-31,11972
2019-11-01,11972
2019-11-02,11972
2019-11-03,11972
2019-11-04,11972
2019-11-05,11972
2019-11-06,11972
2019-11-07,11972
2019-11-08,11972
2019-11-09,11972
2019-11-10,11972
2019-11-11,11972
2019-11-12,11972
2019-11-13,11972
2019-11-14,11972
2019-11-15,11972
2019-11-16,11972
2019-11-17,11972
2019-11-18,11972
2019-11-19,11972
2019-11-20,11972
2019-11-21,11972
2019-11-22,11972
2019-11-23,11972
2019-11-24,11972
2019-11-25,11913
2019-11-26,11913
2019-11-27,11913
2019-11-28,11913
2019-11-29,11913
2019-11-30,11913
2019-12-01,11913
2019-12-02,11913
2019-12-03,11913
2019-12-04,11913
2019-12-05,11913
2019-12-06,11913
2019-12-07,11913
2019-12-08,11913
2019-12-09,11913
2019-12-10,11913
2019-12-11,11913
2019-12-12,11913
2019-12-13,11913
2019-12-14,11913
2019-12-15,11913
2019-12-16,11913
2019-12-17,11913
2019-12-18,11913
2019-12-19,11913
2019-12-20,11913
2019-12-21,11913
2019-12-22,11913
2019-12-23,11913
2019-12-24,11913
2019-12-25,11913
2019-12-26,11913
2019-12-27,11913
2019-12-28,11913
2019-12-29,11913
2019-12-30,11913
2019-12-31,11913
2020-01-01,11913
2020-01-02,11913
2020-01-03,11913
2020-01-04,11913
2020-01-05,11913
2020-01-06,11913
2020-01-07,11913
2020-01-08,11913
2020-01-09,11913
2020-01-10,11913
2020-01-11,11913
2020-01-12,11913
2020-01-13,11913
2020-01-14,11913
2020-01-15,11913
2020-01-16,11913
2020-01-17,11913
2020-01-18,11913
2020-01-19,11913
2020-01-20,11913
2020-01-21,11913
2020-01-22,11913
2020-01-23,11913
2020-01-24,11913
2020-01-25,11913
2020-01-26,11913
2020-01-27,11913
2020-01-28,11913
2020-01-29,11913
2020-01-30,11913
2020-01-31,11913
2020-02-01,11913
2020-02-02,11913
2020-02-03,11913
2020-02-04,11913
2020-02-05,11913
2020-02-06,12105
2020-02-07,12105
2020-02-08,12105
2020-02-09,12105
2020-02-10,12105
2020-02-11,12105
2020-02-12,12105
2020-02-13,12105
2020-02-14,12105
2020-02-15,12105
2020-02-16,12105
2020-02-17,12105
2020-02-18,12105
2020-02-19,12105
2020-02-20,12105
2020-02-21,12105
2020-02-22,12105
2020-02-23,12105
2020-02-24,12105
2020-02-25,12105
2020-02-26,12105
2020-02-27,12105
2020-02-28,12105
2020-02-29,12105
2020-03-01,12105
2020-03-02,12105
2020-03-03,12105
2020-03-04,12105
2020-03-05,12105
2020-03-06,12105
2020-03-07,12105
2020-03-08,12105
2020-03-09,12105
2020-03-10,12105
2020-03-11,12105
2020-03-12,12105
2020-03-13,12105
2020-03-14,12105
2020-03-15,12105
2020-03-16,12105
2020-03-17,12105
2020-03-18,12105
2020-03-19,12105
2020-03-20,12105
2020-03-21,12105
2020-03-22,12105
2020-03-23,12105
2020-03-24,12105
2020-03-25,12105
2020-03-26,12105
2020-03-27,12105
2020-03-28,12105
2020-03-29,12105
2020-03-30,12105
2020-03-31,12105
2020-04-01,12105
2020-04-02,12105
2020-04-03,12105
2020-04-04,12132
2020-04-05,12132
2020-04-06,12132
2020-04-07,12132
2020-04-08,12132
2020-04-09,12132
2020-04-10,12132
2020-04-11,12132
2020-04-12,12132
2020-04-13,12132
2020-04-14,12132
2020-04-15,12132
2020-04-16,12132
2020-04-17,12132
2020-04-18,12132
2020-04-19,12132
2020-04-20,12132
2020-04-21,12132
2020-04-22,12132
2020-04-23,12132
2020-04-24,12132
2020-04-25,12132
2020-04-26,12132
2020-04-27,12132
2020-04-28,12132
2020-04-29,12132
2020-04-30,12132
2020-05-01,12132
2020-05-02,12132
2020-05-03,12132
2020-05-04,12132
2020-05-05,12606
2020-05-06,12606
2020-05-07,12606
2020-05-08,12606
2020-05-09,12606
2020-05-10,12606
2020-05-11,12606
2020-05-12,12606
2020-05-13,12606
