date_obj,Desert%20top%20(overcoat) price
2019-05-02,933
2019-05-03,891
2019-05-04,891
2019-05-05,897
2019-05-06,897
2019-05-07,900
2019-05-08,900
2019-05-09,910
2019-05-10,910
2019-05-11,893
2019-05-12,893
2019-05-13,904
2019-05-14,904
2019-05-15,879
2019-05-16,879
2019-05-17,884
2019-05-18,900
2019-05-19,900
2019-05-20,865
2019-05-21,865
2019-05-22,867
2019-05-23,867
2019-05-24,901
2019-05-25,901
2019-05-26,928
2019-05-27,928
2019-05-28,930
2019-05-29,930
2019-05-30,944
2019-05-31,944
2019-06-01,942
2019-06-02,942
2019-06-03,912
2019-06-04,912
2019-06-05,956
2019-06-06,956
2019-06-07,1004
2019-06-08,1004
2019-06-09,1055
2019-06-10,1055
2019-06-11,1054
2019-06-12,1054
2019-06-13,1011
2019-06-14,1011
2019-06-15,1007
2019-06-16,1007
2019-06-17,1054
2019-06-18,1054
2019-06-19,1079
2019-06-20,1098
2019-06-21,1098
2019-06-22,1098
2019-06-23,1111
2019-06-24,1111
2019-06-25,1116
2019-06-26,1116
2019-06-27,1122
2019-06-28,1122
2019-06-29,1122
2019-06-30,1111
2019-07-01,1111
2019-07-02,1111
2019-07-03,1084
2019-07-04,1084
2019-07-05,1090
2019-07-06,1090
2019-07-07,1079
2019-07-08,1079
2019-07-09,1076
2019-07-10,1076
2019-07-11,1023
2019-07-12,1023
2019-07-13,972
2019-07-14,925
2019-07-15,925
2019-07-16,925
2019-07-17,934
2019-07-18,934
2019-07-19,934
2019-07-20,967
2019-07-21,967
2019-07-22,932
2019-07-23,932
2019-07-24,927
2019-07-25,927
2019-07-26,927
2019-07-27,937
2019-07-28,937
2019-07-29,937
2019-07-30,945
2019-07-31,945
2019-08-01,902
2019-08-02,902
2019-08-03,885
2019-08-04,885
2019-08-05,875
2019-08-06,875
2019-08-07,896
2019-08-08,896
2019-08-09,896
2019-08-10,851
2019-08-11,851
2019-08-12,823
2019-08-13,823
2019-08-14,831
2019-08-15,831
2019-08-16,867
2019-08-17,867
2019-08-18,867
2019-08-19,850
2019-08-20,850
2019-08-21,850
2019-08-22,825
2019-08-23,825
2019-08-24,790
2019-08-24,790
2019-08-25,790
2019-08-25,790
2019-08-26,820
2019-08-27,820
2019-08-27,820
2019-08-28,820
2019-08-29,861
2019-08-30,861
2019-08-31,861
2019-09-01,899
2019-09-02,899
2019-09-03,899
2019-09-04,894
2019-09-05,894
2019-09-06,894
2019-09-07,893
2019-09-08,893
2019-09-09,893
2019-09-10,928
2019-09-11,928
2019-09-12,928
2019-09-13,908
2019-09-14,908
2019-09-15,885
2019-09-16,885
2019-09-17,844
2019-09-18,844
2019-09-19,803
2019-09-20,803
2019-09-21,803
2019-09-22,768
2019-09-23,768
2019-09-24,784
2019-09-25,784
2019-09-26,760
2019-09-27,760
2019-09-28,760
2019-09-29,788
2019-09-30,788
2019-10-01,828
2019-10-02,828
2019-10-03,828
2019-10-04,828
2019-10-05,798
2019-10-06,798
2019-10-07,798
2019-10-08,779
2019-10-09,779
2019-10-10,779
2019-10-11,747
2019-10-12,747
2019-10-13,710
2019-10-14,710
2019-10-15,677
2019-10-16,677
2019-10-17,677
2019-10-18,668
2019-10-19,668
2019-10-20,668
2019-10-21,693
2019-10-22,693
2019-10-23,693
2019-10-24,682
2019-10-25,682
2019-10-26,682
2019-10-27,647
2019-10-28,647
2019-10-29,647
2019-10-30,619
2019-10-31,619
2019-11-01,619
2019-11-02,621
2019-11-03,621
2019-11-04,621
2019-11-05,607
2019-11-06,607
2019-11-07,607
2019-11-08,589
2019-11-09,589
2019-11-10,585
2019-11-11,585
2019-11-12,585
2019-11-13,566
2019-11-14,566
2019-11-15,540
2019-11-16,540
2019-11-17,521
2019-11-18,521
2019-11-19,521
2019-11-20,508
2019-11-21,508
2019-11-22,508
2019-11-23,497
2019-11-24,497
2019-11-25,497
2019-11-26,482
2019-11-27,482
2019-11-28,482
2019-11-29,504
2019-11-30,504
2019-12-01,530
2019-12-02,530
2019-12-03,557
2019-12-04,557
2019-12-05,557
2019-12-06,585
2019-12-07,585
2019-12-08,585
2019-12-09,606
2019-12-10,606
2019-12-11,618
2019-12-12,618
2019-12-13,618
2019-12-14,634
2019-12-15,634
2019-12-16,638
2019-12-17,638
2019-12-18,638
2019-12-19,646
2019-12-20,646
2019-12-21,623
2019-12-22,623
2019-12-23,623
2019-12-24,638
2019-12-25,638
2019-12-26,638
2019-12-27,664
2019-12-28,664
2019-12-29,689
2019-12-30,689
2019-12-31,717
2020-01-01,717
2020-01-02,710
2020-01-03,710
2020-01-04,710
2020-01-05,732
2020-01-06,732
2020-01-07,759
2020-01-08,759
2020-01-09,759
2020-01-10,753
2020-01-11,753
2020-01-12,791
2020-01-13,791
2020-01-14,791
2020-01-15,831
2020-01-16,831
2020-01-17,873
2020-01-18,873
2020-01-19,917
2020-01-20,917
2020-01-21,917
2020-01-22,934
2020-01-23,934
2020-01-24,938
2020-01-25,938
2020-01-26,926
2020-01-27,926
2020-01-28,901
2020-01-29,901
2020-01-30,867
2020-01-31,867
2020-02-01,865
2020-02-02,865
2020-02-03,897
2020-02-04,897
2020-02-05,881
2020-02-06,881
2020-02-07,881
2020-02-08,881
2020-02-09,881
2020-02-10,860
2020-02-11,860
2020-02-12,827
2020-02-13,827
2020-02-14,827
2020-02-15,825
2020-02-16,825
2020-02-17,800
2020-02-18,800
2020-02-19,761
2020-02-20,761
2020-02-21,723
2020-02-22,723
2020-02-23,687
2020-02-24,687
2020-02-25,653
2020-02-26,653
2020-02-27,622
2020-02-28,591
2020-02-29,591
2020-03-01,563
2020-03-02,563
2020-03-03,536
2020-03-04,536
2020-03-05,536
2020-03-06,528
2020-03-07,528
2020-03-08,528
2020-03-09,539
2020-03-10,539
2020-03-11,547
2020-03-12,547
2020-03-13,575
2020-03-14,575
2020-03-15,604
2020-03-16,604
2020-03-17,606
2020-03-18,606
2020-03-19,602
2020-03-20,622
2020-03-21,622
2020-03-22,630
2020-03-23,630
2020-03-24,658
2020-03-25,658
2020-03-26,670
2020-03-27,670
2020-03-28,689
2020-03-29,691
2020-03-30,691
2020-03-31,691
2020-04-01,717
2020-04-02,717
2020-04-03,720
2020-04-04,688
2020-04-05,688
2020-04-06,653
2020-04-07,653
2020-04-08,620
2020-04-09,620
2020-04-10,589
2020-04-11,579
2020-04-12,579
2020-04-13,595
2020-04-14,595
2020-04-15,598
2020-04-16,598
2020-04-17,599
2020-04-18,617
2020-04-19,637
2020-04-20,637
2020-04-21,637
2020-04-22,641
2020-04-23,641
2020-04-24,657
2020-04-25,657
2020-04-26,637
2020-04-27,637
2020-04-28,661
2020-04-29,661
2020-04-30,679
2020-05-01,679
2020-05-02,696
2020-05-03,696
2020-05-04,714
2020-05-05,714
2020-05-06,725
2020-05-07,725
2020-05-08,738
2020-05-09,743
2020-05-10,743
2020-05-11,755
2020-05-12,755
2020-05-13,732
