date_obj,Black%20beret price
2019-03-24,117254
2019-03-25,117254
2019-03-26,113473
2019-03-27,113473
2019-03-28,113473
2019-03-29,113507
2019-03-30,113507
2019-03-31,113507
2019-04-01,116413
2019-04-02,116413
2019-04-03,117285
2019-04-04,117285
2019-04-05,117285
2019-04-06,117285
2019-04-07,113836
2019-04-08,113836
2019-04-09,113836
2019-04-10,112085
2019-04-11,112085
2019-04-12,106800
2019-04-13,102325
2019-04-14,102325
2019-04-15,97208
2019-04-16,92826
2019-04-17,92826
2019-04-18,88184
2019-04-19,88184
2019-04-20,84211
2019-04-21,84211
2019-04-22,80257
2019-04-23,76841
2019-04-24,76841
2019-04-25,73376
2019-04-26,70268
2019-04-27,70268
2019-04-28,67167
2019-04-29,67167
2019-04-30,63808
2019-05-01,63808
2019-05-02,60930
2019-05-03,58332
2019-05-04,55952
2019-05-05,55952
2019-05-06,53478
2019-05-07,53478
2019-05-08,51146
2019-05-09,51146
2019-05-10,48953
2019-05-11,48953
2019-05-12,48257
2019-05-13,48257
2019-05-14,49887
2019-05-15,49887
2019-05-16,49887
2019-05-17,49887
2019-05-18,49663
2019-05-19,49663
2019-05-20,49663
2019-05-21,51235
2019-05-22,51235
2019-05-23,51235
2019-05-24,52525
2019-05-25,52525
2019-05-26,52525
2019-05-27,55011
2019-05-28,55011
2019-05-29,55011
2019-05-30,56696
2019-05-31,56696
2019-06-01,56696
2019-06-02,59090
2019-06-03,59090
2019-06-04,59090
2019-06-05,61589
2019-06-06,61589
2019-06-07,61589
2019-06-08,63317
2019-06-09,63317
2019-06-10,63317
2019-06-11,66052
2019-06-12,66052
2019-06-13,66052
2019-06-14,68496
2019-06-15,68496
2019-06-16,68496
2019-06-17,71342
2019-06-18,71342
2019-06-19,71342
2019-06-20,73693
2019-06-21,73693
2019-06-22,73693
2019-06-23,76721
2019-06-24,76721
2019-06-25,76721
2019-06-26,79980
2019-06-27,79980
2019-06-28,79980
2019-06-29,83421
2019-06-30,83421
2019-07-01,83421
2019-07-02,86652
2019-07-03,86652
2019-07-04,86652
2019-07-05,87358
2019-07-06,87358
2019-07-07,87358
2019-07-08,87358
2019-07-09,87519
2019-07-10,87519
2019-07-11,87519
2019-07-12,86884
2019-07-13,86884
2019-07-14,86884
2019-07-15,86884
2019-07-16,88706
2019-07-17,88706
2019-07-18,88706
2019-07-19,88706
2019-07-20,86808
2019-07-21,86808
2019-07-22,86808
2019-07-23,85067
2019-07-24,85067
2019-07-25,85067
2019-07-26,85067
2019-07-27,82590
2019-07-28,82590
2019-07-29,82590
2019-07-30,81513
2019-07-31,81513
2019-08-01,81513
2019-08-02,81513
2019-08-03,78975
2019-08-04,78975
2019-08-05,78975
2019-08-06,78975
2019-08-07,78448
2019-08-08,78448
2019-08-09,78448
2019-08-10,78448
2019-08-11,76064
2019-08-12,76064
2019-08-13,76064
2019-08-14,76028
2019-08-15,76028
2019-08-16,76028
2019-08-17,74220
2019-08-18,74220
2019-08-19,74220
2019-08-20,71715
2019-08-21,71715
2019-08-22,71715
2019-08-23,71715
2019-08-24,70286
2019-08-24,70286
2019-08-25,70286
2019-08-25,70286
2019-08-26,70286
2019-08-27,70286
2019-08-27,70286
2019-08-28,68062
2019-08-29,68062
2019-08-30,68062
2019-08-31,68062
2019-09-01,66494
2019-09-02,66494
2019-09-03,66494
2019-09-04,64517
2019-09-05,64517
2019-09-06,64517
2019-09-07,64142
2019-09-08,64142
2019-09-09,64142
2019-09-10,64142
2019-09-11,62168
2019-09-12,62168
2019-09-13,62168
2019-09-14,60788
2019-09-15,60788
2019-09-16,60788
2019-09-17,58954
2019-09-18,58954
2019-09-19,58954
2019-09-20,58954
2019-09-21,58298
2019-09-22,58298
2019-09-23,58298
2019-09-24,58298
2019-09-25,58800
2019-09-26,58800
2019-09-27,58800
2019-09-28,57121
2019-09-29,57121
2019-09-30,57121
2019-10-01,56207
2019-10-02,56207
2019-10-03,56207
2019-10-04,56207
2019-10-05,54658
2019-10-06,54658
2019-10-07,54658
2019-10-08,52672
2019-10-09,52672
2019-10-10,52672
2019-10-11,52672
2019-10-12,51900
2019-10-13,51900
2019-10-14,51900
2019-10-15,50600
2019-10-16,50600
2019-10-17,50600
2019-10-18,50600
2019-10-19,50578
2019-10-20,50578
2019-10-21,50578
2019-10-22,50578
2019-10-23,50417
2019-10-24,50417
2019-10-25,50417
2019-10-26,50708
2019-10-27,50708
2019-10-28,50708
2019-10-29,50382
2019-10-30,50382
2019-10-31,50382
2019-11-01,50382
2019-11-02,51027
2019-11-03,51027
2019-11-04,51027
2019-11-05,50689
2019-11-06,50689
2019-11-07,50689
2019-11-08,50960
2019-11-09,50960
2019-11-10,50960
2019-11-11,50616
2019-11-12,50616
2019-11-13,50616
2019-11-14,50616
2019-11-15,50314
2019-11-16,50314
2019-11-17,50314
2019-11-18,50179
2019-11-19,50179
2019-11-20,50179
2019-11-21,50179
2019-11-22,49632
2019-11-23,49632
2019-11-24,49632
2019-11-25,49632
2019-11-26,48335
2019-11-27,48335
2019-11-28,48335
2019-11-29,48335
2019-11-30,47492
2019-12-01,47492
2019-12-02,47492
2019-12-03,47492
2019-12-04,47179
2019-12-05,47179
2019-12-06,47179
2019-12-07,47179
2019-12-08,46429
2019-12-09,46429
2019-12-10,46429
2019-12-11,46392
2019-12-12,46392
2019-12-13,46392
2019-12-14,46392
2019-12-15,46552
2019-12-16,46552
2019-12-17,46552
2019-12-18,46552
2019-12-19,47795
2019-12-20,47795
2019-12-21,47795
2019-12-22,47831
2019-12-23,47831
2019-12-24,47831
2019-12-25,48934
2019-12-26,48934
2019-12-27,48934
2019-12-28,49334
2019-12-29,49334
2019-12-30,49334
2019-12-31,49334
2020-01-01,49326
2020-01-02,49326
2020-01-03,49326
2020-01-04,49326
2020-01-05,49089
2020-01-06,49089
2020-01-07,49089
2020-01-08,49089
2020-01-09,49149
2020-01-10,49149
2020-01-11,50635
2020-01-12,50635
2020-01-13,50635
2020-01-14,50635
2020-01-15,52944
2020-01-16,52944
2020-01-17,52944
2020-01-18,55073
2020-01-19,55073
2020-01-20,55073
2020-01-21,57127
2020-01-22,57127
2020-01-23,57127
2020-01-24,59429
2020-01-25,59429
2020-01-26,59429
2020-01-27,61818
2020-01-28,61818
2020-01-29,61818
2020-01-30,63854
2020-01-31,63854
2020-02-01,63854
2020-02-02,63854
2020-02-03,63289
2020-02-04,63289
2020-02-05,63289
2020-02-06,63289
2020-02-07,63289
2020-02-08,63289
2020-02-09,63289
2020-02-10,62099
2020-02-11,62099
2020-02-12,62099
2020-02-13,62099
2020-02-14,62242
2020-02-15,62242
2020-02-16,62242
2020-02-17,62937
2020-02-18,62937
2020-02-19,62937
2020-02-20,64098
2020-02-21,64098
2020-02-22,64098
2020-02-23,64098
2020-02-24,64303
2020-02-25,64303
2020-02-26,64303
2020-02-27,64303
2020-02-28,66486
2020-02-29,66486
2020-03-01,66486
2020-03-02,66486
2020-03-03,68254
2020-03-04,68254
2020-03-05,68254
2020-03-06,68254
2020-03-07,68771
2020-03-08,68771
2020-03-09,68771
2020-03-10,69294
2020-03-11,69294
2020-03-12,69294
2020-03-13,69294
2020-03-14,69420
2020-03-15,69420
2020-03-16,69420
2020-03-17,69420
2020-03-18,66661
2020-03-19,66661
2020-03-20,64410
2020-03-21,64410
2020-03-22,64410
2020-03-23,62675
2020-03-24,62675
2020-03-25,62675
2020-03-26,61930
2020-03-27,61930
2020-03-28,62069
2020-03-29,62069
2020-03-30,60810
2020-03-31,60810
2020-04-01,60810
2020-04-02,58590
2020-04-03,58590
2020-04-04,58590
2020-04-05,55777
2020-04-06,55777
2020-04-07,53816
2020-04-08,53816
2020-04-09,52593
2020-04-10,52593
2020-04-11,51167
2020-04-12,51167
2020-04-13,50069
2020-04-14,50069
2020-04-15,49752
2020-04-16,49752
2020-04-17,49752
2020-04-18,49515
2020-04-19,49515
2020-04-20,49074
2020-04-21,49074
2020-04-22,48561
2020-04-23,48561
2020-04-24,48561
2020-04-25,48395
2020-04-26,48395
2020-04-27,47515
2020-04-28,47515
2020-04-29,47515
2020-04-30,46370
2020-05-01,46370
2020-05-02,46370
2020-05-03,44215
2020-05-04,44215
2020-05-05,44215
2020-05-06,42656
2020-05-07,42656
2020-05-08,42656
2020-05-09,41874
2020-05-10,41874
2020-05-11,41874
2020-05-12,41872
2020-05-13,41872
