date_obj,Potato%20cactus price
2019-09-08,637
2019-09-09,662
2019-09-10,672
2019-09-11,700
2019-09-12,715
2019-09-13,733
2019-09-14,737
2019-09-15,728
2019-09-16,727
2019-09-17,749
2019-09-18,771
2019-09-19,768
2019-09-20,759
2019-09-21,752
2019-09-22,750
2019-09-23,771
2019-09-24,765
2019-09-25,789
2019-09-26,817
2019-09-27,788
2019-09-28,763
2019-09-29,745
2019-09-30,724
2019-10-01,736
2019-10-02,765
2019-10-03,786
2019-10-04,763
2019-10-05,791
2019-10-06,813
2019-10-07,822
2019-10-08,794
2019-10-09,764
2019-10-10,745
2019-10-11,726
2019-10-12,717
2019-10-13,730
2019-10-14,728
2019-10-15,743
2019-10-16,714
2019-10-17,691
2019-10-18,694
2019-10-19,694
2019-10-20,714
2019-10-21,709
2019-10-22,705
2019-10-23,688
2019-10-24,682
2019-10-25,665
2019-10-26,669
2019-10-27,660
2019-10-28,679
2019-10-29,669
2019-10-30,664
2019-10-31,652
2019-11-01,646
2019-11-02,642
2019-11-03,663
2019-11-04,672
2019-11-05,668
2019-11-06,659
2019-11-07,650
2019-11-08,649
2019-11-09,637
2019-11-10,638
2019-11-11,651
2019-11-12,660
2019-11-13,667
2019-11-14,661
2019-11-15,675
2019-11-16,674
2019-11-17,670
2019-11-18,677
2019-11-19,686
2019-11-20,702
2019-11-21,716
2019-11-22,720
2019-11-23,707
2019-11-24,679
2019-11-25,665
2019-11-26,646
2019-11-27,656
2019-11-28,664
2019-11-29,658
2019-11-30,658
2019-12-01,656
2019-12-02,673
2019-12-03,675
2019-12-04,665
2019-12-05,661
2019-12-06,633
2019-12-07,602
2019-12-08,589
2019-12-09,604
2019-12-10,619
2019-12-11,637
2019-12-12,660
2019-12-13,658
2019-12-14,655
2019-12-15,643
2019-12-16,646
2019-12-17,632
2019-12-18,623
2019-12-19,623
2019-12-20,624
2019-12-21,630
2019-12-22,650
2019-12-23,646
2019-12-24,652
2019-12-25,668
2019-12-26,667
2019-12-27,660
2019-12-28,653
2019-12-29,667
2019-12-30,676
2019-12-31,685
2020-01-01,686
2020-01-02,700
2020-01-03,707
2020-01-04,695
2020-01-05,697
2020-01-06,708
2020-01-07,676
2020-01-08,662
2020-01-09,661
2020-01-10,655
2020-01-11,674
2020-01-12,681
2020-01-13,667
2020-01-14,657
2020-01-15,673
2020-01-16,664
2020-01-17,655
2020-01-18,666
2020-01-19,658
2020-01-20,673
2020-01-21,695
2020-01-22,682
2020-01-23,668
2020-01-24,671
2020-01-25,655
2020-01-26,662
2020-01-27,662
2020-01-28,669
2020-01-29,664
2020-01-30,659
2020-01-31,645
2020-02-01,631
2020-02-02,622
2020-02-03,622
2020-02-04,616
2020-02-05,605
2020-02-06,600
2020-02-07,589
2020-02-08,578
2020-02-09,568
2020-02-10,559
2020-02-11,544
2020-02-12,522
2020-02-13,508
2020-02-14,519
2020-02-15,538
2020-02-16,535
2020-02-17,520
2020-02-18,510
2020-02-19,511
2020-02-20,523
2020-02-21,519
2020-02-22,533
2020-02-23,544
2020-02-24,560
2020-02-25,578
2020-02-26,573
2020-02-27,591
2020-02-28,615
2020-02-29,616
2020-03-01,642
2020-03-02,658
2020-03-03,678
2020-03-04,671
2020-03-05,665
2020-03-06,678
2020-03-07,708
2020-03-08,720
2020-03-09,747
2020-03-10,730
2020-03-11,747
2020-03-12,747
2020-03-13,766
2020-03-14,797
2020-03-15,782
2020-03-16,817
2020-03-17,812
2020-03-18,822
2020-03-19,839
2020-03-20,799
2020-03-21,763
2020-03-22,752
2020-03-23,765
2020-03-24,793
2020-03-25,825
2020-03-26,833
2020-03-27,811
2020-03-28,796
2020-03-29,806
2020-03-30,775
2020-03-31,777
2020-04-01,768
2020-04-02,780
2020-04-03,779
2020-04-04,813
2020-04-05,829
2020-04-06,862
2020-04-07,890
2020-04-08,880
2020-04-09,863
2020-04-10,849
2020-04-11,837
2020-04-12,829
2020-04-13,832
2020-04-14,856
2020-04-15,844
2020-04-16,832
2020-04-17,820
2020-04-18,814
2020-04-19,810
2020-04-20,800
2020-04-21,812
2020-04-22,829
2020-04-23,825
2020-04-24,826
2020-04-25,824
2020-04-26,818
2020-04-27,816
2020-04-28,813
2020-04-29,812
2020-04-30,821
2020-05-01,821
2020-05-02,823
2020-05-03,802
2020-05-04,804
2020-05-05,833
2020-05-06,823
2020-05-07,819
2020-05-08,811
2020-05-09,806
2020-05-10,801
2020-05-11,786
2020-05-12,765
2020-05-13,751
