date_obj,Tarromin price
2019-09-06,188
2019-09-07,185
2019-09-08,183
2019-09-09,185
2019-09-10,189
2019-09-11,189
2019-09-12,182
2019-09-13,181
2019-09-14,177
2019-09-15,173
2019-09-16,167
2019-09-17,162
2019-09-18,167
2019-09-19,170
2019-09-20,172
2019-09-21,173
2019-09-22,168
2019-09-23,167
2019-09-24,167
2019-09-25,161
2019-09-26,157
2019-09-27,163
2019-09-28,168
2019-09-29,174
2019-09-30,171
2019-10-01,173
2019-10-02,175
2019-10-03,178
2019-10-04,175
2019-10-05,171
2019-10-06,168
2019-10-07,168
2019-10-08,167
2019-10-09,167
2019-10-10,170
2019-10-11,175
2019-10-12,176
2019-10-13,174
2019-10-14,176
2019-10-15,178
2019-10-16,180
2019-10-17,183
2019-10-18,188
2019-10-19,187
2019-10-20,190
2019-10-21,188
2019-10-22,183
2019-10-23,181
2019-10-24,176
2019-10-25,179
2019-10-26,183
2019-10-27,177
2019-10-28,175
2019-10-29,172
2019-10-30,170
2019-10-31,169
2019-11-01,168
2019-11-02,171
2019-11-03,172
2019-11-04,171
2019-11-05,171
2019-11-06,175
2019-11-07,184
2019-11-08,182
2019-11-09,177
2019-11-10,173
2019-11-11,173
2019-11-12,177
2019-11-13,174
2019-11-14,172
2019-11-15,178
2019-11-16,184
2019-11-17,184
2019-11-18,180
2019-11-19,175
2019-11-20,174
2019-11-21,174
2019-11-22,176
2019-11-23,179
2019-11-24,178
2019-11-25,175
2019-11-26,174
2019-11-27,174
2019-11-28,170
2019-11-29,169
2019-11-30,173
2019-12-01,175
2019-12-02,175
2019-12-03,171
2019-12-04,167
2019-12-05,167
2019-12-06,166
2019-12-07,168
2019-12-08,170
2019-12-09,166
2019-12-10,166
2019-12-11,169
2019-12-12,171
2019-12-13,177
2019-12-14,176
2019-12-15,178
2019-12-16,177
2019-12-17,175
2019-12-18,175
2019-12-19,177
2019-12-20,171
2019-12-21,166
2019-12-22,160
2019-12-23,154
2019-12-24,157
2019-12-25,158
2019-12-26,157
2019-12-27,157
2019-12-28,160
2019-12-29,164
2019-12-30,165
2019-12-31,166
2020-01-01,168
2020-01-02,171
2020-01-03,171
2020-01-04,168
2020-01-05,168
2020-01-06,175
2020-01-07,177
2020-01-08,177
2020-01-09,171
2020-01-10,170
2020-01-11,169
2020-01-12,168
2020-01-13,168
2020-01-14,169
2020-01-15,170
2020-01-16,167
2020-01-17,163
2020-01-18,168
2020-01-19,169
2020-01-20,171
2020-01-21,172
2020-01-22,173
2020-01-23,169
2020-01-24,166
2020-01-25,163
2020-01-26,160
2020-01-27,160
2020-01-28,159
2020-01-29,159
2020-01-30,157
2020-01-31,158
2020-02-01,153
2020-02-02,148
2020-02-03,145
2020-02-04,142
2020-02-05,138
2020-02-06,137
2020-02-07,137
2020-02-08,137
2020-02-09,137
2020-02-10,142
2020-02-11,137
2020-02-12,134
2020-02-13,133
2020-02-14,135
2020-02-15,130
2020-02-16,126
2020-02-17,123
2020-02-18,123
2020-02-19,123
2020-02-20,127
2020-02-21,127
2020-02-22,130
2020-02-23,133
2020-02-24,135
2020-02-25,133
2020-02-26,138
2020-02-27,144
2020-02-28,148
2020-02-29,148
2020-03-01,148
2020-03-02,151
2020-03-03,152
2020-03-04,151
2020-03-05,152
2020-03-06,147
2020-03-07,143
2020-03-08,138
2020-03-09,140
2020-03-10,139
2020-03-11,142
2020-03-12,141
2020-03-13,139
2020-03-14,141
2020-03-15,142
2020-03-16,144
2020-03-17,147
2020-03-18,145
2020-03-19,141
2020-03-20,135
2020-03-21,134
2020-03-22,135
2020-03-23,136
2020-03-24,139
2020-03-25,137
2020-03-26,135
2020-03-27,130
2020-03-28,127
2020-03-29,127
2020-03-30,126
2020-03-31,123
2020-04-01,124
2020-04-02,123
2020-04-03,122
2020-04-04,128
2020-04-05,132
2020-04-06,135
2020-04-07,135
2020-04-08,138
2020-04-09,139
2020-04-10,139
2020-04-11,138
2020-04-12,136
2020-04-13,139
2020-04-14,142
2020-04-15,147
2020-04-16,143
2020-04-17,138
2020-04-18,138
2020-04-19,137
2020-04-20,139
2020-04-21,143
2020-04-22,144
2020-04-23,146
2020-04-24,146
2020-04-25,145
2020-04-26,140
2020-04-27,143
2020-04-28,146
2020-04-29,147
2020-04-30,149
2020-05-01,149
2020-05-02,146
2020-05-03,144
2020-05-04,145
2020-05-05,148
2020-05-06,151
2020-05-07,151
2020-05-08,151
2020-05-09,154
2020-05-10,154
2020-05-11,151
2020-05-12,151
2020-05-13,147
