date_obj,Snapdragon price
2019-04-08,7912
2019-04-09,7972
2019-04-10,8032
2019-04-11,8028
2019-04-12,7972
2019-04-13,7922
2019-04-14,7876
2019-04-15,7887
2019-04-16,7888
2019-04-17,7865
2019-04-18,7845
2019-04-19,7883
2019-04-20,7758
2019-04-21,7617
2019-04-22,7585
2019-04-23,7682
2019-04-24,7759
2019-04-25,7663
2019-04-26,7659
2019-04-27,7693
2019-04-28,7655
2019-04-29,7621
2019-04-30,7597
2019-05-01,7669
2019-05-02,7796
2019-05-03,7778
2019-05-04,7776
2019-05-05,7796
2019-05-06,7738
2019-05-07,7699
2019-05-08,7707
2019-05-09,7645
2019-05-10,7629
2019-05-11,7587
2019-05-12,7600
2019-05-13,7692
2019-05-14,7753
2019-05-15,7782
2019-05-16,7827
2019-05-17,7782
2019-05-18,7771
2019-05-19,7804
2019-05-20,7855
2019-05-21,7813
2019-05-22,7760
2019-05-23,7821
2019-05-24,7822
2019-05-25,7808
2019-05-26,7816
2019-05-27,7859
2019-05-28,7809
2019-05-29,7790
2019-05-30,7766
2019-05-31,7786
2019-06-01,7826
2019-06-02,7906
2019-06-03,7931
2019-06-04,7949
2019-06-05,7852
2019-06-06,7703
2019-06-07,7472
2019-06-08,7282
2019-06-09,7396
2019-06-10,7538
2019-06-11,7514
2019-06-12,7602
2019-06-13,7603
2019-06-14,7539
2019-06-15,7462
2019-06-16,7422
2019-06-17,7388
2019-06-18,7505
2019-06-19,7552
2019-06-20,7556
2019-06-21,7494
2019-06-22,7403
2019-06-23,7315
2019-06-24,7284
2019-06-25,7249
2019-06-26,7250
2019-06-27,7335
2019-06-28,7410
2019-06-29,7428
2019-06-30,7526
2019-07-01,7621
2019-07-02,7618
2019-07-03,7543
2019-07-04,7538
2019-07-05,7511
2019-07-06,7467
2019-07-07,7471
2019-07-08,7469
2019-07-09,7540
2019-07-10,7607
2019-07-11,7705
2019-07-12,7855
2019-07-13,7926
2019-07-14,7933
2019-07-15,7906
2019-07-16,7915
2019-07-17,7948
2019-07-18,8029
2019-07-19,8127
2019-07-20,8160
2019-07-21,8184
2019-07-22,8172
2019-07-23,8247
2019-07-24,8411
2019-07-25,8743
2019-07-26,8904
2019-07-27,9003
2019-07-28,8958
2019-07-29,8866
2019-07-30,8832
2019-07-31,8546
2019-08-01,8144
2019-08-02,8077
2019-08-03,8413
2019-08-04,8679
2019-08-05,8729
2019-08-06,8752
2019-08-07,8914
2019-08-08,9050
2019-08-09,9159
2019-08-10,9007
2019-08-11,8896
2019-08-12,8756
2019-08-13,8753
2019-08-14,8860
2019-08-15,8934
2019-08-16,8947
2019-08-17,8956
2019-08-18,8893
2019-08-19,8844
2019-08-20,8795
2019-08-21,8846
2019-08-22,8942
2019-08-23,8966
2019-08-24,9108
2019-08-24,9108
2019-08-25,9421
2019-08-25,9421
2019-08-26,9763
2019-08-26,9763
2019-08-27,9712
2019-08-27,9712
2019-08-28,9561
2019-08-29,9267
2019-08-30,9343
2019-08-31,9560
2019-09-01,9656
2019-09-02,9599
2019-09-03,9482
2019-09-04,9366
2019-09-05,9289
2019-09-06,9306
2019-09-07,9502
2019-09-08,9668
2019-09-09,9525
2019-09-10,9491
2019-09-11,9389
2019-09-12,9225
2019-09-13,9081
2019-09-14,9070
2019-09-15,9283
2019-09-16,9580
2019-09-17,9579
2019-09-18,9450
2019-09-19,9362
2019-09-20,9261
2019-09-21,9262
2019-09-22,9363
2019-09-23,9495
2019-09-24,9567
2019-09-25,9555
2019-09-26,9578
2019-09-27,9518
2019-09-28,9520
2019-09-29,9571
2019-09-30,9661
2019-10-01,9708
2019-10-02,9776
2019-10-03,9795
2019-10-04,9836
2019-10-05,9810
2019-10-06,9783
2019-10-07,9978
2019-10-08,9993
2019-10-09,9958
2019-10-10,9999
2019-10-11,9953
2019-10-12,9881
2019-10-13,9805
2019-10-14,9766
2019-10-15,9721
2019-10-16,9657
2019-10-17,9534
2019-10-18,9575
2019-10-19,9988
2019-10-20,9957
2019-10-21,9833
2019-10-22,9680
2019-10-23,9525
2019-10-24,9592
2019-10-25,9817
2019-10-26,9833
2019-10-27,9661
2019-10-28,9608
2019-10-29,9609
2019-10-30,9638
2019-10-31,9706
2019-11-01,9846
2019-11-02,9861
2019-11-03,9892
2019-11-04,9839
2019-11-05,9837
2019-11-06,9800
2019-11-07,9771
2019-11-08,9775
2019-11-09,9799
2019-11-10,9794
2019-11-11,9837
2019-11-12,10054
2019-11-13,10041
2019-11-14,10022
2019-11-15,9981
2019-11-16,10018
2019-11-17,10049
2019-11-18,10077
2019-11-19,10178
2019-11-20,10064
2019-11-21,9956
2019-11-22,9904
2019-11-23,9931
2019-11-24,10001
2019-11-25,9998
2019-11-26,9977
2019-11-27,9952
2019-11-28,9952
2019-11-29,9962
2019-11-30,10001
2019-12-01,9917
2019-12-02,9814
2019-12-03,9869
2019-12-04,10098
2019-12-05,10187
2019-12-06,10206
2019-12-07,10079
2019-12-08,10032
2019-12-09,9909
2019-12-10,9818
2019-12-11,9752
2019-12-12,9770
2019-12-13,9842
2019-12-14,9902
2019-12-15,9946
2019-12-16,9913
2019-12-17,9881
2019-12-18,9816
2019-12-19,9776
2019-12-20,9692
2019-12-21,9697
2019-12-22,9759
2019-12-23,9812
2019-12-24,9733
2019-12-25,9702
2019-12-26,9619
2019-12-27,9571
2019-12-28,9700
2019-12-29,9854
2019-12-30,9898
2019-12-31,9873
2020-01-01,9809
2020-01-02,9675
2020-01-03,9642
2020-01-04,9603
2020-01-05,9688
2020-01-06,9785
2020-01-07,9756
2020-01-08,9690
2020-01-09,9667
2020-01-10,9720
2020-01-11,9753
2020-01-12,9700
2020-01-13,9691
2020-01-14,9693
2020-01-15,9686
2020-01-16,9637
2020-01-17,9591
2020-01-18,9605
2020-01-19,9677
2020-01-20,9661
2020-01-21,9647
2020-01-22,9605
2020-01-23,9584
2020-01-24,9565
2020-01-25,9676
2020-01-26,9812
2020-01-27,9747
2020-01-28,9697
2020-01-29,9640
2020-01-30,9645
2020-01-31,9827
2020-02-01,9926
2020-02-02,9840
2020-02-03,9802
2020-02-04,9809
2020-02-05,9866
2020-02-06,10220
2020-02-07,10730
2020-02-08,11199
2020-02-09,11158
2020-02-10,11112
2020-02-11,11020
2020-02-12,10961
2020-02-13,10893
2020-02-14,10787
2020-02-15,10586
2020-02-16,10474
2020-02-17,10680
2020-02-18,10735
2020-02-19,10680
2020-02-20,10677
2020-02-21,10774
2020-02-22,10998
2020-02-23,11195
2020-02-24,10980
2020-02-25,10861
2020-02-26,10951
2020-02-27,11333
2020-02-28,11316
2020-02-29,11166
2020-03-01,11109
2020-03-02,11259
2020-03-03,11479
2020-03-04,11451
2020-03-05,11278
2020-03-06,11145
2020-03-07,10974
2020-03-08,10853
2020-03-09,10972
2020-03-10,11259
2020-03-11,11233
2020-03-12,11183
2020-03-13,11200
2020-03-14,11249
2020-03-15,11690
2020-03-16,11927
2020-03-17,11991
2020-03-18,12083
2020-03-19,12091
2020-03-20,12083
2020-03-21,11929
2020-03-22,12161
2020-03-23,12313
2020-03-24,12368
2020-03-25,12407
2020-03-26,12594
2020-03-27,13223
2020-03-28,13765
2020-03-29,13488
2020-03-30,12919
2020-03-31,12334
2020-04-01,12257
2020-04-02,12374
2020-04-03,12392
2020-04-04,12482
2020-04-05,12150
2020-04-06,11734
2020-04-07,11403
2020-04-08,11320
2020-04-09,11294
2020-04-10,11389
2020-04-11,11534
2020-04-12,11437
2020-04-13,11507
2020-04-14,11451
2020-04-15,11578
2020-04-16,11690
2020-04-17,11794
2020-04-18,11652
2020-04-19,11613
2020-04-20,11651
2020-04-21,11656
2020-04-22,11660
2020-04-23,11517
2020-04-24,11435
2020-04-25,11382
2020-04-26,11346
2020-04-27,11442
2020-04-28,11632
2020-04-29,11752
2020-04-30,11717
2020-05-01,11524
2020-05-02,11382
2020-05-03,11283
2020-05-04,11262
2020-05-05,11134
2020-05-06,10987
2020-05-07,10967
2020-05-08,10750
2020-05-09,10756
2020-05-10,10666
2020-05-11,10573
2020-05-12,10360
2020-05-13,10196
