date_obj,Bob's%20red%20shirt price
2019-03-27,22656
2019-03-28,23216
2019-03-29,23844
2019-03-30,23844
2019-03-31,24128
2019-04-01,24966
2019-04-02,24966
2019-04-03,25394
2019-04-04,25394
2019-04-05,25634
2019-04-06,25634
2019-04-07,25742
2019-04-08,25742
2019-04-09,26398
2019-04-10,26398
2019-04-11,26364
2019-04-12,26004
2019-04-13,25972
2019-04-14,25522
2019-04-15,25522
2019-04-16,24874
2019-04-17,23916
2019-04-18,22743
2019-04-19,21668
2019-04-20,20584
2019-04-21,20584
2019-04-22,19576
2019-04-23,18704
2019-04-24,17929
2019-04-25,17086
2019-04-26,16473
2019-04-27,16473
2019-04-28,15938
2019-04-29,15184
2019-04-30,14562
2019-05-01,14562
2019-05-02,13902
2019-05-03,13377
2019-05-04,13017
2019-05-05,13017
2019-05-06,12779
2019-05-07,12779
2019-05-08,12463
2019-05-09,12463
2019-05-10,12114
2019-05-11,12114
2019-05-12,11931
2019-05-13,11931
2019-05-14,11738
2019-05-15,11738
2019-05-16,11738
2019-05-17,11519
2019-05-18,11519
2019-05-19,11312
2019-05-20,11312
2019-05-21,11409
2019-05-22,11409
2019-05-23,11205
2019-05-24,11205
2019-05-25,11108
2019-05-26,11108
2019-05-27,10836
2019-05-28,10836
2019-05-29,10418
2019-05-30,10418
2019-05-31,10418
2019-06-01,10018
2019-06-02,10018
2019-06-03,9834
2019-06-04,9834
2019-06-05,9342
2019-06-06,9342
2019-06-07,8926
2019-06-08,8520
2019-06-09,8217
2019-06-10,8217
2019-06-11,7868
2019-06-12,7868
2019-06-13,7822
2019-06-14,7891
2019-06-15,7891
2019-06-16,8073
2019-06-17,8073
2019-06-18,7931
2019-06-19,7931
2019-06-20,8093
2019-06-21,8093
2019-06-22,8477
2019-06-23,8897
2019-06-24,8897
2019-06-25,9331
2019-06-26,9331
2019-06-27,9792
2019-06-28,9792
2019-06-29,10251
2019-06-30,10756
2019-07-01,10756
2019-07-02,11294
2019-07-03,11854
2019-07-04,11854
2019-07-05,12426
2019-07-06,12426
2019-07-07,13005
2019-07-08,13005
2019-07-09,13229
2019-07-10,13229
2019-07-11,13200
2019-07-12,13200
2019-07-13,13200
2019-07-14,12979
2019-07-15,12979
2019-07-16,12979
2019-07-17,12782
2019-07-18,12782
2019-07-19,12731
2019-07-20,12731
2019-07-21,12711
2019-07-22,12711
2019-07-23,12725
2019-07-24,12725
2019-07-25,13005
2019-07-26,13005
2019-07-27,12887
2019-07-28,12887
2019-07-29,13212
2019-07-30,13212
2019-07-31,13544
2019-08-01,13544
2019-08-02,13678
2019-08-03,13678
2019-08-04,13290
2019-08-05,13290
2019-08-06,13136
2019-08-07,13136
2019-08-08,13155
2019-08-09,13155
2019-08-10,13468
2019-08-11,13468
2019-08-12,13613
2019-08-13,13613
2019-08-14,13627
2019-08-15,13627
2019-08-16,13331
2019-08-17,13331
2019-08-18,13388
2019-08-19,13835
2019-08-20,13835
2019-08-21,14289
2019-08-22,14843
2019-08-23,14843
2019-08-24,15576
2019-08-24,15576
2019-08-25,15576
2019-08-25,15576
2019-08-26,16283
2019-08-27,16283
2019-08-27,16283
2019-08-28,16782
2019-08-29,16782
2019-08-30,17406
2019-08-31,17406
2019-09-01,18176
2019-09-02,18176
2019-09-03,18590
2019-09-04,18590
2019-09-05,18738
2019-09-06,18738
2019-09-07,18522
2019-09-08,18761
2019-09-09,18761
2019-09-10,19194
2019-09-11,20058
2019-09-12,20058
2019-09-13,20696
2019-09-14,21206
2019-09-15,21206
2019-09-16,22186
2019-09-17,22186
2019-09-18,23096
2019-09-19,23096
2019-09-20,24080
2019-09-21,24080
2019-09-22,24974
2019-09-23,24974
2019-09-24,25405
2019-09-25,25405
2019-09-26,25836
2019-09-27,25836
2019-09-28,25836
2019-09-29,25970
2019-09-30,25970
2019-10-01,25970
2019-10-02,26254
2019-10-03,26254
2019-10-04,26254
2019-10-05,25824
2019-10-06,25824
2019-10-07,25415
2019-10-08,25415
2019-10-09,25415
2019-10-10,24216
2019-10-11,24216
2019-10-12,24216
2019-10-13,23303
2019-10-14,23303
2019-10-15,23303
2019-10-16,22809
2019-10-17,22809
2019-10-18,22809
2019-10-19,22333
2019-10-20,22333
2019-10-21,22333
2019-10-22,21280
2019-10-23,21280
2019-10-24,21280
2019-10-25,20216
2019-10-26,20216
2019-10-27,19252
2019-10-28,19252
2019-10-29,18397
2019-10-30,18397
2019-10-31,18397
2019-11-01,17565
2019-11-02,17565
2019-11-03,17010
2019-11-04,17010
2019-11-05,17010
2019-11-06,16840
2019-11-07,16840
2019-11-08,16775
2019-11-09,16775
2019-11-10,16430
2019-11-11,16430
2019-11-12,16430
2019-11-13,16148
2019-11-14,16148
2019-11-15,16148
2019-11-16,15780
2019-11-17,15780
2019-11-18,15809
2019-11-19,15809
2019-11-20,15809
2019-11-21,15745
2019-11-22,15745
2019-11-23,16024
2019-11-24,16024
2019-11-25,16129
2019-11-26,16129
2019-11-27,16129
2019-11-28,15854
2019-11-29,15854
2019-11-30,15854
2019-12-01,15790
2019-12-02,15790
2019-12-03,15790
2019-12-04,15610
2019-12-05,15610
2019-12-06,15610
2019-12-07,15809
2019-12-08,15809
2019-12-09,16456
2019-12-10,16456
2019-12-11,17232
2019-12-12,17232
2019-12-13,18022
2019-12-14,18022
2019-12-15,18810
2019-12-16,18810
2019-12-17,19727
2019-12-18,19727
2019-12-19,19727
2019-12-20,20270
2019-12-21,20270
2019-12-22,21193
2019-12-23,21193
2019-12-24,21998
2019-12-25,21998
2019-12-26,22377
2019-12-27,23445
2019-12-28,23445
2019-12-29,24480
2019-12-30,24480
2019-12-31,25464
2020-01-01,25464
2020-01-02,25577
2020-01-03,25577
2020-01-04,26255
2020-01-05,27062
2020-01-06,27062
2020-01-07,27378
2020-01-08,27378
2020-01-09,27378
2020-01-10,27761
2020-01-11,28461
2020-01-12,29143
2020-01-13,29143
2020-01-14,29143
2020-01-15,28560
2020-01-16,28560
2020-01-17,28612
2020-01-18,28612
2020-01-19,28498
2020-01-20,28498
2020-01-21,28498
2020-01-22,28356
2020-01-23,28356
2020-01-24,28356
2020-01-25,28181
2020-01-26,28181
2020-01-27,27300
2020-01-28,27300
2020-01-29,27302
2020-01-30,27302
2020-01-31,26814
2020-02-01,26814
2020-02-02,26200
2020-02-03,26200
2020-02-04,25644
2020-02-05,25644
2020-02-06,25027
2020-02-07,25027
2020-02-08,24317
2020-02-09,24317
2020-02-10,23465
2020-02-11,23465
2020-02-12,22812
2020-02-13,22812
2020-02-14,22674
2020-02-15,22674
2020-02-16,22674
2020-02-17,22003
2020-02-18,22003
2020-02-19,21606
2020-02-20,21606
2020-02-21,21557
2020-02-22,21478
2020-02-23,21478
2020-02-24,21945
2020-02-25,21945
2020-02-26,22933
2020-02-27,22933
2020-02-28,22791
2020-02-29,22791
2020-03-01,22518
2020-03-02,22518
2020-03-03,22590
2020-03-04,22590
2020-03-05,22731
2020-03-06,22731
2020-03-07,23134
2020-03-08,24100
2020-03-09,25137
2020-03-10,26161
2020-03-11,26161
2020-03-12,27120
2020-03-13,27120
2020-03-14,28246
2020-03-15,28246
2020-03-16,29515
2020-03-17,29515
2020-03-18,29241
2020-03-19,29241
2020-03-20,29205
2020-03-21,29205
2020-03-22,29374
2020-03-23,29374
2020-03-24,29065
2020-03-25,29065
2020-03-26,28658
2020-03-27,29307
2020-03-28,29307
2020-03-29,29403
2020-03-30,29403
2020-03-31,29721
2020-04-01,30540
2020-04-02,30834
2020-04-03,30834
2020-04-04,30525
2020-04-05,30525
2020-04-06,29182
2020-04-07,29182
2020-04-08,28132
2020-04-09,28132
2020-04-10,27904
2020-04-11,27304
2020-04-12,27304
2020-04-13,25949
2020-04-14,24905
2020-04-15,24077
2020-04-16,24077
2020-04-17,23916
2020-04-18,23772
2020-04-19,23958
2020-04-20,23958
2020-04-21,24112
2020-04-22,24136
2020-04-23,24136
2020-04-24,24235
2020-04-25,24235
2020-04-26,24559
2020-04-27,24846
2020-04-28,25302
2020-04-29,25302
2020-04-30,25342
2020-05-01,25342
2020-05-02,24882
2020-05-03,24987
2020-05-04,24987
2020-05-05,25049
2020-05-06,24835
2020-05-07,25209
2020-05-08,25209
2020-05-09,24961
2020-05-10,25372
2020-05-11,25372
2020-05-12,25714
2020-05-13,25810
