date_obj,Zenyte%20ring price
2019-12-30,15232588
2019-12-31,15232588
2020-01-01,15232588
2020-01-02,15232588
2020-01-03,15232588
2020-01-04,15232588
2020-01-05,15232588
2020-01-06,15232588
2020-01-07,15232588
2020-01-08,15232588
2020-01-09,15232588
2020-01-10,15232588
2020-01-11,15232588
2020-01-12,15232588
2020-01-13,15232588
2020-01-14,15232588
2020-01-15,15232588
2020-01-16,15232588
2020-01-17,15232588
2020-01-18,15572045
2020-01-19,15572045
2020-01-20,15572045
2020-01-21,15572045
2020-01-22,15572045
2020-01-23,15572045
2020-01-24,15572045
2020-01-25,15572045
2020-01-26,15572045
2020-01-27,15572045
2020-01-28,15572045
2020-01-29,15572045
2020-01-30,15572045
2020-01-31,15572045
2020-02-01,15572045
2020-02-02,15572045
2020-02-03,15572045
2020-02-04,16028026
2020-02-05,16028026
2020-02-06,16028026
2020-02-07,16028026
2020-02-08,16028026
2020-02-09,16028026
2020-02-10,16028026
2020-02-11,16028026
2020-02-12,16028026
2020-02-13,16028026
2020-02-14,16028026
2020-02-15,16028026
2020-02-16,16028026
2020-02-17,16028026
2020-02-18,16028026
2020-02-19,16028026
2020-02-20,16028026
2020-02-21,16028026
2020-02-22,16028026
2020-02-23,16028026
2020-02-24,16028026
2020-02-25,16028026
2020-02-26,16028026
2020-02-27,16028026
2020-02-28,16028026
2020-02-29,16028026
2020-03-01,16028026
2020-03-02,16028026
2020-03-03,16028026
2020-03-04,16028026
2020-03-05,16028026
2020-03-06,16028026
2020-03-07,16028026
2020-03-08,16028026
2020-03-09,16028026
2020-03-10,16028026
2020-03-11,16028026
2020-03-12,16028026
2020-03-13,16028026
2020-03-14,16028026
2020-03-15,16028026
2020-03-16,16028026
2020-03-17,16028026
2020-03-18,16028026
2020-03-19,16370781
2020-03-20,16370781
2020-03-21,16370781
2020-03-22,16370781
2020-03-23,16370781
2020-03-24,16370781
2020-03-25,16370781
2020-03-26,16370781
2020-03-27,16370781
2020-03-28,16370781
2020-03-29,16370781
2020-03-30,16370781
2020-03-31,16370781
2020-04-01,16784995
2020-04-02,16784995
2020-04-03,16784995
2020-04-04,16784995
2020-04-05,16784995
2020-04-06,16784995
2020-04-07,16784995
2020-04-08,16784995
2020-04-09,16784995
2020-04-10,16784995
2020-04-11,17304109
2020-04-12,17304109
2020-04-13,17304109
2020-04-14,17304109
2020-04-15,17304109
2020-04-16,17304109
2020-04-17,17304109
2020-04-18,17304109
2020-04-19,17304109
2020-04-20,17304109
2020-04-21,17304109
2020-04-22,17798932
2020-04-23,17798932
2020-04-24,17798932
2020-04-25,17798932
2020-04-26,17798932
2020-04-27,17798932
2020-04-28,17798932
2020-04-29,17798932
2020-04-30,17798932
2020-05-01,17798932
2020-05-02,17798932
2020-05-03,17798932
2020-05-04,17798932
2020-05-05,17798932
2020-05-06,17798932
2020-05-07,17798932
2020-05-08,17798932
2020-05-09,17798932
2020-05-10,17798932
2020-05-11,17798932
2020-05-12,17798932
2020-05-13,17798932
