date_obj,Mahogany%20toy%20box%20(flatpack) price
2019-05-10,4816
2019-05-11,4816
2019-05-12,4816
2019-05-13,4816
2019-05-14,4816
2019-05-15,4816
2019-05-16,4816
2019-05-17,4816
2019-05-18,4816
2019-05-19,4816
2019-05-20,4816
2019-05-21,4816
2019-05-22,5032
2019-05-23,5032
2019-05-24,5032
2019-05-25,5032
2019-05-26,5032
2019-05-27,5032
2019-05-28,5032
2019-05-29,5032
2019-05-30,5032
2019-05-31,5032
2019-06-01,5032
2019-06-02,5032
2019-06-03,5032
2019-06-04,5032
2019-06-05,5259
2019-06-06,5259
2019-06-07,5259
2019-06-08,5259
2019-06-09,5259
2019-06-10,5259
2019-06-11,5259
2019-06-12,5259
2019-06-13,5259
2019-06-14,5259
2019-06-15,5259
2019-06-16,5259
2019-06-17,5259
2019-06-18,5259
2019-06-19,5259
2019-06-20,5510
2019-06-21,5510
2019-06-22,5510
2019-06-23,5510
2019-06-24,5510
2019-06-25,5510
2019-06-26,5510
2019-06-27,5510
2019-06-28,5510
2019-06-29,5510
2019-06-30,5510
2019-07-01,5510
2019-07-02,5510
2019-07-03,5510
2019-07-04,5510
2019-07-05,5510
2019-07-06,5770
2019-07-07,5770
2019-07-08,5770
2019-07-09,5770
2019-07-10,5770
2019-07-11,5770
2019-07-12,5770
2019-07-13,5770
2019-07-14,5770
2019-07-15,5770
2019-07-16,5770
2019-07-17,5770
2019-07-18,5770
2019-07-19,5770
2019-07-20,5770
2019-07-21,5770
2019-07-22,5770
2019-07-23,5904
2019-07-24,5904
2019-07-25,5904
2019-07-26,5904
2019-07-27,5904
2019-07-28,5904
2019-07-29,5904
2019-07-30,5904
2019-07-31,5904
2019-08-01,5904
2019-08-02,5904
2019-08-03,5904
2019-08-04,5904
2019-08-05,5904
2019-08-06,5904
2019-08-07,6167
2019-08-08,6167
2019-08-09,6167
2019-08-10,6167
2019-08-11,6167
2019-08-12,6167
2019-08-13,6167
2019-08-14,6167
2019-08-15,6167
2019-08-16,6167
2019-08-17,6167
2019-08-18,6167
2019-08-19,6167
2019-08-20,6167
2019-08-21,6167
2019-08-22,6167
2019-08-23,6167
2019-08-24,6264
2019-08-24,6264
2019-08-25,6264
2019-08-25,6264
2019-08-26,6264
2019-08-26,6264
2019-08-27,6264
2019-08-27,6264
2019-08-28,6264
2019-08-29,6264
2019-08-30,6264
2019-08-31,6264
2019-09-01,6264
2019-09-02,6264
2019-09-03,6264
2019-09-04,6264
2019-09-05,6264
2019-09-06,6264
2019-09-07,6264
2019-09-08,6511
2019-09-09,6511
2019-09-10,6511
2019-09-11,6511
2019-09-12,6511
2019-09-13,6511
2019-09-14,6511
2019-09-15,6511
2019-09-16,6511
2019-09-17,6511
2019-09-18,6511
2019-09-19,6511
2019-09-20,6511
2019-09-21,6511
2019-09-22,6511
2019-09-23,6701
2019-09-24,6701
2019-09-25,6701
2019-09-26,6701
2019-09-27,6701
2019-09-28,6701
2019-09-29,6701
2019-09-30,6701
2019-10-01,6701
2019-10-02,6701
2019-10-03,6701
2019-10-04,6701
2019-10-05,6701
2019-10-06,6701
2019-10-07,6701
2019-10-08,6701
2019-10-09,6701
2019-10-10,6701
2019-10-11,6701
2019-10-12,7013
2019-10-13,7013
2019-10-14,7013
2019-10-15,7013
2019-10-16,7013
2019-10-17,7013
2019-10-18,7013
2019-10-19,7013
2019-10-20,7013
2019-10-21,7013
2019-10-22,7013
2019-10-23,7013
2019-10-24,7013
2019-10-25,7312
2019-10-26,7312
2019-10-27,7312
2019-10-28,7312
2019-10-29,7312
2019-10-30,7312
2019-10-31,7312
2019-11-01,7312
2019-11-02,7312
2019-11-03,7312
2019-11-04,7615
2019-11-05,7615
2019-11-06,7615
2019-11-07,7615
2019-11-08,7615
2019-11-09,7615
2019-11-10,7615
2019-11-11,7615
2019-11-12,7615
2019-11-13,7615
2019-11-14,7615
2019-11-15,7615
2019-11-16,7615
2019-11-17,7615
2019-11-18,7615
2019-11-19,7615
2019-11-20,7615
2019-11-21,7615
2019-11-22,7615
2019-11-23,7615
2019-11-24,7615
2019-11-25,7615
2019-11-26,7968
2019-11-27,7968
2019-11-28,7968
2019-11-29,7968
2019-11-30,7968
2019-12-01,7968
2019-12-02,7968
2019-12-03,7968
2019-12-04,7968
2019-12-05,7968
2019-12-06,7968
2019-12-07,7968
2019-12-08,7968
2019-12-09,7968
2019-12-10,7968
2019-12-11,7968
2019-12-12,7968
2019-12-13,7968
2019-12-14,7968
2019-12-15,7968
2019-12-16,7968
2019-12-17,7900
2019-12-18,7900
2019-12-19,7900
2019-12-20,7900
2019-12-21,7900
2019-12-22,7900
2019-12-23,7900
2019-12-24,7900
2019-12-25,7900
2019-12-26,7900
2019-12-27,7900
2019-12-28,7900
2019-12-29,7900
2019-12-30,7900
2019-12-31,7900
2020-01-01,7900
2020-01-02,7900
2020-01-03,7900
2020-01-04,7900
2020-01-05,7900
2020-01-06,7900
2020-01-07,7926
2020-01-08,7926
2020-01-09,7926
2020-01-10,7926
2020-01-11,7926
2020-01-12,7926
2020-01-13,7926
2020-01-14,7926
2020-01-15,7926
2020-01-16,7926
2020-01-17,7926
2020-01-18,7926
2020-01-19,7926
2020-01-20,7926
2020-01-21,7926
2020-01-22,7926
2020-01-23,7926
2020-01-24,7926
2020-01-25,7926
2020-01-26,7926
2020-01-27,8169
2020-01-28,8169
2020-01-29,8169
2020-01-30,8169
2020-01-31,8169
2020-02-01,8169
2020-02-02,8169
2020-02-03,8169
2020-02-04,8169
2020-02-05,8169
2020-02-06,8169
2020-02-07,8169
2020-02-08,8169
2020-02-09,8169
2020-02-10,8169
2020-02-11,8169
2020-02-12,8169
2020-02-13,8169
2020-02-14,8169
2020-02-15,8169
2020-02-16,8536
2020-02-17,8536
2020-02-18,8536
2020-02-19,8536
2020-02-20,8536
2020-02-21,8536
2020-02-22,8536
2020-02-23,8536
2020-02-24,8536
2020-02-25,8536
2020-02-26,8536
2020-02-27,8536
2020-02-28,8536
2020-02-29,8536
2020-03-01,8536
2020-03-02,8516
2020-03-03,8516
2020-03-04,8516
2020-03-05,8516
2020-03-06,8516
2020-03-07,8516
2020-03-08,8516
2020-03-09,8516
2020-03-10,8516
2020-03-11,8516
2020-03-12,8516
2020-03-13,8516
2020-03-14,8516
2020-03-15,8516
2020-03-16,8516
2020-03-17,8516
2020-03-18,8516
2020-03-19,8180
2020-03-20,8180
2020-03-21,8180
2020-03-22,8180
2020-03-23,8180
2020-03-24,8180
2020-03-25,8180
2020-03-26,8180
2020-03-27,8180
2020-03-28,8180
2020-03-29,8180
2020-03-30,8180
2020-03-31,8180
2020-04-01,8262
2020-04-02,8262
2020-04-03,8262
2020-04-04,8262
2020-04-05,8262
2020-04-06,8262
2020-04-07,8262
2020-04-08,8262
2020-04-09,8262
2020-04-10,8262
2020-04-11,8538
2020-04-12,8538
2020-04-13,8538
2020-04-14,8538
2020-04-15,8538
2020-04-16,8538
2020-04-17,8538
2020-04-18,8538
2020-04-19,8538
2020-04-20,8538
2020-04-21,8538
2020-04-22,8538
2020-04-23,8942
2020-04-24,8942
2020-04-25,8942
2020-04-26,8942
2020-04-27,8942
2020-04-28,8942
2020-04-29,8942
2020-04-30,8942
2020-05-01,8942
2020-05-02,8942
2020-05-03,8942
2020-05-04,8942
2020-05-05,8565
2020-05-06,8565
2020-05-07,8565
2020-05-08,8565
2020-05-09,8565
2020-05-10,8565
2020-05-11,8565
2020-05-12,8565
2020-05-13,8565
