date_obj,Uncut%20onyx price
2018-11-26,3052560
2018-11-27,3052560
2018-11-28,3040593
2018-11-29,3040593
2018-12-01,3080053
2018-12-02,3080053
2018-12-03,3080053
2018-12-05,3079200
2018-12-07,3027686
2018-12-09,3007492
2018-12-10,3018134
2018-12-11,3018134
2018-12-12,3018134
2018-12-13,3010812
2018-12-14,3010812
2018-12-15,3010812
2018-12-16,3024593
2018-12-17,3024593
2018-12-18,3029119
2018-12-19,3029119
2018-12-20,3029119
2018-12-21,3021357
2018-12-22,3021357
2018-12-23,3009796
2018-12-24,3009796
2018-12-25,3009796
2018-12-26,2997103
2018-12-27,2997103
2018-12-28,2988377
2018-12-29,2988377
2018-12-30,2990503
2018-12-31,2990503
2019-01-01,2985607
2019-01-02,2985607
2019-01-03,2984899
2019-01-04,2984899
2019-01-05,2984899
2019-01-06,2991201
2019-01-08,2991201
2019-01-10,2991042
2019-01-11,2991042
2019-01-12,2983479
2019-01-13,2983479
2019-01-14,2983479
2019-01-15,2974660
2019-01-16,2974660
2019-01-17,2974660
2019-01-18,2976830
2019-01-19,2976830
2019-01-20,2985206
2019-01-21,2985206
2019-01-22,2985206
2019-01-23,2983724
2019-01-24,2983724
2019-01-25,2983724
2019-01-26,2989845
2019-01-27,2989845
2019-01-28,3039289
2019-01-29,3039289
2019-01-30,3058612
2019-01-31,3058612
2019-02-01,3055247
2019-02-02,3055247
2019-02-03,3026225
2019-02-04,3026225
2019-02-05,2987437
2019-02-06,2987437
2019-02-07,2971419
2019-02-08,2971419
2019-02-09,2951765
2019-02-10,2951765
2019-02-11,2963603
2019-02-12,2963603
2019-02-13,2933522
2019-02-14,2933522
2019-02-15,2901096
2019-02-16,2901096
2019-02-17,2913107
2019-02-18,2913107
2019-02-19,2913107
2019-02-20,2926463
2019-02-21,2926463
2019-02-22,2935259
2019-02-23,2935259
2019-02-24,2947609
2019-02-25,2947609
2019-02-26,2948162
2019-02-27,2948162
2019-02-28,2948162
2019-03-01,2939132
2019-03-02,2939132
2019-03-03,2941764
2019-03-04,2941764
2019-03-05,2941095
2019-03-06,2941095
2019-03-07,2931824
2019-03-08,2931824
2019-03-09,2931824
2019-03-10,2947717
2019-03-11,2947717
2019-03-12,2946574
2019-03-13,2946574
2019-03-14,2931750
2019-03-15,2931750
2019-03-16,2931750
2019-03-17,2921021
2019-03-18,2921021
2019-03-19,2921021
2019-03-20,2901041
2019-03-21,2901041
2019-03-22,2901041
2019-03-23,2899619
2019-03-24,2899619
2019-03-25,2899619
2019-03-26,2909429
2019-03-27,2909429
2019-03-28,2909429
2019-03-29,2900572
2019-03-30,2900572
2019-03-31,2900572
2019-04-01,2888216
2019-04-02,2888216
2019-04-03,2879938
2019-04-04,2879938
2019-04-05,2879938
2019-04-06,2872222
2019-04-07,2872222
2019-04-08,2868312
2019-04-09,2868312
2019-04-10,2868312
2019-04-11,2872927
2019-04-12,2872927
2019-04-13,2885495
2019-04-14,2885495
2019-04-15,2885495
2019-04-16,2896150
2019-04-17,2896150
2019-04-18,2896150
2019-04-19,2884846
2019-04-20,2884846
2019-04-21,2881112
2019-04-22,2881112
2019-04-23,2886350
2019-04-24,2886350
2019-04-25,2886350
2019-04-26,2888562
2019-04-27,2888562
2019-04-28,2888562
2019-04-29,2897862
2019-04-30,2897862
2019-05-01,2897862
2019-05-02,2909065
2019-05-03,2909065
2019-05-04,2916147
2019-05-05,2916147
2019-05-06,2916147
2019-05-07,2910571
2019-05-08,2910571
2019-05-09,2910571
2019-05-10,2900377
2019-05-11,2900377
2019-05-12,2900377
2019-05-13,2897848
2019-05-14,2897848
2019-05-15,2897848
2019-05-16,2894508
2019-05-17,2894508
2019-05-18,2886436
2019-05-19,2886436
2019-05-20,2886436
2019-05-21,2886494
2019-05-22,2886494
2019-05-23,2886494
2019-05-24,2890281
2019-05-25,2890281
2019-05-26,2910966
2019-05-27,2910966
2019-05-28,2933481
2019-05-29,2933481
2019-05-30,2925656
2019-05-31,2925656
2019-06-01,2925656
2019-06-02,2914361
2019-06-03,2914361
2019-06-04,2914361
2019-06-05,2912068
2019-06-06,2912068
2019-06-07,2912068
2019-06-08,2910070
2019-06-09,2910070
2019-06-10,2910070
2019-06-11,2904245
2019-06-12,2904245
2019-06-13,2904245
2019-06-14,2900291
2019-06-15,2900291
2019-06-16,2900291
2019-06-17,2881641
2019-06-18,2881641
2019-06-19,2881641
2019-06-20,2866379
2019-06-21,2866379
2019-06-22,2866379
2019-06-23,2856573
2019-06-24,2856573
2019-06-25,2856573
2019-06-26,2803019
2019-06-27,2803019
2019-06-28,2803019
2019-06-29,2797424
2019-06-30,2797424
2019-07-01,2797424
2019-07-02,2815707
2019-07-03,2815707
2019-07-04,2815707
2019-07-05,2823263
2019-07-06,2823263
2019-07-07,2823263
2019-07-08,2846445
2019-07-09,2846445
2019-07-10,2846445
2019-07-11,2820822
2019-07-12,2820822
2019-07-13,2820822
2019-07-14,2811360
2019-07-15,2811360
2019-07-16,2811360
2019-07-17,2789225
2019-07-18,2789225
2019-07-19,2789225
2019-07-20,2759290
2019-07-21,2759290
2019-07-22,2748499
2019-07-23,2748499
2019-07-24,2748499
2019-07-25,2699551
2019-07-26,2699551
2019-07-27,2606488
2019-07-28,2606488
2019-07-29,2522727
2019-07-30,2522727
2019-07-31,2484776
2019-08-01,2484776
2019-08-02,2461980
2019-08-03,2461980
2019-08-04,2445981
2019-08-05,2445981
2019-08-06,2410425
2019-08-07,2410425
2019-08-08,2351583
2019-08-09,2351583
2019-08-10,2326244
2019-08-11,2326244
2019-08-12,2305385
2019-08-13,2305385
2019-08-14,2305385
2019-08-15,2273520
2019-08-16,2273520
2019-08-17,2245613
2019-08-18,2245613
2019-08-19,2259288
2019-08-20,2259288
2019-08-21,2259288
2019-08-22,2266094
2019-08-23,2266094
2019-08-24,2278361
2019-08-24,2278361
2019-08-25,2278361
2019-08-25,2278361
2019-08-26,2278361
2019-08-26,2278361
2019-08-27,2337720
2019-08-27,2337720
2019-08-28,2337720
2019-08-29,2438188
2019-08-30,2438188
2019-08-31,2473783
2019-09-01,2473783
2019-09-02,2473783
2019-09-03,2381645
2019-09-04,2381645
2019-09-05,2381645
2019-09-06,2381645
2019-09-07,2343865
2019-09-08,2343865
2019-09-09,2343865
2019-09-10,2343865
2019-09-11,2363414
2019-09-12,2363414
2019-09-13,2363414
2019-09-14,2363414
2019-09-15,2363414
2019-09-16,2381661
2019-09-17,2381661
2019-09-18,2381661
2019-09-19,2381661
2019-09-20,2381661
2019-09-21,2404344
2019-09-22,2404344
2019-09-23,2404344
2019-09-24,2404344
2019-09-25,2433809
2019-09-26,2433809
2019-09-27,2433809
2019-09-28,2433809
2019-09-29,2442034
2019-09-30,2442034
2019-10-01,2442034
2019-10-02,2442034
2019-10-03,2464568
2019-10-04,2464568
2019-10-05,2464568
2019-10-06,2464157
2019-10-07,2464157
2019-10-08,2464157
2019-10-09,2464157
2019-10-10,2418359
2019-10-11,2418359
2019-10-12,2418359
2019-10-13,2376073
2019-10-14,2376073
2019-10-15,2376073
2019-10-16,2345961
2019-10-17,2345961
2019-10-18,2345961
2019-10-19,2302683
2019-10-20,2302683
2019-10-21,2302683
2019-10-22,2302683
2019-10-23,2251117
2019-10-24,2251117
2019-10-25,2251117
2019-10-26,2183292
2019-10-27,2183292
2019-10-28,2183292
2019-10-29,2152925
2019-10-30,2152925
2019-10-31,2152925
2019-11-01,2103545
2019-11-02,2103545
2019-11-03,2081802
2019-11-04,2081802
2019-11-05,2081802
2019-11-06,2081802
2019-11-07,2046076
2019-11-08,2046076
2019-11-09,2046076
2019-11-10,2057206
2019-11-11,2057206
2019-11-12,2057206
2019-11-13,2057206
2019-11-14,2075329
2019-11-15,2075329
2019-11-16,2117841
2019-11-17,2117841
2019-11-18,2117841
2019-11-19,2121371
2019-11-20,2121371
2019-11-21,2121371
2019-11-22,2092886
2019-11-23,2092886
2019-11-24,2092886
2019-11-25,2069997
2019-11-26,2069997
2019-11-27,2069997
2019-11-28,2048209
2019-11-29,2048209
2019-11-30,2048209
2019-12-01,2014633
2019-12-02,2014633
2019-12-03,2014633
2019-12-04,1990189
2019-12-05,1990189
2019-12-06,1990189
2019-12-07,1974409
2019-12-08,1974409
2019-12-09,1974409
2019-12-10,1979473
2019-12-11,1979473
2019-12-12,1979473
2019-12-13,1979473
2019-12-14,1965567
2019-12-15,1965567
2019-12-16,1965567
2019-12-17,1954406
2019-12-18,1954406
2019-12-19,1954406
2019-12-20,1924719
2019-12-21,1924719
2019-12-22,1886896
2019-12-23,1886896
2019-12-24,1852932
2019-12-25,1852932
2019-12-26,1828635
2019-12-27,1828635
2019-12-28,1840306
2019-12-29,1840306
2019-12-30,1840306
2019-12-31,1843203
2020-01-01,1843203
2020-01-02,1843203
2020-01-03,1862085
2020-01-04,1862085
2020-01-05,1862085
2020-01-06,1892646
2020-01-07,1892646
2020-01-08,1892646
2020-01-09,1892646
2020-01-10,1885711
2020-01-11,1885711
2020-01-12,1923721
2020-01-13,1923721
2020-01-14,1923721
2020-01-15,1922503
2020-01-16,1922503
2020-01-17,1950657
2020-01-18,1950657
2020-01-19,1983009
2020-01-20,1983009
2020-01-21,1983009
2020-01-22,1977513
2020-01-23,1977513
2020-01-24,1961882
2020-01-25,1961882
2020-01-26,2001937
2020-01-27,2001937
2020-01-28,2001937
2020-01-29,2088434
2020-01-30,2088434
2020-01-31,2088434
2020-02-01,2185324
2020-02-02,2185324
2020-02-03,2180769
2020-02-04,2180769
2020-02-05,2180769
2020-02-06,2094505
2020-02-07,2094505
2020-02-08,2044773
2020-02-09,2044773
2020-02-10,2140596
2020-02-11,2140596
2020-02-12,2245032
2020-02-13,2245032
2020-02-14,2304282
2020-02-15,2304282
2020-02-16,2304282
2020-02-17,2244786
2020-02-18,2244786
2020-02-19,2244786
2020-02-20,2236861
2020-02-21,2236861
2020-02-22,2236861
2020-02-23,2165837
2020-02-24,2165837
2020-02-25,2167370
2020-02-26,2167370
2020-02-27,2167370
2020-02-28,2232176
2020-02-29,2232176
2020-03-01,2232176
2020-03-02,2295292
2020-03-03,2295292
2020-03-04,2295292
2020-03-05,2295292
2020-03-06,2287627
2020-03-07,2287627
2020-03-08,2287627
2020-03-09,2282258
2020-03-10,2282258
2020-03-11,2282258
2020-03-12,2277481
2020-03-13,2277481
2020-03-14,2254167
2020-03-15,2254167
2020-03-16,2255551
2020-03-17,2255551
2020-03-18,2255551
2020-03-19,2250410
2020-03-20,2250410
2020-03-21,2236615
2020-03-22,2236615
2020-03-23,2230757
2020-03-24,2230757
2020-03-25,2328123
2020-03-26,2328123
2020-03-27,2375003
2020-03-28,2375003
2020-03-29,2431780
2020-03-30,2431780
2020-03-31,2488382
2020-04-01,2488382
2020-04-02,2596406
2020-04-03,2596406
2020-04-04,2726022
2020-04-05,2726022
2020-04-06,2782374
2020-04-07,2782374
2020-04-08,2697672
2020-04-09,2697672
2020-04-10,2697672
2020-04-11,2583666
2020-04-12,2583666
2020-04-13,2549234
2020-04-14,2549234
2020-04-15,2565520
2020-04-16,2565520
2020-04-17,2626345
2020-04-18,2704946
2020-04-19,2710970
2020-04-20,2710970
2020-04-21,2687479
2020-04-22,2688400
2020-04-23,2688400
2020-04-24,2740562
2020-04-25,2740562
2020-04-26,2732779
2020-04-27,2732779
2020-04-28,2739699
2020-04-29,2739699
2020-04-30,2768013
2020-05-01,2768013
2020-05-02,2784649
2020-05-03,2784649
2020-05-04,2795699
2020-05-05,2795699
2020-05-06,2862828
2020-05-07,2862828
2020-05-08,2958429
2020-05-09,3072925
2020-05-10,3072925
2020-05-11,3093025
2020-05-12,3093025
2020-05-13,3111946
