date_obj,Rock-shell%20shard price
2019-04-06,17808
2019-04-07,17808
2019-04-08,17808
2019-04-09,17808
2019-04-10,17808
2019-04-11,17808
2019-04-12,17808
2019-04-13,17808
2019-04-14,17808
2019-04-15,17808
2019-04-16,17808
2019-04-17,17808
2019-04-18,17808
2019-04-19,17808
2019-04-20,17808
2019-04-21,17808
2019-04-22,17808
2019-04-23,17808
2019-04-24,17808
2019-04-25,17808
2019-04-26,17808
2019-04-27,17808
2019-04-28,18470
2019-04-29,18470
2019-04-30,18470
2019-05-01,18470
2019-05-02,18470
2019-05-03,18470
2019-05-04,18470
2019-05-05,18470
2019-05-06,18470
2019-05-07,18470
2019-05-08,18470
2019-05-09,18470
2019-05-10,18470
2019-05-11,18470
2019-05-12,18470
2019-05-13,18470
2019-05-14,17945
2019-05-15,17945
2019-05-16,17945
2019-05-17,17945
2019-05-18,17945
2019-05-19,17945
2019-05-20,17945
2019-05-21,17945
2019-05-22,17945
2019-05-23,17945
2019-05-24,17945
2019-05-25,17945
2019-05-26,17945
2019-05-27,17945
2019-05-28,17945
2019-05-29,17945
2019-05-30,17945
2019-05-31,17945
2019-06-01,17630
2019-06-02,17630
2019-06-03,17630
2019-06-04,17630
2019-06-05,17630
2019-06-06,17630
2019-06-07,17630
2019-06-08,17630
2019-06-09,17630
2019-06-10,17630
2019-06-11,17630
2019-06-12,17630
2019-06-13,17630
2019-06-14,17630
2019-06-15,17630
2019-06-16,17630
2019-06-17,17630
2019-06-18,17630
2019-06-19,17630
2019-06-20,18158
2019-06-21,18158
2019-06-22,18158
2019-06-23,18158
2019-06-24,18158
2019-06-25,18158
2019-06-26,18158
2019-06-27,18158
2019-06-28,18158
2019-06-29,18158
2019-06-30,18158
2019-07-01,18158
2019-07-02,18158
2019-07-03,18158
2019-07-04,18158
2019-07-05,18158
2019-07-06,18367
2019-07-07,18367
2019-07-08,18367
2019-07-09,18367
2019-07-10,18367
2019-07-11,18367
2019-07-12,18367
2019-07-13,18367
2019-07-14,18367
2019-07-15,18367
2019-07-16,18367
2019-07-17,18367
2019-07-18,18367
2019-07-19,18367
2019-07-20,18367
2019-07-21,18367
2019-07-22,18367
2019-07-23,18367
2019-07-24,18092
2019-07-25,18092
2019-07-26,18092
2019-07-27,18092
2019-07-28,18092
2019-07-29,18092
2019-07-30,18092
2019-07-31,18092
2019-08-01,18092
2019-08-02,18092
2019-08-03,18092
2019-08-04,18092
2019-08-05,18092
2019-08-06,18092
2019-08-07,18092
2019-08-08,18092
2019-08-09,17776
2019-08-10,17776
2019-08-11,17776
2019-08-12,17776
2019-08-13,17776
2019-08-14,17776
2019-08-15,17776
2019-08-16,17776
2019-08-17,17776
2019-08-18,17776
2019-08-19,17776
2019-08-20,17776
2019-08-21,17776
2019-08-22,17776
2019-08-23,17776
2019-08-24,17776
2019-08-24,17776
2019-08-25,17776
2019-08-25,17776
2019-08-26,17776
2019-08-26,17776
2019-08-27,17569
2019-08-27,17569
2019-08-28,17569
2019-08-29,17569
2019-08-30,17569
2019-08-31,17569
2019-09-01,17569
2019-09-02,17569
2019-09-03,17569
2019-09-04,17569
2019-09-05,17569
2019-09-06,17569
2019-09-07,17569
2019-09-08,17569
2019-09-09,17569
2019-09-10,17569
2019-09-11,17569
2019-09-12,17569
2019-09-13,17481
2019-09-14,17481
2019-09-15,17481
2019-09-16,17481
2019-09-17,17481
2019-09-18,17481
2019-09-19,17481
2019-09-20,17481
2019-09-21,17481
2019-09-22,17481
2019-09-23,17481
2019-09-24,17481
2019-09-25,17481
2019-09-26,17481
2019-09-27,17481
2019-09-28,17481
2019-09-29,17481
2019-09-30,17481
2019-10-01,17627
2019-10-02,17627
2019-10-03,17627
2019-10-04,17627
2019-10-05,17627
2019-10-06,17627
2019-10-07,17627
2019-10-08,17627
2019-10-09,17627
2019-10-10,17627
2019-10-11,17627
2019-10-12,17627
2019-10-13,17627
2019-10-14,17627
2019-10-15,17627
2019-10-16,17627
2019-10-17,17627
2019-10-18,17627
2019-10-19,17627
2019-10-20,17627
2019-10-21,17627
2019-10-22,17627
2019-10-23,17872
2019-10-24,17872
2019-10-25,17872
2019-10-26,17872
2019-10-27,17872
2019-10-28,17872
2019-10-29,17872
2019-10-30,17872
2019-10-31,17872
2019-11-01,17872
2019-11-02,17872
2019-11-03,17872
2019-11-04,17872
2019-11-05,17872
2019-11-06,17872
2019-11-07,17872
2019-11-08,17872
2019-11-09,17872
2019-11-10,17872
2019-11-11,17872
2019-11-12,17872
2019-11-13,18535
2019-11-14,18535
2019-11-15,18535
2019-11-16,18535
2019-11-17,18535
2019-11-18,18535
2019-11-19,18535
2019-11-20,18535
2019-11-21,18535
2019-11-22,18535
2019-11-23,18535
2019-11-24,18535
2019-11-25,18535
2019-11-26,18535
2019-11-27,18535
2019-11-28,18535
2019-11-29,18535
2019-11-30,18535
2019-12-01,18535
2019-12-02,18535
2019-12-03,18535
2019-12-04,18535
2019-12-05,18535
2019-12-06,18535
2019-12-07,18535
2019-12-08,18535
2019-12-09,18535
2019-12-10,19461
2019-12-11,19461
2019-12-12,19461
2019-12-13,19461
2019-12-14,19461
2019-12-15,19461
2019-12-16,19461
2019-12-17,19461
2019-12-18,19461
2019-12-19,19461
2019-12-20,19461
2019-12-21,19461
2019-12-22,19461
2019-12-23,19461
2019-12-24,19461
2019-12-25,19461
2019-12-26,19461
2019-12-27,19461
2019-12-28,19461
2019-12-29,19461
2019-12-30,19461
2019-12-31,19461
2020-01-01,19461
2020-01-02,19461
2020-01-03,20053
2020-01-04,20053
2020-01-05,20053
2020-01-06,20053
2020-01-07,20053
2020-01-08,20053
2020-01-09,20053
2020-01-10,20053
2020-01-11,20053
2020-01-12,20053
2020-01-13,20053
2020-01-14,20053
2020-01-15,20053
2020-01-16,20053
2020-01-17,20053
2020-01-18,20053
2020-01-19,20053
2020-01-20,20053
2020-01-21,20135
2020-01-22,20135
2020-01-23,20135
2020-01-24,20135
2020-01-25,20135
2020-01-26,20135
2020-01-27,20135
2020-01-28,20135
2020-01-29,20135
2020-01-30,20135
2020-01-31,20135
2020-02-01,20135
2020-02-02,20135
2020-02-03,20135
2020-02-04,20135
2020-02-05,20135
2020-02-06,20970
2020-02-07,20970
2020-02-08,20970
2020-02-09,20970
2020-02-10,20970
2020-02-11,20970
2020-02-12,20970
2020-02-13,20970
2020-02-14,20970
2020-02-15,20970
2020-02-16,20970
2020-02-17,20970
2020-02-18,20970
2020-02-19,20970
2020-02-20,20970
2020-02-21,20970
2020-02-22,20970
2020-02-23,20970
2020-02-24,21324
2020-02-25,21324
2020-02-26,21324
2020-02-27,21324
2020-02-28,21324
2020-02-29,21324
2020-03-01,21324
2020-03-02,21324
2020-03-03,21324
2020-03-04,21324
2020-03-05,21324
2020-03-06,21324
2020-03-07,21324
2020-03-08,21324
2020-03-09,21324
2020-03-10,21324
2020-03-11,20570
2020-03-12,20570
2020-03-13,20570
2020-03-14,20570
2020-03-15,20570
2020-03-16,20570
2020-03-17,20570
2020-03-18,20570
2020-03-19,20570
2020-03-20,20570
2020-03-21,20570
2020-03-22,20570
2020-03-23,20570
2020-03-24,20570
2020-03-25,20570
2020-03-26,20585
2020-03-27,20585
2020-03-28,20585
2020-03-29,20585
2020-03-30,20585
2020-03-31,20585
2020-04-01,20585
2020-04-02,20585
2020-04-03,20585
2020-04-04,20585
2020-04-05,20585
2020-04-06,21116
2020-04-07,21116
2020-04-08,21116
2020-04-09,21116
2020-04-10,21116
2020-04-11,21116
2020-04-12,21116
2020-04-13,21116
2020-04-14,21116
2020-04-15,21116
2020-04-16,21116
2020-04-17,21116
2020-04-18,21103
2020-04-19,21103
2020-04-20,21103
2020-04-21,21103
2020-04-22,21103
2020-04-23,21103
2020-04-24,21103
2020-04-25,21103
2020-04-26,21103
2020-04-27,20413
2020-04-28,20413
2020-04-29,20413
2020-04-30,20413
2020-05-01,20413
2020-05-02,20413
2020-05-03,20413
2020-05-04,20413
2020-05-05,20413
2020-05-06,20413
2020-05-07,21047
2020-05-08,21047
2020-05-09,21047
2020-05-10,21047
2020-05-11,21047
2020-05-12,21047
2020-05-13,21047
