date_obj,Black%20helm%20(h3) price
2019-03-31,3502
2019-04-01,3502
2019-04-02,3502
2019-04-03,3384
2019-04-04,3384
2019-04-05,3384
2019-04-06,3384
2019-04-07,3399
2019-04-08,3399
2019-04-09,3399
2019-04-10,3399
2019-04-11,3381
2019-04-12,3381
2019-04-13,3422
2019-04-14,3499
2019-04-15,3499
2019-04-16,3423
2019-04-17,3423
2019-04-18,3368
2019-04-19,3368
2019-04-20,3349
2019-04-21,3349
2019-04-22,3345
2019-04-23,3345
2019-04-24,3397
2019-04-25,3397
2019-04-26,3451
2019-04-27,3451
2019-04-28,3451
2019-04-29,3387
2019-04-30,3387
2019-05-01,3387
2019-05-02,3433
2019-05-03,3433
2019-05-04,3590
2019-05-05,3590
2019-05-06,3590
2019-05-07,3756
2019-05-08,3756
2019-05-09,3756
2019-05-10,3726
2019-05-11,3726
2019-05-12,3726
2019-05-13,3585
2019-05-14,3585
2019-05-15,3585
2019-05-16,3574
2019-05-17,3574
2019-05-18,3722
2019-05-19,3722
2019-05-20,3722
2019-05-21,3722
2019-05-22,3613
2019-05-23,3613
2019-05-24,3613
2019-05-25,3618
2019-05-26,3618
2019-05-27,3618
2019-05-28,3787
2019-05-29,3787
2019-05-30,3787
2019-05-31,3967
2019-06-01,3967
2019-06-02,3967
2019-06-03,4155
2019-06-04,4155
2019-06-05,4155
2019-06-06,4313
2019-06-07,4313
2019-06-08,4313
2019-06-09,4520
2019-06-10,4520
2019-06-11,4520
2019-06-12,4520
2019-06-13,4731
2019-06-14,4731
2019-06-15,4731
2019-06-16,4612
2019-06-17,4612
2019-06-18,4612
2019-06-19,4560
2019-06-20,4560
2019-06-21,4560
2019-06-22,4361
2019-06-23,4361
2019-06-24,4361
2019-06-25,4361
2019-06-26,4210
2019-06-27,4210
2019-06-28,4210
2019-06-29,4403
2019-06-30,4403
2019-07-01,4403
2019-07-02,4531
2019-07-03,4531
2019-07-04,4531
2019-07-05,4745
2019-07-06,4745
2019-07-07,4745
2019-07-08,4745
2019-07-09,4909
2019-07-10,4909
2019-07-11,4909
2019-07-12,4909
2019-07-13,4909
2019-07-14,4867
2019-07-15,4867
2019-07-16,4867
2019-07-17,4867
2019-07-18,4798
2019-07-19,4798
2019-07-20,4798
2019-07-21,4798
2019-07-22,4562
2019-07-23,4562
2019-07-24,4562
2019-07-25,4562
2019-07-26,4381
2019-07-27,4381
2019-07-28,4381
2019-07-29,4344
2019-07-30,4344
2019-07-31,4344
2019-08-01,4344
2019-08-02,4247
2019-08-03,4247
2019-08-04,4247
2019-08-05,4077
2019-08-06,4077
2019-08-07,4077
2019-08-08,4077
2019-08-09,4077
2019-08-10,3883
2019-08-11,3883
2019-08-12,3883
2019-08-13,3883
2019-08-14,3767
2019-08-15,3767
2019-08-16,3767
2019-08-17,3619
2019-08-18,3619
2019-08-19,3619
2019-08-20,3765
2019-08-21,3765
2019-08-22,3765
2019-08-23,3765
2019-08-24,3761
2019-08-24,3761
2019-08-25,3761
2019-08-25,3761
2019-08-26,3761
2019-08-27,3761
2019-08-27,3761
2019-08-28,3761
2019-08-29,3604
2019-08-30,3604
2019-08-31,3604
2019-09-01,3604
2019-09-02,3447
2019-09-03,3447
2019-09-04,3369
2019-09-05,3369
2019-09-06,3369
2019-09-07,3369
2019-09-08,3383
2019-09-09,3383
2019-09-10,3383
2019-09-11,3383
2019-09-12,3383
2019-09-13,3322
2019-09-14,3322
2019-09-15,3322
2019-09-16,3301
2019-09-17,3301
2019-09-18,3301
2019-09-19,3301
2019-09-20,3301
2019-09-21,3226
2019-09-22,3226
2019-09-23,3226
2019-09-24,3226
2019-09-25,3087
2019-09-26,3087
2019-09-27,3087
2019-09-28,3087
2019-09-29,3048
2019-09-30,3048
2019-10-01,3048
2019-10-02,2952
2019-10-03,2952
2019-10-04,2952
2019-10-05,2952
2019-10-06,2876
2019-10-07,2876
2019-10-08,2876
2019-10-09,2876
2019-10-10,2853
2019-10-11,2853
2019-10-12,2853
2019-10-13,2853
2019-10-14,2734
2019-10-15,2734
2019-10-16,2734
2019-10-17,2734
2019-10-18,2734
2019-10-19,2632
2019-10-20,2632
2019-10-21,2632
2019-10-22,2632
2019-10-23,2632
2019-10-24,2632
2019-10-25,2545
2019-10-26,2545
2019-10-27,2545
2019-10-28,2505
2019-10-29,2505
2019-10-30,2505
2019-10-31,2505
2019-11-01,2505
2019-11-02,2476
2019-11-03,2476
2019-11-04,2476
2019-11-05,2476
2019-11-06,2476
2019-11-07,2506
2019-11-08,2506
2019-11-09,2506
2019-11-10,2506
2019-11-11,2398
2019-11-12,2398
2019-11-13,2398
2019-11-14,2398
2019-11-15,2398
2019-11-16,2391
2019-11-17,2391
2019-11-18,2391
2019-11-19,2391
2019-11-20,2293
2019-11-21,2293
2019-11-22,2293
2019-11-23,2293
2019-11-24,2293
2019-11-25,2293
2019-11-26,2182
2019-11-27,2182
2019-11-28,2182
2019-11-29,2182
2019-11-30,2182
2019-12-01,2182
2019-12-02,2182
2019-12-03,2151
2019-12-04,2151
2019-12-05,2151
2019-12-06,2151
2019-12-07,2151
2019-12-08,2220
2019-12-09,2220
2019-12-10,2220
2019-12-11,2220
2019-12-12,2220
2019-12-13,2220
2019-12-14,2135
2019-12-15,2135
2019-12-16,2135
2019-12-17,2135
2019-12-18,2135
2019-12-19,2224
2019-12-20,2224
2019-12-21,2224
2019-12-22,2224
2019-12-23,2224
2019-12-24,2274
2019-12-25,2274
2019-12-26,2274
2019-12-27,2274
2019-12-28,2346
2019-12-29,2346
2019-12-30,2346
2019-12-31,2346
2020-01-01,2346
2020-01-02,2289
2020-01-03,2289
2020-01-04,2289
2020-01-05,2289
2020-01-06,2289
2020-01-07,2244
2020-01-08,2244
2020-01-09,2244
2020-01-10,2244
2020-01-11,2183
2020-01-12,2183
2020-01-13,2183
2020-01-14,2183
2020-01-15,2183
2020-01-16,2099
2020-01-17,2099
2020-01-18,2099
2020-01-19,2099
2020-01-20,2037
2020-01-21,2037
2020-01-22,2037
2020-01-23,2037
2020-01-24,2037
2020-01-25,2119
2020-01-26,2119
2020-01-27,2119
2020-01-28,2119
2020-01-29,2113
2020-01-30,2113
2020-01-31,2113
2020-02-01,2113
2020-02-02,2151
2020-02-03,2151
2020-02-04,2151
2020-02-05,2151
2020-02-06,2151
2020-02-07,2222
2020-02-08,2222
2020-02-09,2222
2020-02-10,2222
2020-02-11,2293
2020-02-12,2293
2020-02-13,2293
2020-02-14,2293
2020-02-15,2293
2020-02-16,2239
2020-02-17,2239
2020-02-18,2239
2020-02-19,2239
2020-02-20,2132
2020-02-21,2132
2020-02-22,2132
2020-02-23,2078
2020-02-24,2078
2020-02-25,2078
2020-02-26,2035
2020-02-27,2035
2020-02-28,2035
2020-02-29,2035
2020-03-01,1971
2020-03-02,1971
2020-03-03,1971
2020-03-04,1971
2020-03-05,1965
2020-03-06,1965
2020-03-07,1965
2020-03-08,1965
2020-03-09,2033
2020-03-10,2033
2020-03-11,2033
2020-03-12,1986
2020-03-13,1986
2020-03-14,1986
2020-03-15,1986
2020-03-16,1996
2020-03-17,1996
2020-03-18,1996
2020-03-19,2074
2020-03-20,2074
2020-03-21,2074
2020-03-22,2010
2020-03-23,2010
2020-03-24,2010
2020-03-25,2010
2020-03-26,2067
2020-03-27,2067
2020-03-28,2067
2020-03-29,2128
2020-03-30,2128
2020-03-31,2128
2020-04-01,2150
2020-04-02,2150
2020-04-03,2150
2020-04-04,2062
2020-04-05,2062
2020-04-06,2105
2020-04-07,2105
2020-04-08,2105
2020-04-09,2203
2020-04-10,2203
2020-04-11,2303
2020-04-12,2303
2020-04-13,2303
2020-04-14,2413
2020-04-15,2413
2020-04-16,2413
2020-04-17,2526
2020-04-18,2526
2020-04-19,2526
2020-04-20,2642
2020-04-21,2642
2020-04-22,2642
2020-04-23,2769
2020-04-24,2769
2020-04-25,2769
2020-04-26,2901
2020-04-27,2901
2020-04-28,2901
2020-04-29,2991
2020-04-30,2991
2020-05-01,3048
2020-05-02,3048
2020-05-03,3048
2020-05-04,3137
2020-05-05,3137
2020-05-06,3202
2020-05-07,3202
2020-05-08,3202
2020-05-09,3197
2020-05-10,3197
2020-05-11,3197
2020-05-12,3197
2020-05-13,3322
