date_obj,Snake%20hide price
2019-08-22,210
2019-08-23,210
2019-08-24,210
2019-08-24,210
2019-08-25,210
2019-08-25,210
2019-08-26,210
2019-08-26,210
2019-08-27,210
2019-08-27,210
2019-08-28,220
2019-08-29,220
2019-08-30,220
2019-08-31,220
2019-09-01,220
2019-09-02,220
2019-09-03,214
2019-09-04,214
2019-09-05,214
2019-09-06,214
2019-09-07,214
2019-09-08,218
2019-09-09,218
2019-09-10,218
2019-09-11,218
2019-09-12,218
2019-09-13,218
2019-09-14,218
2019-09-15,227
2019-09-16,227
2019-09-17,227
2019-09-18,227
2019-09-19,227
2019-09-20,227
2019-09-21,225
2019-09-22,225
2019-09-23,225
2019-09-24,225
2019-09-25,225
2019-09-26,219
2019-09-27,219
2019-09-28,219
2019-09-29,219
2019-09-30,219
2019-10-01,219
2019-10-02,220
2019-10-03,220
2019-10-04,220
2019-10-05,220
2019-10-06,220
2019-10-07,220
2019-10-08,220
2019-10-09,223
2019-10-10,223
2019-10-11,223
2019-10-12,223
2019-10-13,223
2019-10-14,216
2019-10-15,216
2019-10-16,216
2019-10-17,216
2019-10-18,216
2019-10-19,216
2019-10-20,216
2019-10-21,219
2019-10-22,219
2019-10-23,219
2019-10-24,219
2019-10-25,219
2019-10-26,219
2019-10-27,215
2019-10-28,215
2019-10-29,215
2019-10-30,215
2019-10-31,215
2019-11-01,215
2019-11-02,206
2019-11-03,206
2019-11-04,206
2019-11-05,206
2019-11-06,206
2019-11-07,206
2019-11-08,206
2019-11-09,211
2019-11-10,211
2019-11-11,211
2019-11-12,211
2019-11-13,211
2019-11-14,211
2019-11-15,211
2019-11-16,211
2019-11-17,211
2019-11-18,211
2019-11-19,211
2019-11-20,211
2019-11-21,211
2019-11-22,211
2019-11-23,212
2019-11-24,212
2019-11-25,212
2019-11-26,212
2019-11-27,212
2019-11-28,212
2019-11-29,212
2019-11-30,212
2019-12-01,213
2019-12-02,213
2019-12-03,213
2019-12-04,213
2019-12-05,213
2019-12-06,213
2019-12-07,213
2019-12-08,213
2019-12-09,224
2019-12-10,224
2019-12-11,224
2019-12-12,224
2019-12-13,224
2019-12-14,224
2019-12-15,224
2019-12-16,218
2019-12-17,218
2019-12-18,218
2019-12-19,218
2019-12-20,218
2019-12-21,218
2019-12-22,211
2019-12-23,211
2019-12-24,211
2019-12-25,211
2019-12-26,211
2019-12-27,211
2019-12-28,211
2019-12-29,211
2019-12-30,214
2019-12-31,214
2020-01-01,214
2020-01-02,214
2020-01-03,214
2020-01-04,214
2020-01-05,208
2020-01-06,208
2020-01-07,208
2020-01-08,208
2020-01-09,208
2020-01-10,208
2020-01-11,213
2020-01-12,213
2020-01-13,213
2020-01-14,213
2020-01-15,213
2020-01-16,213
2020-01-17,213
2020-01-18,213
2020-01-19,224
2020-01-20,224
2020-01-21,224
2020-01-22,224
2020-01-23,224
2020-01-24,224
2020-01-25,224
2020-01-26,232
2020-01-27,232
2020-01-28,232
2020-01-29,232
2020-01-30,232
2020-01-31,232
2020-02-01,239
2020-02-02,239
2020-02-03,239
2020-02-04,239
2020-02-05,239
2020-02-06,244
2020-02-07,244
2020-02-08,244
2020-02-09,244
2020-02-10,244
2020-02-11,242
2020-02-12,242
2020-02-13,242
2020-02-14,242
2020-02-15,242
2020-02-16,247
2020-02-17,247
2020-02-18,247
2020-02-19,247
2020-02-20,247
2020-02-21,249
2020-02-22,249
2020-02-23,249
2020-02-24,249
2020-02-25,249
2020-02-26,259
2020-02-27,259
2020-02-28,259
2020-02-29,259
2020-03-01,259
2020-03-02,259
2020-03-03,249
2020-03-04,249
2020-03-05,249
2020-03-06,249
2020-03-07,249
2020-03-08,249
2020-03-09,239
2020-03-10,239
2020-03-11,239
2020-03-12,239
2020-03-13,239
2020-03-14,232
2020-03-15,232
2020-03-16,232
2020-03-17,232
2020-03-18,232
2020-03-19,222
2020-03-20,222
2020-03-21,222
2020-03-22,222
2020-03-23,229
2020-03-24,229
2020-03-25,229
2020-03-26,229
2020-03-27,233
2020-03-28,233
2020-03-29,233
2020-03-30,224
2020-03-31,224
2020-04-01,224
2020-04-02,224
2020-04-03,224
2020-04-04,217
2020-04-05,217
2020-04-06,217
2020-04-07,217
2020-04-08,212
2020-04-09,212
2020-04-10,212
2020-04-11,212
2020-04-12,205
2020-04-13,205
2020-04-14,205
2020-04-15,203
2020-04-16,203
2020-04-17,203
2020-04-18,203
2020-04-19,198
2020-04-20,198
2020-04-21,198
2020-04-22,198
2020-04-23,193
2020-04-24,193
2020-04-25,193
2020-04-26,196
2020-04-27,196
2020-04-28,196
2020-04-29,199
2020-04-30,199
2020-05-01,199
2020-05-02,199
2020-05-03,195
2020-05-04,195
2020-05-05,195
2020-05-06,195
2020-05-07,187
2020-05-08,187
2020-05-09,187
2020-05-10,187
2020-05-11,191
2020-05-12,191
2020-05-13,191
