date_obj,Oyster%20pearls price
2019-08-27,674
2019-08-28,691
2019-08-29,691
2019-08-30,687
2019-08-31,687
2019-09-01,671
2019-09-02,671
2019-09-03,658
2019-09-04,658
2019-09-05,640
2019-09-06,640
2019-09-07,628
2019-09-08,620
2019-09-09,620
2019-09-10,623
2019-09-11,629
2019-09-12,629
2019-09-13,637
2019-09-14,637
2019-09-15,634
2019-09-16,634
2019-09-17,637
2019-09-18,637
2019-09-19,637
2019-09-20,637
2019-09-21,637
2019-09-22,637
2019-09-23,662
2019-09-24,662
2019-09-25,642
2019-09-26,659
2019-09-27,659
2019-09-28,635
2019-09-29,635
2019-09-30,634
2019-10-01,651
2019-10-02,651
2019-10-03,643
2019-10-04,643
2019-10-05,647
2019-10-06,655
2019-10-07,655
2019-10-08,650
2019-10-09,650
2019-10-10,646
2019-10-11,646
2019-10-12,644
2019-10-13,639
2019-10-14,639
2019-10-15,642
2019-10-16,642
2019-10-17,640
2019-10-18,640
2019-10-19,612
2019-10-20,612
2019-10-21,616
2019-10-22,616
2019-10-23,616
2019-10-24,616
2019-10-25,614
2019-10-26,614
2019-10-27,612
2019-10-28,596
2019-10-29,596
2019-10-30,602
2019-10-31,602
2019-11-01,602
2019-11-02,602
2019-11-03,604
2019-11-04,604
2019-11-05,612
2019-11-06,612
2019-11-07,617
2019-11-08,617
2019-11-09,594
2019-11-10,594
2019-11-11,614
2019-11-12,614
2019-11-13,645
2019-11-14,645
2019-11-15,678
2019-11-16,678
2019-11-17,700
2019-11-18,672
2019-11-19,672
2019-11-20,648
2019-11-21,648
2019-11-22,651
2019-11-23,651
2019-11-24,621
2019-11-25,621
2019-11-26,635
2019-11-27,635
2019-11-28,626
2019-11-29,626
2019-11-30,620
2019-12-01,620
2019-12-02,629
2019-12-03,629
2019-12-04,606
2019-12-05,606
2019-12-06,636
2019-12-07,636
2019-12-08,641
2019-12-09,641
2019-12-10,640
2019-12-11,640
2019-12-12,640
2019-12-13,640
2019-12-14,615
2019-12-15,620
2019-12-16,620
2019-12-17,632
2019-12-18,632
2019-12-19,620
2019-12-20,620
2019-12-21,631
2019-12-22,631
2019-12-23,630
2019-12-24,630
2019-12-25,646
2019-12-26,646
2019-12-27,637
2019-12-28,637
2019-12-29,650
2019-12-30,650
2019-12-31,643
2020-01-01,643
2020-01-02,626
2020-01-03,626
2020-01-04,610
2020-01-05,610
2020-01-06,611
2020-01-07,611
2020-01-08,611
2020-01-09,614
2020-01-10,614
2020-01-11,610
2020-01-12,602
2020-01-13,602
2020-01-14,613
2020-01-15,611
2020-01-16,611
2020-01-17,611
2020-01-18,611
2020-01-19,615
2020-01-20,615
2020-01-21,630
2020-01-22,630
2020-01-23,633
2020-01-24,633
2020-01-25,632
2020-01-26,624
2020-01-27,624
2020-01-28,629
2020-01-29,629
2020-01-30,615
2020-01-31,615
2020-02-01,622
2020-02-02,647
2020-02-03,647
2020-02-04,644
2020-02-05,644
2020-02-06,655
2020-02-07,655
2020-02-08,641
2020-02-09,614
2020-02-10,598
2020-02-11,598
2020-02-12,585
2020-02-13,585
2020-02-14,585
2020-02-15,585
2020-02-16,586
2020-02-17,598
2020-02-18,600
2020-02-19,600
2020-02-20,614
2020-02-21,614
2020-02-22,589
2020-02-23,585
2020-02-24,600
2020-02-25,600
2020-02-26,603
2020-02-27,603
2020-02-28,619
2020-02-29,619
2020-03-01,633
2020-03-02,633
2020-03-03,650
2020-03-04,650
2020-03-05,639
2020-03-06,613
2020-03-07,613
2020-03-08,611
2020-03-09,609
2020-03-10,594
2020-03-11,594
2020-03-12,595
2020-03-13,595
2020-03-14,594
2020-03-15,594
2020-03-16,595
2020-03-17,595
2020-03-18,595
2020-03-19,595
2020-03-20,603
2020-03-21,611
2020-03-22,612
2020-03-23,621
2020-03-24,604
2020-03-25,631
2020-03-26,657
2020-03-27,651
2020-03-28,636
2020-03-29,619
2020-03-30,621
2020-03-31,601
2020-04-01,607
2020-04-02,611
2020-04-03,611
2020-04-04,616
2020-04-05,647
2020-04-06,649
2020-04-07,682
2020-04-08,690
2020-04-09,711
2020-04-10,707
2020-04-11,705
2020-04-12,709
2020-04-13,716
2020-04-14,713
2020-04-15,734
2020-04-16,727
2020-04-17,735
2020-04-18,731
2020-04-19,732
2020-04-20,724
2020-04-21,737
2020-04-22,736
2020-04-23,738
2020-04-24,738
2020-04-25,713
2020-04-26,692
2020-04-27,680
2020-04-28,694
2020-04-29,692
2020-04-30,683
2020-05-01,690
2020-05-02,680
2020-05-03,680
2020-05-04,692
2020-05-05,710
2020-05-06,707
2020-05-07,711
2020-05-08,719
2020-05-09,702
2020-05-10,687
2020-05-11,703
2020-05-12,692
2020-05-13,700
