date_obj,Ham%20gloves price
2019-05-15,757
2019-05-16,756
2019-05-17,771
2019-05-18,779
2019-05-19,784
2019-05-20,792
2019-05-21,801
2019-05-22,801
2019-05-23,818
2019-05-24,828
2019-05-25,824
2019-05-26,842
2019-05-27,863
2019-05-28,896
2019-05-29,935
2019-05-30,955
2019-05-31,992
2019-06-01,1021
2019-06-02,1034
2019-06-03,1047
2019-06-04,1075
2019-06-05,1101
2019-06-06,1138
2019-06-07,1167
2019-06-08,1168
2019-06-09,1179
2019-06-10,1179
2019-06-11,1183
2019-06-12,1167
2019-06-13,1162
2019-06-14,1175
2019-06-15,1189
2019-06-16,1202
2019-06-17,1166
2019-06-18,1185
2019-06-19,1220
2019-06-20,1246
2019-06-21,1205
2019-06-22,1221
2019-06-23,1231
2019-06-24,1232
2019-06-25,1216
2019-06-26,1222
2019-06-27,1234
2019-06-28,1219
2019-06-29,1198
2019-06-30,1200
2019-07-01,1203
2019-07-02,1210
2019-07-03,1190
2019-07-04,1186
2019-07-05,1204
2019-07-06,1237
2019-07-07,1259
2019-07-08,1263
2019-07-09,1257
2019-07-10,1243
2019-07-11,1244
2019-07-12,1230
2019-07-13,1215
2019-07-14,1229
2019-07-15,1224
2019-07-16,1263
2019-07-17,1279
2019-07-18,1293
2019-07-19,1301
2019-07-20,1309
2019-07-21,1321
2019-07-22,1286
2019-07-23,1265
2019-07-24,1268
2019-07-25,1275
2019-07-26,1293
2019-07-27,1312
2019-07-28,1311
2019-07-29,1317
2019-07-30,1329
2019-07-31,1337
2019-08-01,1333
2019-08-02,1332
2019-08-03,1335
2019-08-04,1303
2019-08-05,1325
2019-08-06,1287
2019-08-07,1239
2019-08-08,1209
2019-08-09,1181
2019-08-10,1162
2019-08-11,1153
2019-08-12,1139
2019-08-13,1126
2019-08-14,1110
2019-08-15,1115
2019-08-16,1119
2019-08-17,1084
2019-08-18,1086
2019-08-19,1084
2019-08-20,1088
2019-08-21,1090
2019-08-22,1113
2019-08-23,1148
2019-08-24,1171
2019-08-24,1171
2019-08-25,1172
2019-08-25,1172
2019-08-26,1180
2019-08-26,1180
2019-08-27,1197
2019-08-27,1197
2019-08-28,1216
2019-08-29,1218
2019-08-30,1242
2019-08-31,1232
2019-09-01,1235
2019-09-02,1212
2019-09-03,1202
2019-09-04,1199
2019-09-05,1195
2019-09-06,1196
2019-09-07,1183
2019-09-08,1151
2019-09-09,1131
2019-09-10,1103
2019-09-11,1066
2019-09-12,1073
2019-09-13,1067
2019-09-14,1062
2019-09-15,1041
2019-09-16,1039
2019-09-17,1047
2019-09-18,1045
2019-09-19,1038
2019-09-20,1059
2019-09-21,1045
2019-09-22,1051
2019-09-23,1043
2019-09-24,1043
2019-09-25,1027
2019-09-26,1027
2019-09-27,1027
2019-09-28,1015
2019-09-29,1027
2019-09-30,1013
2019-10-01,1014
2019-10-02,1014
2019-10-03,1010
2019-10-04,990
2019-10-05,986
2019-10-06,987
2019-10-07,1006
2019-10-08,1036
2019-10-09,1036
2019-10-10,1028
2019-10-11,1017
2019-10-12,1026
2019-10-13,1034
2019-10-14,1031
2019-10-15,1028
2019-10-16,1012
2019-10-17,1012
2019-10-18,1007
2019-10-19,1018
2019-10-20,1025
2019-10-21,1036
2019-10-22,1061
2019-10-23,1071
2019-10-24,1063
2019-10-25,1070
2019-10-26,1046
2019-10-27,1025
2019-10-28,1043
2019-10-29,1043
2019-10-30,1046
2019-10-31,1040
2019-11-01,1034
2019-11-02,1032
2019-11-03,1025
2019-11-04,1020
2019-11-05,1020
2019-11-06,980
2019-11-07,978
2019-11-08,992
2019-11-09,984
2019-11-10,987
2019-11-11,974
2019-11-12,970
2019-11-13,990
2019-11-14,986
2019-11-15,982
2019-11-16,995
2019-11-17,995
2019-11-18,973
2019-11-19,970
2019-11-20,973
2019-11-21,973
2019-11-22,959
2019-11-23,972
2019-11-24,977
2019-11-25,960
2019-11-26,958
2019-11-27,958
2019-11-28,956
2019-11-29,916
2019-11-30,896
2019-12-01,871
2019-12-02,862
2019-12-03,857
2019-12-04,849
2019-12-05,849
2019-12-06,843
2019-12-07,835
2019-12-08,829
2019-12-09,824
2019-12-10,804
2019-12-11,801
2019-12-12,801
2019-12-13,806
2019-12-14,805
2019-12-15,802
2019-12-16,789
2019-12-17,796
2019-12-18,796
2019-12-19,787
2019-12-20,793
2019-12-21,803
2019-12-22,806
2019-12-23,783
2019-12-24,779
2019-12-25,790
2019-12-26,791
2019-12-27,796
2019-12-28,790
2019-12-29,791
2019-12-30,789
2019-12-31,785
2020-01-01,780
2020-01-02,785
2020-01-03,792
2020-01-04,790
2020-01-05,778
2020-01-06,780
2020-01-07,759
2020-01-08,759
2020-01-09,754
2020-01-10,757
2020-01-11,765
2020-01-12,764
2020-01-13,764
2020-01-14,774
2020-01-15,804
2020-01-16,812
2020-01-17,814
2020-01-18,816
2020-01-19,829
2020-01-20,826
2020-01-21,821
2020-01-22,838
2020-01-23,847
2020-01-24,860
2020-01-25,871
2020-01-26,864
2020-01-27,863
2020-01-28,870
2020-01-29,862
2020-01-30,855
2020-01-31,854
2020-02-01,853
2020-02-02,849
2020-02-03,846
2020-02-04,854
2020-02-05,858
2020-02-06,866
2020-02-07,866
2020-02-08,872
2020-02-09,885
2020-02-10,898
2020-02-11,903
2020-02-12,904
2020-02-13,911
2020-02-14,917
2020-02-15,907
2020-02-16,881
2020-02-17,865
2020-02-18,864
2020-02-19,854
2020-02-20,846
2020-02-21,846
2020-02-22,845
2020-02-23,849
2020-02-24,854
2020-02-25,860
2020-02-26,871
2020-02-27,912
2020-02-28,958
2020-02-29,1006
2020-03-01,1057
2020-03-02,1110
2020-03-03,1159
2020-03-04,1217
2020-03-05,1278
2020-03-06,1329
2020-03-07,1396
2020-03-08,1459
2020-03-09,1515
2020-03-10,1589
2020-03-11,1664
2020-03-12,1745
2020-03-13,1818
2020-03-14,1855
2020-03-15,1893
2020-03-16,1873
2020-03-17,1872
2020-03-18,1841
2020-03-19,1837
2020-03-20,1818
2020-03-21,1806
2020-03-22,1735
2020-03-23,1689
2020-03-24,1657
2020-03-25,1623
2020-03-26,1562
2020-03-27,1495
2020-03-28,1445
2020-03-29,1386
2020-03-30,1345
2020-03-31,1310
2020-04-01,1268
2020-04-02,1235
2020-04-03,1207
2020-04-04,1187
2020-04-05,1152
2020-04-06,1117
2020-04-07,1094
2020-04-08,1054
2020-04-09,1032
2020-04-10,1035
2020-04-11,1029
2020-04-12,1007
2020-04-13,979
2020-04-14,947
2020-04-15,932
2020-04-16,907
2020-04-17,886
2020-04-18,877
2020-04-19,869
2020-04-20,856
2020-04-21,852
2020-04-22,844
2020-04-23,845
2020-04-24,848
2020-04-25,870
2020-04-26,906
2020-04-27,941
2020-04-28,981
2020-04-29,1013
2020-04-30,1043
2020-05-01,1075
2020-05-02,1121
2020-05-03,1174
2020-05-04,1225
2020-05-05,1266
2020-05-06,1306
2020-05-07,1341
2020-05-08,1375
2020-05-09,1439
2020-05-10,1487
2020-05-11,1535
2020-05-12,1596
2020-05-13,1646
