date_obj,Armadyl%20page%204 price
2019-03-22,391022
2019-03-23,394651
2019-03-24,398960
2019-03-25,402570
2019-03-26,399508
2019-03-27,401432
2019-03-28,402663
2019-03-29,412723
2019-03-30,415406
2019-03-31,428109
2019-04-01,448435
2019-04-02,461102
2019-04-03,481945
2019-04-04,500559
2019-04-05,506790
2019-04-06,509989
2019-04-07,517487
2019-04-08,529169
2019-04-09,530507
2019-04-10,532700
2019-04-11,510204
2019-04-12,484693
2019-04-13,460458
2019-04-14,437435
2019-04-15,415650
2019-04-16,394867
2019-04-17,375123
2019-04-18,356366
2019-04-19,338659
2019-04-20,321726
2019-04-21,309465
2019-04-22,302785
2019-04-23,303693
2019-04-24,305968
2019-04-25,308010
2019-04-26,311268
2019-04-27,306437
2019-04-28,302868
2019-04-29,304528
2019-04-30,300327
2019-05-01,298981
2019-05-02,290552
2019-05-03,287982
2019-05-04,276103
2019-05-05,262892
2019-05-06,250610
2019-05-07,243317
2019-05-08,231666
2019-05-09,225096
2019-05-10,216354
2019-05-11,207057
2019-05-12,197660
2019-05-13,189623
2019-05-14,182566
2019-05-15,177467
2019-05-16,173833
2019-05-17,175111
2019-05-18,170068
2019-05-19,172904
2019-05-20,175909
2019-05-21,179954
2019-05-22,177347
2019-05-23,179945
2019-05-24,188373
2019-05-25,194553
2019-05-26,201174
2019-05-27,200393
2019-05-28,196155
2019-05-29,192294
2019-05-30,190300
2019-05-31,196171
2019-06-01,202733
2019-06-02,202783
2019-06-03,210220
2019-06-04,210289
2019-06-05,219471
2019-06-06,226245
2019-06-07,226254
2019-06-08,223273
2019-06-09,226713
2019-06-10,224699
2019-06-11,224265
2019-06-12,229551
2019-06-13,230375
2019-06-14,223903
2019-06-15,219596
2019-06-16,220584
2019-06-17,219062
2019-06-18,218468
2019-06-19,216599
2019-06-20,212731
2019-06-21,207033
2019-06-22,200630
2019-06-23,196336
2019-06-24,192035
2019-06-25,190760
2019-06-26,190515
2019-06-27,188857
2019-06-28,185255
2019-06-29,181261
2019-06-30,181381
2019-07-01,180695
2019-07-02,181901
2019-07-03,182030
2019-07-04,183082
2019-07-05,183619
2019-07-06,186776
2019-07-07,187465
2019-07-08,189089
2019-07-09,188540
2019-07-10,183278
2019-07-11,180697
2019-07-12,177814
2019-07-13,176311
2019-07-14,179833
2019-07-15,181734
2019-07-16,181876
2019-07-17,181948
2019-07-18,183643
2019-07-19,183279
2019-07-20,182730
2019-07-21,178314
2019-07-22,180568
2019-07-23,179395
2019-07-24,175558
2019-07-25,172250
2019-07-26,173755
2019-07-27,171520
2019-07-28,169073
2019-07-29,167198
2019-07-30,163080
2019-07-31,158692
2019-08-01,154979
2019-08-02,150046
2019-08-03,146613
2019-08-04,144006
2019-08-05,141375
2019-08-06,137324
2019-08-07,135239
2019-08-08,131450
2019-08-09,130283
2019-08-10,128023
2019-08-11,126022
2019-08-12,124892
2019-08-13,123593
2019-08-14,123759
2019-08-15,125975
2019-08-16,127525
2019-08-17,127718
2019-08-18,128362
2019-08-19,132018
2019-08-20,136631
2019-08-21,139459
2019-08-22,140036
2019-08-23,143205
2019-08-24,149990
2019-08-24,149990
2019-08-25,157307
2019-08-25,157307
2019-08-26,164140
2019-08-27,167842
2019-08-27,167842
2019-08-28,167466
2019-08-29,170012
2019-08-30,170434
2019-08-31,175270
2019-09-01,179013
2019-09-02,179776
2019-09-03,180812
2019-09-04,183526
2019-09-05,182067
2019-09-06,187247
2019-09-07,191541
2019-09-08,191966
2019-09-09,196555
2019-09-10,200200
2019-09-11,198054
2019-09-12,193345
2019-09-13,188930
2019-09-14,181239
2019-09-15,174151
2019-09-16,167694
2019-09-17,161497
2019-09-18,155909
2019-09-19,153323
2019-09-20,154065
2019-09-21,152263
2019-09-22,152201
2019-09-23,154232
2019-09-24,150278
2019-09-25,152068
2019-09-26,151977
2019-09-27,147088
2019-09-28,141726
2019-09-29,136273
2019-09-30,133609
2019-10-01,134818
2019-10-02,139178
2019-10-03,142046
2019-10-04,145301
2019-10-05,147889
2019-10-06,148693
2019-10-07,150267
2019-10-08,153154
2019-10-09,150597
2019-10-10,148112
2019-10-11,148267
2019-10-12,147164
2019-10-13,153128
2019-10-14,154392
2019-10-15,159615
2019-10-16,156191
2019-10-17,151806
2019-10-18,149814
2019-10-19,145270
2019-10-20,144378
2019-10-21,147261
2019-10-22,148414
2019-10-23,147552
2019-10-24,144686
2019-10-25,140722
2019-10-26,136184
2019-10-27,132305
2019-10-28,131324
2019-10-29,131183
2019-10-30,132122
2019-10-31,134599
2019-11-01,135602
2019-11-02,132285
2019-11-03,129646
2019-11-04,127065
2019-11-05,128500
2019-11-06,128901
2019-11-07,127436
2019-11-08,127041
2019-11-09,126659
2019-11-10,125429
2019-11-11,124956
2019-11-12,124780
2019-11-13,123101
2019-11-14,125661
2019-11-15,128114
2019-11-16,128996
2019-11-17,133108
2019-11-18,134899
2019-11-19,135769
2019-11-20,135073
2019-11-21,135453
2019-11-22,134734
2019-11-23,135990
2019-11-24,138142
2019-11-25,141290
2019-11-26,145693
2019-11-27,150910
2019-11-28,153292
2019-11-29,154415
2019-11-30,161874
2019-12-01,167850
2019-12-02,175931
2019-12-03,183295
2019-12-04,190290
2019-12-05,195296
2019-12-06,204579
2019-12-07,212422
2019-12-08,216833
2019-12-09,226308
2019-12-10,230284
2019-12-11,233546
2019-12-12,233648
2019-12-13,237662
2019-12-14,238434
2019-12-15,239408
2019-12-16,244087
2019-12-17,244978
2019-12-18,243015
2019-12-19,251375
2019-12-20,257483
2019-12-21,260042
2019-12-22,257245
2019-12-23,253621
2019-12-24,246204
2019-12-25,244611
2019-12-26,241036
2019-12-27,238059
2019-12-28,236934
2019-12-29,233958
2019-12-30,239165
2019-12-31,241947
2020-01-01,238159
2020-01-02,237876
2020-01-03,236945
2020-01-04,241369
2020-01-05,244536
2020-01-06,250651
2020-01-07,253915
2020-01-08,258725
2020-01-09,257264
2020-01-10,253172
2020-01-11,252601
2020-01-12,248509
2020-01-13,254597
2020-01-14,251625
2020-01-15,257881
2020-01-16,264023
2020-01-17,264486
2020-01-18,265537
2020-01-19,272571
2020-01-20,276218
2020-01-21,282775
2020-01-22,280950
2020-01-23,273009
2020-01-24,265326
2020-01-25,259569
2020-01-26,254046
2020-01-27,245107
2020-01-28,237902
2020-01-29,229120
2020-01-30,222421
2020-01-31,218614
2020-02-01,209931
2020-02-02,200044
2020-02-03,194172
2020-02-04,188476
2020-02-05,181305
2020-02-06,174352
2020-02-07,165773
2020-02-08,158531
2020-02-09,150722
2020-02-10,143791
2020-02-11,137199
2020-02-12,133100
2020-02-13,129904
2020-02-14,128327
2020-02-15,126294
2020-02-16,123987
2020-02-17,124687
2020-02-18,124002
2020-02-19,121373
2020-02-20,119026
2020-02-21,119236
2020-02-22,121600
2020-02-23,123001
2020-02-24,123563
2020-02-25,128307
2020-02-26,133956
2020-02-27,139167
2020-02-28,143384
2020-02-29,145881
2020-03-01,144575
2020-03-02,146578
2020-03-03,145825
2020-03-04,145986
2020-03-05,142428
2020-03-06,143231
2020-03-07,141296
2020-03-08,138040
2020-03-09,138543
2020-03-10,136002
2020-03-11,133838
2020-03-12,130568
2020-03-13,129196
2020-03-14,127358
2020-03-15,126066
2020-03-16,125177
2020-03-17,124095
2020-03-18,121124
2020-03-19,120436
2020-03-20,121590
2020-03-21,121238
2020-03-22,122504
2020-03-23,122653
2020-03-24,125927
2020-03-25,130902
2020-03-26,136100
2020-03-27,140907
2020-03-28,145057
2020-03-29,149111
2020-03-30,151518
2020-03-31,154331
2020-04-01,155271
2020-04-02,154691
2020-04-03,148124
2020-04-04,148097
2020-04-05,150481
2020-04-06,151855
2020-04-07,153395
2020-04-08,158136
2020-04-09,160402
2020-04-10,162593
2020-04-11,164180
2020-04-12,167255
2020-04-13,169040
2020-04-14,168342
2020-04-15,164033
2020-04-16,163353
2020-04-17,165973
2020-04-18,169000
2020-04-19,173362
2020-04-20,176724
2020-04-21,180148
2020-04-22,184792
2020-04-23,183242
2020-04-24,182986
2020-04-25,183024
2020-04-26,184636
2020-04-27,186243
2020-04-28,191138
2020-04-29,191363
2020-04-30,192402
2020-05-01,188609
2020-05-02,190401
2020-05-03,193076
2020-05-04,199147
2020-05-05,204871
2020-05-06,203824
2020-05-07,197421
2020-05-08,196256
2020-05-09,192331
2020-05-10,188546
2020-05-11,184769
2020-05-12,178957
2020-05-13,178394
