date_obj,Baby%20impling%20jar price
2019-03-21,1726
2019-03-22,1663
2019-03-23,1683
2019-03-24,1689
2019-03-25,1689
2019-03-26,1752
2019-03-27,1752
2019-03-28,1824
2019-03-29,1840
2019-03-30,1840
2019-03-31,1813
2019-04-01,1864
2019-04-02,1864
2019-04-03,1958
2019-04-04,2043
2019-04-05,2146
2019-04-06,2254
2019-04-07,2367
2019-04-08,2471
2019-04-09,2394
2019-04-10,2323
2019-04-11,2399
2019-04-12,2495
2019-04-13,2620
2019-04-14,2727
2019-04-15,2833
2019-04-16,2844
2019-04-17,2797
2019-04-18,2848
2019-04-19,2971
2019-04-20,3072
2019-04-21,2918
2019-04-22,2798
2019-04-23,2793
2019-04-24,2860
2019-04-25,2738
2019-04-26,2664
2019-04-27,2530
2019-04-28,2408
2019-04-29,2309
2019-04-30,2206
2019-05-01,2148
2019-05-02,2065
2019-05-03,1967
2019-05-04,1876
2019-05-05,1782
2019-05-06,1757
2019-05-07,1672
2019-05-08,1610
2019-05-09,1637
2019-05-10,1650
2019-05-11,1728
2019-05-12,1814
2019-05-13,1873
2019-05-14,1941
2019-05-15,2020
2019-05-16,2088
2019-05-17,2193
2019-05-18,2178
2019-05-19,2069
2019-05-20,1995
2019-05-21,1991
2019-05-22,2009
2019-05-23,2048
2019-05-24,1977
2019-05-25,1943
2019-05-26,1872
2019-05-27,1790
2019-05-28,1700
2019-05-29,1631
2019-05-30,1672
2019-05-31,1660
2019-06-01,1657
2019-06-02,1623
2019-06-03,1661
2019-06-04,1679
2019-06-05,1719
2019-06-06,1640
2019-06-07,1558
2019-06-08,1485
2019-06-09,1460
2019-06-10,1460
2019-06-11,1477
2019-06-12,1436
2019-06-13,1452
2019-06-14,1499
2019-06-15,1563
2019-06-16,1527
2019-06-17,1514
2019-06-18,1557
2019-06-19,1560
2019-06-20,1593
2019-06-21,1597
2019-06-22,1593
2019-06-23,1565
2019-06-24,1544
2019-06-25,1601
2019-06-26,1613
2019-06-27,1583
2019-06-28,1583
2019-06-29,1572
2019-06-30,1575
2019-07-01,1545
2019-07-02,1531
2019-07-03,1540
2019-07-04,1496
2019-07-05,1508
2019-07-06,1515
2019-07-07,1498
2019-07-08,1497
2019-07-09,1494
2019-07-10,1458
2019-07-11,1445
2019-07-12,1464
2019-07-13,1464
2019-07-14,1447
2019-07-15,1447
2019-07-16,1449
2019-07-17,1488
2019-07-18,1443
2019-07-19,1447
2019-07-20,1457
2019-07-21,1463
2019-07-22,1463
2019-07-23,1491
2019-07-24,1441
2019-07-25,1452
2019-07-26,1450
2019-07-27,1495
2019-07-28,1545
2019-07-29,1586
2019-07-30,1613
2019-07-31,1596
2019-08-01,1676
2019-08-02,1701
2019-08-03,1727
2019-08-04,1704
2019-08-05,1654
2019-08-06,1587
2019-08-07,1547
2019-08-08,1548
2019-08-09,1506
2019-08-10,1480
2019-08-11,1503
2019-08-12,1445
2019-08-13,1429
2019-08-14,1405
2019-08-15,1374
2019-08-16,1337
2019-08-17,1337
2019-08-18,1318
2019-08-19,1283
2019-08-20,1235
2019-08-21,1204
2019-08-22,1189
2019-08-23,1189
2019-08-24,1223
2019-08-24,1223
2019-08-25,1223
2019-08-25,1223
2019-08-26,1230
2019-08-27,1208
2019-08-27,1208
2019-08-28,1209
2019-08-29,1226
2019-08-30,1243
2019-08-31,1243
2019-09-01,1229
2019-09-02,1229
2019-09-03,1291
2019-09-04,1356
2019-09-05,1424
2019-09-06,1424
2019-09-07,1496
2019-09-08,1571
2019-09-09,1571
2019-09-10,1623
2019-09-11,1627
2019-09-12,1627
2019-09-13,1632
2019-09-14,1635
2019-09-15,1717
2019-09-16,1723
2019-09-17,1668
2019-09-18,1590
2019-09-19,1529
2019-09-20,1529
2019-09-21,1472
2019-09-22,1410
2019-09-23,1378
2019-09-24,1378
2019-09-25,1387
2019-09-26,1409
2019-09-27,1409
2019-09-28,1383
2019-09-29,1383
2019-09-30,1363
2019-10-01,1359
2019-10-02,1359
2019-10-03,1339
2019-10-04,1304
2019-10-05,1299
2019-10-06,1270
2019-10-07,1257
2019-10-08,1275
2019-10-09,1275
2019-10-10,1281
2019-10-11,1234
2019-10-12,1207
2019-10-13,1192
2019-10-14,1210
2019-10-15,1210
2019-10-16,1194
2019-10-17,1194
2019-10-18,1203
2019-10-19,1187
2019-10-20,1187
2019-10-21,1182
2019-10-22,1169
2019-10-23,1199
2019-10-24,1234
2019-10-25,1293
2019-10-26,1270
2019-10-27,1307
2019-10-28,1314
2019-10-29,1314
2019-10-30,1304
2019-10-31,1299
2019-11-01,1339
2019-11-02,1317
2019-11-03,1307
2019-11-04,1266
2019-11-05,1266
2019-11-06,1263
2019-11-07,1208
2019-11-08,1190
2019-11-09,1191
2019-11-10,1228
2019-11-11,1274
2019-11-12,1274
2019-11-13,1257
2019-11-14,1221
2019-11-15,1229
2019-11-16,1270
2019-11-17,1270
2019-11-18,1307
2019-11-19,1307
2019-11-20,1307
2019-11-21,1307
2019-11-22,1303
2019-11-23,1303
2019-11-24,1328
2019-11-25,1290
2019-11-26,1260
2019-11-27,1260
2019-11-28,1262
2019-11-29,1262
2019-11-30,1271
2019-12-01,1271
2019-12-02,1320
2019-12-03,1371
2019-12-04,1417
2019-12-05,1417
2019-12-06,1488
2019-12-07,1563
2019-12-08,1563
2019-12-09,1564
2019-12-10,1637
2019-12-11,1637
2019-12-12,1719
2019-12-13,1784
2019-12-14,1784
2019-12-15,1777
2019-12-16,1766
2019-12-17,1744
2019-12-18,1744
2019-12-19,1747
2019-12-20,1800
2019-12-21,1800
2019-12-22,1791
2019-12-23,1791
2019-12-24,1822
2019-12-25,1752
2019-12-26,1752
2019-12-27,1691
2019-12-28,1684
2019-12-29,1684
2019-12-30,1664
2019-12-31,1664
2020-01-01,1660
2020-01-02,1662
2020-01-03,1662
2020-01-04,1696
2020-01-05,1689
2020-01-06,1767
2020-01-07,1730
2020-01-08,1730
2020-01-09,1713
2020-01-10,1738
2020-01-11,1688
2020-01-12,1680
2020-01-13,1680
2020-01-14,1732
2020-01-15,1755
2020-01-16,1694
2020-01-17,1640
2020-01-18,1640
2020-01-19,1661
2020-01-20,1673
2020-01-21,1673
2020-01-22,1699
2020-01-23,1690
2020-01-24,1624
2020-01-25,1600
2020-01-26,1608
2020-01-27,1614
2020-01-28,1694
2020-01-29,1765
2020-01-30,1812
2020-01-31,1777
2020-02-01,1750
2020-02-02,1833
2020-02-03,1848
2020-02-04,1844
2020-02-05,1777
2020-02-06,1761
2020-02-07,1723
2020-02-08,1707
2020-02-09,1692
2020-02-10,1709
2020-02-11,1701
2020-02-12,1695
2020-02-13,1683
2020-02-14,1655
2020-02-15,1655
2020-02-16,1640
2020-02-17,1611
2020-02-18,1654
2020-02-19,1596
2020-02-20,1589
2020-02-21,1589
2020-02-22,1575
2020-02-23,1577
2020-02-24,1619
2020-02-25,1594
2020-02-26,1586
2020-02-27,1606
2020-02-28,1628
2020-02-29,1628
2020-03-01,1629
2020-03-02,1668
2020-03-03,1684
2020-03-04,1676
2020-03-05,1659
2020-03-06,1623
2020-03-07,1561
2020-03-08,1580
2020-03-09,1590
2020-03-10,1647
2020-03-11,1650
2020-03-12,1639
2020-03-13,1619
2020-03-14,1645
2020-03-15,1728
2020-03-16,1727
2020-03-17,1669
2020-03-18,1658
2020-03-19,1696
2020-03-20,1733
2020-03-21,1734
2020-03-22,1735
2020-03-23,1712
2020-03-24,1753
2020-03-25,1796
2020-03-26,1832
2020-03-27,1842
2020-03-28,1880
2020-03-29,1868
2020-03-30,1847
2020-03-31,1919
2020-04-01,1953
2020-04-02,1932
2020-04-03,1889
2020-04-04,1921
2020-04-05,1893
2020-04-06,1881
2020-04-07,1867
2020-04-08,1889
2020-04-09,1905
2020-04-10,1971
2020-04-11,1948
2020-04-12,1903
2020-04-13,1912
2020-04-14,1879
2020-04-15,1886
2020-04-16,1927
2020-04-17,1920
2020-04-18,2003
2020-04-19,2023
2020-04-20,2040
2020-04-21,2068
2020-04-22,2118
2020-04-23,2192
2020-04-24,2256
2020-04-25,2354
2020-04-26,2392
2020-04-27,2384
2020-04-28,2375
2020-04-29,2318
2020-04-30,2254
2020-05-01,2148
2020-05-02,2056
2020-05-03,2043
2020-05-04,2022
2020-05-05,2071
2020-05-06,2098
2020-05-07,2170
2020-05-08,2275
2020-05-09,2383
2020-05-10,2479
2020-05-11,2486
2020-05-12,2514
2020-05-13,2527
