date_obj,Fremennik%20black%20cloak price
2019-04-24,801
2019-04-25,797
2019-04-26,812
2019-04-27,812
2019-04-28,836
2019-04-29,874
2019-04-30,888
2019-05-01,888
2019-05-02,875
2019-05-03,919
2019-05-04,931
2019-05-05,931
2019-05-06,957
2019-05-07,923
2019-05-08,891
2019-05-09,891
2019-05-10,894
2019-05-11,927
2019-05-12,946
2019-05-13,951
2019-05-14,992
2019-05-15,992
2019-05-16,989
2019-05-17,989
2019-05-18,1001
2019-05-19,1001
2019-05-20,995
2019-05-21,995
2019-05-22,1033
2019-05-23,1056
2019-05-24,1056
2019-05-25,1081
2019-05-26,1081
2019-05-27,1116
2019-05-28,1082
2019-05-29,1049
2019-05-30,1049
2019-05-31,1075
2019-06-01,1117
2019-06-02,1110
2019-06-03,1110
2019-06-04,1103
2019-06-05,1123
2019-06-06,1123
2019-06-07,1133
2019-06-08,1148
2019-06-09,1148
2019-06-10,1146
2019-06-11,1161
2019-06-12,1161
2019-06-13,1164
2019-06-14,1139
2019-06-15,1139
2019-06-16,1145
2019-06-17,1171
2019-06-18,1171
2019-06-19,1182
2019-06-20,1164
2019-06-21,1164
2019-06-22,1155
2019-06-23,1102
2019-06-24,1102
2019-06-25,1080
2019-06-26,1080
2019-06-27,1057
2019-06-28,1057
2019-06-29,1089
2019-06-30,1085
2019-07-01,1085
2019-07-02,1068
2019-07-03,1074
2019-07-04,1074
2019-07-05,1099
2019-07-06,1099
2019-07-07,1092
2019-07-08,1092
2019-07-09,1105
2019-07-10,1105
2019-07-11,1161
2019-07-12,1220
2019-07-13,1220
2019-07-14,1256
2019-07-15,1256
2019-07-16,1304
2019-07-17,1353
2019-07-18,1353
2019-07-19,1369
2019-07-20,1369
2019-07-21,1376
2019-07-22,1376
2019-07-23,1361
2019-07-24,1361
2019-07-25,1306
2019-07-26,1306
2019-07-27,1264
2019-07-28,1264
2019-07-29,1250
2019-07-30,1277
2019-07-31,1277
2019-08-01,1281
2019-08-02,1281
2019-08-03,1295
2019-08-04,1295
2019-08-05,1279
2019-08-06,1279
2019-08-07,1334
2019-08-08,1334
2019-08-09,1349
2019-08-10,1369
2019-08-11,1369
2019-08-12,1374
2019-08-13,1374
2019-08-14,1380
2019-08-15,1331
2019-08-16,1304
2019-08-17,1304
2019-08-18,1312
2019-08-19,1331
2019-08-20,1331
2019-08-21,1306
2019-08-22,1319
2019-08-23,1319
2019-08-24,1289
2019-08-24,1289
2019-08-25,1289
2019-08-25,1289
2019-08-26,1226
2019-08-26,1226
2019-08-27,1226
2019-08-27,1226
2019-08-28,1219
2019-08-29,1219
2019-08-30,1181
2019-08-31,1181
2019-09-01,1131
2019-09-02,1131
2019-09-03,1082
2019-09-04,1082
2019-09-05,1037
2019-09-06,1037
2019-09-07,1035
2019-09-08,1035
2019-09-09,1027
2019-09-10,1027
2019-09-11,1035
2019-09-12,1035
2019-09-13,1019
2019-09-14,1019
2019-09-15,971
2019-09-16,962
2019-09-17,962
2019-09-18,952
2019-09-19,952
2019-09-20,952
2019-09-21,952
2019-09-22,985
2019-09-23,985
2019-09-24,984
2019-09-25,984
2019-09-26,989
2019-09-27,989
2019-09-28,1009
2019-09-29,1009
2019-09-30,983
2019-10-01,956
2019-10-02,956
2019-10-03,922
2019-10-04,922
2019-10-05,906
2019-10-06,897
2019-10-07,897
2019-10-08,910
2019-10-09,910
2019-10-10,938
2019-10-11,938
2019-10-12,956
2019-10-13,956
2019-10-14,974
2019-10-15,974
2019-10-16,975
2019-10-17,975
2019-10-18,956
2019-10-19,956
2019-10-20,923
2019-10-21,923
2019-10-22,936
2019-10-23,936
2019-10-24,972
2019-10-25,1016
2019-10-26,1039
2019-10-27,1039
2019-10-28,1039
2019-10-29,1039
2019-10-30,1017
2019-10-31,991
2019-11-01,991
2019-11-02,963
2019-11-03,963
2019-11-04,947
2019-11-05,947
2019-11-06,926
2019-11-07,926
2019-11-08,911
2019-11-09,911
2019-11-10,945
2019-11-11,974
2019-11-12,974
2019-11-13,986
2019-11-14,986
2019-11-15,1010
2019-11-16,1045
2019-11-17,1045
2019-11-18,1032
2019-11-19,1032
2019-11-20,983
2019-11-21,983
2019-11-22,973
2019-11-23,973
2019-11-24,945
2019-11-25,945
2019-11-26,908
2019-11-27,908
2019-11-28,931
2019-11-29,931
2019-11-30,978
2019-12-01,978
2019-12-02,1013
2019-12-03,1013
2019-12-04,1010
2019-12-05,1010
2019-12-06,990
2019-12-07,990
2019-12-08,984
2019-12-09,984
2019-12-10,969
2019-12-11,969
2019-12-12,979
2019-12-13,979
2019-12-14,997
2019-12-15,995
2019-12-16,995
2019-12-17,1038
2019-12-18,1038
2019-12-19,991
2019-12-20,991
2019-12-21,979
2019-12-22,979
2019-12-23,1015
2019-12-24,1015
2019-12-25,988
2019-12-26,988
2019-12-27,1011
2019-12-28,1011
2019-12-29,1059
2019-12-30,1059
2019-12-31,1051
2020-01-01,1051
2020-01-02,1055
2020-01-03,1055
2020-01-04,1065
2020-01-05,1065
2020-01-06,1100
2020-01-07,1119
2020-01-08,1119
2020-01-09,1120
2020-01-10,1146
2020-01-11,1164
2020-01-12,1164
2020-01-13,1149
2020-01-14,1149
2020-01-15,1184
2020-01-16,1220
2020-01-17,1220
2020-01-18,1234
2020-01-19,1195
2020-01-20,1195
2020-01-21,1212
2020-01-22,1212
2020-01-23,1230
2020-01-24,1230
2020-01-25,1174
2020-01-26,1167
2020-01-27,1167
2020-01-28,1184
2020-01-29,1184
2020-01-30,1195
2020-01-31,1195
2020-02-01,1171
2020-02-02,1114
2020-02-03,1114
2020-02-04,1127
2020-02-05,1127
2020-02-06,1135
2020-02-07,1135
2020-02-08,1156
2020-02-09,1156
2020-02-10,1102
2020-02-11,1102
2020-02-12,1109
2020-02-13,1109
2020-02-14,1090
2020-02-15,1090
2020-02-16,1078
2020-02-17,1078
2020-02-18,1078
2020-02-19,1078
2020-02-20,1103
2020-02-21,1103
2020-02-22,1142
2020-02-23,1142
2020-02-24,1123
2020-02-25,1123
2020-02-26,1068
2020-02-27,1051
2020-02-28,1087
2020-02-29,1087
2020-03-01,1033
2020-03-02,1033
2020-03-03,1014
2020-03-04,1014
2020-03-05,985
2020-03-06,969
2020-03-07,969
2020-03-08,971
2020-03-09,971
2020-03-10,975
2020-03-11,975
2020-03-12,974
2020-03-13,974
2020-03-14,981
2020-03-15,981
2020-03-16,999
2020-03-17,999
2020-03-18,980
2020-03-19,980
2020-03-20,1008
2020-03-21,1008
2020-03-22,991
2020-03-23,991
2020-03-24,985
2020-03-25,985
2020-03-26,990
2020-03-27,990
2020-03-28,1017
2020-03-29,1056
2020-03-30,1077
2020-03-31,1077
2020-04-01,1130
2020-04-02,1184
2020-04-03,1184
2020-04-04,1130
2020-04-05,1130
2020-04-06,1100
2020-04-07,1100
2020-04-08,1133
2020-04-09,1133
2020-04-10,1136
2020-04-11,1139
2020-04-12,1161
2020-04-13,1139
2020-04-14,1107
2020-04-15,1112
2020-04-16,1112
2020-04-17,1115
2020-04-18,1123
2020-04-19,1172
2020-04-20,1206
2020-04-21,1206
2020-04-22,1172
2020-04-23,1172
2020-04-24,1181
2020-04-25,1233
2020-04-26,1248
2020-04-27,1198
2020-04-28,1145
2020-04-29,1145
2020-04-30,1139
2020-05-01,1139
2020-05-02,1182
2020-05-03,1210
2020-05-04,1210
2020-05-05,1174
2020-05-06,1196
2020-05-07,1140
2020-05-08,1140
2020-05-09,1104
2020-05-10,1079
2020-05-11,1079
2020-05-12,1117
2020-05-13,1087
