date_obj,Equa%20leaves price
2019-07-10,208
2019-07-11,208
2019-07-12,209
2019-07-13,209
2019-07-14,213
2019-07-15,213
2019-07-16,213
2019-07-17,204
2019-07-18,204
2019-07-19,204
2019-07-20,193
2019-07-21,193
2019-07-22,196
2019-07-23,196
2019-07-24,196
2019-07-25,204
2019-07-26,204
2019-07-27,204
2019-07-28,204
2019-07-29,204
2019-07-30,209
2019-07-31,209
2019-08-01,209
2019-08-02,209
2019-08-03,209
2019-08-04,206
2019-08-05,206
2019-08-06,206
2019-08-07,211
2019-08-08,211
2019-08-09,211
2019-08-10,212
2019-08-11,212
2019-08-12,212
2019-08-13,210
2019-08-14,210
2019-08-15,210
2019-08-16,210
2019-08-17,210
2019-08-18,210
2019-08-19,207
2019-08-20,207
2019-08-21,207
2019-08-22,196
2019-08-23,196
2019-08-24,187
2019-08-24,187
2019-08-25,187
2019-08-25,187
2019-08-26,187
2019-08-26,187
2019-08-27,177
2019-08-27,177
2019-08-28,177
2019-08-29,177
2019-08-30,168
2019-08-31,168
2019-09-01,168
2019-09-02,159
2019-09-03,159
2019-09-04,151
2019-09-05,151
2019-09-06,151
2019-09-07,144
2019-09-08,144
2019-09-09,144
2019-09-10,141
2019-09-11,141
2019-09-12,141
2019-09-13,143
2019-09-14,143
2019-09-15,143
2019-09-16,140
2019-09-17,140
2019-09-18,140
2019-09-19,134
2019-09-20,134
2019-09-21,134
2019-09-22,140
2019-09-23,140
2019-09-24,140
2019-09-25,142
2019-09-26,142
2019-09-27,142
2019-09-28,143
2019-09-29,143
2019-09-30,143
2019-10-01,137
2019-10-02,137
2019-10-03,137
2019-10-04,137
2019-10-05,130
2019-10-06,130
2019-10-07,130
2019-10-08,128
2019-10-09,128
2019-10-10,128
2019-10-11,128
2019-10-12,128
2019-10-13,128
2019-10-14,128
2019-10-15,128
2019-10-16,128
2019-10-17,128
2019-10-18,125
2019-10-19,125
2019-10-20,125
2019-10-21,124
2019-10-22,124
2019-10-23,124
2019-10-24,121
2019-10-25,121
2019-10-26,121
2019-10-27,125
2019-10-28,125
2019-10-29,125
2019-10-30,125
2019-10-31,127
2019-11-01,127
2019-11-02,127
2019-11-03,125
2019-11-04,125
2019-11-05,125
2019-11-06,125
2019-11-07,128
2019-11-08,128
2019-11-09,128
2019-11-10,132
2019-11-11,132
2019-11-12,132
2019-11-13,132
2019-11-14,136
2019-11-15,136
2019-11-16,136
2019-11-17,142
2019-11-18,142
2019-11-19,142
2019-11-20,136
2019-11-21,136
2019-11-22,136
2019-11-23,136
2019-11-24,142
2019-11-25,142
2019-11-26,142
2019-11-27,150
2019-11-28,150
2019-11-29,150
2019-11-30,154
2019-12-01,154
2019-12-02,154
2019-12-03,146
2019-12-04,146
2019-12-05,146
2019-12-06,146
2019-12-07,138
2019-12-08,138
2019-12-09,138
2019-12-10,131
2019-12-11,131
2019-12-12,131
2019-12-13,131
2019-12-14,133
2019-12-15,133
2019-12-16,133
2019-12-17,138
2019-12-18,138
2019-12-19,138
2019-12-20,138
2019-12-21,138
2019-12-22,138
2019-12-23,145
2019-12-24,145
2019-12-25,145
2019-12-26,153
2019-12-27,153
2019-12-28,153
2019-12-29,160
2019-12-30,160
2019-12-31,160
2020-01-01,163
2020-01-02,163
2020-01-03,163
2020-01-04,170
2020-01-05,170
2020-01-06,170
2020-01-07,176
2020-01-08,176
2020-01-09,176
2020-01-10,185
2020-01-11,185
2020-01-12,192
2020-01-13,192
2020-01-14,192
2020-01-15,183
2020-01-16,183
2020-01-17,183
2020-01-18,173
2020-01-19,173
2020-01-20,165
2020-01-21,165
2020-01-22,165
2020-01-23,166
2020-01-24,166
2020-01-25,166
2020-01-26,171
2020-01-27,171
2020-01-28,171
2020-01-29,177
2020-01-30,177
2020-01-31,177
2020-02-01,177
2020-02-02,177
2020-02-03,186
2020-02-04,186
2020-02-05,186
2020-02-06,187
2020-02-07,187
2020-02-08,187
2020-02-09,177
2020-02-10,177
2020-02-11,168
2020-02-12,168
2020-02-13,168
2020-02-14,159
2020-02-15,159
2020-02-16,159
2020-02-17,151
2020-02-18,151
2020-02-19,151
2020-02-20,151
2020-02-21,151
2020-02-22,151
2020-02-23,158
2020-02-24,158
2020-02-25,165
2020-02-26,165
2020-02-27,165
2020-02-28,167
2020-02-29,167
2020-03-01,167
2020-03-02,161
2020-03-03,161
2020-03-04,161
2020-03-05,159
2020-03-06,159
2020-03-07,159
2020-03-08,154
2020-03-09,154
2020-03-10,154
2020-03-11,154
2020-03-12,152
2020-03-13,152
2020-03-14,156
2020-03-15,156
2020-03-16,161
2020-03-17,161
2020-03-18,167
2020-03-19,167
2020-03-20,176
2020-03-21,176
2020-03-22,185
2020-03-23,185
2020-03-24,195
2020-03-25,195
2020-03-26,198
2020-03-27,198
2020-03-28,200
2020-03-29,196
2020-03-30,202
2020-03-31,202
2020-04-01,204
2020-04-02,204
2020-04-03,211
2020-04-04,219
2020-04-05,219
2020-04-06,215
2020-04-07,215
2020-04-08,210
2020-04-09,210
2020-04-10,202
2020-04-11,202
2020-04-12,202
2020-04-13,204
2020-04-14,199
2020-04-15,202
2020-04-16,202
2020-04-17,201
2020-04-18,197
2020-04-19,194
2020-04-20,194
2020-04-21,193
2020-04-22,199
2020-04-23,199
2020-04-24,197
2020-04-25,197
2020-04-26,193
2020-04-27,191
2020-04-28,186
2020-04-29,186
2020-04-30,180
2020-05-01,180
2020-05-02,172
2020-05-03,166
2020-05-04,166
2020-05-05,169
2020-05-06,163
2020-05-07,163
2020-05-08,163
2020-05-09,168
2020-05-10,163
2020-05-11,163
2020-05-12,163
2020-05-13,164
