date_obj,Water%20orb price
2019-04-11,1529
2019-04-12,1522
2019-04-13,1566
2019-04-14,1551
2019-04-15,1501
2019-04-16,1468
2019-04-17,1458
2019-04-18,1441
2019-04-19,1404
2019-04-20,1338
2019-04-21,1305
2019-04-22,1290
2019-04-23,1333
2019-04-24,1331
2019-04-25,1314
2019-04-26,1282
2019-04-27,1274
2019-04-28,1263
2019-04-29,1273
2019-04-30,1337
2019-05-01,1363
2019-05-02,1315
2019-05-03,1292
2019-05-04,1292
2019-05-05,1277
2019-05-06,1279
2019-05-07,1300
2019-05-08,1358
2019-05-09,1347
2019-05-10,1311
2019-05-11,1295
2019-05-12,1292
2019-05-13,1284
2019-05-14,1276
2019-05-15,1270
2019-05-16,1261
2019-05-17,1306
2019-05-18,1352
2019-05-19,1315
2019-05-20,1325
2019-05-21,1375
2019-05-22,1373
2019-05-23,1365
2019-05-24,1342
2019-05-25,1342
2019-05-26,1376
2019-05-27,1388
2019-05-28,1386
2019-05-29,1354
2019-05-30,1308
2019-05-31,1265
2019-06-01,1281
2019-06-02,1330
2019-06-03,1327
2019-06-04,1293
2019-06-05,1291
2019-06-06,1275
2019-06-07,1253
2019-06-08,1235
2019-06-09,1271
2019-06-10,1271
2019-06-11,1274
2019-06-12,1246
2019-06-13,1237
2019-06-14,1214
2019-06-15,1198
2019-06-16,1213
2019-06-17,1248
2019-06-18,1262
2019-06-19,1254
2019-06-20,1258
2019-06-21,1237
2019-06-22,1240
2019-06-23,1247
2019-06-24,1292
2019-06-25,1305
2019-06-26,1285
2019-06-27,1277
2019-06-28,1250
2019-06-29,1274
2019-06-30,1292
2019-07-01,1280
2019-07-02,1261
2019-07-03,1239
2019-07-04,1225
2019-07-05,1215
2019-07-06,1196
2019-07-07,1206
2019-07-08,1202
2019-07-09,1207
2019-07-10,1210
2019-07-11,1191
2019-07-12,1195
2019-07-13,1200
2019-07-14,1188
2019-07-15,1230
2019-07-16,1272
2019-07-17,1261
2019-07-18,1208
2019-07-19,1161
2019-07-20,1136
2019-07-21,1102
2019-07-22,1094
2019-07-23,1142
2019-07-24,1182
2019-07-25,1183
2019-07-26,1212
2019-07-27,1190
2019-07-28,1194
2019-07-29,1214
2019-07-30,1249
2019-07-31,1255
2019-08-01,1286
2019-08-02,1274
2019-08-03,1287
2019-08-04,1279
2019-08-05,1262
2019-08-06,1305
2019-08-07,1323
2019-08-08,1271
2019-08-09,1263
2019-08-10,1248
2019-08-11,1268
2019-08-12,1287
2019-08-13,1275
2019-08-14,1319
2019-08-15,1364
2019-08-16,1383
2019-08-17,1383
2019-08-18,1378
2019-08-19,1373
2019-08-20,1425
2019-08-21,1413
2019-08-22,1376
2019-08-23,1384
2019-08-24,1380
2019-08-24,1380
2019-08-25,1388
2019-08-25,1388
2019-08-26,1400
2019-08-26,1400
2019-08-27,1432
2019-08-27,1432
2019-08-28,1423
2019-08-29,1382
2019-08-30,1360
2019-08-31,1360
2019-09-01,1318
2019-09-02,1318
2019-09-03,1296
2019-09-04,1336
2019-09-05,1384
2019-09-06,1389
2019-09-07,1407
2019-09-08,1382
2019-09-09,1351
2019-09-10,1338
2019-09-11,1347
2019-09-12,1346
2019-09-13,1342
2019-09-14,1322
2019-09-15,1312
2019-09-16,1361
2019-09-17,1350
2019-09-18,1351
2019-09-19,1371
2019-09-20,1377
2019-09-21,1371
2019-09-22,1367
2019-09-23,1357
2019-09-24,1357
2019-09-25,1354
2019-09-26,1356
2019-09-27,1366
2019-09-28,1373
2019-09-29,1424
2019-09-30,1480
2019-10-01,1506
2019-10-02,1506
2019-10-03,1508
2019-10-04,1550
2019-10-05,1598
2019-10-06,1617
2019-10-07,1571
2019-10-08,1547
2019-10-09,1547
2019-10-10,1528
2019-10-11,1485
2019-10-12,1417
2019-10-13,1384
2019-10-14,1364
2019-10-15,1407
2019-10-16,1477
2019-10-17,1462
2019-10-18,1407
2019-10-19,1440
2019-10-20,1436
2019-10-21,1428
2019-10-22,1456
2019-10-23,1529
2019-10-24,1606
2019-10-25,1664
2019-10-26,1643
2019-10-27,1572
2019-10-28,1515
2019-10-29,1479
2019-10-30,1444
2019-10-31,1403
2019-11-01,1405
2019-11-02,1411
2019-11-03,1435
2019-11-04,1465
2019-11-05,1462
2019-11-06,1450
2019-11-07,1486
2019-11-08,1555
2019-11-09,1620
2019-11-10,1701
2019-11-11,1766
2019-11-12,1740
2019-11-13,1692
2019-11-14,1730
2019-11-15,1763
2019-11-16,1764
2019-11-17,1764
2019-11-18,1712
2019-11-19,1665
2019-11-20,1684
2019-11-21,1684
2019-11-22,1702
2019-11-23,1680
2019-11-24,1676
2019-11-25,1708
2019-11-26,1633
2019-11-27,1633
2019-11-28,1589
2019-11-29,1538
2019-11-30,1490
2019-12-01,1466
2019-12-02,1457
2019-12-03,1447
2019-12-04,1440
2019-12-05,1440
2019-12-06,1431
2019-12-07,1466
2019-12-08,1537
2019-12-09,1614
2019-12-10,1614
2019-12-11,1555
2019-12-12,1555
2019-12-13,1516
2019-12-14,1505
2019-12-15,1487
2019-12-16,1484
2019-12-17,1487
2019-12-18,1487
2019-12-19,1466
2019-12-20,1444
2019-12-21,1418
2019-12-22,1435
2019-12-23,1421
2019-12-24,1416
2019-12-25,1450
2019-12-26,1450
2019-12-27,1445
2019-12-28,1436
2019-12-29,1434
2019-12-30,1453
2019-12-31,1445
2020-01-01,1457
2020-01-02,1448
2020-01-03,1442
2020-01-04,1485
2020-01-05,1482
2020-01-06,1498
2020-01-07,1438
2020-01-08,1438
2020-01-09,1426
2020-01-10,1441
2020-01-11,1507
2020-01-12,1552
2020-01-13,1552
2020-01-14,1588
2020-01-15,1609
2020-01-16,1599
2020-01-17,1597
2020-01-18,1602
2020-01-19,1648
2020-01-20,1731
2020-01-21,1804
2020-01-22,1797
2020-01-23,1786
2020-01-24,1730
2020-01-25,1761
2020-01-26,1786
2020-01-27,1747
2020-01-28,1693
2020-01-29,1675
2020-01-30,1664
2020-01-31,1659
2020-02-01,1731
2020-02-02,1816
2020-02-03,1899
2020-02-04,1840
2020-02-05,1817
2020-02-06,1727
2020-02-07,1642
2020-02-08,1570
2020-02-09,1595
2020-02-10,1664
2020-02-11,1652
2020-02-12,1614
2020-02-13,1616
2020-02-14,1678
2020-02-15,1702
2020-02-16,1753
2020-02-17,1717
2020-02-18,1649
2020-02-19,1589
2020-02-20,1555
2020-02-21,1555
2020-02-22,1564
2020-02-23,1588
2020-02-24,1591
2020-02-25,1571
2020-02-26,1600
2020-02-27,1671
2020-02-28,1755
2020-02-29,1755
2020-03-01,1810
2020-03-02,1721
2020-03-03,1699
2020-03-04,1638
2020-03-05,1560
2020-03-06,1538
2020-03-07,1537
2020-03-08,1542
2020-03-09,1544
2020-03-10,1576
2020-03-11,1584
2020-03-12,1620
2020-03-13,1672
2020-03-14,1712
2020-03-15,1796
2020-03-16,1860
2020-03-17,1769
2020-03-18,1683
2020-03-19,1615
2020-03-20,1534
2020-03-21,1477
2020-03-22,1491
2020-03-23,1527
2020-03-24,1543
2020-03-25,1572
2020-03-26,1596
2020-03-27,1561
2020-03-28,1569
2020-03-29,1596
2020-03-30,1629
2020-03-31,1701
2020-04-01,1742
2020-04-02,1681
2020-04-03,1633
2020-04-04,1578
2020-04-05,1564
2020-04-06,1562
2020-04-07,1541
2020-04-08,1568
2020-04-09,1639
2020-04-10,1621
2020-04-11,1621
2020-04-12,1593
2020-04-13,1580
2020-04-14,1562
2020-04-15,1593
2020-04-16,1577
2020-04-17,1530
2020-04-18,1527
2020-04-19,1534
2020-04-20,1546
2020-04-21,1534
2020-04-22,1506
2020-04-23,1511
2020-04-24,1519
2020-04-25,1514
2020-04-26,1510
2020-04-27,1528
2020-04-28,1512
2020-04-29,1499
2020-04-30,1488
2020-05-01,1471
2020-05-02,1464
2020-05-03,1464
2020-05-04,1502
2020-05-05,1551
2020-05-06,1501
2020-05-07,1481
2020-05-08,1421
2020-05-09,1358
2020-05-10,1351
2020-05-11,1347
2020-05-12,1400
2020-05-13,1451
