date_obj,Willow%20blackjack(o) price
2019-07-30,2191
2019-07-31,2191
2019-08-01,2191
2019-08-02,2116
2019-08-03,2116
2019-08-04,2116
2019-08-05,2116
2019-08-06,2116
2019-08-07,2116
2019-08-08,2116
2019-08-09,2116
2019-08-10,2116
2019-08-11,2116
2019-08-12,2011
2019-08-13,2011
2019-08-14,2011
2019-08-15,2011
2019-08-16,2011
2019-08-17,2011
2019-08-18,2011
2019-08-19,2011
2019-08-20,2011
2019-08-21,1993
2019-08-22,1993
2019-08-23,1993
2019-08-24,1993
2019-08-24,1993
2019-08-25,1993
2019-08-25,1993
2019-08-26,1993
2019-08-26,1993
2019-08-27,1993
2019-08-27,1993
2019-08-28,1993
2019-08-29,1993
2019-08-30,1993
2019-08-31,1993
2019-09-01,1993
2019-09-02,1993
2019-09-03,1993
2019-09-04,2033
2019-09-05,2033
2019-09-06,2033
2019-09-07,2033
2019-09-08,2033
2019-09-09,2033
2019-09-10,2033
2019-09-11,2033
2019-09-12,2033
2019-09-13,2033
2019-09-14,2033
2019-09-15,2033
2019-09-16,2005
2019-09-17,2005
2019-09-18,2005
2019-09-19,2005
2019-09-20,2005
2019-09-21,2005
2019-09-22,2005
2019-09-23,2005
2019-09-24,2005
2019-09-25,2005
2019-09-26,2079
2019-09-27,2079
2019-09-28,2079
2019-09-29,2079
2019-09-30,2079
2019-10-01,2079
2019-10-02,2079
2019-10-03,2079
2019-10-04,2079
2019-10-05,2079
2019-10-06,2079
2019-10-07,2079
2019-10-08,2079
2019-10-09,2125
2019-10-10,2125
2019-10-11,2125
2019-10-12,2125
2019-10-13,2125
2019-10-14,2125
2019-10-15,2125
2019-10-16,2125
2019-10-17,2125
2019-10-18,2125
2019-10-19,2124
2019-10-20,2124
2019-10-21,2124
2019-10-22,2124
2019-10-23,2124
2019-10-24,2124
2019-10-25,2124
2019-10-26,2124
2019-10-27,2124
2019-10-28,2124
2019-10-29,2124
2019-10-30,2124
2019-10-31,2124
2019-11-01,2124
2019-11-02,2124
2019-11-03,2042
2019-11-04,2042
2019-11-05,2042
2019-11-06,2042
2019-11-07,2042
2019-11-08,2042
2019-11-09,2042
2019-11-10,2042
2019-11-11,2042
2019-11-12,2042
2019-11-13,2042
2019-11-14,2042
2019-11-15,2042
2019-11-16,2077
2019-11-17,2077
2019-11-18,2077
2019-11-19,2077
2019-11-20,2077
2019-11-21,2077
2019-11-22,2077
2019-11-23,2077
2019-11-24,2077
2019-11-25,2077
2019-11-26,2077
2019-11-27,2077
2019-11-28,2077
2019-11-29,2077
2019-11-30,2077
2019-12-01,2077
2019-12-02,2077
2019-12-03,2077
2019-12-04,2077
2019-12-05,2127
2019-12-06,2127
2019-12-07,2127
2019-12-08,2127
2019-12-09,2127
2019-12-10,2127
2019-12-11,2127
2019-12-12,2127
2019-12-13,2127
2019-12-14,2127
2019-12-15,2127
2019-12-16,2127
2019-12-17,2127
2019-12-18,2127
2019-12-19,2219
2019-12-20,2219
2019-12-21,2219
2019-12-22,2219
2019-12-23,2219
2019-12-24,2219
2019-12-25,2219
2019-12-26,2219
2019-12-27,2219
2019-12-28,2219
2019-12-29,2219
2019-12-30,2219
2019-12-31,2219
2020-01-01,2219
2020-01-02,2293
2020-01-03,2293
2020-01-04,2293
2020-01-05,2293
2020-01-06,2293
2020-01-07,2293
2020-01-08,2293
2020-01-09,2293
2020-01-10,2293
2020-01-11,2293
2020-01-12,2293
2020-01-13,2293
2020-01-14,2293
2020-01-15,2293
2020-01-16,2293
2020-01-17,2308
2020-01-18,2308
2020-01-19,2308
2020-01-20,2308
2020-01-21,2308
2020-01-22,2308
2020-01-23,2308
2020-01-24,2308
2020-01-25,2308
2020-01-26,2308
2020-01-27,2265
2020-01-28,2265
2020-01-29,2265
2020-01-30,2265
2020-01-31,2265
2020-02-01,2265
2020-02-02,2265
2020-02-03,2265
2020-02-04,2265
2020-02-05,2265
2020-02-06,2265
2020-02-07,2265
2020-02-08,2265
2020-02-09,2283
2020-02-10,2283
2020-02-11,2283
2020-02-12,2283
2020-02-13,2283
2020-02-14,2283
2020-02-15,2283
2020-02-16,2283
2020-02-17,2283
2020-02-18,2283
2020-02-19,2283
2020-02-20,2196
2020-02-21,2196
2020-02-22,2196
2020-02-23,2196
2020-02-24,2196
2020-02-25,2196
2020-02-26,2196
2020-02-27,2196
2020-02-28,2196
2020-02-29,2196
2020-03-01,2196
2020-03-02,2087
2020-03-03,2087
2020-03-04,2087
2020-03-05,2087
2020-03-06,2087
2020-03-07,2087
2020-03-08,2087
2020-03-09,2087
2020-03-10,2087
2020-03-11,1983
2020-03-12,1983
2020-03-13,1983
2020-03-14,1983
2020-03-15,1983
2020-03-16,1983
2020-03-17,1983
2020-03-18,1983
2020-03-19,1898
2020-03-20,1898
2020-03-21,1898
2020-03-22,1898
2020-03-23,1898
2020-03-24,1898
2020-03-25,1898
2020-03-26,1920
2020-03-27,1920
2020-03-28,1920
2020-03-29,1920
2020-03-30,1920
2020-03-31,1920
2020-04-01,1993
2020-04-02,1993
2020-04-03,1993
2020-04-04,1993
2020-04-05,1993
2020-04-06,1993
2020-04-07,1993
2020-04-08,2069
2020-04-09,2069
2020-04-10,2069
2020-04-11,2069
2020-04-12,2069
2020-04-13,2069
2020-04-14,2145
2020-04-15,2145
2020-04-16,2145
2020-04-17,2145
2020-04-18,2145
2020-04-19,2145
2020-04-20,2224
2020-04-21,2224
2020-04-22,2224
2020-04-23,2224
2020-04-24,2224
2020-04-25,2224
2020-04-26,2257
2020-04-27,2257
2020-04-28,2257
2020-04-29,2257
2020-04-30,2257
2020-05-01,2257
2020-05-02,2298
2020-05-03,2298
2020-05-04,2298
2020-05-05,2298
2020-05-06,2298
2020-05-07,2298
2020-05-08,2298
2020-05-09,2342
2020-05-10,2342
2020-05-11,2342
2020-05-12,2342
2020-05-13,2342
