date_obj,Lean%20snail price
2019-04-14,1094
2019-04-15,1094
2019-04-16,1094
2019-04-17,1094
2019-04-18,1094
2019-04-19,1094
2019-04-20,1086
2019-04-21,1086
2019-04-22,1086
2019-04-23,1086
2019-04-24,1100
2019-04-25,1100
2019-04-26,1100
2019-04-27,1100
2019-04-28,1100
2019-04-29,1112
2019-04-30,1112
2019-05-01,1112
2019-05-02,1112
2019-05-03,1112
2019-05-04,1112
2019-05-05,1115
2019-05-06,1115
2019-05-07,1115
2019-05-08,1115
2019-05-09,1115
2019-05-10,1115
2019-05-11,1115
2019-05-12,1117
2019-05-13,1117
2019-05-14,1117
2019-05-15,1117
2019-05-16,1117
2019-05-17,1117
2019-05-18,1132
2019-05-19,1132
2019-05-20,1132
2019-05-21,1132
2019-05-22,1132
2019-05-23,1132
2019-05-24,1146
2019-05-25,1146
2019-05-26,1146
2019-05-27,1146
2019-05-28,1146
2019-05-29,1146
2019-05-30,1176
2019-05-31,1176
2019-06-01,1176
2019-06-02,1176
2019-06-03,1176
2019-06-04,1176
2019-06-05,1160
2019-06-06,1160
2019-06-07,1160
2019-06-08,1160
2019-06-09,1160
2019-06-10,1160
2019-06-11,1160
2019-06-12,1166
2019-06-13,1166
2019-06-14,1166
2019-06-15,1166
2019-06-16,1166
2019-06-17,1166
2019-06-18,1166
2019-06-19,1172
2019-06-20,1172
2019-06-21,1172
2019-06-22,1172
2019-06-23,1172
2019-06-24,1172
2019-06-25,1172
2019-06-26,1147
2019-06-27,1147
2019-06-28,1147
2019-06-29,1147
2019-06-30,1147
2019-07-01,1147
2019-07-02,1126
2019-07-03,1126
2019-07-04,1126
2019-07-05,1126
2019-07-06,1126
2019-07-07,1126
2019-07-08,1127
2019-07-09,1127
2019-07-10,1127
2019-07-11,1127
2019-07-12,1127
2019-07-13,1127
2019-07-14,1114
2019-07-15,1114
2019-07-16,1114
2019-07-17,1114
2019-07-18,1114
2019-07-19,1114
2019-07-20,1131
2019-07-21,1131
2019-07-22,1131
2019-07-23,1131
2019-07-24,1131
2019-07-25,1131
2019-07-26,1131
2019-07-27,1146
2019-07-28,1146
2019-07-29,1146
2019-07-30,1146
2019-07-31,1146
2019-08-01,1146
2019-08-02,1146
2019-08-03,1144
2019-08-04,1144
2019-08-05,1144
2019-08-06,1144
2019-08-07,1144
2019-08-08,1144
2019-08-09,1144
2019-08-10,1144
2019-08-11,1137
2019-08-12,1137
2019-08-13,1137
2019-08-14,1137
2019-08-15,1137
2019-08-16,1137
2019-08-17,1137
2019-08-18,1126
2019-08-19,1126
2019-08-20,1126
2019-08-21,1126
2019-08-22,1126
2019-08-23,1126
2019-08-24,1126
2019-08-24,1126
2019-08-25,1127
2019-08-25,1127
2019-08-26,1127
2019-08-26,1127
2019-08-27,1127
2019-08-27,1127
2019-08-28,1127
2019-08-29,1127
2019-08-30,1127
2019-08-31,1127
2019-09-01,1127
2019-09-02,1127
2019-09-03,1096
2019-09-04,1096
2019-09-05,1096
2019-09-06,1096
2019-09-07,1096
2019-09-08,1096
2019-09-09,1096
2019-09-10,1096
2019-09-11,1128
2019-09-12,1128
2019-09-13,1128
2019-09-14,1128
2019-09-15,1128
2019-09-16,1128
2019-09-17,1128
2019-09-18,1165
2019-09-19,1165
2019-09-20,1165
2019-09-21,1165
2019-09-22,1165
2019-09-23,1165
2019-09-24,1165
2019-09-25,1165
2019-09-26,1190
2019-09-27,1190
2019-09-28,1190
2019-09-29,1190
2019-09-30,1190
2019-10-01,1190
2019-10-02,1190
2019-10-03,1190
2019-10-04,1190
2019-10-05,1210
2019-10-06,1210
2019-10-07,1210
2019-10-08,1210
2019-10-09,1210
2019-10-10,1210
2019-10-11,1210
2019-10-12,1210
2019-10-13,1234
2019-10-14,1234
2019-10-15,1234
2019-10-16,1234
2019-10-17,1234
2019-10-18,1234
2019-10-19,1234
2019-10-20,1234
2019-10-21,1234
2019-10-22,1243
2019-10-23,1243
2019-10-24,1243
2019-10-25,1243
2019-10-26,1243
2019-10-27,1243
2019-10-28,1243
2019-10-29,1243
2019-10-30,1243
2019-10-31,1243
2019-11-01,1227
2019-11-02,1227
2019-11-03,1227
2019-11-04,1227
2019-11-05,1227
2019-11-06,1227
2019-11-07,1227
2019-11-08,1227
2019-11-09,1227
2019-11-10,1177
2019-11-11,1177
2019-11-12,1177
2019-11-13,1177
2019-11-14,1177
2019-11-15,1177
2019-11-16,1181
2019-11-17,1181
2019-11-18,1181
2019-11-19,1181
2019-11-20,1181
2019-11-21,1181
2019-11-22,1181
2019-11-23,1181
2019-11-24,1181
2019-11-25,1170
2019-11-26,1170
2019-11-27,1170
2019-11-28,1170
2019-11-29,1170
2019-11-30,1170
2019-12-01,1170
2019-12-02,1170
2019-12-03,1170
2019-12-04,1178
2019-12-05,1178
2019-12-06,1178
2019-12-07,1178
2019-12-08,1178
2019-12-09,1178
2019-12-10,1178
2019-12-11,1178
2019-12-12,1178
2019-12-13,1178
2019-12-14,1178
2019-12-15,1178
2019-12-16,1182
2019-12-17,1182
2019-12-18,1182
2019-12-19,1182
2019-12-20,1182
2019-12-21,1182
2019-12-22,1182
2019-12-23,1182
2019-12-24,1182
2019-12-25,1183
2019-12-26,1183
2019-12-27,1183
2019-12-28,1183
2019-12-29,1183
2019-12-30,1183
2019-12-31,1183
2020-01-01,1183
2020-01-02,1202
2020-01-03,1202
2020-01-04,1202
2020-01-05,1202
2020-01-06,1202
2020-01-07,1202
2020-01-08,1202
2020-01-09,1228
2020-01-10,1228
2020-01-11,1228
2020-01-12,1228
2020-01-13,1228
2020-01-14,1228
2020-01-15,1228
2020-01-16,1254
2020-01-17,1254
2020-01-18,1254
2020-01-19,1254
2020-01-20,1254
2020-01-21,1254
2020-01-22,1254
2020-01-23,1254
2020-01-24,1257
2020-01-25,1257
2020-01-26,1257
2020-01-27,1257
2020-01-28,1257
2020-01-29,1295
2020-01-30,1295
2020-01-31,1295
2020-02-01,1295
2020-02-02,1295
2020-02-03,1295
2020-02-04,1305
2020-02-05,1305
2020-02-06,1305
2020-02-07,1305
2020-02-08,1305
2020-02-09,1317
2020-02-10,1317
2020-02-11,1317
2020-02-12,1317
2020-02-13,1317
2020-02-14,1317
2020-02-15,1347
2020-02-16,1347
2020-02-17,1347
2020-02-18,1347
2020-02-19,1347
2020-02-20,1347
2020-02-21,1347
2020-02-22,1330
2020-02-23,1330
2020-02-24,1330
2020-02-25,1330
2020-02-26,1330
2020-02-27,1330
2020-02-28,1319
2020-02-29,1319
2020-03-01,1319
2020-03-02,1319
2020-03-03,1319
2020-03-04,1319
2020-03-05,1319
2020-03-06,1319
2020-03-07,1319
2020-03-08,1319
2020-03-09,1319
2020-03-10,1319
2020-03-11,1319
2020-03-12,1324
2020-03-13,1324
2020-03-14,1324
2020-03-15,1324
2020-03-16,1324
2020-03-17,1324
2020-03-18,1334
2020-03-19,1334
2020-03-20,1334
2020-03-21,1334
2020-03-22,1335
2020-03-23,1335
2020-03-24,1335
2020-03-25,1335
2020-03-26,1391
2020-03-27,1391
2020-03-28,1391
2020-03-29,1393
2020-03-30,1393
2020-03-31,1393
2020-04-01,1393
2020-04-02,1359
2020-04-03,1359
2020-04-04,1359
2020-04-05,1331
2020-04-06,1331
2020-04-07,1331
2020-04-08,1328
2020-04-09,1328
2020-04-10,1328
2020-04-11,1328
2020-04-12,1301
2020-04-13,1301
2020-04-14,1301
2020-04-15,1301
2020-04-16,1260
2020-04-17,1260
2020-04-18,1260
2020-04-19,1259
2020-04-20,1259
2020-04-21,1259
2020-04-22,1259
2020-04-23,1227
2020-04-24,1227
2020-04-25,1227
2020-04-26,1227
2020-04-27,1220
2020-04-28,1220
2020-04-29,1220
2020-04-30,1204
2020-05-01,1204
2020-05-02,1204
2020-05-03,1204
2020-05-04,1220
2020-05-05,1220
2020-05-06,1220
2020-05-07,1212
2020-05-08,1212
2020-05-09,1212
2020-05-10,1212
2020-05-11,1231
2020-05-12,1231
2020-05-13,1231
