date_obj,Zenyte%20shard price
2019-12-30,13620300
2019-12-31,13564697
2020-01-01,13672302
2020-01-02,13735335
2020-01-03,13735335
2020-01-04,13760395
2020-01-05,13797064
2020-01-06,13713490
2020-01-07,13573121
2020-01-08,13573121
2020-01-09,13522163
2020-01-10,13566870
2020-01-11,13658698
2020-01-12,13740617
2020-01-13,13740617
2020-01-14,13804876
2020-01-15,13828330
2020-01-16,13830936
2020-01-17,13933580
2020-01-18,13933580
2020-01-19,14070142
2020-01-20,14081110
2020-01-21,14081110
2020-01-22,14150516
2020-01-23,14127870
2020-01-24,14136739
2020-01-25,14202111
2020-01-26,14343443
2020-01-27,14248083
2020-01-28,14284941
2020-01-29,14223322
2020-01-30,14262439
2020-01-31,14217986
2020-02-01,14271584
2020-02-02,14320280
2020-02-03,14315500
2020-02-04,14359340
2020-02-05,14402034
2020-02-06,14422521
2020-02-07,14149659
2020-02-08,13700381
2020-02-09,13608900
2020-02-10,13376337
2020-02-11,13268088
2020-02-12,13160510
2020-02-13,13063436
2020-02-14,13158423
2020-02-15,13354285
2020-02-16,13434014
2020-02-17,13496414
2020-02-18,13496101
2020-02-19,13419764
2020-02-20,13352861
2020-02-21,13352861
2020-02-22,13314021
2020-02-23,13293857
2020-02-24,13265591
2020-02-25,13217448
2020-02-26,13208858
2020-02-27,13258583
2020-02-28,13383100
2020-02-29,13383100
2020-03-01,13602353
2020-03-02,13550624
2020-03-03,13525385
2020-03-04,13525385
2020-03-05,13409344
2020-03-06,13428769
2020-03-07,13541199
2020-03-08,13566921
2020-03-09,13574041
2020-03-10,13570444
2020-03-11,13645952
2020-03-12,13615066
2020-03-13,13667486
2020-03-14,13860150
2020-03-15,13961982
2020-03-16,14044245
2020-03-17,14020185
2020-03-18,14111173
2020-03-19,14221710
2020-03-20,14341527
2020-03-21,14644254
2020-03-22,14738576
2020-03-23,14728372
2020-03-24,14751978
2020-03-25,14861458
2020-03-26,14877658
2020-03-27,14798324
2020-03-28,14788054
2020-03-29,14814457
2020-03-30,14838176
2020-03-31,15064237
2020-04-01,15024546
2020-04-02,15142317
2020-04-03,15142317
2020-04-04,15140420
2020-04-05,15190312
2020-04-06,15235541
2020-04-07,15190347
2020-04-08,15138307
2020-04-09,15222158
2020-04-10,15229698
2020-04-11,15267638
2020-04-12,15341234
2020-04-13,15364034
2020-04-14,15434017
2020-04-15,15568686
2020-04-16,15554139
2020-04-17,15567724
2020-04-18,15570842
2020-04-19,15568665
2020-04-20,15486438
2020-04-21,15529824
2020-04-22,15380138
2020-04-23,15170618
2020-04-24,14932366
2020-04-25,14894519
2020-04-26,14806383
2020-04-27,14760512
2020-04-28,14628941
2020-04-29,14653310
2020-04-30,14676016
2020-05-01,14556304
2020-05-02,14626664
2020-05-03,14697870
2020-05-04,14761378
2020-05-05,14786260
2020-05-06,14763158
2020-05-07,14794612
2020-05-08,14881945
2020-05-09,15146617
2020-05-10,15120432
2020-05-11,15140368
2020-05-12,15260583
2020-05-13,15168074
