date_obj,Menaphite%20red%20kilt price
2019-04-05,938
2019-04-06,938
2019-04-07,938
2019-04-08,894
2019-04-09,894
2019-04-10,894
2019-04-11,894
2019-04-12,894
2019-04-13,894
2019-04-14,856
2019-04-15,856
2019-04-16,856
2019-04-17,856
2019-04-18,856
2019-04-19,856
2019-04-20,856
2019-04-21,856
2019-04-22,843
2019-04-23,843
2019-04-24,843
2019-04-25,843
2019-04-26,843
2019-04-27,843
2019-04-28,846
2019-04-29,846
2019-04-30,846
2019-05-01,846
2019-05-02,846
2019-05-03,846
2019-05-04,846
2019-05-05,846
2019-05-06,846
2019-05-07,804
2019-05-08,804
2019-05-09,804
2019-05-10,804
2019-05-11,804
2019-05-12,804
2019-05-13,804
2019-05-14,804
2019-05-15,766
2019-05-16,766
2019-05-17,766
2019-05-18,766
2019-05-19,766
2019-05-20,766
2019-05-21,766
2019-05-22,766
2019-05-23,729
2019-05-24,729
2019-05-25,729
2019-05-26,729
2019-05-27,729
2019-05-28,729
2019-05-29,729
2019-05-30,729
2019-05-31,729
2019-06-01,700
2019-06-02,700
2019-06-03,700
2019-06-04,700
2019-06-05,700
2019-06-06,700
2019-06-07,700
2019-06-08,700
2019-06-09,700
2019-06-10,689
2019-06-11,689
2019-06-12,689
2019-06-13,689
2019-06-14,689
2019-06-15,689
2019-06-16,689
2019-06-17,689
2019-06-18,689
2019-06-19,689
2019-06-20,655
2019-06-21,655
2019-06-22,655
2019-06-23,655
2019-06-24,655
2019-06-25,655
2019-06-26,655
2019-06-27,623
2019-06-28,623
2019-06-29,623
2019-06-30,623
2019-07-01,623
2019-07-02,623
2019-07-03,592
2019-07-04,592
2019-07-05,592
2019-07-06,592
2019-07-07,592
2019-07-08,592
2019-07-09,592
2019-07-10,592
2019-07-11,592
2019-07-12,592
2019-07-13,592
2019-07-14,563
2019-07-15,563
2019-07-16,563
2019-07-17,563
2019-07-18,563
2019-07-19,563
2019-07-20,563
2019-07-21,563
2019-07-22,563
2019-07-23,535
2019-07-24,535
2019-07-25,535
2019-07-26,535
2019-07-27,535
2019-07-28,535
2019-07-29,535
2019-07-30,535
2019-07-31,535
2019-08-01,510
2019-08-02,510
2019-08-03,510
2019-08-04,510
2019-08-05,510
2019-08-06,510
2019-08-07,492
2019-08-08,492
2019-08-09,492
2019-08-10,492
2019-08-11,492
2019-08-12,492
2019-08-13,492
2019-08-14,492
2019-08-15,492
2019-08-16,492
2019-08-17,475
2019-08-18,475
2019-08-19,475
2019-08-20,475
2019-08-21,475
2019-08-22,475
2019-08-23,475
2019-08-24,475
2019-08-24,475
2019-08-25,475
2019-08-25,475
2019-08-26,475
2019-08-26,475
2019-08-27,460
2019-08-27,460
2019-08-28,460
2019-08-29,460
2019-08-30,460
2019-08-31,460
2019-09-01,460
2019-09-02,460
2019-09-03,438
2019-09-04,438
2019-09-05,438
2019-09-06,438
2019-09-07,438
2019-09-08,438
2019-09-09,438
2019-09-10,438
2019-09-11,438
2019-09-12,438
2019-09-13,438
2019-09-14,438
2019-09-15,436
2019-09-16,436
2019-09-17,436
2019-09-18,436
2019-09-19,436
2019-09-20,436
2019-09-21,436
2019-09-22,436
2019-09-23,436
2019-09-24,436
2019-09-25,450
2019-09-26,450
2019-09-27,450
2019-09-28,450
2019-09-29,450
2019-09-30,450
2019-10-01,450
2019-10-02,450
2019-10-03,450
2019-10-04,450
2019-10-05,450
2019-10-06,450
2019-10-07,457
2019-10-08,457
2019-10-09,457
2019-10-10,457
2019-10-11,457
2019-10-12,457
2019-10-13,457
2019-10-14,457
2019-10-15,457
2019-10-16,457
2019-10-17,457
2019-10-18,457
2019-10-19,465
2019-10-20,465
2019-10-21,465
2019-10-22,465
2019-10-23,465
2019-10-24,465
2019-10-25,465
2019-10-26,465
2019-10-27,465
2019-10-28,465
2019-10-29,479
2019-10-30,479
2019-10-31,479
2019-11-01,479
2019-11-02,479
2019-11-03,479
2019-11-04,479
2019-11-05,479
2019-11-06,479
2019-11-07,479
2019-11-08,479
2019-11-09,485
2019-11-10,485
2019-11-11,485
2019-11-12,485
2019-11-13,485
2019-11-14,485
2019-11-15,485
2019-11-16,485
2019-11-17,485
2019-11-18,485
2019-11-19,485
2019-11-20,485
2019-11-21,503
2019-11-22,503
2019-11-23,503
2019-11-24,503
2019-11-25,503
2019-11-26,503
2019-11-27,503
2019-11-28,503
2019-11-29,503
2019-11-30,503
2019-12-01,503
2019-12-02,503
2019-12-03,503
2019-12-04,503
2019-12-05,503
2019-12-06,491
2019-12-07,491
2019-12-08,491
2019-12-09,491
2019-12-10,491
2019-12-11,491
2019-12-12,491
2019-12-13,491
2019-12-14,491
2019-12-15,491
2019-12-16,491
2019-12-17,491
2019-12-18,491
2019-12-19,491
2019-12-20,509
2019-12-21,509
2019-12-22,509
2019-12-23,509
2019-12-24,509
2019-12-25,509
2019-12-26,509
2019-12-27,509
2019-12-28,509
2019-12-29,509
2019-12-30,509
2019-12-31,509
2020-01-01,535
2020-01-02,535
2020-01-03,535
2020-01-04,535
2020-01-05,535
2020-01-06,535
2020-01-07,535
2020-01-08,535
2020-01-09,535
2020-01-10,535
2020-01-11,535
2020-01-12,538
2020-01-13,538
2020-01-14,538
2020-01-15,538
2020-01-16,538
2020-01-17,538
2020-01-18,538
2020-01-19,538
2020-01-20,538
2020-01-21,538
2020-01-22,538
2020-01-23,538
2020-01-24,512
2020-01-25,512
2020-01-26,512
2020-01-27,512
2020-01-28,512
2020-01-29,512
2020-01-30,512
2020-01-31,512
2020-02-01,490
2020-02-02,490
2020-02-03,490
2020-02-04,490
2020-02-05,490
2020-02-06,490
2020-02-07,490
2020-02-08,490
2020-02-09,475
2020-02-10,475
2020-02-11,475
2020-02-12,475
2020-02-13,475
2020-02-14,475
2020-02-15,475
2020-02-16,475
2020-02-17,475
2020-02-18,478
2020-02-19,478
2020-02-20,478
2020-02-21,478
2020-02-22,478
2020-02-23,478
2020-02-24,478
2020-02-25,478
2020-02-26,478
2020-02-27,478
2020-02-28,473
2020-02-29,473
2020-03-01,473
2020-03-02,473
2020-03-03,473
2020-03-04,473
2020-03-05,473
2020-03-06,473
2020-03-07,473
2020-03-08,473
2020-03-09,473
2020-03-10,473
2020-03-11,473
2020-03-12,481
2020-03-13,481
2020-03-14,481
2020-03-15,481
2020-03-16,481
2020-03-17,481
2020-03-18,481
2020-03-19,481
2020-03-20,481
2020-03-21,481
2020-03-22,481
2020-03-23,493
2020-03-24,493
2020-03-25,493
2020-03-26,493
2020-03-27,493
2020-03-28,493
2020-03-29,493
2020-03-30,493
2020-03-31,493
2020-04-01,490
2020-04-02,490
2020-04-03,490
2020-04-04,490
2020-04-05,490
2020-04-06,490
2020-04-07,490
2020-04-08,492
2020-04-09,492
2020-04-10,492
2020-04-11,492
2020-04-12,492
2020-04-13,492
2020-04-14,491
2020-04-15,491
2020-04-16,491
2020-04-17,491
2020-04-18,491
2020-04-19,467
2020-04-20,467
2020-04-21,467
2020-04-22,467
2020-04-23,467
2020-04-24,449
2020-04-25,449
2020-04-26,449
2020-04-27,449
2020-04-28,449
2020-04-29,449
2020-04-30,429
2020-05-01,429
2020-05-02,429
2020-05-03,429
2020-05-04,429
2020-05-05,429
2020-05-06,429
2020-05-07,429
2020-05-08,410
2020-05-09,410
2020-05-10,410
2020-05-11,410
2020-05-12,410
2020-05-13,410
