date_obj,Yellow%20gloves price
2019-06-16,980
2019-06-17,970
2019-06-18,976
2019-06-19,955
2019-06-20,935
2019-06-21,942
2019-06-22,929
2019-06-23,941
2019-06-24,930
2019-06-25,926
2019-06-26,930
2019-06-27,918
2019-06-28,935
2019-06-29,939
2019-06-30,924
2019-07-01,919
2019-07-02,920
2019-07-03,936
2019-07-04,938
2019-07-05,955
2019-07-06,987
2019-07-07,998
2019-07-08,1001
2019-07-09,1000
2019-07-10,987
2019-07-11,974
2019-07-12,977
2019-07-13,953
2019-07-14,941
2019-07-15,967
2019-07-16,985
2019-07-17,985
2019-07-18,1008
2019-07-19,1059
2019-07-20,1098
2019-07-21,1051
2019-07-22,1059
2019-07-23,1052
2019-07-24,1048
2019-07-25,1043
2019-07-26,1049
2019-07-27,1039
2019-07-28,1051
2019-07-29,1055
2019-07-30,1054
2019-07-31,1093
2019-08-01,1100
2019-08-02,1106
2019-08-03,1089
2019-08-04,1083
2019-08-05,1035
2019-08-06,1049
2019-08-07,1032
2019-08-08,1035
2019-08-09,1043
2019-08-10,1050
2019-08-11,1003
2019-08-12,1006
2019-08-13,994
2019-08-14,997
2019-08-15,1002
2019-08-16,986
2019-08-17,986
2019-08-18,1001
2019-08-19,1017
2019-08-20,1013
2019-08-21,995
2019-08-22,964
2019-08-23,959
2019-08-24,926
2019-08-24,926
2019-08-25,899
2019-08-25,899
2019-08-26,870
2019-08-26,870
2019-08-27,847
2019-08-27,847
2019-08-28,856
2019-08-29,855
2019-08-30,851
2019-08-31,843
2019-09-01,829
2019-09-02,842
2019-09-03,880
2019-09-04,886
2019-09-05,873
2019-09-06,875
2019-09-07,890
2019-09-08,905
2019-09-09,904
2019-09-10,886
2019-09-11,863
2019-09-12,878
2019-09-13,860
2019-09-14,843
2019-09-15,850
2019-09-16,839
2019-09-17,850
2019-09-18,857
2019-09-19,864
2019-09-20,887
2019-09-21,903
2019-09-22,893
2019-09-23,884
2019-09-24,884
2019-09-25,898
2019-09-26,907
2019-09-27,935
2019-09-28,953
2019-09-29,985
2019-09-30,1000
2019-10-01,1008
2019-10-02,1016
2019-10-03,1000
2019-10-04,1023
2019-10-05,1029
2019-10-06,998
2019-10-07,986
2019-10-08,962
2019-10-09,962
2019-10-10,964
2019-10-11,967
2019-10-12,965
2019-10-13,949
2019-10-14,952
2019-10-15,977
2019-10-16,1018
2019-10-17,1058
2019-10-18,1111
2019-10-19,1148
2019-10-20,1118
2019-10-21,1062
2019-10-22,1008
2019-10-23,966
2019-10-24,944
2019-10-25,936
2019-10-26,936
2019-10-27,937
2019-10-28,948
2019-10-29,948
2019-10-30,955
2019-10-31,988
2019-11-01,984
2019-11-02,987
2019-11-03,991
2019-11-04,991
2019-11-05,991
2019-11-06,990
2019-11-07,1021
2019-11-08,1017
2019-11-09,995
2019-11-10,990
2019-11-11,987
2019-11-12,985
2019-11-13,1013
2019-11-14,1011
2019-11-15,1005
2019-11-16,995
2019-11-17,995
2019-11-18,1010
2019-11-19,993
2019-11-20,994
2019-11-21,994
2019-11-22,1012
2019-11-23,1033
2019-11-24,1018
2019-11-25,1001
2019-11-26,1007
2019-11-27,1007
2019-11-28,1038
2019-11-29,1038
2019-11-30,1039
2019-12-01,1052
2019-12-02,1085
2019-12-03,1131
2019-12-04,1188
2019-12-05,1188
2019-12-06,1248
2019-12-07,1307
2019-12-08,1267
2019-12-09,1313
2019-12-10,1269
2019-12-11,1233
2019-12-12,1233
2019-12-13,1197
2019-12-14,1147
2019-12-15,1089
2019-12-16,1051
2019-12-17,1039
2019-12-18,1020
2019-12-19,1017
2019-12-20,1014
2019-12-21,1006
2019-12-22,987
2019-12-23,972
2019-12-24,977
2019-12-25,1011
2019-12-26,1002
2019-12-27,988
2019-12-28,995
2019-12-29,980
2019-12-30,998
2019-12-31,1007
2020-01-01,1011
2020-01-02,984
2020-01-03,964
2020-01-04,937
2020-01-05,976
2020-01-06,1025
2020-01-07,1051
2020-01-08,1075
2020-01-09,1076
2020-01-10,1091
2020-01-11,1107
2020-01-12,1084
2020-01-13,1084
2020-01-14,1037
2020-01-15,1032
2020-01-16,1039
2020-01-17,1053
2020-01-18,1106
2020-01-19,1115
2020-01-20,1122
2020-01-21,1127
2020-01-22,1129
2020-01-23,1116
2020-01-24,1060
2020-01-25,1041
2020-01-26,1041
2020-01-27,1066
2020-01-28,1077
2020-01-29,1101
2020-01-30,1083
2020-01-31,1098
2020-02-01,1124
2020-02-02,1130
2020-02-03,1127
2020-02-04,1070
2020-02-05,1033
2020-02-06,997
2020-02-07,971
2020-02-08,959
2020-02-09,980
2020-02-10,1012
2020-02-11,1012
2020-02-12,1011
2020-02-13,1037
2020-02-14,1032
2020-02-15,1015
2020-02-16,1030
2020-02-17,1043
2020-02-18,1021
2020-02-19,994
2020-02-20,948
2020-02-21,948
2020-02-22,955
2020-02-23,931
2020-02-24,924
2020-02-25,886
2020-02-26,894
2020-02-27,888
2020-02-28,919
2020-02-29,919
2020-03-01,910
2020-03-02,903
2020-03-03,887
2020-03-04,903
2020-03-05,907
2020-03-06,886
2020-03-07,873
2020-03-08,873
2020-03-09,872
2020-03-10,865
2020-03-11,891
2020-03-12,903
2020-03-13,942
2020-03-14,987
2020-03-15,1037
2020-03-16,1069
2020-03-17,1104
2020-03-18,1052
2020-03-19,1053
2020-03-20,1046
2020-03-21,1092
2020-03-22,1081
2020-03-23,1062
2020-03-24,1068
2020-03-25,1085
2020-03-26,1072
2020-03-27,1097
2020-03-28,1079
2020-03-29,1082
2020-03-30,1070
2020-03-31,1071
2020-04-01,1055
2020-04-02,1028
2020-04-03,1001
2020-04-04,978
2020-04-05,987
2020-04-06,1018
2020-04-07,1003
2020-04-08,1005
2020-04-09,992
2020-04-10,1007
2020-04-11,994
2020-04-12,982
2020-04-13,938
2020-04-14,929
2020-04-15,959
2020-04-16,948
2020-04-17,916
2020-04-18,887
2020-04-19,878
2020-04-20,850
2020-04-21,849
2020-04-22,851
2020-04-23,837
2020-04-24,846
2020-04-25,842
2020-04-26,836
2020-04-27,815
2020-04-28,805
2020-04-29,790
2020-04-30,789
2020-05-01,783
2020-05-02,780
2020-05-03,804
2020-05-04,845
2020-05-05,835
2020-05-06,856
2020-05-07,878
2020-05-08,913
2020-05-09,912
2020-05-10,902
2020-05-11,899
2020-05-12,915
2020-05-13,929
