date_obj,Cannon%20base price
2019-03-26,186886
2019-03-27,186886
2019-03-28,187612
2019-03-29,185699
2019-03-30,185699
2019-03-31,186212
2019-04-01,186521
2019-04-02,186521
2019-04-03,188227
2019-04-04,186517
2019-04-05,187564
2019-04-06,187564
2019-04-07,187822
2019-04-08,186889
2019-04-09,186889
2019-04-10,186146
2019-04-11,183644
2019-04-12,184132
2019-04-13,186299
2019-04-14,187223
2019-04-15,187223
2019-04-16,187506
2019-04-17,187506
2019-04-18,186986
2019-04-19,188079
2019-04-20,186704
2019-04-21,186704
2019-04-22,186027
2019-04-23,186898
2019-04-24,187141
2019-04-25,187632
2019-04-26,186279
2019-04-27,186279
2019-04-28,185020
2019-04-29,185020
2019-04-30,186345
2019-05-01,186345
2019-05-02,188163
2019-05-03,189470
2019-05-04,188733
2019-05-05,188733
2019-05-06,187976
2019-05-07,188251
2019-05-08,188251
2019-05-09,188322
2019-05-10,188914
2019-05-11,187328
2019-05-12,188340
2019-05-13,187914
2019-05-14,188809
2019-05-15,188809
2019-05-16,188848
2019-05-17,188848
2019-05-18,188583
2019-05-19,188583
2019-05-20,188125
2019-05-21,188125
2019-05-22,187287
2019-05-23,185896
2019-05-24,185014
2019-05-25,184405
2019-05-26,184405
2019-05-27,187515
2019-05-28,188384
2019-05-29,185326
2019-05-30,187465
2019-05-31,187465
2019-06-01,188108
2019-06-02,188489
2019-06-03,188667
2019-06-04,188455
2019-06-05,188383
2019-06-06,188460
2019-06-07,188404
2019-06-08,188462
2019-06-09,187988
2019-06-10,187988
2019-06-11,188307
2019-06-12,188735
2019-06-13,187945
2019-06-14,188533
2019-06-15,188533
2019-06-16,188884
2019-06-17,188564
2019-06-18,188564
2019-06-19,188496
2019-06-20,187333
2019-06-21,186451
2019-06-22,186451
2019-06-23,188573
2019-06-24,189280
2019-06-25,189519
2019-06-26,188306
2019-06-27,188512
2019-06-28,188512
2019-06-29,189666
2019-06-30,189222
2019-07-01,189222
2019-07-02,189534
2019-07-03,188776
2019-07-04,188776
2019-07-05,187974
2019-07-06,183235
2019-07-07,185167
2019-07-08,188237
2019-07-09,186660
2019-07-10,182482
2019-07-11,183731
2019-07-12,183386
2019-07-13,183386
2019-07-14,182448
2019-07-15,182448
2019-07-16,183590
2019-07-17,184287
2019-07-18,184287
2019-07-19,184927
2019-07-20,185304
2019-07-21,188859
2019-07-22,188797
2019-07-23,185967
2019-07-24,185967
2019-07-25,187338
2019-07-26,187338
2019-07-27,183978
2019-07-28,183960
2019-07-29,183991
2019-07-30,184886
2019-07-31,184988
2019-08-01,184988
2019-08-02,184991
2019-08-03,185168
2019-08-04,185168
2019-08-05,182389
2019-08-06,182389
2019-08-07,183509
2019-08-08,183509
2019-08-09,183698
2019-08-10,183095
2019-08-11,183095
2019-08-12,184780
2019-08-13,184780
2019-08-14,183785
2019-08-15,183185
2019-08-16,183415
2019-08-17,183415
2019-08-18,184217
2019-08-19,183819
2019-08-20,183819
2019-08-21,183714
2019-08-22,183815
2019-08-23,183815
2019-08-24,184537
2019-08-24,184537
2019-08-25,184537
2019-08-25,184537
2019-08-26,186992
2019-08-26,186992
2019-08-27,186992
2019-08-27,186992
2019-08-28,186664
2019-08-29,186664
2019-08-30,185034
2019-08-31,185034
2019-09-01,188696
2019-09-02,188696
2019-09-03,187060
2019-09-04,185503
2019-09-05,185503
2019-09-06,183526
2019-09-07,184603
2019-09-08,187524
2019-09-09,187524
2019-09-10,188511
2019-09-11,188345
2019-09-12,188345
2019-09-13,188204
2019-09-14,186165
2019-09-15,185083
2019-09-16,184545
2019-09-17,184545
2019-09-18,185374
2019-09-19,185374
2019-09-20,187310
2019-09-21,187284
2019-09-22,187284
2019-09-23,186144
2019-09-24,186144
2019-09-25,183682
2019-09-26,185598
2019-09-27,185598
2019-09-28,185893
2019-09-29,185893
2019-09-30,186429
2019-10-01,187563
2019-10-02,187563
2019-10-03,187963
2019-10-04,187963
2019-10-05,187799
2019-10-06,188476
2019-10-07,188476
2019-10-08,188689
2019-10-09,188689
2019-10-10,188822
2019-10-11,188822
2019-10-12,189093
2019-10-13,189844
2019-10-14,190012
2019-10-15,190012
2019-10-16,188429
2019-10-17,188429
2019-10-18,188139
2019-10-19,188614
2019-10-20,188614
2019-10-21,190586
2019-10-22,190586
2019-10-23,186625
2019-10-24,186625
2019-10-25,182707
2019-10-26,183511
2019-10-27,183511
2019-10-28,186884
2019-10-29,186884
2019-10-30,186840
2019-10-31,183944
2019-11-01,183944
2019-11-02,186939
2019-11-03,183440
2019-11-04,183440
2019-11-05,182280
2019-11-06,182280
2019-11-07,183984
2019-11-08,183984
2019-11-09,183086
2019-11-10,184900
2019-11-11,184900
2019-11-12,182608
2019-11-13,182608
2019-11-14,186461
2019-11-15,186461
2019-11-16,185204
2019-11-17,185204
2019-11-18,184782
2019-11-19,184782
2019-11-20,183166
2019-11-21,183166
2019-11-22,182864
2019-11-23,182864
2019-11-24,183293
2019-11-25,183293
2019-11-26,185436
2019-11-27,185436
2019-11-28,187143
2019-11-29,187143
2019-11-30,185541
2019-12-01,185541
2019-12-02,184163
2019-12-03,185079
2019-12-04,185079
2019-12-05,186989
2019-12-06,186989
2019-12-07,184755
2019-12-08,184755
2019-12-09,184966
2019-12-10,185416
2019-12-11,185416
2019-12-12,184175
2019-12-13,184175
2019-12-14,182412
2019-12-15,182140
2019-12-16,182140
2019-12-17,184433
2019-12-18,184433
2019-12-19,187920
2019-12-20,187920
2019-12-21,184422
2019-12-22,184909
2019-12-23,184909
2019-12-24,183909
2019-12-25,185137
2019-12-26,185137
2019-12-27,183478
2019-12-28,182498
2019-12-29,182498
2019-12-30,180501
2019-12-31,180501
2020-01-01,182317
2020-01-02,183308
2020-01-03,183308
2020-01-04,183866
2020-01-05,184911
2020-01-06,184911
2020-01-07,186249
2020-01-08,186249
2020-01-09,187602
2020-01-10,188446
2020-01-11,185856
2020-01-12,185652
2020-01-13,185652
2020-01-14,189054
2020-01-15,187211
2020-01-16,189126
2020-01-17,187549
2020-01-18,187549
2020-01-19,187998
2020-01-20,187998
2020-01-21,189488
2020-01-22,189379
2020-01-23,188579
2020-01-24,185915
2020-01-25,185915
2020-01-26,183253
2020-01-27,183546
2020-01-28,183546
2020-01-29,185816
2020-01-30,185816
2020-01-31,188893
2020-02-01,187956
2020-02-02,189257
2020-02-03,189257
2020-02-04,188097
2020-02-05,188097
2020-02-06,184772
2020-02-07,184772
2020-02-08,185405
2020-02-09,185405
2020-02-10,183491
2020-02-11,183491
2020-02-12,183367
2020-02-13,183367
2020-02-14,182819
2020-02-15,182819
2020-02-16,186983
2020-02-17,188092
2020-02-18,189880
2020-02-19,189880
2020-02-20,187557
2020-02-21,187557
2020-02-22,186736
2020-02-23,186736
2020-02-24,187125
2020-02-25,183872
2020-02-26,186706
2020-02-27,186706
2020-02-28,188485
2020-02-29,188485
2020-03-01,186820
2020-03-02,184778
2020-03-03,185602
2020-03-04,185602
2020-03-05,185719
2020-03-06,186217
2020-03-07,186217
2020-03-08,186638
2020-03-09,186607
2020-03-10,183438
2020-03-11,183438
2020-03-12,183632
2020-03-13,183632
2020-03-14,186329
2020-03-15,188068
2020-03-16,188600
2020-03-17,188405
2020-03-18,190307
2020-03-19,189755
2020-03-20,191127
2020-03-21,187146
2020-03-22,184667
2020-03-23,185244
2020-03-24,185211
2020-03-25,184421
2020-03-26,187961
2020-03-27,186639
2020-03-28,187743
2020-03-29,187998
2020-03-30,188434
2020-03-31,188479
2020-04-01,187850
2020-04-02,183703
2020-04-03,183703
2020-04-04,185117
2020-04-05,186552
2020-04-06,188210
2020-04-07,187184
2020-04-08,189011
2020-04-09,187801
2020-04-10,187801
2020-04-11,186395
2020-04-12,186882
2020-04-13,186242
2020-04-14,188030
2020-04-15,187573
2020-04-16,187573
2020-04-17,183464
2020-04-18,185230
2020-04-19,183332
2020-04-20,185293
2020-04-21,185789
2020-04-22,186482
2020-04-23,184996
2020-04-24,182910
2020-04-25,182531
2020-04-26,183606
2020-04-27,184150
2020-04-28,184624
2020-04-29,185180
2020-04-30,185055
2020-05-01,185188
2020-05-02,185505
2020-05-03,186436
2020-05-04,186837
2020-05-05,188052
2020-05-06,188744
2020-05-07,188334
2020-05-08,188373
2020-05-09,186243
2020-05-10,186361
2020-05-11,184319
2020-05-12,184474
2020-05-13,186444
