date_obj,Light%20orb price
2019-07-15,166
2019-07-16,166
2019-07-17,169
2019-07-18,169
2019-07-19,169
2019-07-20,167
2019-07-21,167
2019-07-22,167
2019-07-23,167
2019-07-24,167
2019-07-25,167
2019-07-26,167
2019-07-27,166
2019-07-28,166
2019-07-29,166
2019-07-30,161
2019-07-31,161
2019-08-01,161
2019-08-02,158
2019-08-03,158
2019-08-04,158
2019-08-05,159
2019-08-06,159
2019-08-07,159
2019-08-08,159
2019-08-09,159
2019-08-10,160
2019-08-11,160
2019-08-12,160
2019-08-13,158
2019-08-14,158
2019-08-15,158
2019-08-16,152
2019-08-17,152
2019-08-18,152
2019-08-19,159
2019-08-20,159
2019-08-21,159
2019-08-22,156
2019-08-23,156
2019-08-24,149
2019-08-24,149
2019-08-25,149
2019-08-25,149
2019-08-26,149
2019-08-26,149
2019-08-27,147
2019-08-27,147
2019-08-28,147
2019-08-29,145
2019-08-30,145
2019-08-31,143
2019-09-01,143
2019-09-02,143
2019-09-03,140
2019-09-04,140
2019-09-05,140
2019-09-06,135
2019-09-07,135
2019-09-08,130
2019-09-09,130
2019-09-10,130
2019-09-11,124
2019-09-12,124
2019-09-13,124
2019-09-14,127
2019-09-15,127
2019-09-16,129
2019-09-17,129
2019-09-18,125
2019-09-19,125
2019-09-20,125
2019-09-21,127
2019-09-22,127
2019-09-23,120
2019-09-24,120
2019-09-25,120
2019-09-26,118
2019-09-27,118
2019-09-28,118
2019-09-29,113
2019-09-30,113
2019-10-01,108
2019-10-02,108
2019-10-03,108
2019-10-04,110
2019-10-05,110
2019-10-06,108
2019-10-07,108
2019-10-08,108
2019-10-09,105
2019-10-10,105
2019-10-11,105
2019-10-12,101
2019-10-13,101
2019-10-14,102
2019-10-15,102
2019-10-16,102
2019-10-17,106
2019-10-18,106
2019-10-19,112
2019-10-20,112
2019-10-21,112
2019-10-22,118
2019-10-23,118
2019-10-24,118
2019-10-25,120
2019-10-26,120
2019-10-27,120
2019-10-28,120
2019-10-29,120
2019-10-30,115
2019-10-31,115
2019-11-01,115
2019-11-02,121
2019-11-03,121
2019-11-04,128
2019-11-05,128
2019-11-06,128
2019-11-07,132
2019-11-08,132
2019-11-09,127
2019-11-10,127
2019-11-11,133
2019-11-12,133
2019-11-13,133
2019-11-14,138
2019-11-15,138
2019-11-16,134
2019-11-17,134
2019-11-18,134
2019-11-19,136
2019-11-20,136
2019-11-21,136
2019-11-22,132
2019-11-23,132
2019-11-24,132
2019-11-25,130
2019-11-26,130
2019-11-27,130
2019-11-28,134
2019-11-29,134
2019-11-30,134
2019-12-01,133
2019-12-02,133
2019-12-03,137
2019-12-04,137
2019-12-05,137
2019-12-06,138
2019-12-07,138
2019-12-08,138
2019-12-09,136
2019-12-10,136
2019-12-11,136
2019-12-12,134
2019-12-13,134
2019-12-14,134
2019-12-15,130
2019-12-16,130
2019-12-17,130
2019-12-18,136
2019-12-19,136
2019-12-20,136
2019-12-21,133
2019-12-22,133
2019-12-23,133
2019-12-24,130
2019-12-25,130
2019-12-26,130
2019-12-27,125
2019-12-28,125
2019-12-29,125
2019-12-30,126
2019-12-31,126
2020-01-01,126
2020-01-02,121
2020-01-03,121
2020-01-04,121
2020-01-05,115
2020-01-06,115
2020-01-07,116
2020-01-08,116
2020-01-09,116
2020-01-10,121
2020-01-11,121
2020-01-12,121
2020-01-13,121
2020-01-14,121
2020-01-15,115
2020-01-16,115
2020-01-17,121
2020-01-18,121
2020-01-19,127
2020-01-20,127
2020-01-21,127
2020-01-22,122
2020-01-23,122
2020-01-24,116
2020-01-25,116
2020-01-26,113
2020-01-27,113
2020-01-28,117
2020-01-29,117
2020-01-30,112
2020-01-31,112
2020-02-01,118
2020-02-02,118
2020-02-03,124
2020-02-04,124
2020-02-05,131
2020-02-06,131
2020-02-07,133
2020-02-08,133
2020-02-09,130
2020-02-10,124
2020-02-11,124
2020-02-12,130
2020-02-13,130
2020-02-14,123
2020-02-15,123
2020-02-16,127
2020-02-17,127
2020-02-18,121
2020-02-19,121
2020-02-20,115
2020-02-21,115
2020-02-22,119
2020-02-23,119
2020-02-24,120
2020-02-25,120
2020-02-26,116
2020-02-27,116
2020-02-28,117
2020-02-29,117
2020-03-01,114
2020-03-02,114
2020-03-03,112
2020-03-04,112
2020-03-05,112
2020-03-06,108
2020-03-07,108
2020-03-08,105
2020-03-09,105
2020-03-10,110
2020-03-11,110
2020-03-12,106
2020-03-13,106
2020-03-14,111
2020-03-15,111
2020-03-16,112
2020-03-17,112
2020-03-18,112
2020-03-19,112
2020-03-20,107
2020-03-21,107
2020-03-22,103
2020-03-23,103
2020-03-24,98
2020-03-25,98
2020-03-26,94
2020-03-27,94
2020-03-28,92
2020-03-29,95
2020-03-30,95
2020-03-31,95
2020-04-01,96
2020-04-02,95
2020-04-03,95
2020-04-04,96
2020-04-05,96
2020-04-06,98
2020-04-07,98
2020-04-08,98
2020-04-09,98
2020-04-10,100
2020-04-11,100
2020-04-12,95
2020-04-13,95
2020-04-14,93
2020-04-15,90
2020-04-16,90
2020-04-17,87
2020-04-18,91
2020-04-19,91
2020-04-20,91
2020-04-21,88
2020-04-22,93
2020-04-23,93
2020-04-24,95
2020-04-25,95
2020-04-26,99
2020-04-27,104
2020-04-28,110
2020-04-29,110
2020-04-30,116
2020-05-01,116
2020-05-02,114
2020-05-03,113
2020-05-04,113
2020-05-05,115
2020-05-06,118
2020-05-07,118
2020-05-08,122
2020-05-09,129
2020-05-10,123
2020-05-11,123
2020-05-12,125
2020-05-13,121
