date_obj,Odium%20shard%201 price
2019-04-09,221723
2019-04-10,221723
2019-04-11,221723
2019-04-12,210989
2019-04-13,210989
2019-04-14,210989
2019-04-15,210989
2019-04-16,210989
2019-04-17,210989
2019-04-18,210989
2019-04-19,210989
2019-04-20,210989
2019-04-21,210989
2019-04-22,200860
2019-04-23,200860
2019-04-24,200860
2019-04-25,200860
2019-04-26,200860
2019-04-27,200860
2019-04-28,200860
2019-04-29,200860
2019-04-30,200860
2019-05-01,200860
2019-05-02,200860
2019-05-03,191141
2019-05-04,191141
2019-05-05,191141
2019-05-06,191141
2019-05-07,191141
2019-05-08,191141
2019-05-09,191141
2019-05-10,191141
2019-05-11,191141
2019-05-12,191141
2019-05-13,181956
2019-05-14,181956
2019-05-15,181956
2019-05-16,181956
2019-05-17,181956
2019-05-18,181956
2019-05-19,181956
2019-05-20,181956
2019-05-21,181956
2019-05-22,181956
2019-05-23,173211
2019-05-24,173211
2019-05-25,173211
2019-05-26,173211
2019-05-27,173211
2019-05-28,173211
2019-05-29,173211
2019-05-30,173211
2019-05-31,173211
2019-06-01,173211
2019-06-02,164689
2019-06-03,164689
2019-06-04,164689
2019-06-05,164689
2019-06-06,164689
2019-06-07,164689
2019-06-08,164689
2019-06-09,164689
2019-06-10,164689
2019-06-11,160498
2019-06-12,160498
2019-06-13,160498
2019-06-14,160498
2019-06-15,160498
2019-06-16,160498
2019-06-17,160498
2019-06-18,160498
2019-06-19,152703
2019-06-20,152703
2019-06-21,152703
2019-06-22,152703
2019-06-23,152703
2019-06-24,152703
2019-06-25,152703
2019-06-26,152703
2019-06-27,152703
2019-06-28,145393
2019-06-29,145393
2019-06-30,145393
2019-07-01,145393
2019-07-02,145393
2019-07-03,145393
2019-07-04,145393
2019-07-05,145393
2019-07-06,145393
2019-07-07,141387
2019-07-08,141387
2019-07-09,141387
2019-07-10,141387
2019-07-11,141387
2019-07-12,141387
2019-07-13,141387
2019-07-14,141387
2019-07-15,137999
2019-07-16,137999
2019-07-17,137999
2019-07-18,137999
2019-07-19,137999
2019-07-20,137999
2019-07-21,137999
2019-07-22,137999
2019-07-23,132954
2019-07-24,132954
2019-07-25,132954
2019-07-26,132954
2019-07-27,132954
2019-07-28,132954
2019-07-29,132954
2019-07-30,132954
2019-07-31,132954
2019-08-01,128144
2019-08-02,128144
2019-08-03,128144
2019-08-04,128144
2019-08-05,128144
2019-08-06,128144
2019-08-07,128144
2019-08-08,128144
2019-08-09,128144
2019-08-10,128144
2019-08-11,122040
2019-08-12,122040
2019-08-13,122040
2019-08-14,122040
2019-08-15,122040
2019-08-16,122040
2019-08-17,122040
2019-08-18,122040
2019-08-19,122040
2019-08-20,118996
2019-08-21,118996
2019-08-22,118996
2019-08-23,118996
2019-08-24,118996
2019-08-24,118996
2019-08-25,118996
2019-08-25,118996
2019-08-26,118996
2019-08-26,118996
2019-08-27,118996
2019-08-27,118996
2019-08-28,118996
2019-08-29,118996
2019-08-30,115775
2019-08-31,115775
2019-09-01,115775
2019-09-02,115775
2019-09-03,115775
2019-09-04,115775
2019-09-05,115775
2019-09-06,115775
2019-09-07,115775
2019-09-08,115775
2019-09-09,115775
2019-09-10,115775
2019-09-11,115271
2019-09-12,115271
2019-09-13,115271
2019-09-14,115271
2019-09-15,115271
2019-09-16,115271
2019-09-17,115271
2019-09-18,115271
2019-09-19,115271
2019-09-20,115271
2019-09-21,115271
2019-09-22,115271
2019-09-23,114105
2019-09-24,114105
2019-09-25,114105
2019-09-26,114105
2019-09-27,114105
2019-09-28,114105
2019-09-29,114105
2019-09-30,114105
2019-10-01,114105
2019-10-02,114105
2019-10-03,114105
2019-10-04,114105
2019-10-05,108961
2019-10-06,108961
2019-10-07,108961
2019-10-08,108961
2019-10-09,108961
2019-10-10,108961
2019-10-11,108961
2019-10-12,108961
2019-10-13,108961
2019-10-14,108961
2019-10-15,108961
2019-10-16,103775
2019-10-17,103775
2019-10-18,103775
2019-10-19,103775
2019-10-20,103775
2019-10-21,103775
2019-10-22,103775
2019-10-23,103775
2019-10-24,103775
2019-10-25,103775
2019-10-26,103775
2019-10-27,103775
2019-10-28,101019
2019-10-29,101019
2019-10-30,101019
2019-10-31,101019
2019-11-01,101019
2019-11-02,101019
2019-11-03,101019
2019-11-04,101019
2019-11-05,101019
2019-11-06,101019
2019-11-07,101019
2019-11-08,100969
2019-11-09,100969
2019-11-10,100969
2019-11-11,100969
2019-11-12,100969
2019-11-13,100969
2019-11-14,100969
2019-11-15,100969
2019-11-16,100969
2019-11-17,100969
2019-11-18,100969
2019-11-19,96340
2019-11-20,96340
2019-11-21,96340
2019-11-22,96340
2019-11-23,96340
2019-11-24,96340
2019-11-25,96340
2019-11-26,96340
2019-11-27,96340
2019-11-28,96340
2019-11-29,96340
2019-11-30,96340
2019-12-01,91754
2019-12-02,91754
2019-12-03,91754
2019-12-04,91754
2019-12-05,91754
2019-12-06,91754
2019-12-07,91754
2019-12-08,91754
2019-12-09,91754
2019-12-10,91754
2019-12-11,91754
2019-12-12,91754
2019-12-13,87398
2019-12-14,87398
2019-12-15,87398
2019-12-16,87398
2019-12-17,87398
2019-12-18,87398
2019-12-19,87398
2019-12-20,87398
2019-12-21,87398
2019-12-22,87398
2019-12-23,87398
2019-12-24,83299
2019-12-25,83299
2019-12-26,83299
2019-12-27,83299
2019-12-28,83299
2019-12-29,83299
2019-12-30,83299
2019-12-31,83299
2020-01-01,83299
2020-01-02,79388
2020-01-03,79388
2020-01-04,79388
2020-01-05,79388
2020-01-06,79388
2020-01-07,79388
2020-01-08,75760
2020-01-09,75760
2020-01-10,75760
2020-01-11,75760
2020-01-12,75760
2020-01-13,75760
2020-01-14,75760
2020-01-15,72103
2020-01-16,72103
2020-01-17,72103
2020-01-18,72103
2020-01-19,72103
2020-01-20,72103
2020-01-21,72103
2020-01-22,68763
2020-01-23,68763
2020-01-24,68763
2020-01-25,68763
2020-01-26,68763
2020-01-27,68763
2020-01-28,68763
2020-01-29,65416
2020-01-30,65416
2020-01-31,65416
2020-02-01,65416
2020-02-02,65416
2020-02-03,65416
2020-02-04,65416
2020-02-05,65416
2020-02-06,62414
2020-02-07,62414
2020-02-08,62414
2020-02-09,62414
2020-02-10,62414
2020-02-11,62414
2020-02-12,59551
2020-02-13,59551
2020-02-14,59551
2020-02-15,59551
2020-02-16,59551
2020-02-17,59551
2020-02-18,59551
2020-02-19,57066
2020-02-20,57066
2020-02-21,57066
2020-02-22,57066
2020-02-23,57066
2020-02-24,57066
2020-02-25,57066
2020-02-26,57066
2020-02-27,57066
2020-02-28,58648
2020-02-29,58648
2020-03-01,58648
2020-03-02,58648
2020-03-03,58648
2020-03-04,58648
2020-03-05,58648
2020-03-06,58648
2020-03-07,58648
2020-03-08,57450
2020-03-09,57450
2020-03-10,57450
2020-03-11,57450
2020-03-12,57450
2020-03-13,57450
2020-03-14,57450
2020-03-15,57450
2020-03-16,57681
2020-03-17,57681
2020-03-18,57681
2020-03-19,57681
2020-03-20,57681
2020-03-21,57681
2020-03-22,57681
2020-03-23,57681
2020-03-24,57681
2020-03-25,55493
2020-03-26,55493
2020-03-27,55493
2020-03-28,55493
2020-03-29,55493
2020-03-30,55493
2020-03-31,55493
2020-04-01,53149
2020-04-02,53149
2020-04-03,53149
2020-04-04,53149
2020-04-05,53149
2020-04-06,53149
2020-04-07,53149
2020-04-08,51909
2020-04-09,51909
2020-04-10,51909
2020-04-11,51909
2020-04-12,51909
2020-04-13,51909
2020-04-14,51909
2020-04-15,52623
2020-04-16,52623
2020-04-17,52623
2020-04-18,52623
2020-04-19,52623
2020-04-20,52623
2020-04-21,52623
2020-04-22,52623
2020-04-23,54936
2020-04-24,54936
2020-04-25,54936
2020-04-26,54936
2020-04-27,54936
2020-04-28,54936
2020-04-29,54936
2020-04-30,55915
2020-05-01,55915
2020-05-02,55915
2020-05-03,55915
2020-05-04,55915
2020-05-05,55915
2020-05-06,55915
2020-05-07,57620
2020-05-08,57620
2020-05-09,57620
2020-05-10,57620
2020-05-11,57620
2020-05-12,57620
2020-05-13,57620
