date_obj,Adamant%20chainbody price
2017-06-20,2666
2017-06-21,2666
2017-06-22,2682
2017-06-23,2682
2017-06-24,2634
2017-06-25,2634
2017-06-26,2644
2017-06-27,2633
2017-06-28,2633
2017-06-29,2669
2017-06-30,2669
2017-07-01,2658
2017-07-02,2658
2017-07-03,2635
2017-07-04,2635
2017-07-05,2663
2017-07-06,2677
2017-07-07,2677
2017-07-08,2652
2017-07-09,2656
2017-07-13,2680
2017-07-14,2683
2017-07-15,2683
2017-07-16,2682
2017-07-17,2668
2017-07-18,2668
2017-07-19,2692
2017-07-20,2692
2017-07-21,2663
2017-07-22,2663
2017-07-23,2672
2017-07-24,2672
2017-07-25,2669
2017-07-26,2669
2017-07-27,2657
2017-07-28,2657
2017-07-29,2683
2017-07-30,2682
2017-07-31,2682
2017-08-01,2661
2017-08-02,2673
2017-08-03,2673
2017-08-04,2668
2017-08-05,2691
2017-08-06,2691
2017-08-07,2680
2017-08-08,2680
2017-08-09,2686
2017-08-10,2682
2017-08-11,2682
2017-08-12,2677
2017-08-13,2677
2017-08-14,2680
2017-08-15,2680
2017-08-16,2682
2017-08-17,2697
2017-08-18,2697
2017-08-19,2683
2017-08-20,2713
2017-08-21,2713
2017-08-22,2676
2017-08-23,2676
2017-08-24,2687
2017-08-25,2687
2017-08-26,2590
2017-08-27,2590
2017-08-28,2659
2017-08-29,2659
2017-08-30,2656
2017-08-31,2656
2017-09-01,2687
2017-09-02,2687
2017-09-03,2687
2017-09-04,2663
2017-09-05,2674
2017-09-06,2674
2017-09-07,2669
2017-09-08,2669
2017-09-09,2700
2017-09-10,2700
2017-09-11,2741
2017-09-12,2741
2017-09-13,2709
2017-09-14,2639
2017-09-15,2639
2017-09-16,2660
2017-09-17,2665
2017-09-18,2665
2017-09-19,2636
2017-09-20,2635
2017-09-21,2635
2017-09-22,2668
2017-09-23,2668
2017-09-24,2661
2017-09-25,2661
2017-09-26,2610
2017-09-27,2610
2017-09-28,2635
2017-09-29,2654
2017-09-30,2654
2017-10-01,2640
2017-10-02,2640
2017-10-03,2670
2017-10-04,2670
2017-10-05,2657
2017-10-06,2657
2017-10-07,2663
2017-10-08,2663
2017-10-09,2686
2017-10-10,2686
2017-10-11,2704
2017-10-12,2704
2017-10-13,2684
2017-10-14,2684
2017-10-15,2678
2017-10-16,2691
2017-10-17,2691
2017-10-18,2650
2017-10-19,2650
2017-10-20,2687
2017-10-21,2687
2017-10-22,2623
2017-10-23,2623
2017-10-24,2644
2017-10-25,2663
2017-10-26,2663
2017-10-27,2711
2017-10-28,2711
2017-10-29,2772
2017-10-30,2772
2017-10-31,2762
2017-11-01,2762
2017-11-02,2691
2017-11-03,2691
2017-11-04,2653
2017-11-05,2653
2017-11-06,2667
2017-11-07,2667
2017-11-08,2693
2017-11-09,2685
2017-11-10,2685
2017-11-11,2671
2017-11-12,2686
2017-11-13,2686
2017-11-14,2665
2017-11-15,2665
2017-11-16,2672
2017-11-17,2672
2017-11-18,2702
2017-11-19,2702
2017-11-20,2692
2017-11-21,2692
2017-11-22,2692
2017-11-23,2668
2017-11-24,2668
2017-11-25,2622
2017-11-26,2630
2017-11-27,2630
2017-11-28,2676
2017-11-29,2676
2017-11-30,2682
2017-12-01,2693
2017-12-02,2693
2017-12-03,2659
2017-12-04,2659
2017-12-05,2663
2017-12-06,2663
2017-12-07,2652
2017-12-08,2652
2017-12-09,2684
2017-12-10,2677
2017-12-11,2677
2017-12-12,2624
2017-12-13,2624
2017-12-14,2627
2017-12-15,2654
2017-12-16,2654
2017-12-17,2676
2017-12-18,2694
2017-12-19,2694
2017-12-20,2739
2017-12-21,2640
2017-12-22,2640
2017-12-23,2673
2017-12-24,2673
2017-12-25,2691
2017-12-26,2691
2017-12-27,2661
2017-12-28,2661
2017-12-29,2687
2017-12-30,2731
2017-12-31,2731
2018-01-01,2699
2018-01-02,2699
2018-01-03,2665
2018-01-04,2665
2018-01-05,2627
2018-01-06,2622
2018-01-07,2622
2018-01-08,2660
2018-01-09,2676
2018-01-10,2676
2018-01-11,2668
2018-01-12,2668
2018-01-13,2652
2018-01-14,2653
2018-01-15,2597
2018-01-16,2622
2018-01-17,2646
2018-01-18,2643
2018-01-19,2643
2018-01-20,2663
2018-01-21,2663
2018-01-22,2653
2018-01-23,2614
2018-01-24,2629
2018-01-25,2631
2018-01-26,2668
2018-01-27,2687
2018-01-28,2701
2018-01-29,2675
2018-01-30,2693
2018-01-31,2705
2018-02-01,2710
2018-02-02,2701
2018-02-03,2690
2018-02-04,2695
2018-02-05,2685
2018-02-06,2668
2018-02-07,2650
2018-02-08,2650
2018-02-09,2676
2018-02-10,2691
2018-02-11,2630
2018-02-12,2667
2018-02-13,2681
2018-02-14,2671
2018-02-15,2655
2018-02-16,2684
2018-02-17,2677
2018-02-18,2710
2018-02-19,2668
2018-02-20,2635
2018-02-21,2605
2018-02-22,2656
2018-02-23,2694
2018-02-24,2744
2018-02-25,2670
2018-02-26,2675
2018-02-27,2663
2018-02-28,2676
2018-03-01,2672
2018-03-02,2695
2018-03-03,2664
2018-03-04,2664
2018-03-05,2695
2018-03-06,2640
2018-03-07,2649
2018-03-08,2639
2018-03-09,2674
2018-03-10,2653
2018-03-11,2632
2018-03-12,2677
2018-03-13,2693
2018-03-14,2665
2018-03-15,2619
2018-03-16,2669
2018-03-17,2727
2018-03-18,2700
2018-03-19,2700
2018-03-20,2675
2018-03-21,2682
2018-03-22,2701
2018-03-23,2675
2018-03-24,2686
2018-03-25,2656
2018-03-26,2701
2018-03-27,2701
2018-03-28,2694
2018-03-29,2701
2018-03-30,2695
2018-03-31,2677
2018-04-01,2684
2018-04-02,2694
2018-04-03,2686
2018-04-04,2666
2018-04-05,2666
2018-04-06,2672
2018-04-07,2684
2018-04-08,2670
2018-04-09,2632
2018-04-10,2666
2018-04-11,2686
2018-04-12,2690
2018-04-13,2695
2018-04-14,2693
2018-04-15,2691
2018-04-16,2691
2018-04-17,2665
2018-04-18,2665
2018-04-19,2667
2018-04-20,2642
2018-04-21,2642
2018-04-22,2614
2018-04-23,2609
2018-04-24,2634
2018-04-25,2663
2018-04-26,2663
2018-04-27,2687
2018-04-28,2686
2018-04-29,2653
2018-04-30,2595
2018-05-01,2692
2018-05-02,2656
2018-05-03,2691
2018-05-04,2742
2018-05-05,2786
2018-05-06,2786
2018-05-07,2724
2018-05-08,2669
2018-05-09,2699
2018-05-10,2711
2018-05-11,2693
2018-05-12,2679
2018-05-13,2679
2018-05-14,2618
2018-05-15,2657
2018-05-16,2642
2018-05-17,2659
2018-05-18,2687
2018-05-19,2622
2018-05-20,2697
2018-05-21,2697
2018-05-22,2697
2018-05-23,2680
2018-05-24,2698
2018-05-25,2662
2018-05-26,2656
2018-05-27,2666
2018-05-28,2777
2018-05-29,2721
2018-05-30,2744
2018-05-31,2787
2018-06-01,2783
2018-06-02,2719
2018-06-03,2677
2018-06-04,2729
2018-06-05,2634
2018-06-06,2690
2018-06-07,2690
2018-06-08,2685
2018-06-09,2654
2018-06-10,2669
2018-06-11,2611
2018-06-12,2679
2018-06-13,2703
2018-06-14,2663
2018-06-15,2593
2018-06-16,2659
2018-06-17,2615
2018-06-18,2629
2018-06-19,2676
2018-06-20,2676
2018-06-21,2691
2018-06-22,2712
2018-06-23,2712
2018-06-24,2700
2018-06-25,2688
2018-06-26,2668
2018-06-27,2696
2018-06-28,2692
2018-06-29,2648
2018-06-30,2694
2018-07-01,2686
2018-07-02,2686
2018-07-03,2701
2018-07-04,2783
2018-07-05,2760
2018-07-06,2666
2018-07-07,2649
2018-07-08,2671
2018-07-09,2698
2018-07-10,2672
2018-07-11,2684
2018-07-12,2661
2018-07-13,2700
2018-07-14,2698
2018-07-15,2638
2018-07-16,2617
2018-07-17,2702
2018-07-18,2706
2018-07-19,2722
2018-07-20,2663
2018-07-21,2628
2018-07-22,2691
2018-07-23,2652
2018-07-24,2646
2018-07-25,2686
2018-07-26,2673
2018-07-27,2666
2018-07-28,2749
2018-07-29,2702
2018-07-30,2700
2018-07-31,2643
2018-08-01,2643
2018-08-02,2652
2018-08-03,2670
2018-08-04,2671
2018-08-05,2672
2018-08-06,2624
2018-08-07,2671
2018-08-08,2652
2018-08-09,2647
2018-08-10,2653
2018-08-11,2651
2018-08-12,2596
2018-08-14,2671
2018-08-16,2636
2018-08-17,2619
2018-08-18,2618
2018-08-19,2676
2018-08-20,2631
2018-08-21,2639
2018-08-22,2622
2018-08-23,2617
2018-08-24,2675
2018-08-25,2677
2018-08-26,2590
2018-08-27,2593
2018-08-28,2596
2018-08-29,2631
2018-08-30,2616
2018-08-31,2630
2018-09-01,2643
2018-09-02,2673
2018-09-03,2655
2018-09-04,2638
2018-09-05,2650
2018-09-06,2650
2018-09-07,2614
2018-09-08,2615
2018-09-09,2658
2018-09-10,2647
2018-09-11,2636
2018-09-12,2657
2018-09-13,2672
2018-09-14,2677
2018-09-15,2681
2018-09-16,2691
2018-09-17,2657
2018-09-18,2667
2018-09-19,2666
2018-09-20,2640
2018-09-21,2655
2018-09-22,2622
2018-09-23,2644
2018-09-24,2653
2018-09-25,2690
2018-09-26,2675
2018-09-27,2610
2018-09-28,2632
2018-09-29,2659
2018-09-30,2673
2018-10-01,2663
2018-10-02,2718
2018-10-03,2739
2018-10-04,2739
2018-10-05,2686
2018-10-06,2643
2018-10-07,2637
2018-10-08,2645
2018-10-09,2659
2018-10-10,2640
2018-10-11,2670
2018-10-12,2673
2018-10-13,2712
2018-10-14,2671
2018-10-15,2660
2018-10-16,2679
2018-10-17,2686
2018-10-18,2699
2018-10-19,2695
2018-10-20,2695
2018-10-21,2674
2018-10-22,2676
2018-10-23,2673
2018-10-24,2642
2018-10-25,2666
2018-10-26,2676
2018-10-27,2664
2018-10-28,2672
2018-10-29,2679
2018-10-30,2682
2018-10-31,2675
2018-11-01,2685
2018-11-03,2645
2018-11-04,2651
2018-11-05,2670
2018-11-06,2704
2018-11-07,2726
2018-11-08,2754
2018-11-09,2755
2018-11-10,2743
2018-11-11,2734
2018-11-12,2734
2018-11-13,2695
2018-11-14,2700
2018-11-15,2681
2018-11-16,2664
2018-11-17,2656
2018-11-18,2665
2018-11-19,2637
2018-11-20,2642
2018-11-21,2618
2018-11-22,2637
2018-11-23,2639
2018-11-24,2630
2018-11-25,2644
2018-11-26,2649
2018-11-27,2658
2018-11-28,2680
2018-11-29,2663
2018-12-01,2683
2018-12-02,2699
2018-12-03,2692
2018-12-04,2686
2018-12-05,2695
2018-12-07,2670
2018-12-09,2645
2018-12-10,2644
2018-12-11,2647
2018-12-12,2642
2018-12-13,2642
2018-12-14,2645
2018-12-15,2677
2018-12-16,2638
2018-12-17,2637
2018-12-18,2609
2018-12-19,2654
2018-12-20,2662
2018-12-21,2684
2018-12-22,2673
2018-12-23,2664
2018-12-24,2670
2018-12-25,2656
2018-12-26,2636
2018-12-27,2713
2018-12-28,2698
2018-12-29,2668
2018-12-30,2673
2018-12-31,2656
2019-01-01,2593
2019-01-02,2602
2019-01-03,2619
2019-01-04,2666
2019-01-05,2650
2019-01-06,2634
2019-01-08,2617
2019-01-10,2623
2019-01-11,2636
2019-01-12,2604
2019-01-13,2608
2019-01-14,2638
2019-01-15,2665
2019-01-16,2672
2019-01-17,2652
2019-01-18,2619
2019-01-19,2616
2019-01-20,2664
2019-01-21,2667
2019-01-22,2649
2019-01-23,2629
2019-01-24,2639
2019-01-25,2618
2019-01-26,2627
2019-01-27,2647
2019-01-28,2648
2019-01-29,2640
2019-01-30,2652
2019-01-31,2637
2019-02-01,2661
2019-02-02,2645
2019-02-03,2654
2019-02-04,2671
2019-02-05,2683
2019-02-06,2706
2019-02-07,2709
2019-02-08,2693
2019-02-09,2697
2019-02-10,2641
2019-02-11,2676
2019-02-12,2686
2019-02-13,2664
2019-02-14,2679
2019-02-15,2676
2019-02-16,2700
2019-02-17,2648
2019-02-18,2688
2019-02-19,2658
2019-02-20,2687
2019-02-21,2703
2019-02-22,2670
2019-02-23,2705
2019-02-24,2707
2019-02-25,2689
2019-02-26,2677
2019-02-27,2671
2019-02-28,2666
2019-03-01,2690
2019-03-02,2721
2019-03-03,2706
2019-03-04,2730
2019-03-05,2697
2019-03-06,2670
2019-03-07,2675
2019-03-08,2698
2019-03-09,2671
2019-03-10,2656
2019-03-11,2682
2019-03-12,2657
2019-03-13,2685
2019-03-14,2699
2019-03-15,2704
