date_obj,Black%20mace price
2019-08-09,153
2019-08-10,153
2019-08-11,153
2019-08-12,153
2019-08-13,152
2019-08-14,152
2019-08-15,152
2019-08-16,152
2019-08-17,156
2019-08-18,156
2019-08-19,156
2019-08-20,156
2019-08-21,157
2019-08-22,157
2019-08-23,157
2019-08-24,155
2019-08-24,155
2019-08-25,155
2019-08-25,155
2019-08-26,155
2019-08-27,155
2019-08-27,155
2019-08-28,155
2019-08-29,155
2019-08-30,155
2019-08-31,155
2019-09-01,151
2019-09-02,151
2019-09-03,151
2019-09-04,151
2019-09-05,148
2019-09-06,148
2019-09-07,148
2019-09-08,148
2019-09-09,153
2019-09-10,153
2019-09-11,153
2019-09-12,153
2019-09-13,153
2019-09-14,145
2019-09-15,145
2019-09-16,145
2019-09-17,140
2019-09-18,140
2019-09-19,140
2019-09-20,140
2019-09-21,145
2019-09-22,145
2019-09-23,145
2019-09-24,145
2019-09-25,147
2019-09-26,147
2019-09-27,147
2019-09-28,147
2019-09-29,147
2019-09-30,151
2019-10-01,151
2019-10-02,151
2019-10-03,144
2019-10-04,144
2019-10-05,144
2019-10-06,145
2019-10-07,145
2019-10-08,145
2019-10-09,145
2019-10-10,145
2019-10-11,153
2019-10-12,153
2019-10-13,153
2019-10-14,153
2019-10-15,147
2019-10-16,147
2019-10-17,147
2019-10-18,147
2019-10-19,141
2019-10-20,141
2019-10-21,141
2019-10-22,141
2019-10-23,141
2019-10-24,134
2019-10-25,134
2019-10-26,134
2019-10-27,128
2019-10-28,128
2019-10-29,128
2019-10-30,128
2019-10-31,123
2019-11-01,123
2019-11-02,123
2019-11-03,122
2019-11-04,122
2019-11-05,122
2019-11-06,122
2019-11-07,122
2019-11-08,122
2019-11-09,122
2019-11-10,122
2019-11-11,122
2019-11-12,122
2019-11-13,128
2019-11-14,128
2019-11-15,128
2019-11-16,128
2019-11-17,128
2019-11-18,129
2019-11-19,129
2019-11-20,129
2019-11-21,129
2019-11-22,129
2019-11-23,125
2019-11-24,125
2019-11-25,125
2019-11-26,125
2019-11-27,125
2019-11-28,130
2019-11-29,130
2019-11-30,130
2019-12-01,130
2019-12-02,130
2019-12-03,137
2019-12-04,137
2019-12-05,137
2019-12-06,137
2019-12-07,137
2019-12-08,137
2019-12-09,144
2019-12-10,144
2019-12-11,144
2019-12-12,144
2019-12-13,144
2019-12-14,152
2019-12-15,152
2019-12-16,152
2019-12-17,152
2019-12-18,152
2019-12-19,160
2019-12-20,160
2019-12-21,160
2019-12-22,160
2019-12-23,160
2019-12-24,168
2019-12-25,168
2019-12-26,168
2019-12-27,168
2019-12-28,168
2019-12-29,177
2019-12-30,177
2019-12-31,177
2020-01-01,177
2020-01-02,186
2020-01-03,186
2020-01-04,186
2020-01-05,186
2020-01-06,186
2020-01-07,196
2020-01-08,196
2020-01-09,196
2020-01-10,196
2020-01-11,196
2020-01-12,206
2020-01-13,206
2020-01-14,206
2020-01-15,206
2020-01-16,206
2020-01-17,217
2020-01-18,217
2020-01-19,217
2020-01-20,217
2020-01-21,217
2020-01-22,220
2020-01-23,220
2020-01-24,220
2020-01-25,220
2020-01-26,220
2020-01-27,220
2020-01-28,220
2020-01-29,220
2020-01-30,220
2020-01-31,220
2020-02-01,220
2020-02-02,220
2020-02-03,220
2020-02-04,220
2020-02-05,220
2020-02-06,220
2020-02-07,217
2020-02-08,217
2020-02-09,217
2020-02-10,211
2020-02-11,211
2020-02-12,211
2020-02-13,211
2020-02-14,220
2020-02-15,220
2020-02-16,220
2020-02-17,220
2020-02-18,220
2020-02-19,220
2020-02-20,220
2020-02-21,220
2020-02-22,222
2020-02-23,222
2020-02-24,222
2020-02-25,222
2020-02-26,220
2020-02-27,220
2020-02-28,220
2020-02-29,220
2020-03-01,220
2020-03-02,220
2020-03-03,220
2020-03-04,220
2020-03-05,225
2020-03-06,225
2020-03-07,225
2020-03-08,225
2020-03-09,237
2020-03-10,237
2020-03-11,237
2020-03-12,235
2020-03-13,235
2020-03-14,235
2020-03-15,240
2020-03-16,240
2020-03-17,240
2020-03-18,229
2020-03-19,229
2020-03-20,229
2020-03-21,222
2020-03-22,222
2020-03-23,222
2020-03-24,221
2020-03-25,221
2020-03-26,221
2020-03-27,217
2020-03-28,217
2020-03-29,208
2020-03-30,208
2020-03-31,198
2020-04-01,194
2020-04-02,194
2020-04-03,194
2020-04-04,198
2020-04-05,198
2020-04-06,198
2020-04-07,207
2020-04-08,207
2020-04-09,207
2020-04-10,218
2020-04-11,218
2020-04-12,224
2020-04-13,224
2020-04-14,224
2020-04-15,228
2020-04-16,228
2020-04-17,228
2020-04-18,240
2020-04-19,240
2020-04-20,240
2020-04-21,252
2020-04-22,252
2020-04-23,255
2020-04-24,255
2020-04-25,255
2020-04-26,247
2020-04-27,247
2020-04-28,260
2020-04-29,260
2020-04-30,260
2020-05-01,273
2020-05-02,273
2020-05-03,275
2020-05-04,275
2020-05-05,264
2020-05-06,264
2020-05-07,253
2020-05-08,253
2020-05-09,243
2020-05-10,243
2020-05-11,233
2020-05-12,233
2020-05-13,223
