date_obj,Dragon%20dart price
2019-03-30,3004
2019-03-31,2995
2019-04-01,3049
2019-04-02,3059
2019-04-03,3110
2019-04-04,3200
2019-04-05,3284
2019-04-06,3282
2019-04-07,3362
2019-04-08,3265
2019-04-09,3256
2019-04-10,3221
2019-04-11,3198
2019-04-12,3285
2019-04-13,3202
2019-04-14,3174
2019-04-15,3167
2019-04-16,3120
2019-04-17,3093
2019-04-18,3118
2019-04-19,3072
2019-04-20,3133
2019-04-21,3232
2019-04-22,3221
2019-04-23,3262
2019-04-24,3169
2019-04-25,3120
2019-04-26,3120
2019-04-27,3120
2019-04-28,3163
2019-04-29,3122
2019-04-30,3177
2019-05-01,3239
2019-05-02,3185
2019-05-03,3180
2019-05-04,3164
2019-05-05,3139
2019-05-06,3146
2019-05-07,3126
2019-05-08,3152
2019-05-09,3174
2019-05-10,3157
2019-05-11,3128
2019-05-12,3128
2019-05-13,3141
2019-05-14,3146
2019-05-15,3135
2019-05-16,3117
2019-05-17,3122
2019-05-18,3152
2019-05-19,3173
2019-05-20,3237
2019-05-21,3163
2019-05-22,3185
2019-05-23,3250
2019-05-24,3239
2019-05-25,3206
2019-05-26,3179
2019-05-27,3136
2019-05-28,3113
2019-05-29,3087
2019-05-30,3117
2019-05-31,3125
2019-06-01,3099
2019-06-02,3106
2019-06-03,3213
2019-06-04,3148
2019-06-05,3077
2019-06-06,3085
2019-06-07,3121
2019-06-08,3121
2019-06-09,3118
2019-06-10,3140
2019-06-11,3172
2019-06-12,3187
2019-06-13,3142
2019-06-14,3121
2019-06-15,3079
2019-06-16,3028
2019-06-17,3029
2019-06-18,3002
2019-06-19,2977
2019-06-20,2946
2019-06-21,2996
2019-06-22,2976
2019-06-23,2997
2019-06-24,2959
2019-06-25,2954
2019-06-26,2979
2019-06-27,2960
2019-06-28,2940
2019-06-29,2927
2019-06-30,2925
2019-07-01,2930
2019-07-02,2963
2019-07-03,3005
2019-07-04,2999
2019-07-05,2976
2019-07-06,2972
2019-07-07,2957
2019-07-08,2951
2019-07-09,2944
2019-07-10,2923
2019-07-11,2927
2019-07-12,2938
2019-07-13,2929
2019-07-14,2928
2019-07-15,2916
2019-07-16,2849
2019-07-17,2856
2019-07-18,2863
2019-07-19,2862
2019-07-20,2835
2019-07-21,2842
2019-07-22,2763
2019-07-23,2752
2019-07-24,2776
2019-07-25,2753
2019-07-26,2742
2019-07-27,2719
2019-07-28,2661
2019-07-29,2694
2019-07-30,2675
2019-07-31,2645
2019-08-01,2653
2019-08-02,2557
2019-08-03,2591
2019-08-04,2610
2019-08-05,2680
2019-08-06,2708
2019-08-07,2709
2019-08-08,2697
2019-08-09,2623
2019-08-10,2556
2019-08-11,2568
2019-08-12,2652
2019-08-13,2688
2019-08-14,2619
2019-08-15,2576
2019-08-16,2576
2019-08-17,2642
2019-08-18,2687
2019-08-19,2785
2019-08-20,2678
2019-08-21,2650
2019-08-22,2670
2019-08-23,2799
2019-08-24,2837
2019-08-24,2837
2019-08-25,2774
2019-08-25,2774
2019-08-26,2643
2019-08-27,2635
2019-08-27,2635
2019-08-28,2642
2019-08-29,2630
2019-08-30,2716
2019-08-31,2682
2019-09-01,2722
2019-09-02,2786
2019-09-03,2745
2019-09-04,2712
2019-09-05,2680
2019-09-06,2683
2019-09-07,2681
2019-09-08,2589
2019-09-09,2591
2019-09-10,2599
2019-09-11,2632
2019-09-12,2643
2019-09-13,2655
2019-09-14,2627
2019-09-15,2603
2019-09-16,2621
2019-09-17,2639
2019-09-18,2639
2019-09-19,2601
2019-09-20,2624
2019-09-21,2618
2019-09-22,2586
2019-09-23,2538
2019-09-24,2534
2019-09-25,2542
2019-09-26,2535
2019-09-27,2526
2019-09-28,2515
2019-09-29,2515
2019-09-30,2518
2019-10-01,2517
2019-10-02,2511
2019-10-03,2490
2019-10-04,2432
2019-10-05,2425
2019-10-06,2433
2019-10-07,2376
2019-10-08,2375
2019-10-09,2369
2019-10-10,2331
2019-10-11,2336
2019-10-12,2396
2019-10-13,2431
2019-10-14,2417
2019-10-15,2483
2019-10-16,2446
2019-10-17,2333
2019-10-18,2339
2019-10-19,2378
2019-10-20,2435
2019-10-21,2521
2019-10-22,2472
2019-10-23,2430
2019-10-24,2470
2019-10-25,2554
2019-10-26,2517
2019-10-27,2466
2019-10-28,2459
2019-10-29,2446
2019-10-30,2445
2019-10-31,2445
2019-11-01,2370
2019-11-02,2393
2019-11-03,2438
2019-11-04,2400
2019-11-05,2400
2019-11-06,2394
2019-11-07,2429
2019-11-08,2424
2019-11-09,2471
2019-11-10,2428
2019-11-11,2438
2019-11-12,2421
2019-11-13,2425
2019-11-14,2520
2019-11-15,2492
2019-11-16,2458
2019-11-17,2447
2019-11-18,2442
2019-11-19,2455
2019-11-20,2490
2019-11-21,2474
2019-11-22,2439
2019-11-23,2449
2019-11-24,2468
2019-11-25,2472
2019-11-26,2465
2019-11-27,2456
2019-11-28,2447
2019-11-29,2413
2019-11-30,2413
2019-12-01,2434
2019-12-02,2458
2019-12-03,2470
2019-12-04,2505
2019-12-05,2506
2019-12-06,2564
2019-12-07,2587
2019-12-08,2587
2019-12-09,2564
2019-12-10,2535
2019-12-11,2553
2019-12-12,2555
2019-12-13,2551
2019-12-14,2659
2019-12-15,2703
2019-12-16,2637
2019-12-17,2586
2019-12-18,2612
2019-12-19,2724
2019-12-20,2719
2019-12-21,2720
2019-12-22,2784
2019-12-23,2832
2019-12-24,2800
2019-12-25,2790
2019-12-26,2862
2019-12-27,2851
2019-12-28,2908
2019-12-29,2946
2019-12-30,2930
2019-12-31,2912
2020-01-01,3013
2020-01-02,3045
2020-01-03,2949
2020-01-04,3007
2020-01-05,3055
2020-01-06,2976
2020-01-07,2955
2020-01-08,2950
2020-01-09,2957
2020-01-10,3020
2020-01-11,3076
2020-01-12,3171
2020-01-13,3152
2020-01-14,3283
2020-01-15,3374
2020-01-16,3370
2020-01-17,3328
2020-01-18,3334
2020-01-19,3306
2020-01-20,3273
2020-01-21,3274
2020-01-22,3349
2020-01-23,3421
2020-01-24,3409
2020-01-25,3498
2020-01-26,3495
2020-01-27,3560
2020-01-28,3555
2020-01-29,3411
2020-01-30,3310
2020-01-31,3356
2020-02-01,3372
2020-02-02,3447
2020-02-03,3543
2020-02-04,3508
2020-02-05,3541
2020-02-06,3441
2020-02-07,3268
2020-02-08,3105
2020-02-09,2995
2020-02-10,2885
2020-02-11,2791
2020-02-12,2661
2020-02-13,2597
2020-02-14,2710
2020-02-15,2751
2020-02-16,2759
2020-02-17,2778
2020-02-18,2761
2020-02-19,2840
2020-02-20,2890
2020-02-21,2897
2020-02-22,2968
2020-02-23,2909
2020-02-24,2910
2020-02-25,2868
2020-02-26,2893
2020-02-27,2964
2020-02-28,3021
2020-02-29,2906
2020-03-01,2922
2020-03-02,2867
2020-03-03,2870
2020-03-04,2867
2020-03-05,2852
2020-03-06,2934
2020-03-07,2996
2020-03-08,2984
2020-03-09,2938
2020-03-10,2954
2020-03-11,2975
2020-03-12,3063
2020-03-13,3152
2020-03-14,3114
2020-03-15,3007
2020-03-16,2954
2020-03-17,2910
2020-03-18,2904
2020-03-19,2897
2020-03-20,2989
2020-03-21,3037
2020-03-22,2987
2020-03-23,2955
2020-03-24,2934
2020-03-25,2875
2020-03-26,2886
2020-03-27,2889
2020-03-28,2896
2020-03-29,2899
2020-03-30,2877
2020-03-31,2895
2020-04-01,2898
2020-04-02,2889
2020-04-03,2881
2020-04-04,2882
2020-04-05,2879
2020-04-06,2889
2020-04-07,2877
2020-04-08,2880
2020-04-09,2882
2020-04-10,2889
2020-04-11,2872
2020-04-12,2872
2020-04-13,2857
2020-04-14,2885
2020-04-15,2942
2020-04-16,3073
2020-04-17,3025
2020-04-18,2985
2020-04-19,2961
2020-04-20,2937
2020-04-21,2892
2020-04-22,2916
2020-04-23,2946
2020-04-24,2935
2020-04-25,2871
2020-04-26,2856
2020-04-27,2826
2020-04-28,2886
2020-04-29,2876
2020-04-30,2875
2020-05-01,2920
2020-05-02,2921
2020-05-03,2963
2020-05-04,2935
2020-05-05,2980
2020-05-06,2917
2020-05-07,2845
2020-05-08,2888
2020-05-09,2882
2020-05-10,2894
2020-05-11,2905
2020-05-12,2894
2020-05-13,2879
