date_obj,Gnomebowl%20mould price
2019-08-26,189
2019-08-27,189
2019-08-27,189
2019-08-28,186
2019-08-29,186
2019-08-30,187
2019-08-31,187
2019-09-01,189
2019-09-02,189
2019-09-03,191
2019-09-04,191
2019-09-05,196
2019-09-06,196
2019-09-07,198
2019-09-08,198
2019-09-09,196
2019-09-10,196
2019-09-11,186
2019-09-12,186
2019-09-13,180
2019-09-14,180
2019-09-15,177
2019-09-16,177
2019-09-17,177
2019-09-18,177
2019-09-19,178
2019-09-20,178
2019-09-21,178
2019-09-22,178
2019-09-23,174
2019-09-24,174
2019-09-25,174
2019-09-26,174
2019-09-27,179
2019-09-28,179
2019-09-29,178
2019-09-30,178
2019-10-01,173
2019-10-02,173
2019-10-03,173
2019-10-04,171
2019-10-05,171
2019-10-06,176
2019-10-07,176
2019-10-08,177
2019-10-09,177
2019-10-10,177
2019-10-11,180
2019-10-12,180
2019-10-13,176
2019-10-14,176
2019-10-15,167
2019-10-16,171
2019-10-17,171
2019-10-18,176
2019-10-19,176
2019-10-20,181
2019-10-21,181
2019-10-22,174
2019-10-23,174
2019-10-24,183
2019-10-25,183
2019-10-26,193
2019-10-27,193
2019-10-28,203
2019-10-29,203
2019-10-30,203
2019-10-31,214
2019-11-01,214
2019-11-02,206
2019-11-03,206
2019-11-04,217
2019-11-05,217
2019-11-06,217
2019-11-07,228
2019-11-08,228
2019-11-09,225
2019-11-10,227
2019-11-11,227
2019-11-12,220
2019-11-13,220
2019-11-14,223
2019-11-15,223
2019-11-16,222
2019-11-17,222
2019-11-18,222
2019-11-19,215
2019-11-20,215
2019-11-21,215
2019-11-22,217
2019-11-23,217
2019-11-24,220
2019-11-25,220
2019-11-26,227
2019-11-27,227
2019-11-28,227
2019-11-29,226
2019-11-30,226
2019-12-01,214
2019-12-02,214
2019-12-03,214
2019-12-04,213
2019-12-05,213
2019-12-06,213
2019-12-07,204
2019-12-08,204
2019-12-09,194
2019-12-10,194
2019-12-11,189
2019-12-12,189
2019-12-13,189
2019-12-14,189
2019-12-15,189
2019-12-16,199
2019-12-17,199
2019-12-18,199
2019-12-19,209
2019-12-20,209
2019-12-21,216
2019-12-22,216
2019-12-23,227
2019-12-24,227
2019-12-25,233
2019-12-26,233
2019-12-27,235
2019-12-28,235
2019-12-29,238
2019-12-30,238
2019-12-31,242
2020-01-01,242
2020-01-02,251
2020-01-03,251
2020-01-04,259
2020-01-05,259
2020-01-06,266
2020-01-07,266
2020-01-08,265
2020-01-09,265
2020-01-10,257
2020-01-11,257
2020-01-12,253
2020-01-13,253
2020-01-14,252
2020-01-15,252
2020-01-16,244
2020-01-17,244
2020-01-18,231
2020-01-19,225
2020-01-20,225
2020-01-21,229
2020-01-22,229
2020-01-23,235
2020-01-24,235
2020-01-25,240
2020-01-26,251
2020-01-27,251
2020-01-28,257
2020-01-29,257
2020-01-30,265
2020-01-31,265
2020-02-01,269
2020-02-02,260
2020-02-03,260
2020-02-04,254
2020-02-05,254
2020-02-06,254
2020-02-07,254
2020-02-08,260
2020-02-09,260
2020-02-10,256
2020-02-11,256
2020-02-12,262
2020-02-13,262
2020-02-14,260
2020-02-15,260
2020-02-16,261
2020-02-17,257
2020-02-18,257
2020-02-19,263
2020-02-20,253
2020-02-21,253
2020-02-22,255
2020-02-23,255
2020-02-24,254
2020-02-25,254
2020-02-26,250
2020-02-27,250
2020-02-28,250
2020-02-29,250
2020-03-01,253
2020-03-02,253
2020-03-03,256
2020-03-04,256
2020-03-05,253
2020-03-06,253
2020-03-07,260
2020-03-08,260
2020-03-09,253
2020-03-10,258
2020-03-11,258
2020-03-12,261
2020-03-13,261
2020-03-14,269
2020-03-15,269
2020-03-16,270
2020-03-17,270
2020-03-18,273
2020-03-19,273
2020-03-20,273
2020-03-21,281
2020-03-22,276
2020-03-23,276
2020-03-24,275
2020-03-25,278
2020-03-26,278
2020-03-27,274
2020-03-28,273
2020-03-29,271
2020-03-30,273
2020-03-31,272
2020-04-01,268
2020-04-02,270
2020-04-03,270
2020-04-04,272
2020-04-05,265
2020-04-06,259
2020-04-07,256
2020-04-08,260
2020-04-09,256
2020-04-10,256
2020-04-11,264
2020-04-12,266
2020-04-13,266
2020-04-14,268
2020-04-15,259
2020-04-16,259
2020-04-17,267
2020-04-18,269
2020-04-19,269
2020-04-20,268
2020-04-21,269
2020-04-22,269
2020-04-23,267
2020-04-24,265
2020-04-25,267
2020-04-26,268
2020-04-27,266
2020-04-28,267
2020-04-29,268
2020-04-30,275
2020-05-01,272
2020-05-02,267
2020-05-03,278
2020-05-04,292
2020-05-05,303
2020-05-06,319
2020-05-07,316
2020-05-08,301
2020-05-09,289
2020-05-10,298
2020-05-11,313
2020-05-12,322
2020-05-13,325
