date_obj,Bandos%20page%204 price
2019-03-21,3177
2019-03-22,3284
2019-03-23,3433
2019-03-24,3559
2019-03-25,3637
2019-03-26,3724
2019-03-27,3747
2019-03-28,3700
2019-03-29,3783
2019-03-30,3860
2019-03-31,3865
2019-04-01,3933
2019-04-02,3943
2019-04-03,3980
2019-04-04,3880
2019-04-05,3978
2019-04-06,3975
2019-04-07,3914
2019-04-08,4000
2019-04-09,3972
2019-04-10,3813
2019-04-11,3668
2019-04-12,3492
2019-04-13,3319
2019-04-14,3155
2019-04-15,3072
2019-04-16,3076
2019-04-17,3131
2019-04-18,3177
2019-04-19,3234
2019-04-20,3228
2019-04-21,3180
2019-04-22,3200
2019-04-23,3210
2019-04-24,3186
2019-04-25,3238
2019-04-26,3257
2019-04-27,3277
2019-04-28,3334
2019-04-29,3406
2019-04-30,3387
2019-05-01,3408
2019-05-02,3353
2019-05-03,3355
2019-05-04,3296
2019-05-05,3286
2019-05-06,3308
2019-05-07,3355
2019-05-08,3382
2019-05-09,3330
2019-05-10,3307
2019-05-11,3260
2019-05-12,3195
2019-05-13,3233
2019-05-14,3241
2019-05-15,3231
2019-05-16,3279
2019-05-17,3220
2019-05-18,3229
2019-05-19,3278
2019-05-20,3232
2019-05-21,3179
2019-05-22,3121
2019-05-23,3144
2019-05-24,3191
2019-05-25,3212
2019-05-26,3178
2019-05-27,3140
2019-05-28,3146
2019-05-29,3118
2019-05-30,3147
2019-05-31,3131
2019-06-01,3099
2019-06-02,3073
2019-06-03,3096
2019-06-04,3074
2019-06-05,2979
2019-06-06,3026
2019-06-07,2983
2019-06-08,2894
2019-06-09,2897
2019-06-10,2897
2019-06-11,2923
2019-06-12,2889
2019-06-13,2892
2019-06-14,2812
2019-06-15,2677
2019-06-16,2576
2019-06-17,2483
2019-06-18,2394
2019-06-19,2367
2019-06-20,2358
2019-06-21,2346
2019-06-22,2287
2019-06-23,2252
2019-06-24,2240
2019-06-25,2258
2019-06-26,2370
2019-06-27,2486
2019-06-28,2486
2019-06-29,2607
2019-06-30,2722
2019-07-01,2750
2019-07-02,2876
2019-07-03,2975
2019-07-04,3082
2019-07-05,3139
2019-07-06,3206
2019-07-07,3196
2019-07-08,3218
2019-07-09,3304
2019-07-10,3374
2019-07-11,3463
2019-07-12,3555
2019-07-13,3613
2019-07-14,3641
2019-07-15,3824
2019-07-16,4016
2019-07-17,4217
2019-07-18,4428
2019-07-19,4650
2019-07-20,4883
2019-07-21,5121
2019-07-22,5269
2019-07-23,5410
2019-07-24,5265
2019-07-25,5154
2019-07-26,5147
2019-07-27,4894
2019-07-28,4707
2019-07-29,4611
2019-07-30,4419
2019-07-31,4208
2019-08-01,4049
2019-08-02,3906
2019-08-03,3748
2019-08-04,3578
2019-08-05,3448
2019-08-06,3296
2019-08-07,3168
2019-08-08,3022
2019-08-09,2878
2019-08-10,2741
2019-08-11,2617
2019-08-12,2531
2019-08-13,2431
2019-08-14,2359
2019-08-15,2250
2019-08-16,2168
2019-08-17,2168
2019-08-18,2116
2019-08-19,2097
2019-08-20,2012
2019-08-21,1944
2019-08-22,1927
2019-08-23,1884
2019-08-24,1848
2019-08-24,1848
2019-08-25,1757
2019-08-25,1757
2019-08-26,1690
2019-08-27,1668
2019-08-27,1668
2019-08-28,1690
2019-08-29,1643
2019-08-30,1652
2019-08-31,1652
2019-09-01,1735
2019-09-02,1735
2019-09-03,1819
2019-09-04,1910
2019-09-05,2006
2019-09-06,2103
2019-09-07,2191
2019-09-08,2267
2019-09-09,2335
2019-09-10,2370
2019-09-11,2453
2019-09-12,2453
2019-09-13,2508
2019-09-14,2474
2019-09-15,2455
2019-09-16,2522
2019-09-17,2557
2019-09-18,2567
2019-09-19,2570
2019-09-20,2592
2019-09-21,2643
2019-09-22,2633
2019-09-23,2640
2019-09-24,2640
2019-09-25,2678
2019-09-26,2775
2019-09-27,2775
2019-09-28,2823
2019-09-29,2846
2019-09-30,2863
2019-10-01,2910
2019-10-02,2870
2019-10-03,2726
2019-10-04,2589
2019-10-05,2499
2019-10-06,2436
2019-10-07,2363
2019-10-08,2295
2019-10-09,2295
2019-10-10,2298
2019-10-11,2251
2019-10-12,2234
2019-10-13,2271
2019-10-14,2286
2019-10-15,2286
2019-10-16,2298
2019-10-17,2298
2019-10-18,2337
2019-10-19,2385
2019-10-20,2432
2019-10-21,2510
2019-10-22,2479
2019-10-23,2556
2019-10-24,2599
2019-10-25,2653
2019-10-26,2578
2019-10-27,2536
2019-10-28,2512
2019-10-29,2465
2019-10-30,2518
2019-10-31,2584
2019-11-01,2568
2019-11-02,2534
2019-11-03,2485
2019-11-04,2513
2019-11-05,2513
2019-11-06,2512
2019-11-07,2452
2019-11-08,2447
2019-11-09,2461
2019-11-10,2423
2019-11-11,2336
2019-11-12,2258
2019-11-13,2205
2019-11-14,2152
2019-11-15,2134
2019-11-16,2078
2019-11-17,2078
2019-11-18,2083
2019-11-19,2099
2019-11-20,2151
2019-11-21,2151
2019-11-22,2130
2019-11-23,2049
2019-11-24,1994
2019-11-25,2034
2019-11-26,2081
2019-11-27,2081
2019-11-28,2042
2019-11-29,2042
2019-11-30,2001
2019-12-01,2081
2019-12-02,2131
2019-12-03,2218
2019-12-04,2305
2019-12-05,2305
2019-12-06,2365
2019-12-07,2474
2019-12-08,2479
2019-12-09,2527
2019-12-10,2581
2019-12-11,2626
2019-12-12,2619
2019-12-13,2652
2019-12-14,2586
2019-12-15,2516
2019-12-16,2496
2019-12-17,2467
2019-12-18,2359
2019-12-19,2280
2019-12-20,2229
2019-12-21,2155
2019-12-22,2059
2019-12-23,2020
2019-12-24,2033
2019-12-25,2012
2019-12-26,1972
2019-12-27,1964
2019-12-28,1995
2019-12-29,1976
2019-12-30,2007
2019-12-31,2008
2020-01-01,2015
2020-01-02,1997
2020-01-03,1942
2020-01-04,1881
2020-01-05,1907
2020-01-06,1920
2020-01-07,1964
2020-01-08,1964
2020-01-09,2004
2020-01-10,1970
2020-01-11,1955
2020-01-12,1979
2020-01-13,1979
2020-01-14,1996
2020-01-15,2035
2020-01-16,2004
2020-01-17,1999
2020-01-18,1981
2020-01-19,2024
2020-01-20,2028
2020-01-21,2028
2020-01-22,2060
2020-01-23,2038
2020-01-24,2072
2020-01-25,2065
2020-01-26,2054
2020-01-27,2034
2020-01-28,1977
2020-01-29,1970
2020-01-30,1900
2020-01-31,1831
2020-02-01,1763
2020-02-02,1696
2020-02-03,1629
2020-02-04,1563
2020-02-05,1497
2020-02-06,1480
2020-02-07,1414
2020-02-08,1360
2020-02-09,1331
2020-02-10,1287
2020-02-11,1256
2020-02-12,1195
2020-02-13,1157
2020-02-14,1111
2020-02-15,1077
2020-02-16,1049
2020-02-17,1037
2020-02-18,1013
2020-02-19,1009
2020-02-20,1032
2020-02-21,1032
2020-02-22,1048
2020-02-23,1063
2020-02-24,1098
2020-02-25,1107
2020-02-26,1126
2020-02-27,1147
2020-02-28,1154
2020-02-29,1154
2020-03-01,1153
2020-03-02,1192
2020-03-03,1197
2020-03-04,1180
2020-03-05,1187
2020-03-06,1209
2020-03-07,1233
2020-03-08,1263
2020-03-09,1304
2020-03-10,1353
2020-03-11,1376
2020-03-12,1397
2020-03-13,1427
2020-03-14,1417
2020-03-15,1374
2020-03-16,1316
2020-03-17,1271
2020-03-18,1265
2020-03-19,1243
2020-03-20,1266
2020-03-21,1280
2020-03-22,1326
2020-03-23,1357
2020-03-24,1411
2020-03-25,1422
2020-03-26,1414
2020-03-27,1416
2020-03-28,1421
2020-03-29,1422
2020-03-30,1445
2020-03-31,1479
2020-04-01,1487
2020-04-02,1495
2020-04-03,1519
2020-04-04,1511
2020-04-05,1475
2020-04-06,1513
2020-04-07,1547
2020-04-08,1558
2020-04-09,1535
2020-04-10,1524
2020-04-11,1555
2020-04-12,1588
2020-04-13,1597
2020-04-14,1605
2020-04-15,1613
2020-04-16,1594
2020-04-17,1562
2020-04-18,1505
2020-04-19,1511
2020-04-20,1534
2020-04-21,1544
2020-04-22,1575
2020-04-23,1578
2020-04-24,1570
2020-04-25,1585
2020-04-26,1564
2020-04-27,1553
2020-04-28,1537
2020-04-29,1516
2020-04-30,1533
2020-05-01,1542
2020-05-02,1544
2020-05-03,1573
2020-05-04,1558
2020-05-05,1553
2020-05-06,1563
2020-05-07,1573
2020-05-08,1582
2020-05-09,1578
2020-05-10,1607
2020-05-11,1619
2020-05-12,1604
2020-05-13,1610
