date_obj,Black%20sword price
2019-08-24,302
2019-08-25,302
2019-08-25,302
2019-08-26,301
2019-08-26,301
2019-08-27,303
2019-08-27,303
2019-08-28,301
2019-08-29,301
2019-08-30,300
2019-08-31,300
2019-09-01,300
2019-09-02,300
2019-09-03,301
2019-09-04,300
2019-09-05,300
2019-09-06,299
2019-09-07,301
2019-09-08,300
2019-09-09,300
2019-09-10,301
2019-09-11,300
2019-09-12,300
2019-09-13,300
2019-09-14,304
2019-09-15,301
2019-09-16,302
2019-09-17,301
2019-09-18,300
2019-09-19,300
2019-09-20,300
2019-09-21,300
2019-09-22,300
2019-09-23,301
2019-09-24,301
2019-09-25,300
2019-09-26,301
2019-09-27,301
2019-09-28,301
2019-09-29,301
2019-09-30,301
2019-10-01,300
2019-10-02,300
2019-10-03,300
2019-10-04,300
2019-10-05,300
2019-10-06,301
2019-10-07,301
2019-10-08,300
2019-10-09,300
2019-10-10,301
2019-10-11,301
2019-10-12,301
2019-10-13,300
2019-10-14,300
2019-10-15,300
2019-10-16,302
2019-10-17,302
2019-10-18,304
2019-10-19,302
2019-10-20,302
2019-10-21,301
2019-10-22,301
2019-10-23,300
2019-10-24,300
2019-10-25,301
2019-10-26,300
2019-10-27,299
2019-10-28,300
2019-10-29,300
2019-10-30,301
2019-10-31,300
2019-11-01,300
2019-11-02,302
2019-11-03,303
2019-11-04,300
2019-11-05,300
2019-11-06,300
2019-11-07,301
2019-11-08,303
2019-11-09,301
2019-11-10,300
2019-11-11,300
2019-11-12,300
2019-11-13,300
2019-11-14,300
2019-11-15,303
2019-11-16,303
2019-11-17,303
2019-11-18,302
2019-11-19,302
2019-11-20,304
2019-11-21,304
2019-11-22,302
2019-11-23,303
2019-11-24,304
2019-11-25,303
2019-11-26,315
2019-11-27,315
2019-11-28,324
2019-11-29,324
2019-11-30,329
2019-12-01,329
2019-12-02,331
2019-12-03,332
2019-12-04,332
2019-12-05,331
2019-12-06,331
2019-12-07,330
2019-12-08,330
2019-12-09,328
2019-12-10,326
2019-12-11,326
2019-12-12,312
2019-12-13,312
2019-12-14,305
2019-12-15,304
2019-12-16,304
2019-12-17,320
2019-12-18,320
2019-12-19,336
2019-12-20,325
2019-12-21,333
2019-12-22,337
2019-12-23,337
2019-12-24,336
2019-12-25,340
2019-12-26,340
2019-12-27,341
2019-12-28,340
2019-12-29,340
2019-12-30,339
2019-12-31,352
2020-01-01,350
2020-01-02,351
2020-01-03,351
2020-01-04,357
2020-01-05,362
2020-01-06,362
2020-01-07,361
2020-01-08,361
2020-01-09,365
2020-01-10,361
2020-01-11,360
2020-01-12,360
2020-01-13,360
2020-01-14,364
2020-01-15,366
2020-01-16,361
2020-01-17,360
2020-01-18,360
2020-01-19,358
2020-01-20,358
2020-01-21,360
2020-01-22,361
2020-01-23,367
2020-01-24,361
2020-01-25,353
2020-01-26,349
2020-01-27,353
2020-01-28,353
2020-01-29,360
2020-01-30,360
2020-01-31,360
2020-02-01,360
2020-02-02,360
2020-02-03,360
2020-02-04,360
2020-02-05,360
2020-02-06,353
2020-02-07,339
2020-02-08,337
2020-02-09,341
2020-02-10,347
2020-02-11,347
2020-02-12,364
2020-02-13,364
2020-02-14,382
2020-02-15,382
2020-02-16,399
2020-02-17,409
2020-02-18,427
2020-02-19,443
2020-02-20,462
2020-02-21,462
2020-02-22,479
2020-02-23,490
2020-02-24,500
2020-02-25,504
2020-02-26,504
2020-02-27,487
2020-02-28,502
2020-02-29,502
2020-03-01,493
2020-03-02,472
2020-03-03,451
2020-03-04,434
2020-03-05,417
2020-03-06,396
2020-03-07,378
2020-03-08,359
2020-03-09,341
2020-03-10,323
2020-03-11,310
2020-03-12,302
2020-03-13,289
2020-03-14,284
2020-03-15,291
2020-03-16,306
2020-03-17,321
2020-03-18,320
2020-03-19,308
2020-03-20,304
2020-03-21,307
2020-03-22,294
2020-03-23,284
2020-03-24,279
2020-03-25,267
2020-03-26,256
2020-03-27,250
2020-03-28,240
2020-03-29,233
2020-03-30,226
2020-03-31,228
2020-04-01,226
2020-04-02,217
2020-04-03,217
2020-04-04,210
2020-04-05,207
2020-04-06,199
2020-04-07,200
2020-04-08,202
2020-04-09,196
2020-04-10,191
2020-04-11,185
2020-04-12,179
2020-04-13,174
2020-04-14,170
2020-04-15,163
2020-04-16,161
2020-04-17,158
2020-04-18,157
2020-04-19,160
2020-04-20,160
2020-04-21,159
2020-04-22,154
2020-04-23,148
2020-04-24,142
2020-04-25,137
2020-04-26,139
2020-04-27,143
2020-04-28,142
2020-04-29,147
2020-04-30,151
2020-05-01,156
2020-05-02,150
2020-05-03,144
2020-05-04,141
2020-05-05,139
2020-05-06,138
2020-05-07,140
2020-05-08,139
2020-05-09,139
2020-05-10,145
2020-05-11,149
2020-05-12,145
2020-05-13,146
