date_obj,Mystic%20boots%20(light) price
2019-04-04,17453
2019-04-05,17547
2019-04-06,17835
2019-04-07,17949
2019-04-08,18068
2019-04-09,17868
2019-04-10,17763
2019-04-11,17308
2019-04-12,17127
2019-04-13,16605
2019-04-14,15880
2019-04-15,15377
2019-04-16,15457
2019-04-17,15710
2019-04-18,15920
2019-04-19,16061
2019-04-20,16504
2019-04-21,16614
2019-04-22,16617
2019-04-23,16203
2019-04-24,16109
2019-04-25,15788
2019-04-26,14998
2019-04-27,14331
2019-04-28,14467
2019-04-29,14996
2019-04-30,15152
2019-05-01,15368
2019-05-02,15790
2019-05-03,16058
2019-05-04,16522
2019-05-05,16834
2019-05-06,16988
2019-05-07,17130
2019-05-08,16741
2019-05-09,17061
2019-05-10,17320
2019-05-11,17881
2019-05-12,18764
2019-05-13,19214
2019-05-14,19580
2019-05-15,20089
2019-05-16,19786
2019-05-17,19645
2019-05-18,20146
2019-05-19,20539
2019-05-20,21284
2019-05-21,21385
2019-05-22,21332
2019-05-23,21508
2019-05-24,21877
2019-05-25,22119
2019-05-26,21834
2019-05-27,21858
2019-05-28,21694
2019-05-29,21950
2019-05-30,21720
2019-05-31,21812
2019-06-01,21750
2019-06-02,21837
2019-06-03,22560
2019-06-04,22519
2019-06-05,22863
2019-06-06,23595
2019-06-07,23936
2019-06-08,23797
2019-06-09,24777
2019-06-10,24777
2019-06-11,24651
2019-06-12,24419
2019-06-13,24063
2019-06-14,22859
2019-06-15,22045
2019-06-16,22188
2019-06-17,21919
2019-06-18,21902
2019-06-19,21611
2019-06-20,20719
2019-06-21,19813
2019-06-22,19031
2019-06-23,18209
2019-06-24,17331
2019-06-25,16917
2019-06-26,16242
2019-06-27,16190
2019-06-28,15451
2019-06-29,15641
2019-06-30,16414
2019-07-01,17232
2019-07-02,18080
2019-07-03,18984
2019-07-04,19934
2019-07-05,20363
2019-07-06,20579
2019-07-07,20705
2019-07-08,20289
2019-07-09,19998
2019-07-10,20870
2019-07-11,20900
2019-07-12,21031
2019-07-13,21847
2019-07-14,22803
2019-07-15,21750
2019-07-16,21221
2019-07-17,21801
2019-07-18,22706
2019-07-19,23035
2019-07-20,23691
2019-07-21,23390
2019-07-22,23096
2019-07-23,21945
2019-07-24,20859
2019-07-25,20124
2019-07-26,19288
2019-07-27,18919
2019-07-28,18804
2019-07-29,18809
2019-07-30,19351
2019-07-31,18975
2019-08-01,18414
2019-08-02,18329
2019-08-03,18699
2019-08-04,18239
2019-08-05,17608
2019-08-06,17290
2019-08-07,16572
2019-08-08,16398
2019-08-09,16383
2019-08-10,16685
2019-08-11,16862
2019-08-12,16714
2019-08-13,16331
2019-08-14,16633
2019-08-15,16996
2019-08-16,17218
2019-08-17,17218
2019-08-18,17205
2019-08-19,17925
2019-08-20,18284
2019-08-21,18247
2019-08-22,18250
2019-08-23,18795
2019-08-24,18545
2019-08-24,18545
2019-08-25,18190
2019-08-25,18190
2019-08-26,17506
2019-08-26,17506
2019-08-27,16734
2019-08-27,16734
2019-08-28,16293
2019-08-29,15648
2019-08-30,15939
2019-08-31,16643
2019-09-01,16450
2019-09-02,16017
2019-09-03,16073
2019-09-04,15799
2019-09-05,15444
2019-09-06,15728
2019-09-07,15388
2019-09-08,15176
2019-09-09,14744
2019-09-10,14927
2019-09-11,15542
2019-09-12,16205
2019-09-13,16410
2019-09-14,15967
2019-09-15,16108
2019-09-16,15978
2019-09-17,16613
2019-09-18,16272
2019-09-19,16021
2019-09-20,16271
2019-09-21,16759
2019-09-22,16106
2019-09-23,15622
2019-09-24,15622
2019-09-25,15531
2019-09-26,15262
2019-09-27,14934
2019-09-28,15231
2019-09-29,15115
2019-09-30,14870
2019-10-01,15024
2019-10-02,15065
2019-10-03,15150
2019-10-04,15024
2019-10-05,15053
2019-10-06,15141
2019-10-07,15558
2019-10-08,15263
2019-10-09,14895
2019-10-10,15630
2019-10-11,16410
2019-10-12,16528
2019-10-13,16240
2019-10-14,15973
2019-10-15,16103
2019-10-16,16383
2019-10-17,16794
2019-10-18,16565
2019-10-19,16229
2019-10-20,16070
2019-10-21,15989
2019-10-22,16032
2019-10-23,15923
2019-10-24,15981
2019-10-25,16227
2019-10-26,15986
2019-10-27,15905
2019-10-28,15682
2019-10-29,15448
2019-10-30,15219
2019-10-31,15626
2019-11-01,15763
2019-11-02,15337
2019-11-03,15521
2019-11-04,15329
2019-11-05,15594
2019-11-06,15407
2019-11-07,16119
2019-11-08,16812
2019-11-09,16493
2019-11-10,16723
2019-11-11,17321
2019-11-12,18026
2019-11-13,18912
2019-11-14,19238
2019-11-15,19008
2019-11-16,19035
2019-11-17,19035
2019-11-18,19402
2019-11-19,19888
2019-11-20,19174
2019-11-21,19333
2019-11-22,18573
2019-11-23,19298
2019-11-24,18679
2019-11-25,18629
2019-11-26,18070
2019-11-27,17557
2019-11-28,17589
2019-11-29,17602
2019-11-30,18172
2019-12-01,18718
2019-12-02,18509
2019-12-03,18275
2019-12-04,17782
2019-12-05,17782
2019-12-06,17245
2019-12-07,17158
2019-12-08,16624
2019-12-09,16323
2019-12-10,16575
2019-12-11,16192
2019-12-12,16069
2019-12-13,16200
2019-12-14,16565
2019-12-15,16784
2019-12-16,16866
2019-12-17,17244
2019-12-18,17369
2019-12-19,16829
2019-12-20,16290
2019-12-21,16534
2019-12-22,16507
2019-12-23,16880
2019-12-24,16830
2019-12-25,16499
2019-12-26,16823
2019-12-27,17399
2019-12-28,17490
2019-12-29,17939
2019-12-30,17661
2019-12-31,18211
2020-01-01,18755
2020-01-02,19303
2020-01-03,19775
2020-01-04,18994
2020-01-05,18863
2020-01-06,17959
2020-01-07,17130
2020-01-08,16741
2020-01-09,16452
2020-01-10,16346
2020-01-11,16551
2020-01-12,16759
2020-01-13,16923
2020-01-14,17062
2020-01-15,17096
2020-01-16,17428
2020-01-17,17915
2020-01-18,17813
2020-01-19,17819
2020-01-20,18193
2020-01-21,18511
2020-01-22,18246
2020-01-23,17708
2020-01-24,17554
2020-01-25,16909
2020-01-26,16408
2020-01-27,16067
2020-01-28,16296
2020-01-29,16797
2020-01-30,16832
2020-01-31,17140
2020-02-01,16926
2020-02-02,17034
2020-02-03,17207
2020-02-04,17437
2020-02-05,17791
2020-02-06,18246
2020-02-07,18839
2020-02-08,18723
2020-02-09,19660
2020-02-10,20003
2020-02-11,20314
2020-02-12,20524
2020-02-13,20145
2020-02-14,19634
2020-02-15,19938
2020-02-16,20261
2020-02-17,20829
2020-02-18,21292
2020-02-19,21256
2020-02-20,21672
2020-02-21,21672
2020-02-22,22009
2020-02-23,21790
2020-02-24,21390
2020-02-25,22346
2020-02-26,22065
2020-02-27,22000
2020-02-28,22472
2020-02-29,22472
2020-03-01,23130
2020-03-02,23724
2020-03-03,23879
2020-03-04,24260
2020-03-05,24007
2020-03-06,23526
2020-03-07,22855
2020-03-08,22960
2020-03-09,22791
2020-03-10,22353
2020-03-11,22641
2020-03-12,22537
2020-03-13,23587
2020-03-14,23456
2020-03-15,22830
2020-03-16,22866
2020-03-17,23458
2020-03-18,23826
2020-03-19,23645
2020-03-20,23347
2020-03-21,22790
2020-03-22,21983
2020-03-23,20883
2020-03-24,20054
2020-03-25,19229
2020-03-26,19130
2020-03-27,19093
2020-03-28,18251
2020-03-29,17775
2020-03-30,17663
2020-03-31,18051
2020-04-01,17539
2020-04-02,16740
2020-04-03,16404
2020-04-04,15976
2020-04-05,15821
2020-04-06,15304
2020-04-07,14733
2020-04-08,14248
2020-04-09,14305
2020-04-10,14949
2020-04-11,15362
2020-04-12,15868
2020-04-13,16294
2020-04-14,16319
2020-04-15,16921
2020-04-16,17662
2020-04-17,18048
2020-04-18,17780
2020-04-19,18300
2020-04-20,19121
2020-04-21,19078
2020-04-22,19398
2020-04-23,19393
2020-04-24,19812
2020-04-25,19102
2020-04-26,18310
2020-04-27,17539
2020-04-28,16738
2020-04-29,16396
2020-04-30,15933
2020-05-01,15642
2020-05-02,15485
2020-05-03,15382
2020-05-04,15591
2020-05-05,15501
2020-05-06,15940
2020-05-07,16489
2020-05-08,16362
2020-05-09,15923
2020-05-10,15724
2020-05-11,15488
2020-05-12,15358
2020-05-13,15872
