date_obj,Ninja%20impling%20jar price
2019-04-08,32340
2019-04-09,32188
2019-04-10,33564
2019-04-11,33529
2019-04-12,33665
2019-04-13,35349
2019-04-14,37117
2019-04-15,38973
2019-04-16,40894
2019-04-17,41137
2019-04-18,41257
2019-04-19,42470
2019-04-20,41806
2019-04-21,40946
2019-04-22,40168
2019-04-23,38958
2019-04-24,37128
2019-04-25,36019
2019-04-26,34321
2019-04-27,32627
2019-04-28,32755
2019-04-29,33694
2019-04-30,35319
2019-05-01,36730
2019-05-02,38559
2019-05-03,39467
2019-05-04,39032
2019-05-05,38293
2019-05-06,36798
2019-05-07,37539
2019-05-08,36183
2019-05-09,35818
2019-05-10,35146
2019-05-11,33524
2019-05-12,33039
2019-05-13,32332
2019-05-14,31639
2019-05-15,30813
2019-05-16,30114
2019-05-17,30483
2019-05-18,29695
2019-05-19,29021
2019-05-20,28802
2019-05-21,29089
2019-05-22,29057
2019-05-23,29602
2019-05-24,29403
2019-05-25,28933
2019-05-26,28078
2019-05-27,27746
2019-05-28,26949
2019-05-29,26816
2019-05-30,26676
2019-05-31,26561
2019-06-01,26543
2019-06-02,26792
2019-06-03,27534
2019-06-04,27210
2019-06-05,27161
2019-06-06,27281
2019-06-07,27227
2019-06-08,26942
2019-06-09,26734
2019-06-10,26734
2019-06-11,26747
2019-06-12,27433
2019-06-13,27752
2019-06-14,27484
2019-06-15,27321
2019-06-16,27071
2019-06-17,27172
2019-06-18,26803
2019-06-19,26516
2019-06-20,26154
2019-06-21,25491
2019-06-22,26177
2019-06-23,25302
2019-06-24,24873
2019-06-25,25320
2019-06-26,24957
2019-06-27,25127
2019-06-28,25167
2019-06-29,25108
2019-06-30,25048
2019-07-01,25251
2019-07-02,24684
2019-07-03,24875
2019-07-04,23967
2019-07-05,22856
2019-07-06,22009
2019-07-07,21990
2019-07-08,22657
2019-07-09,21906
2019-07-10,21855
2019-07-11,21666
2019-07-12,22051
2019-07-13,23154
2019-07-14,23908
2019-07-15,23875
2019-07-16,24364
2019-07-17,24091
2019-07-18,24050
2019-07-19,24494
2019-07-20,24068
2019-07-21,24012
2019-07-22,24478
2019-07-23,24071
2019-07-24,24383
2019-07-25,24179
2019-07-26,24194
2019-07-27,24396
2019-07-28,24023
2019-07-29,24206
2019-07-30,24371
2019-07-31,24784
2019-08-01,24837
2019-08-02,24718
2019-08-03,24518
2019-08-04,24229
2019-08-05,23856
2019-08-06,23759
2019-08-07,23584
2019-08-08,23886
2019-08-09,23723
2019-08-10,23343
2019-08-11,23305
2019-08-12,23259
2019-08-13,23239
2019-08-14,23946
2019-08-15,24022
2019-08-16,23355
2019-08-17,22948
2019-08-18,23007
2019-08-19,23282
2019-08-20,23267
2019-08-21,23060
2019-08-22,23198
2019-08-23,23339
2019-08-24,23617
2019-08-24,23617
2019-08-25,23562
2019-08-25,23562
2019-08-26,23531
2019-08-26,23531
2019-08-27,23604
2019-08-27,23604
2019-08-28,23770
2019-08-29,23936
2019-08-30,23740
2019-08-31,23805
2019-09-01,23672
2019-09-02,23832
2019-09-03,23790
2019-09-04,23633
2019-09-05,23642
2019-09-06,23792
2019-09-07,24228
2019-09-08,24405
2019-09-09,24690
2019-09-10,24794
2019-09-11,24912
2019-09-12,25137
2019-09-13,25996
2019-09-14,26621
2019-09-15,25653
2019-09-16,25232
2019-09-17,24402
2019-09-18,24509
2019-09-19,24628
2019-09-20,24546
2019-09-21,25083
2019-09-22,25946
2019-09-23,26342
2019-09-24,25767
2019-09-25,25661
2019-09-26,25707
2019-09-27,25260
2019-09-28,25555
2019-09-29,26586
2019-09-30,26129
2019-10-01,25856
2019-10-02,25791
2019-10-03,25924
2019-10-04,25813
2019-10-05,26074
2019-10-06,27127
2019-10-07,27553
2019-10-08,27622
2019-10-09,27627
2019-10-10,27665
2019-10-11,27352
2019-10-12,26945
2019-10-13,26493
2019-10-14,26489
2019-10-15,26936
2019-10-16,26672
2019-10-17,26718
2019-10-18,26638
2019-10-19,27095
2019-10-20,26917
2019-10-21,26996
2019-10-22,26867
2019-10-23,26791
2019-10-24,26378
2019-10-25,26059
2019-10-26,25793
2019-10-27,25618
2019-10-28,25315
2019-10-29,24850
2019-10-30,24766
2019-10-31,25431
2019-11-01,25654
2019-11-02,25172
2019-11-03,25925
2019-11-04,25704
2019-11-05,25597
2019-11-06,25734
2019-11-07,25724
2019-11-08,25756
2019-11-09,26138
2019-11-10,25623
2019-11-11,25832
2019-11-12,25562
2019-11-13,25570
2019-11-14,25481
2019-11-15,25249
2019-11-16,25245
2019-11-17,25245
2019-11-18,25377
2019-11-19,25134
2019-11-20,25348
2019-11-21,25284
2019-11-22,25470
2019-11-23,25600
2019-11-24,25680
2019-11-25,25473
2019-11-26,25519
2019-11-27,25830
2019-11-28,25438
2019-11-29,25661
2019-11-30,24853
2019-12-01,25027
2019-12-02,25388
2019-12-03,25234
2019-12-04,25442
2019-12-05,25442
2019-12-06,25571
2019-12-07,25640
2019-12-08,25600
2019-12-09,25601
2019-12-10,25666
2019-12-11,25672
2019-12-12,25968
2019-12-13,26289
2019-12-14,25960
2019-12-15,25781
2019-12-16,25910
2019-12-17,26000
2019-12-18,26012
2019-12-19,26531
2019-12-20,26258
2019-12-21,26702
2019-12-22,26832
2019-12-23,27335
2019-12-24,27146
2019-12-25,27393
2019-12-26,27620
2019-12-27,27962
2019-12-28,29031
2019-12-29,29400
2019-12-30,29224
2019-12-31,28779
2020-01-01,29690
2020-01-02,31068
2020-01-03,31477
2020-01-04,31967
2020-01-05,32863
2020-01-06,33309
2020-01-07,33921
2020-01-08,35433
2020-01-09,36680
2020-01-10,37108
2020-01-11,38954
2020-01-12,40373
2020-01-13,39200
2020-01-14,38926
2020-01-15,37611
2020-01-16,35730
2020-01-17,33943
2020-01-18,32452
2020-01-19,31256
2020-01-20,31366
2020-01-21,31875
2020-01-22,32648
2020-01-23,32042
2020-01-24,30615
2020-01-25,30249
2020-01-26,30960
2020-01-27,32507
2020-01-28,32863
2020-01-29,32392
2020-01-30,32474
2020-01-31,31994
2020-02-01,31902
2020-02-02,31921
2020-02-03,32122
2020-02-04,31978
2020-02-05,31654
2020-02-06,30610
2020-02-07,29750
2020-02-08,29223
2020-02-09,28935
2020-02-10,28338
2020-02-11,27962
2020-02-12,26790
2020-02-13,26085
2020-02-14,26710
2020-02-15,27616
2020-02-16,28688
2020-02-17,29996
2020-02-18,29608
2020-02-19,29845
2020-02-20,29557
2020-02-21,29429
2020-02-22,29537
2020-02-23,30398
2020-02-24,29969
2020-02-25,29767
2020-02-26,29664
2020-02-27,29721
2020-02-28,29663
2020-02-29,29644
2020-03-01,30269
2020-03-02,30246
2020-03-03,31116
2020-03-04,32299
2020-03-05,33634
2020-03-06,33634
2020-03-07,34116
2020-03-08,34241
2020-03-09,35624
2020-03-10,36769
2020-03-11,38026
2020-03-12,38251
2020-03-13,37983
2020-03-14,39042
2020-03-15,38869
2020-03-16,37449
2020-03-17,35793
2020-03-18,35177
2020-03-19,34710
2020-03-20,34541
2020-03-21,34666
2020-03-22,35312
2020-03-23,34671
2020-03-24,34378
2020-03-25,34926
2020-03-26,34688
2020-03-27,34413
2020-03-28,34220
2020-03-29,34179
2020-03-30,34592
2020-03-31,35154
2020-04-01,36811
2020-04-02,38448
2020-04-03,40369
2020-04-04,41792
2020-04-05,42185
2020-04-06,42356
2020-04-07,41804
2020-04-08,40396
2020-04-09,38714
2020-04-10,37094
2020-04-11,35522
2020-04-12,34075
2020-04-13,33224
2020-04-14,32354
2020-04-15,32257
2020-04-16,32572
2020-04-17,33286
2020-04-18,34884
2020-04-19,35558
2020-04-20,35571
2020-04-21,35309
2020-04-22,35371
2020-04-23,35363
2020-04-24,35825
2020-04-25,34733
2020-04-26,33981
2020-04-27,32801
2020-04-28,32201
2020-04-29,32086
2020-04-30,31741
2020-05-01,30920
2020-05-02,30628
2020-05-03,30358
2020-05-04,29948
2020-05-05,29652
2020-05-06,29831
2020-05-07,30562
2020-05-08,31082
2020-05-09,32069
2020-05-10,32368
2020-05-11,32507
2020-05-12,32448
2020-05-13,32526
