date_obj,Pirate%20bandana%20(red) price
2019-03-24,469
2019-03-25,482
2019-03-26,482
2019-03-27,497
2019-03-28,497
2019-03-29,492
2019-03-30,492
2019-03-31,492
2019-04-01,517
2019-04-02,517
2019-04-03,542
2019-04-04,542
2019-04-05,564
2019-04-06,564
2019-04-07,564
2019-04-08,582
2019-04-09,582
2019-04-10,582
2019-04-11,579
2019-04-12,608
2019-04-13,584
2019-04-14,598
2019-04-15,598
2019-04-16,595
2019-04-17,595
2019-04-18,608
2019-04-19,608
2019-04-20,610
2019-04-21,610
2019-04-22,635
2019-04-23,635
2019-04-24,657
2019-04-25,657
2019-04-26,680
2019-04-27,680
2019-04-28,647
2019-04-29,647
2019-04-30,664
2019-05-01,664
2019-05-02,664
2019-05-03,684
2019-05-04,684
2019-05-05,683
2019-05-06,683
2019-05-07,716
2019-05-08,716
2019-05-09,725
2019-05-10,725
2019-05-11,708
2019-05-12,708
2019-05-13,688
2019-05-14,688
2019-05-15,688
2019-05-16,704
2019-05-17,704
2019-05-18,720
2019-05-19,720
2019-05-20,734
2019-05-21,734
2019-05-22,734
2019-05-23,717
2019-05-24,717
2019-05-25,730
2019-05-26,730
2019-05-27,715
2019-05-28,715
2019-05-29,692
2019-05-30,692
2019-05-31,692
2019-06-01,657
2019-06-02,657
2019-06-03,662
2019-06-04,662
2019-06-05,683
2019-06-06,683
2019-06-07,683
2019-06-08,682
2019-06-09,682
2019-06-10,682
2019-06-11,695
2019-06-12,695
2019-06-13,697
2019-06-14,697
2019-06-15,697
2019-06-16,714
2019-06-17,714
2019-06-18,714
2019-06-19,693
2019-06-20,693
2019-06-21,721
2019-06-22,721
2019-06-23,710
2019-06-24,710
2019-06-25,722
2019-06-26,722
2019-06-27,731
2019-06-28,731
2019-06-29,731
2019-06-30,760
2019-07-01,760
2019-07-02,760
2019-07-03,732
2019-07-04,732
2019-07-05,703
2019-07-06,703
2019-07-07,680
2019-07-08,680
2019-07-09,683
2019-07-10,683
2019-07-11,683
2019-07-12,649
2019-07-13,649
2019-07-14,616
2019-07-15,616
2019-07-16,616
2019-07-17,600
2019-07-18,600
2019-07-19,600
2019-07-20,599
2019-07-21,599
2019-07-22,614
2019-07-23,614
2019-07-24,614
2019-07-25,625
2019-07-26,625
2019-07-27,625
2019-07-28,617
2019-07-29,617
2019-07-30,626
2019-07-31,626
2019-08-01,626
2019-08-02,623
2019-08-03,623
2019-08-04,623
2019-08-05,615
2019-08-06,615
2019-08-07,615
2019-08-08,615
2019-08-09,615
2019-08-10,615
2019-08-11,619
2019-08-12,619
2019-08-13,619
2019-08-14,596
2019-08-15,596
2019-08-16,566
2019-08-17,566
2019-08-18,538
2019-08-19,538
2019-08-20,538
2019-08-21,511
2019-08-22,511
2019-08-23,492
2019-08-24,492
2019-08-24,492
2019-08-25,492
2019-08-25,492
2019-08-26,467
2019-08-26,467
2019-08-27,467
2019-08-27,467
2019-08-28,444
2019-08-29,444
2019-08-30,439
2019-08-31,439
2019-09-01,450
2019-09-02,450
2019-09-03,456
2019-09-04,456
2019-09-05,456
2019-09-06,474
2019-09-07,474
2019-09-08,498
2019-09-09,498
2019-09-10,498
2019-09-11,514
2019-09-12,514
2019-09-13,514
2019-09-14,514
2019-09-15,492
2019-09-16,492
2019-09-17,481
2019-09-18,481
2019-09-19,481
2019-09-20,471
2019-09-21,471
2019-09-22,484
2019-09-23,484
2019-09-24,484
2019-09-25,473
2019-09-26,473
2019-09-27,473
2019-09-28,472
2019-09-29,472
2019-09-30,472
2019-10-01,477
2019-10-02,477
2019-10-03,477
2019-10-04,477
2019-10-05,495
2019-10-06,495
2019-10-07,504
2019-10-08,504
2019-10-09,504
2019-10-10,505
2019-10-11,505
2019-10-12,505
2019-10-13,522
2019-10-14,522
2019-10-15,522
2019-10-16,535
2019-10-17,535
2019-10-18,535
2019-10-19,514
2019-10-20,514
2019-10-21,514
2019-10-22,508
2019-10-23,508
2019-10-24,508
2019-10-25,507
2019-10-26,507
2019-10-27,521
2019-10-28,521
2019-10-29,521
2019-10-30,527
2019-10-31,527
2019-11-01,527
2019-11-02,539
2019-11-03,539
2019-11-04,512
2019-11-05,512
2019-11-06,512
2019-11-07,507
2019-11-08,507
2019-11-09,507
2019-11-10,497
2019-11-11,497
2019-11-12,497
2019-11-13,507
2019-11-14,507
2019-11-15,507
2019-11-16,519
2019-11-17,519
2019-11-18,519
2019-11-19,519
2019-11-20,529
2019-11-21,529
2019-11-22,529
2019-11-23,546
2019-11-24,546
2019-11-25,546
2019-11-26,565
2019-11-27,565
2019-11-28,565
2019-11-29,592
2019-11-30,592
2019-12-01,592
2019-12-02,589
2019-12-03,589
2019-12-04,589
2019-12-05,595
2019-12-06,595
2019-12-07,595
2019-12-08,606
2019-12-09,606
2019-12-10,606
2019-12-11,622
2019-12-12,622
2019-12-13,622
2019-12-14,614
2019-12-15,614
2019-12-16,614
2019-12-17,599
2019-12-18,599
2019-12-19,599
2019-12-20,594
2019-12-21,594
2019-12-22,594
2019-12-23,586
2019-12-24,586
2019-12-25,586
2019-12-26,601
2019-12-27,601
2019-12-28,583
2019-12-29,583
2019-12-30,583
2019-12-31,599
2020-01-01,599
2020-01-02,599
2020-01-03,610
2020-01-04,610
2020-01-05,610
2020-01-06,612
2020-01-07,612
2020-01-08,612
2020-01-09,639
2020-01-10,639
2020-01-11,611
2020-01-12,611
2020-01-13,611
2020-01-14,611
2020-01-15,615
2020-01-16,615
2020-01-17,615
2020-01-18,614
2020-01-19,614
2020-01-20,621
2020-01-21,621
2020-01-22,621
2020-01-23,637
2020-01-24,637
2020-01-25,666
2020-01-26,692
2020-01-27,692
2020-01-28,692
2020-01-29,702
2020-01-30,702
2020-01-31,702
2020-02-01,691
2020-02-02,691
2020-02-03,691
2020-02-04,691
2020-02-05,691
2020-02-06,716
2020-02-07,716
2020-02-08,720
2020-02-09,720
2020-02-10,721
2020-02-11,721
2020-02-12,696
2020-02-13,696
2020-02-14,696
2020-02-15,708
2020-02-16,708
2020-02-17,679
2020-02-18,679
2020-02-19,707
2020-02-20,707
2020-02-21,734
2020-02-22,734
2020-02-23,753
2020-02-24,753
2020-02-25,739
2020-02-26,739
2020-02-27,755
2020-02-28,767
2020-02-29,767
2020-03-01,731
2020-03-02,731
2020-03-03,694
2020-03-04,694
2020-03-05,660
2020-03-06,660
2020-03-07,634
2020-03-08,634
2020-03-09,625
2020-03-10,625
2020-03-11,631
2020-03-12,631
2020-03-13,651
2020-03-14,651
2020-03-15,682
2020-03-16,682
2020-03-17,701
2020-03-18,701
2020-03-19,711
2020-03-20,711
2020-03-21,707
2020-03-22,727
2020-03-23,727
2020-03-24,746
2020-03-25,746
2020-03-26,779
2020-03-27,779
2020-03-28,785
2020-03-29,795
2020-03-30,802
2020-03-31,802
2020-04-01,793
2020-04-02,793
2020-04-03,808
2020-04-04,832
2020-04-05,832
2020-04-06,826
2020-04-07,826
2020-04-08,796
2020-04-09,796
2020-04-10,807
2020-04-11,810
2020-04-12,820
2020-04-13,820
2020-04-14,815
2020-04-15,829
2020-04-16,829
2020-04-17,793
2020-04-18,753
2020-04-19,751
2020-04-20,751
2020-04-21,735
2020-04-22,747
2020-04-23,747
2020-04-24,727
2020-04-25,727
2020-04-26,739
2020-04-27,714
2020-04-28,714
2020-04-29,686
2020-04-30,655
2020-05-01,655
2020-05-02,630
2020-05-03,655
2020-05-04,655
2020-05-05,667
2020-05-06,659
2020-05-07,659
2020-05-08,660
2020-05-09,683
2020-05-10,683
2020-05-11,665
2020-05-12,665
2020-05-13,664
