date_obj,Gilded%20plateskirt price
2019-03-26,264926
2019-03-27,264926
2019-03-28,262320
2019-03-29,262906
2019-03-30,262906
2019-03-31,262858
2019-04-01,260865
2019-04-02,262344
2019-04-03,262130
2019-04-04,262524
2019-04-05,264506
2019-04-06,264506
2019-04-07,263369
2019-04-08,267101
2019-04-09,267101
2019-04-10,273592
2019-04-11,287272
2019-04-12,291247
2019-04-13,283455
2019-04-14,274631
2019-04-15,274631
2019-04-16,275261
2019-04-17,275261
2019-04-18,273619
2019-04-19,273619
2019-04-20,272418
2019-04-21,272418
2019-04-22,273023
2019-04-23,274292
2019-04-24,274292
2019-04-25,276298
2019-04-26,275133
2019-04-27,275133
2019-04-28,274283
2019-04-29,274283
2019-04-30,268310
2019-05-01,268310
2019-05-02,269014
2019-05-03,271519
2019-05-04,269799
2019-05-05,269774
2019-05-06,269774
2019-05-07,271067
2019-05-08,271067
2019-05-09,276342
2019-05-10,273327
2019-05-11,273327
2019-05-12,280374
2019-05-13,284829
2019-05-14,287035
2019-05-15,287035
2019-05-16,288561
2019-05-17,288561
2019-05-18,292505
2019-05-19,292505
2019-05-20,299853
2019-05-21,299853
2019-05-22,302534
2019-05-23,295663
2019-05-24,295663
2019-05-25,289112
2019-05-26,289112
2019-05-27,285538
2019-05-28,285538
2019-05-29,287660
2019-05-30,287660
2019-05-31,285776
2019-06-01,285776
2019-06-02,287569
2019-06-03,287569
2019-06-04,288941
2019-06-05,288941
2019-06-06,286845
2019-06-07,291627
2019-06-08,289798
2019-06-09,285239
2019-06-10,285239
2019-06-11,283802
2019-06-12,287727
2019-06-13,290118
2019-06-14,293633
2019-06-15,293633
2019-06-16,288247
2019-06-17,288247
2019-06-18,295249
2019-06-19,307162
2019-06-20,317356
2019-06-21,317356
2019-06-22,320797
2019-06-23,321823
2019-06-24,321823
2019-06-25,319489
2019-06-26,310404
2019-06-27,310964
2019-06-28,310964
2019-06-29,307444
2019-06-30,306268
2019-07-01,306268
2019-07-02,303798
2019-07-03,301102
2019-07-04,301102
2019-07-05,294050
2019-07-06,294050
2019-07-07,288567
2019-07-08,288567
2019-07-09,286579
2019-07-10,282483
2019-07-11,282483
2019-07-12,281764
2019-07-13,281764
2019-07-14,279990
2019-07-15,279990
2019-07-16,279430
2019-07-17,282035
2019-07-18,282035
2019-07-19,282484
2019-07-20,282484
2019-07-21,287887
2019-07-22,287887
2019-07-23,293046
2019-07-24,293046
2019-07-25,294971
2019-07-26,294971
2019-07-27,295530
2019-07-28,295530
2019-07-29,299317
2019-07-30,307224
2019-07-31,309496
2019-08-01,309496
2019-08-02,308261
2019-08-03,308642
2019-08-04,308642
2019-08-05,314318
2019-08-06,314318
2019-08-07,325266
2019-08-08,325266
2019-08-09,326846
2019-08-10,328659
2019-08-11,328659
2019-08-12,327360
2019-08-13,327360
2019-08-14,324531
2019-08-15,324531
2019-08-16,315553
2019-08-17,315553
2019-08-18,312166
2019-08-19,310424
2019-08-20,310424
2019-08-21,311700
2019-08-22,309359
2019-08-23,309359
2019-08-24,311725
2019-08-24,311725
2019-08-25,311725
2019-08-25,311725
2019-08-26,305078
2019-08-26,305078
2019-08-27,305078
2019-08-27,305078
2019-08-28,310863
2019-08-29,310863
2019-08-30,317589
2019-08-31,317589
2019-09-01,330649
2019-09-02,330649
2019-09-03,326823
2019-09-04,323470
2019-09-05,323470
2019-09-06,318076
2019-09-07,316327
2019-09-08,319130
2019-09-09,319130
2019-09-10,323362
2019-09-11,322347
2019-09-12,322347
2019-09-13,330267
2019-09-14,332239
2019-09-15,332239
2019-09-16,339850
2019-09-17,339850
2019-09-18,343710
2019-09-19,343710
2019-09-20,345099
2019-09-21,339475
2019-09-22,338927
2019-09-23,339590
2019-09-24,339590
2019-09-25,338150
2019-09-26,339460
2019-09-27,339460
2019-09-28,341735
2019-09-29,341735
2019-09-30,336217
2019-10-01,334468
2019-10-02,334468
2019-10-03,336285
2019-10-04,336285
2019-10-05,337738
2019-10-06,342430
2019-10-07,342430
2019-10-08,336987
2019-10-09,336987
2019-10-10,338826
2019-10-11,338826
2019-10-12,338899
2019-10-13,338498
2019-10-14,347092
2019-10-15,347092
2019-10-16,359651
2019-10-17,359651
2019-10-18,355500
2019-10-19,348464
2019-10-20,348464
2019-10-21,343687
2019-10-22,343687
2019-10-23,341163
2019-10-24,341163
2019-10-25,338148
2019-10-26,339709
2019-10-27,339709
2019-10-28,334760
2019-10-29,334760
2019-10-30,334760
2019-10-31,330581
2019-11-01,330581
2019-11-02,331559
2019-11-03,330811
2019-11-04,330811
2019-11-05,328965
2019-11-06,328965
2019-11-07,324709
2019-11-08,323614
2019-11-09,323614
2019-11-10,326209
2019-11-11,326209
2019-11-12,328684
2019-11-13,328684
2019-11-14,329203
2019-11-15,330741
2019-11-16,334527
2019-11-17,334527
2019-11-18,337791
2019-11-19,337791
2019-11-20,340607
2019-11-21,340607
2019-11-22,349512
2019-11-23,360550
2019-11-24,360550
2019-11-25,372510
2019-11-26,372510
2019-11-27,387099
2019-11-28,387099
2019-11-29,402935
2019-11-30,402935
2019-12-01,417290
2019-12-02,417290
2019-12-03,434315
2019-12-04,434315
2019-12-05,454764
2019-12-06,454764
2019-12-07,475977
2019-12-08,475977
2019-12-09,498658
2019-12-10,498658
2019-12-11,521875
2019-12-12,521875
2019-12-13,538325
2019-12-14,538325
2019-12-15,543838
2019-12-16,543838
2019-12-17,545062
2019-12-18,545062
2019-12-19,552338
2019-12-20,552338
2019-12-21,554798
2019-12-22,544373
2019-12-23,544373
2019-12-24,547079
2019-12-25,549490
2019-12-26,549490
2019-12-27,547090
2019-12-28,547090
2019-12-29,545545
2019-12-30,543293
2019-12-31,543293
2020-01-01,544831
2020-01-02,531045
2020-01-03,531045
2020-01-04,519293
2020-01-05,510187
2020-01-06,510187
2020-01-07,502381
2020-01-08,502381
2020-01-09,490308
2020-01-10,481416
2020-01-11,471305
2020-01-12,471305
2020-01-13,461959
2020-01-14,461959
2020-01-15,455318
2020-01-16,455318
2020-01-17,440384
2020-01-18,440384
2020-01-19,426203
2020-01-20,426203
2020-01-21,413157
2020-01-22,413157
2020-01-23,399112
2020-01-24,399112
2020-01-25,393109
2020-01-26,401227
2020-01-27,401227
2020-01-28,393830
2020-01-29,393830
2020-01-30,393544
2020-01-31,393544
2020-02-01,384054
2020-02-02,377132
2020-02-03,377132
2020-02-04,366179
2020-02-05,366179
2020-02-06,358147
2020-02-07,358147
2020-02-08,354418
2020-02-09,354418
2020-02-10,346719
2020-02-11,346719
2020-02-12,343134
2020-02-13,343134
2020-02-14,341146
2020-02-15,341146
2020-02-16,341604
2020-02-17,344032
2020-02-18,344032
2020-02-19,338877
2020-02-20,334043
2020-02-21,334043
2020-02-22,322819
2020-02-23,322819
2020-02-24,317242
2020-02-25,317242
2020-02-26,316078
2020-02-27,316078
2020-02-28,319099
2020-02-29,319099
2020-03-01,317774
2020-03-02,317774
2020-03-03,317805
2020-03-04,317805
2020-03-05,314604
2020-03-06,314604
2020-03-07,318263
2020-03-08,318263
2020-03-09,321587
2020-03-10,320238
2020-03-11,320238
2020-03-12,321269
2020-03-13,321269
2020-03-14,323370
2020-03-15,323370
2020-03-16,322377
2020-03-17,322377
2020-03-18,323793
2020-03-19,323793
2020-03-20,323929
2020-03-21,323929
2020-03-22,327755
2020-03-23,327755
2020-03-24,326183
2020-03-25,326183
2020-03-26,338121
2020-03-27,335941
2020-03-28,335941
2020-03-29,340891
2020-03-30,348346
2020-03-31,348346
2020-04-01,357283
2020-04-02,361662
2020-04-03,361662
2020-04-04,360477
2020-04-05,360477
2020-04-06,357527
2020-04-07,357527
2020-04-08,365236
2020-04-09,365236
2020-04-10,364620
2020-04-11,363769
2020-04-12,361186
2020-04-13,361186
2020-04-14,360872
2020-04-15,355803
2020-04-16,355803
2020-04-17,350206
2020-04-18,356259
2020-04-19,358697
2020-04-20,357612
2020-04-21,357612
2020-04-22,354114
2020-04-23,354114
2020-04-24,350713
2020-04-25,347281
2020-04-26,340006
2020-04-27,345002
2020-04-28,345002
2020-04-29,347775
2020-04-30,349082
2020-05-01,349082
2020-05-02,347909
2020-05-03,346802
2020-05-04,346802
2020-05-05,349627
2020-05-06,351435
2020-05-07,351435
2020-05-08,349189
2020-05-09,350388
2020-05-10,348277
2020-05-11,348277
2020-05-12,344326
2020-05-13,341782
