date_obj,Raw%20garden%20pie price
2019-05-17,823
2019-05-18,823
2019-05-19,823
2019-05-20,823
2019-05-21,823
2019-05-22,823
2019-05-23,823
2019-05-24,823
2019-05-25,823
2019-05-26,823
2019-05-27,823
2019-05-28,823
2019-05-29,823
2019-05-30,823
2019-05-31,823
2019-06-01,823
2019-06-02,823
2019-06-03,823
2019-06-04,823
2019-06-05,823
2019-06-06,823
2019-06-07,823
2019-06-08,823
2019-06-09,823
2019-06-10,823
2019-06-11,823
2019-06-12,823
2019-06-13,823
2019-06-14,823
2019-06-15,823
2019-06-16,823
2019-06-17,823
2019-06-18,823
2019-06-19,823
2019-06-20,823
2019-06-21,823
2019-06-22,823
2019-06-23,823
2019-06-24,823
2019-06-25,823
2019-06-26,823
2019-06-27,852
2019-06-28,852
2019-06-29,852
2019-06-30,852
2019-07-01,852
2019-07-02,852
2019-07-03,852
2019-07-04,852
2019-07-05,852
2019-07-06,852
2019-07-07,852
2019-07-08,852
2019-07-09,852
2019-07-10,852
2019-07-11,852
2019-07-12,852
2019-07-13,852
2019-07-14,852
2019-07-15,852
2019-07-16,852
2019-07-17,852
2019-07-18,852
2019-07-19,852
2019-07-20,852
2019-07-21,852
2019-07-22,852
2019-07-23,852
2019-07-24,852
2019-07-25,852
2019-07-26,852
2019-07-27,852
2019-07-28,852
2019-07-29,852
2019-07-30,852
2019-07-31,852
2019-08-01,852
2019-08-02,852
2019-08-03,852
2019-08-04,852
2019-08-05,852
2019-08-06,852
2019-08-07,852
2019-08-08,852
2019-08-09,852
2019-08-10,852
2019-08-11,852
2019-08-12,852
2019-08-13,852
2019-08-14,852
2019-08-15,852
2019-08-16,852
2019-08-17,852
2019-08-18,869
2019-08-19,869
2019-08-20,869
2019-08-21,869
2019-08-22,869
2019-08-23,869
2019-08-24,869
2019-08-24,869
2019-08-25,869
2019-08-25,869
2019-08-26,869
2019-08-26,869
2019-08-27,869
2019-08-27,869
2019-08-28,869
2019-08-29,869
2019-08-30,869
2019-08-31,869
2019-09-01,869
2019-09-02,869
2019-09-03,869
2019-09-04,869
2019-09-05,869
2019-09-06,869
2019-09-07,869
2019-09-08,869
2019-09-09,869
2019-09-10,869
2019-09-11,869
2019-09-12,869
2019-09-13,869
2019-09-14,869
2019-09-15,869
2019-09-16,869
2019-09-17,869
2019-09-18,869
2019-09-19,869
2019-09-20,869
2019-09-21,869
2019-09-22,869
2019-09-23,869
2019-09-24,869
2019-09-25,869
2019-09-26,869
2019-09-27,869
2019-09-28,869
2019-09-29,869
2019-09-30,869
2019-10-01,869
2019-10-02,869
2019-10-03,869
2019-10-04,869
2019-10-05,869
2019-10-06,869
2019-10-07,869
2019-10-08,869
2019-10-09,869
2019-10-10,869
2019-10-11,869
2019-10-12,869
2019-10-13,869
2019-10-14,869
2019-10-15,869
2019-10-16,869
2019-10-17,869
2019-10-18,869
2019-10-19,869
2019-10-20,869
2019-10-21,869
2019-10-22,869
2019-10-23,869
2019-10-24,869
2019-10-25,869
2019-10-26,869
2019-10-27,869
2019-10-28,869
2019-10-29,869
2019-10-30,866
2019-10-31,866
2019-11-01,866
2019-11-02,866
2019-11-03,866
2019-11-04,866
2019-11-05,866
2019-11-06,866
2019-11-07,866
2019-11-08,866
2019-11-09,866
2019-11-10,866
2019-11-11,866
2019-11-12,866
2019-11-13,866
2019-11-14,866
2019-11-15,866
2019-11-16,866
2019-11-17,866
2019-11-18,866
2019-11-19,866
2019-11-20,866
2019-11-21,866
2019-11-22,866
2019-11-23,866
2019-11-24,866
2019-11-25,866
2019-11-26,866
2019-11-27,866
2019-11-28,866
2019-11-29,866
2019-11-30,866
2019-12-01,866
2019-12-02,866
2019-12-03,866
2019-12-04,866
2019-12-05,866
2019-12-06,866
2019-12-07,866
2019-12-08,866
2019-12-09,866
2019-12-10,866
2019-12-11,866
2019-12-12,866
2019-12-13,866
2019-12-14,866
2019-12-15,866
2019-12-16,866
2019-12-17,866
2019-12-18,866
2019-12-19,866
2019-12-20,866
2019-12-21,866
2019-12-22,866
2019-12-23,866
2019-12-24,866
2019-12-25,866
2019-12-26,866
2019-12-27,866
2019-12-28,859
2019-12-29,859
2019-12-30,859
2019-12-31,859
2020-01-01,859
2020-01-02,859
2020-01-03,859
2020-01-04,859
2020-01-05,859
2020-01-06,859
2020-01-07,859
2020-01-08,859
2020-01-09,859
2020-01-10,859
2020-01-11,859
2020-01-12,859
2020-01-13,859
2020-01-14,859
2020-01-15,859
2020-01-16,859
2020-01-17,859
2020-01-18,859
2020-01-19,859
2020-01-20,859
2020-01-21,880
2020-01-22,880
2020-01-23,880
2020-01-24,880
2020-01-25,880
2020-01-26,880
2020-01-27,880
2020-01-28,880
2020-01-29,880
2020-01-30,880
2020-01-31,880
2020-02-01,880
2020-02-02,880
2020-02-03,880
2020-02-04,880
2020-02-05,880
2020-02-06,880
2020-02-07,880
2020-02-08,880
2020-02-09,880
2020-02-10,900
2020-02-11,900
2020-02-12,900
2020-02-13,900
2020-02-14,900
2020-02-15,900
2020-02-16,900
2020-02-17,900
2020-02-18,900
2020-02-19,900
2020-02-20,900
2020-02-21,900
2020-02-22,900
2020-02-23,900
2020-02-24,900
2020-02-25,900
2020-02-26,900
2020-02-27,900
2020-02-28,900
2020-02-29,900
2020-03-01,900
2020-03-02,900
2020-03-03,900
2020-03-04,900
2020-03-05,900
2020-03-06,900
2020-03-07,900
2020-03-08,900
2020-03-09,900
2020-03-10,912
2020-03-11,912
2020-03-12,912
2020-03-13,912
2020-03-14,912
2020-03-15,912
2020-03-16,912
2020-03-17,912
2020-03-18,912
2020-03-19,912
2020-03-20,912
2020-03-21,912
2020-03-22,912
2020-03-23,912
2020-03-24,912
2020-03-25,912
2020-03-26,912
2020-03-27,912
2020-03-28,912
2020-03-29,912
2020-03-30,912
2020-03-31,912
2020-04-01,912
2020-04-02,912
2020-04-03,912
2020-04-04,912
2020-04-05,912
2020-04-06,912
2020-04-07,912
2020-04-08,912
2020-04-09,912
2020-04-10,912
2020-04-11,912
2020-04-12,912
2020-04-13,912
2020-04-14,912
2020-04-15,912
2020-04-16,912
2020-04-17,912
2020-04-18,908
2020-04-19,908
2020-04-20,908
2020-04-21,908
2020-04-22,908
2020-04-23,908
2020-04-24,908
2020-04-25,908
2020-04-26,908
2020-04-27,908
2020-04-28,908
2020-04-29,908
2020-04-30,908
2020-05-01,908
2020-05-02,908
2020-05-03,908
2020-05-04,908
2020-05-05,908
2020-05-06,908
2020-05-07,908
2020-05-08,908
2020-05-09,908
2020-05-10,908
2020-05-11,883
2020-05-12,883
2020-05-13,883
